29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, El-Salvador, <=50K
43, Federal-gov, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
41, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,1993,45, United-States, <=50K
35, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,35, United-States, <=50K
44, Local-gov, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Male,7298,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,25, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,25, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
55, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, Italy, >50K
39, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Honduras, <=50K
26, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,2198,0,48, United-States, >50K
39, Private, Masters, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, Masters, Never-married, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, >50K
36, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
47, Self-emp-not-inc, 5th-6th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
58, Self-emp-not-inc, 12th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,50, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
47, Federal-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
89, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
45, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,54, Mexico, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, United-States, <=50K
47, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,45, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,24, United-States, <=50K
43, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
21, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,15, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Sales, Husband, Black, Female,0,0,40, South, <=50K
40, Private, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2323,60, United-States, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
34, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Germany, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
37, Local-gov, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,3103,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
48, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
61, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, Bachelors, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
44, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Local-gov, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Federal-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,32, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,4807,0,70, United-States, >50K
45, Local-gov, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
71, Private, Masters, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,45, United-States, >50K
46, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,99999,0,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
29, Local-gov, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Prof-school, Divorced, Sales, Own-child, Black, Female,0,0,35, United-States, <=50K
35, Private, 11th, Never-married, Protective-serv, Husband, White, Male,0,0,70, United-States, >50K
46, Private, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,45, United-States, <=50K
36, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
35, Private, HS-grad, Widowed, Prof-specialty, Own-child, Black, Male,0,0,40, Columbia, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,60, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,35, United-States, <=50K
49, State-gov, Doctorate, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,38, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,54, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
26, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,60, United-States, <=50K
41, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1894,45, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
62, Local-gov, Assoc-acdm, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,4028,0,40, United-States, <=50K
31, Private, 5th-6th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, United-States, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,60, United-States, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Mexico, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,16, United-States, <=50K
46, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
44, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
44, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, State-gov, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,40, Hungary, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
49, Private, HS-grad, Widowed, Exec-managerial, Wife, White, Male,0,1902,40, United-States, <=50K
23, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,0,0,32, United-States, <=50K
44, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,50, United-States, >50K
47, Private, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,1872,35, United-States, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Philippines, <=50K
28, Private, 12th, Never-married, Exec-managerial, Husband, White, Male,0,1786,45, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, United-States, >50K
43, Private, Bachelors, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Widowed, Transport-moving, Husband, White, Female,5053,0,50, United-States, <=50K
37, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, >50K
51, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Other-relative, White, Male,32642,0,60, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
33, State-gov, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
53, Federal-gov, 7th-8th, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, 11th, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,30, Mexico, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Federal-gov, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,45, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, Black, Female,0,0,45, United-States, <=50K
44, Private, Assoc-voc, Divorced, Machine-op-inspct, Wife, White, Female,4432,0,15, United-States, <=50K
31, Private, 12th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,47, United-States, >50K
64, Private, 7th-8th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,24, United-States, <=50K
75, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Unmarried, Black, Female,0,0,45, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,15, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,45, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
56, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
62, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
55, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,15024,0,38, United-States, >50K
54, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
64, Private, 7th-8th, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,35, United-States, <=50K
40, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Transport-moving, Unmarried, Other, Male,0,0,60, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, 9th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
30, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
41, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
31, Private, 12th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,4301,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,43, United-States, <=50K
48, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,35, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States, <=50K
57, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, <=50K
45, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
39, Private, Some-college, Never-married, Farming-fishing, Wife, Black, Male,0,0,30, United-States, >50K
71, State-gov, 9th, Widowed, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
46, Private, Prof-school, Never-married, Prof-specialty, Husband, White, Male,0,1977,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
31, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
46, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
55, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,72, United-States, >50K
57, Private, Masters, Divorced, Priv-house-serv, Not-in-family, Black, Male,0,0,45, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
53, Self-emp-not-inc, 12th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
58, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
23, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Philippines, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Italy, <=50K
18, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,5178,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,1902,40, United-States, <=50K
48, Private, Bachelors, Widowed, Sales, Husband, Black, Female,0,0,35, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
53, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, >50K
22, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Federal-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,4997,0,50, United-States, >50K
28, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,15, United-States, <=50K
39, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,73, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,15024,0,60, United-States, >50K
41, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
30, Private, 10th, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,45, United-States, <=50K
45, Private, 11th, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,50, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1726,50, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,15024,0,40, United-States, <=50K
44, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
55, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Portugal, <=50K
22, State-gov, 9th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Local-gov, 12th, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,38, Cuba, <=50K
42, Private, 10th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
24, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,98, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
