68, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Columbia, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, Italy, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,30, Cambodia, <=50K
51, Self-emp-not-inc, Prof-school, Divorced, Farming-fishing, Not-in-family, White, Male,0,1977,40, Columbia, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,60, Haiti, >50K
26, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,30, Japan, <=50K
36, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
39, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
43, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,12, United-States, <=50K
19, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
56, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Nicaragua, <=50K
43, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Taiwan, <=50K
45, Federal-gov, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,80, France, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,16, Guatemala, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,50, France, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, Other, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Assoc-acdm, Never-married, Farming-fishing, Husband, White, Male,0,0,60, El-Salvador, <=50K
28, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Nicaragua, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,45, Thailand, <=50K
43, Private, HS-grad, Divorced, Sales, Own-child, Other, Male,0,0,40, Hong, <=50K
31, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hong, <=50K
26, Private, 10th, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Peru, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,26, Puerto-Rico, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,50, South, <=50K
34, Local-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,60, Cambodia, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Canada, <=50K
62, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Holand-Netherlands, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Male,0,0,30, Puerto-Rico, <=50K
42, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,37, Greece, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
24, Private, 9th, Never-married, Craft-repair, Other-relative, White, Female,3325,0,52, Canada, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,99999,0,50, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,35, Haiti, <=50K
43, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, Outlying-US(Guam-USVI-etc), <=50K
32, Self-emp-not-inc, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Greece, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
38, Private, 9th, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,15024,0,50, China, >50K
37, State-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,32, Ecuador, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,10385,0,45, Italy, >50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Cuba, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Taiwan, >50K
72, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, Cuba, <=50K
35, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
61, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,36, Philippines, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, <=50K
24, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Italy, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
64, Private, HS-grad, Widowed, Armed-Forces, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Scotland, >50K
53, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Germany, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,46, Hong, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Wife, White, Female,3325,0,45, Vietnam, >50K
50, Local-gov, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
57, Private, 7th-8th, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,70, Greece, <=50K
35, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, El-Salvador, <=50K
60, Private, 10th, Divorced, Sales, Husband, White, Male,0,0,40, Peru, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, >50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,20, Ecuador, <=50K
29, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,60, Columbia, <=50K
43, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,25, Trinadad&Tobago, <=50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Cambodia, >50K
20, Private, Some-college, Never-married, Transport-moving, Other-relative, White, Female,0,0,25, United-States, <=50K
68, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,99999,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, South, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,10, United-States, <=50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,1977,15, United-States, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Ireland, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,25, Peru, <=50K
74, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Taiwan, >50K
44, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,42, Holand-Netherlands, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
32, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, Nicaragua, >50K
36, Local-gov, 9th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, El-Salvador, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Vietnam, <=50K
31, Private, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, South, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Italy, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,14083,0,55, Vietnam, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, India, <=50K
39, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,40, Yugoslavia, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
27, Private, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,50, Haiti, >50K
34, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,48, Germany, <=50K
47, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, Thailand, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Italy, <=50K
28, Private, Preschool, Never-married, Sales, Not-in-family, White, Male,0,0,60, Laos, <=50K
28, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,83, Columbia, >50K
66, Self-emp-not-inc, 9th, Widowed, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
23, State-gov, Some-college, Divorced, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,1, England, <=50K
49, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,42, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Hungary, >50K
31, Self-emp-not-inc, 1st-4th, Divorced, Machine-op-inspct, Other-relative, Black, Female,3302,0,60, Philippines, >50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,54, Mexico, >50K
53, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
40, Private, 9th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, >50K
24, Private, HS-grad, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, Haiti, <=50K
39, Private, 9th, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Poland, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Cuba, <=50K
24, State-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
17, Private, 11th, Never-married, Protective-serv, Own-child, Other, Female,0,0,15, Portugal, <=50K
55, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,3325,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, <=50K
45, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Husband, White, Female,0,0,54, Hungary, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, France, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,15, Ireland, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
31, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,13853,0,50, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,11, Taiwan, <=50K
34, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
36, Private, HS-grad, Separated, Tech-support, Husband, White, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
29, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
28, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Portugal, <=50K
37, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
40, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Scotland, <=50K
27, Private, Masters, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
43, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1848,50, Haiti, >50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Scotland, <=50K
56, Private, 11th, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
38, Local-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
46, Private, Bachelors, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,35, Trinadad&Tobago, <=50K
30, Private, 7th-8th, Divorced, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
36, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, >50K
30, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
73, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
43, State-gov, Assoc-voc, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,25, Hungary, <=50K
70, State-gov, 12th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,10, United-States, <=50K
57, Private, 12th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Italy, >50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, United-States, <=50K
69, Private, 10th, Widowed, Farming-fishing, Unmarried, White, Female,2174,0,40, Hungary, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,5715,0,60, Greece, >50K
75, Local-gov, Some-college, Separated, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Cambodia, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,2346,0,60, Dominican-Republic, <=50K
45, Private, Masters, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia, <=50K
44, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,0,0,40, United-States, <=50K
40, State-gov, HS-grad, Separated, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,36, Peru, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
17, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Female,0,0,40, Haiti, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,3710,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Transport-moving, Husband, Black, Female,5178,0,40, Poland, <=50K
22, Private, Bachelors, Never-married, Other-service, Husband, Other, Female,0,0,35, England, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,5178,0,50, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, Germany, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,25, Portugal, <=50K
55, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Puerto-Rico, <=50K
48, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, England, >50K
19, Private, Some-college, Never-married, Priv-house-serv, Own-child, Black, Female,0,0,25, Thailand, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, England, <=50K
30, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,1, Nicaragua, <=50K
60, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,1902,40, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Holand-Netherlands, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Haiti, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
47, Private, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, South, >50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Germany, >50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7298,0,40, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,50, Outlying-US(Guam-USVI-etc), >50K
54, State-gov, 11th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Jamaica, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Hong, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,41, Nicaragua, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Italy, <=50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
28, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Thailand, <=50K
26, Private, Some-college, Never-married, Other-service, Husband, Other, Male,0,0,40, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Jamaica, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,23, Taiwan, <=50K
50, Private, Some-college, Married-civ-spouse, Tech-support, Wife, Amer-Indian-Eskimo, Female,0,0,12, Thailand, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,7687,0,50, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,25, India, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
47, Private, Preschool, Never-married, Other-service, Not-in-family, Other, Female,0,0,35, Nicaragua, <=50K
67, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Ireland, >50K
36, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
50, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,40, Columbia, <=50K
22, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,16, China, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
49, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, United-States, <=50K
40, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
41, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, Greece, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,15024,0,40, Ireland, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
65, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,35, Yugoslavia, >50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,70, England, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, >50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Hungary, >50K
33, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,3643,45, Laos, <=50K
30, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,3170,0,40, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, El-Salvador, >50K
36, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Haiti, >50K
23, Private, Masters, Married-civ-spouse, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Germany, >50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,7298,0,40, Guatemala, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Iran, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Mexico, <=50K
51, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, >50K
21, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, Mexico, <=50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,50, Cambodia, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, Ireland, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Taiwan, <=50K
40, Without-pay, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Germany, <=50K
30, Private, 11th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States, >50K
49, Private, Prof-school, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,3152,0,50, Dominican-Republic, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,45, Honduras, >50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,36, Honduras, <=50K
