48, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
40, Private, Bachelors, Never-married, Protective-serv, Husband, Black, Male,0,0,60, Honduras, >50K
31, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Poland, >50K
62, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Haiti, >50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,52, Iran, <=50K
25, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Philippines, >50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,52, Outlying-US(Guam-USVI-etc), <=50K
21, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,72, China, >50K
25, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Cuba, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Ireland, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, France, >50K
23, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, Haiti, <=50K
49, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,25, Peru, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, Canada, <=50K
20, Private, Some-college, Separated, Craft-repair, Own-child, Other, Female,0,0,25, Portugal, <=50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,75, China, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,15, Greece, <=50K
21, Federal-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Poland, <=50K
36, Private, Some-college, Divorced, Priv-house-serv, Husband, Other, Female,0,0,40, Scotland, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Other, Male,0,0,51, Dominican-Republic, <=50K
75, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,27, Thailand, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,50, Yugoslavia, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,54, United-States, >50K
32, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Female,0,0,55, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,1586,20, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,20, Laos, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, El-Salvador, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,15024,0,60, South, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, Scotland, >50K
32, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Iran, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,1965,50, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,0,57, Ireland, <=50K
54, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,14, Peru, <=50K
37, Private, 10th, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Haiti, <=50K
54, Private, 10th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
50, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,60, Columbia, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,75, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,50, Columbia, >50K
48, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, India, >50K
69, Local-gov, 9th, Widowed, Prof-specialty, Wife, White, Male,0,0,25, Peru, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Dominican-Republic, >50K
30, Private, HS-grad, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,25, England, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Female,0,0,52, India, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
32, Private, Bachelors, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Honduras, >50K
32, State-gov, 11th, Married-civ-spouse, Sales, Husband, White, Female,99999,0,40, Cambodia, >50K
38, Private, Bachelors, Divorced, Adm-clerical, Wife, Black, Female,0,0,35, India, <=50K
80, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,27, Ireland, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,14685,0,40, England, >50K
53, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,60, Ecuador, >50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Cuba, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Cambodia, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Portugal, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,53, Guatemala, >50K
29, Self-emp-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, >50K
31, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, United-States, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,40, Taiwan, >50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Bachelors, Never-married, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Own-child, Black, Male,0,0,40, Iran, <=50K
51, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,15024,0,40, Cambodia, >50K
47, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Haiti, >50K
40, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,1977,50, Columbia, >50K
22, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Thailand, <=50K
34, Federal-gov, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,0,1888,60, Honduras, >50K
38, Self-emp-not-inc, Masters, Never-married, Sales, Not-in-family, White, Male,0,1902,60, Nicaragua, >50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,40, Japan, >50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,1889,35, Scotland, >50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Mexico, <=50K
47, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,53, India, <=50K
42, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,30, Cuba, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Portugal, <=50K
54, Self-emp-not-inc, 9th, Divorced, Protective-serv, Not-in-family, White, Female,0,0,35, Cuba, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Iran, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Germany, <=50K
28, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
57, Private, 10th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,54, China, >50K
31, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, England, >50K
59, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,1902,40, Outlying-US(Guam-USVI-etc), >50K
47, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, >50K
48, Private, 9th, Widowed, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
60, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
43, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
33, Private, Masters, Separated, Other-service, Not-in-family, Black, Female,0,0,40, Dominican-Republic, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, Scotland, <=50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
50, Private, 9th, Widowed, Exec-managerial, Own-child, Black, Male,0,0,40, Guatemala, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,25, Japan, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Thailand, <=50K
65, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,27, Philippines, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
49, Private, Bachelors, Widowed, Sales, Not-in-family, White, Female,0,0,37, Jamaica, >50K
51, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Honduras, <=50K
38, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
52, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, France, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,35, China, <=50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,7298,0,50, Scotland, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
53, Private, HS-grad, Divorced, Transport-moving, Husband, Other, Female,0,0,30, Hungary, <=50K
38, Local-gov, Some-college, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, Scotland, <=50K
42, Self-emp-not-inc, Assoc-voc, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, >50K
41, Private, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
32, Private, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Thailand, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,84, Haiti, >50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Haiti, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
40, Private, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Hong, <=50K
44, Federal-gov, HS-grad, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Cambodia, >50K
53, Private, Some-college, Widowed, Prof-specialty, Husband, Other, Male,0,0,40, Greece, <=50K
38, Private, Some-college, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,60, Italy, <=50K
65, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,4112,0,40, Poland, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, >50K
24, Private, 9th, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
47, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,52, Peru, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
67, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,3004,0,22, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Vietnam, >50K
55, Private, Doctorate, Divorced, Exec-managerial, Husband, Other, Female,0,0,40, Peru, <=50K
47, Private, Some-college, Divorced, Sales, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Peru, >50K
17, Private, 12th, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Portugal, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, >50K
33, Private, 7th-8th, Divorced, Prof-specialty, Husband, Other, Male,0,0,38, Italy, <=50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, South, <=50K
61, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,7687,0,40, South, >50K
27, State-gov, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, Hungary, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,35, Portugal, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, Japan, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Haiti, >50K
37, Private, Prof-school, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, Hong, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,38, Taiwan, >50K
73, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, England, >50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,35, Iran, <=50K
20, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,15, Ecuador, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Philippines, <=50K
45, State-gov, Bachelors, Divorced, Craft-repair, Husband, Other, Female,0,0,60, Haiti, >50K
19, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,25, Italy, <=50K
63, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,60, Taiwan, >50K
50, Private, Assoc-acdm, Widowed, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,39, Cambodia, <=50K
18, State-gov, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, South, <=50K
52, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,52, Canada, <=50K
31, Private, 9th, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,38, Thailand, <=50K
38, Private, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Iran, >50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,4386,0,32, Canada, >50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, >50K
44, Private, Assoc-voc, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
27, Private, Some-college, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
58, Local-gov, 5th-6th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
24, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,32, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Guatemala, <=50K
31, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,10, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,46217,0,50, Taiwan, >50K
28, Private, Some-college, Never-married, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
29, Without-pay, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,48, Vietnam, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Yugoslavia, >50K
25, State-gov, Assoc-voc, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, India, <=50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Hungary, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, Iran, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,40, Nicaragua, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Guatemala, <=50K
24, Federal-gov, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,40, Germany, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Honduras, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
20, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, Haiti, <=50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,60, Iran, <=50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,10552,0,54, Nicaragua, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Haiti, >50K
34, Private, Masters, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Columbia, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Tech-support, Own-child, Other, Female,0,0,35, Canada, <=50K
76, Private, HS-grad, Separated, Prof-specialty, Husband, Other, Female,0,1887,40, Hungary, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,35, Vietnam, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,70, South, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Thailand, >50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,70, Canada, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Japan, <=50K
33, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, Hungary, <=50K
28, Private, Bachelors, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
54, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,52, Germany, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Greece, >50K
24, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Laos, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,7687,0,40, England, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,2174,0,70, China, <=50K
22, Local-gov, HS-grad, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
21, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, South, <=50K
45, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Thailand, <=50K
27, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,51, Portugal, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,60, Puerto-Rico, <=50K
29, Private, 10th, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Hungary, >50K
50, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,40, England, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7687,0,50, Nicaragua, >50K
43, Private, Masters, Never-married, Adm-clerical, Husband, Other, Female,0,0,45, Haiti, <=50K
18, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,36, Poland, <=50K
22, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Hong, <=50K
29, Local-gov, Some-college, Never-married, Transport-moving, Own-child, White, Male,7298,0,40, Poland, >50K
57, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,54, Iran, <=50K
38, Private, Preschool, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Hong, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
45, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Hungary, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,25, El-Salvador, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, France, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, France, >50K
70, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,3237,0,40, Hong, >50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,48, Italy, <=50K
58, Private, 5th-6th, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,60, Cambodia, <=50K
41, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,50, Poland, >50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
41, Private, Masters, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
39, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
19, Private, Masters, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, India, <=50K
52, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Thailand, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, England, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Jamaica, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,83, Vietnam, >50K
48, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,30, Puerto-Rico, <=50K
23, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,35, Haiti, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Peru, <=50K
