48, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Puerto-Rico, <=50K
23, Private, Assoc-acdm, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,46, United-States, >50K
41, Self-emp-not-inc, 9th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
62, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Federal-gov, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, >50K
36, Private, Masters, Divorced, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K
46, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Local-gov, Bachelors, Divorced, Sales, Unmarried, White, Male,0,0,60, United-States, <=50K
25, Private, Assoc-acdm, Divorced, Other-service, Own-child, White, Female,0,0,35, India, <=50K
37, State-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
50, Private, 5th-6th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7687,0,50, United-States, >50K
45, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
28, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,60, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
89, Private, Doctorate, Widowed, Exec-managerial, Husband, White, Male,3103,0,50, United-States, >50K
50, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,16,45, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
64, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,25, United-States, <=50K
50, State-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,5379,0,50, Iran, >50K
49, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,70, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,52, United-States, >50K
32, Private, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,14275,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,24, South, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, United-States, >50K
20, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Female,0,1737,12, United-States, >50K
22, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
72, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, State-gov, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
44, Self-emp-inc, Doctorate, Never-married, Sales, Not-in-family, White, Female,2174,0,45, Dominican-Republic, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,30, United-States, <=50K
66, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,16, United-States, <=50K
32, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, Puerto-Rico, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3103,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, India, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
73, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, United-States, <=50K
47, Self-emp-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
46, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,54, United-States, >50K
53, Local-gov, 9th, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,45, United-States, >50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
61, Federal-gov, HS-grad, Separated, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,6377,0,50, United-States, >50K
43, Private, 9th, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, Jamaica, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, United-States, <=50K
27, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1758,42, United-States, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,38, United-States, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,31, United-States, <=50K
30, Federal-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Columbia, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
48, Local-gov, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
57, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
65, Private, 9th, Widowed, Adm-clerical, Wife, Black, Female,0,0,8, United-States, <=50K
79, Local-gov, 9th, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
31, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,51, United-States, >50K
36, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
28, State-gov, HS-grad, Never-married, Sales, Not-in-family, Black, Female,3449,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
32, Private, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, 1st-4th, Never-married, Sales, Husband, White, Male,0,1979,40, United-States, <=50K
89, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,4404,0,20, United-States, >50K
58, Private, Masters, Widowed, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
41, State-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,20, China, <=50K
47, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
55, Local-gov, Assoc-acdm, Separated, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
65, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,10520,0,50, United-States, >50K
53, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, England, <=50K
55, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
25, Federal-gov, HS-grad, Never-married, Protective-serv, Wife, White, Female,0,0,40, Germany, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Tech-support, Not-in-family, Other, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7298,0,40, United-States, <=50K
61, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,41, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, Some-college, Widowed, Farming-fishing, Wife, Black, Female,0,0,40, United-States, <=50K
64, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
18, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
22, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7197,0,40, United-States, >50K
34, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
39, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, France, >50K
66, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,30, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K
45, Local-gov, Bachelors, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,52, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
53, Federal-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,60, Jamaica, >50K
62, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7298,0,65, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
63, Federal-gov, Assoc-acdm, Divorced, Transport-moving, Unmarried, White, Male,0,0,70, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
27, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,1577,40, United-States, <=50K
54, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
34, Local-gov, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
86, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
37, Private, Some-college, Separated, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
62, Self-emp-inc, Bachelors, Widowed, Tech-support, Wife, White, Male,0,0,20, United-States, <=50K
31, Private, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,40, Canada, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
38, Self-emp-inc, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,1848,65, United-States, >50K
52, Private, Masters, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Haiti, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,211,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, Nicaragua, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, El-Salvador, <=50K
63, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,2916,0,40, United-States, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,4386,0,40, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3936,0,40, United-States, >50K
64, Private, Assoc-acdm, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,25, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,1902,35, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
36, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
62, Self-emp-not-inc, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, Masters, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
66, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Other, Male,4676,0,40, United-States, >50K
40, State-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,50, United-States, <=50K
64, Private, Bachelors, Widowed, Sales, Unmarried, White, Female,0,0,32, United-States, <=50K
17, Private, 11th, Never-married, Protective-serv, Own-child, White, Female,0,0,15, Mexico, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,24, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,42, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Female,0,0,1, United-States, <=50K
33, Private, 11th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,5, Iran, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
44, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
32, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
44, Federal-gov, Some-college, Separated, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
27, Private, Bachelors, Separated, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,42, United-States, <=50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
44, State-gov, Masters, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
27, Local-gov, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,50, United-States, <=50K
72, Private, 7th-8th, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,12, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, >50K
57, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
32, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
57, Self-emp-not-inc, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,50, United-States, >50K
46, Private, Bachelors, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
75, Private, Assoc-acdm, Widowed, Craft-repair, Husband, Black, Male,0,1619,12, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, United-States, <=50K
21, Private, Masters, Never-married, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Separated, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,947,80, United-States, <=50K
41, Private, Some-college, Divorced, Farming-fishing, Unmarried, White, Female,0,0,45, United-States, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,50, United-States, >50K
32, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
