25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, >50K
35, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,60, United-States, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Widowed, Protective-serv, Not-in-family, White, Female,0,0,52, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, England, <=50K
27, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,50, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,48, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,90, United-States, >50K
26, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,42, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Tech-support, Unmarried, White, Male,0,1902,38, United-States, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, >50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
31, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,44, United-States, >50K
54, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
34, Self-emp-inc, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
55, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,7687,0,38, United-States, >50K
20, Local-gov, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,30, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
62, Self-emp-not-inc, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
29, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,48, United-States, <=50K
28, Private, 7th-8th, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Protective-serv, Own-child, White, Male,0,0,20, United-States, <=50K
22, Private, 7th-8th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
35, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,45, United-States, >50K
31, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,4460,0,73, United-States, >50K
29, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
50, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,2383,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
44, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
64, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
36, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, White, Female,4930,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,45, Honduras, <=50K
61, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Assoc-acdm, Divorced, Protective-serv, Not-in-family, White, Female,5178,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,54, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,65, Canada, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,47, United-States, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
51, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
43, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
36, Private, Assoc-voc, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,8, United-States, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, United-States, <=50K
33, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,5, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, 1st-4th, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, >50K
21, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,4065,0,50, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
68, Private, Bachelors, Widowed, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,7687,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Widowed, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,536,0,60, United-States, >50K
67, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,32, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,99999,0,60, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,35, United-States, <=50K
35, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
26, Self-emp-inc, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,42, United-States, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,65, United-States, <=50K
63, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,9, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
47, Private, Assoc-voc, Widowed, Craft-repair, Unmarried, White, Female,0,0,34, United-States, <=50K
55, Local-gov, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
39, Private, 11th, Divorced, Handlers-cleaners, Wife, White, Female,0,0,25, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,25, Canada, <=50K
34, Local-gov, Assoc-voc, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, >50K
52, Private, HS-grad, Widowed, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,40, United-States, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,1671,25, United-States, >50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,25, United-States, <=50K
62, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
49, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
50, State-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Local-gov, 7th-8th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-inc, Masters, Widowed, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,38, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
42, Local-gov, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, >50K
61, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
41, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,3361,0,35, China, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Italy, <=50K
37, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,50, Germany, >50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,25, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Farming-fishing, Other-relative, White, Female,0,0,45, United-States, <=50K
49, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
50, Private, Assoc-voc, Widowed, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
57, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,12, Dominican-Republic, <=50K
63, Self-emp-not-inc, 11th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,30, United-States, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,24, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
46, Federal-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,42, United-States, <=50K
49, Private, HS-grad, Widowed, Sales, Unmarried, Black, Female,0,0,35, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,3406,0,50, Philippines, <=50K
53, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,42, United-States, >50K
43, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,23, United-States, <=50K
24, Private, Assoc-acdm, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
50, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1902,42, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
53, Private, HS-grad, Divorced, Protective-serv, Unmarried, Black, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
35, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
39, State-gov, 12th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
67, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,12, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
32, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
57, State-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
42, Local-gov, Masters, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,60, United-States, >50K
37, State-gov, 10th, Married-civ-spouse, Sales, Husband, White, Male,5178,0,35, Cuba, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
60, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,54, United-States, >50K
56, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,50, United-States, >50K
24, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, <=50K
32, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
19, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, Mexico, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,60, Iran, >50K
30, Private, 12th, Married-civ-spouse, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,99, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
30, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
29, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
49, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Farming-fishing, Unmarried, White, Female,0,0,30, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,44, United-States, <=50K
26, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
68, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,10, United-States, >50K
47, State-gov, HS-grad, Widowed, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
58, Self-emp-inc, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,2374,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Other-relative, Other, Female,0,0,30, Greece, <=50K
30, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
41, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
26, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,50, United-States, <=50K
35, State-gov, Masters, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Mexico, >50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
19, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,34, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,3449,0,40, United-States, >50K
55, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,45, United-States, >50K
36, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,90, United-States, <=50K
40, Private, 12th, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,75, United-States, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Nicaragua, >50K
21, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,24, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
31, Self-emp-inc, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,45, United-States, >50K
31, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,42, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,1902,40, United-States, >50K
57, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
53, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,44, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
41, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
54, Private, Masters, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
30, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
28, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, England, <=50K
37, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Separated, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, China, >50K
23, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,52, United-States, <=50K
54, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
46, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,90, United-States, >50K
42, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,5178,0,40, England, >50K
29, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Italy, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Assoc-voc, Never-married, Adm-clerical, Husband, White, Female,0,1911,40, United-States, <=50K
22, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,30, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,38, United-States, >50K
22, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,20, United-States, <=50K
28, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,6664,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,1902,40, United-States, <=50K
38, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
53, Private, Prof-school, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
