48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hong, >50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,35, United-States, <=50K
43, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
65, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, Italy, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,40, United-States, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, France, >50K
28, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Peru, >50K
23, Private, Bachelors, Divorced, Sales, Own-child, White, Female,0,0,38, Trinadad&Tobago, <=50K
52, Private, Bachelors, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Local-gov, 11th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,12, El-Salvador, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
68, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,10, England, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, Poland, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male,0,0,40, United-States, <=50K
25, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
26, State-gov, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1976,60, United-States, >50K
25, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
26, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,12, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Scotland, <=50K
62, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
55, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1978,50, United-States, >50K
37, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, 10th, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,35, United-States, <=50K
47, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1975,45, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,38, United-States, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
59, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
27, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1887,40, Laos, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2000,50, United-States, >50K
51, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Female,4096,0,40, Germany, >50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, Nicaragua, >50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
28, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Nicaragua, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
35, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K
52, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,35, India, <=50K
28, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,99, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1921,45, United-States, >50K
30, Federal-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Haiti, <=50K
21, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,40, South, >50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Portugal, <=50K
23, Private, Prof-school, Never-married, Transport-moving, Not-in-family, White, Male,0,0,48, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, >50K
26, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Private, Prof-school, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
60, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Italy, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
48, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, El-Salvador, >50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Iran, >50K
33, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, Black, Male,7298,0,45, United-States, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, <=50K
69, Self-emp-not-inc, Masters, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,45, United-States, <=50K
46, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Taiwan, <=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Mexico, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,1887,24, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Iran, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,35, United-States, <=50K
33, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,45, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, China, >50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2001,50, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,50, United-States, <=50K
44, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
32, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,35, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
19, Private, 11th, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
24, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
41, Federal-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
24, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,65, United-States, <=50K
18, Self-emp-not-inc, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,8, Honduras, <=50K
52, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, England, >50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Canada, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,28, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
27, State-gov, Assoc-voc, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Yugoslavia, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Philippines, <=50K
49, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,30, Japan, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,50, El-Salvador, >50K
41, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,20, United-States, <=50K
43, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,45, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, >50K
35, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Jamaica, <=50K
31, Private, Bachelors, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Male,0,0,40, Hungary, <=50K
44, Private, Some-college, Widowed, Prof-specialty, Unmarried, White, Female,0,0,16, Guatemala, <=50K
17, Private, 12th, Never-married, Farming-fishing, Own-child, White, Male,0,0,10, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Italy, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, <=50K
52, State-gov, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,70, United-States, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,12620,0,48, United-States, >50K
25, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,15, France, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
35, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,2832,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,30, United-States, <=50K
40, Private, 9th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,1600,40, United-States, <=50K
25, Private, Some-college, Never-married, Transport-moving, Other-relative, White, Male,0,0,42, Puerto-Rico, <=50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Canada, >50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
41, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
42, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
71, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Female,12191,0,75, United-States, >50K
49, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
26, Private, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,30, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
69, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,20, United-States, <=50K
34, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
50, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
59, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Ireland, >50K
58, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,40, Portugal, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,5028,0,50, Germany, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Poland, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Female,0,0,30, United-States, <=50K
33, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, India, >50K
39, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Taiwan, <=50K
32, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Male,4426,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,1021,0,20, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, England, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
30, Private, 10th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, Assoc-acdm, Never-married, Other-service, Wife, White, Female,0,0,18, Holand-Netherlands, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
66, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,4029,0,20, United-States, <=50K
44, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, Puerto-Rico, <=50K
68, State-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
48, State-gov, Masters, Never-married, Tech-support, Not-in-family, White, Female,0,0,35, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Portugal, >50K
19, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,15, United-States, <=50K
63, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Portugal, <=50K
45, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,38, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,45, United-States, <=50K
52, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,7298,0,45, United-States, >50K
36, State-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,36, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, >50K
31, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
25, State-gov, Bachelors, Never-married, Other-service, Unmarried, Other, Female,0,0,40, Jamaica, <=50K
59, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,20, United-States, <=50K
48, Self-emp-not-inc, 7th-8th, Separated, Transport-moving, Not-in-family, White, Female,0,0,45, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,31, United-States, <=50K
58, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,55, United-States, >50K
23, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male,15024,0,40, Taiwan, >50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,1601,40, Portugal, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,8670,0,60, United-States, <=50K
34, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,15, Iran, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,8, United-States, <=50K
58, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,10579,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,2174,0,20, United-States, <=50K
34, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
43, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,3325,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, Philippines, >50K
39, Private, Masters, Divorced, Farming-fishing, Not-in-family, White, Male,612,0,50, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,1977,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
29, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,14405,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,38, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
89, Self-emp-inc, 10th, Widowed, Farming-fishing, Husband, White, Female,3103,0,20, Hungary, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
27, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
52, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,39, United-States, <=50K
59, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
43, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, State-gov, 9th, Divorced, Adm-clerical, Wife, Black, Female,0,0,37, United-States, <=50K
22, Private, 7th-8th, Never-married, Sales, Own-child, White, Female,932,0,83, United-States, <=50K
61, Local-gov, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,88, Peru, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, South, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
21, Private, 10th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,35, Taiwan, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
20, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
