65, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
32, Private, Bachelors, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
33, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Vietnam, >50K
29, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
36, Federal-gov, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
45, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, >50K
27, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,38, Peru, <=50K
26, Private, Some-college, Never-married, Tech-support, Other-relative, Black, Male,0,0,40, Vietnam, <=50K
36, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Guatemala, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Greece, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,45, Ecuador, <=50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,50, Trinadad&Tobago, >50K
38, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, France, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,45, Italy, <=50K
37, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Cuba, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Puerto-Rico, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Cambodia, <=50K
65, Private, 5th-6th, Widowed, Prof-specialty, Unmarried, White, Female,0,0,25, Japan, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,22, Ecuador, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1860,50, South, <=50K
27, Private, HS-grad, Divorced, Other-service, Own-child, Black, Male,0,0,40, Scotland, <=50K
59, Private, Some-college, Widowed, Protective-serv, Unmarried, Other, Female,0,0,40, Canada, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1887,40, Peru, >50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,65, Peru, <=50K
52, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,3127,0,72, Puerto-Rico, >50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, Japan, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Vietnam, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1887,60, Columbia, >50K
23, Private, HS-grad, Never-married, Tech-support, Not-in-family, Other, Male,0,0,38, Haiti, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,45, Yugoslavia, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,53, El-Salvador, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Dominican-Republic, <=50K
46, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,40, Canada, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,6, Hong, <=50K
21, Private, 9th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Italy, >50K
31, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, England, <=50K
49, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, England, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Honduras, <=50K
50, Local-gov, 11th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Portugal, >50K
90, State-gov, Preschool, Widowed, Sales, Not-in-family, Black, Male,0,0,48, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Yugoslavia, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, >50K
29, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
20, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,1979,40, France, <=50K
47, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,36, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,45, Greece, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,2824,0,37, China, <=50K
23, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,3103,0,40, India, <=50K
36, Local-gov, 9th, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,108,0,40, Japan, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, El-Salvador, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,70, Holand-Netherlands, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Canada, <=50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
25, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,50, Scotland, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Husband, Black, Female,0,0,65, El-Salvador, <=50K
19, Federal-gov, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Outlying-US(Guam-USVI-etc), <=50K
22, Private, 11th, Never-married, Transport-moving, Own-child, White, Male,0,0,25, Ecuador, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,99999,0,50, Nicaragua, >50K
52, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,48, Scotland, <=50K
22, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
53, Private, Assoc-voc, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
44, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Yugoslavia, >50K
27, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,60, Jamaica, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Ireland, <=50K
45, Private, Masters, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,50, Scotland, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,50, Italy, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Hong, <=50K
42, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Philippines, >50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,2467,0,40, Thailand, <=50K
36, Private, Some-college, Widowed, Prof-specialty, Wife, Other, Female,3123,0,25, Taiwan, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Other, Female,0,0,8, Mexico, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male,0,0,40, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Other, Male,0,1885,50, Laos, >50K
22, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Vietnam, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Canada, <=50K
26, Private, Bachelors, Never-married, Sales, Unmarried, Other, Male,0,0,40, Cuba, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
52, Private, Preschool, Divorced, Sales, Husband, White, Male,0,1495,51, Taiwan, <=50K
51, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
43, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, France, >50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Scotland, <=50K
45, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,5178,0,40, Jamaica, >50K
34, Private, HS-grad, Married-spouse-absent, Adm-clerical, Unmarried, White, Male,0,0,40, India, <=50K
24, Private, Preschool, Never-married, Priv-house-serv, Wife, Other, Male,0,0,15, Yugoslavia, <=50K
27, State-gov, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,50, Philippines, <=50K
26, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, Other, Male,0,0,35, Thailand, <=50K
30, Private, 10th, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,36, Holand-Netherlands, <=50K
20, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Guatemala, >50K
44, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Yugoslavia, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,2396,60, Canada, >50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Yugoslavia, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,45, Puerto-Rico, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,30, Ireland, <=50K
45, Private, Bachelors, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,54, Jamaica, <=50K
23, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,3325,0,40, Greece, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,38, El-Salvador, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Cuba, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,20, Guatemala, <=50K
24, State-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Ireland, <=50K
70, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Iran, <=50K
38, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, United-States, <=50K
35, State-gov, Some-college, Never-married, Exec-managerial, Husband, Black, Female,0,0,50, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,60, Columbia, >50K
53, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,2592,0,35, China, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,15, Honduras, <=50K
38, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,35, United-States, <=50K
34, Private, Bachelors, Divorced, Other-service, Husband, Other, Male,0,0,50, England, <=50K
46, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Cambodia, <=50K
42, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,50, Honduras, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,60, England, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Jamaica, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,50, Holand-Netherlands, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,20, China, <=50K
51, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,30, Ireland, >50K
37, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,50, Peru, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Vietnam, <=50K
63, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,40, Philippines, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Dominican-Republic, >50K
53, Without-pay, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Iran, >50K
55, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,14083,0,48, India, >50K
51, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Poland, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Laos, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1848,45, Ireland, >50K
41, Private, HS-grad, Divorced, Sales, Unmarried, Black, Male,0,0,40, Dominican-Republic, <=50K
44, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
90, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,99, India, <=50K
46, Private, 7th-8th, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,35, Portugal, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,7687,0,50, Trinadad&Tobago, >50K
24, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
28, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Mexico, <=50K
33, Private, 11th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
49, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,25, Ecuador, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Separated, Prof-specialty, Husband, Other, Female,0,0,40, Columbia, >50K
22, Private, 10th, Never-married, Craft-repair, Own-child, Black, Male,0,0,20, Columbia, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, Honduras, <=50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,45, Cuba, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Female,0,0,60, China, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Female,0,0,45, Taiwan, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,35, El-Salvador, >50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Italy, <=50K
30, Federal-gov, HS-grad, Separated, Machine-op-inspct, Own-child, Other, Male,0,0,35, United-States, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,53, Guatemala, >50K
59, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Holand-Netherlands, >50K
25, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,2871,0,50, India, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
49, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, Trinadad&Tobago, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, Germany, <=50K
35, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Iran, >50K
27, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,50, Germany, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Ecuador, <=50K
35, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,1902,50, India, >50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,43, South, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,3127,0,43, Holand-Netherlands, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,45, Holand-Netherlands, <=50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,50, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Vietnam, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,50, Columbia, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,20, Dominican-Republic, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,54, Mexico, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
18, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,20, Jamaica, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1902,60, Taiwan, >50K
49, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,26005,0,40, Iran, >50K
40, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,50, Ecuador, >50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,50, Philippines, <=50K
41, Private, 1st-4th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,12, Italy, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,54, India, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,36, Holand-Netherlands, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Germany, >50K
46, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,1902,40, France, <=50K
48, Private, Some-college, Divorced, Priv-house-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
60, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Greece, >50K
58, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
45, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
43, Private, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Ecuador, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Japan, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,54, Hong, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, England, <=50K
19, Self-emp-not-inc, 10th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,10, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
29, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,1902,40, Nicaragua, <=50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
33, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
56, Federal-gov, Some-college, Divorced, Transport-moving, Unmarried, Black, Male,0,0,45, Honduras, <=50K
33, Self-emp-not-inc, Some-college, Divorced, Tech-support, Not-in-family, Other, Female,0,0,50, United-States, <=50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
50, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, Trinadad&Tobago, <=50K
44, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Yugoslavia, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, France, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,20, Italy, >50K
51, Private, HS-grad, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,12, United-States, <=50K
45, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
29, Private, Some-college, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,40, Hong, <=50K
58, Private, HS-grad, Widowed, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,54, Poland, <=50K
26, State-gov, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Germany, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Germany, <=50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Ecuador, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, Yugoslavia, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, Taiwan, <=50K
21, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Black, Male,0,0,12, Haiti, <=50K
41, Private, 10th, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,9236,0,40, United-States, >50K
40, Local-gov, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, Mexico, <=50K
50, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Bachelors, Divorced, Protective-serv, Own-child, Other, Male,0,0,15, Haiti, >50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,86, Columbia, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, Peru, >50K
44, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
67, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,5, Italy, >50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Iran, <=50K
25, Self-emp-inc, Prof-school, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,48, Taiwan, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Canada, <=50K
58, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Portugal, <=50K
