26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,13615,0,50, United-States, >50K
26, Private, Bachelors, Separated, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Female,0,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,1902,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,15024,0,46, United-States, <=50K
57, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
24, Private, 7th-8th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Male,0,0,55, United-States, <=50K
32, State-gov, Some-college, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,84, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,38, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,7687,0,40, Jamaica, >50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, <=50K
49, Federal-gov, Masters, Divorced, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,60, United-States, >50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Other-relative, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,7298,0,40, United-States, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,39, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Mexico, <=50K
23, State-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
62, Private, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
59, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K
36, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
32, Self-emp-not-inc, Some-college, Divorced, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, <=50K
36, Local-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,10518,0,50, United-States, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Female,0,0,60, United-States, >50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,55, United-States, >50K
63, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, <=50K
51, State-gov, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,60, China, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
21, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
58, Self-emp-inc, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
58, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
51, Private, Some-college, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,48, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
59, State-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Assoc-voc, Divorced, Sales, Husband, White, Male,0,0,48, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
45, Private, 9th, Divorced, Other-service, Not-in-family, Other, Male,0,0,8, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
46, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, State-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
55, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,38, United-States, <=50K
81, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
19, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,50, United-States, <=50K
33, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,21, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,35, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,48, United-States, <=50K
42, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
58, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,7687,0,40, Philippines, <=50K
49, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
19, Self-emp-not-inc, 5th-6th, Separated, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Mexico, <=50K
19, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,50, United-States, <=50K
31, Private, Some-college, Divorced, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
63, Federal-gov, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,25, United-States, <=50K
23, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
17, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
52, Private, Masters, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,7687,0,40, United-States, <=50K
26, State-gov, 12th, Divorced, Craft-repair, Own-child, Black, Male,0,0,47, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
54, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, Prof-school, Never-married, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, Doctorate, Married-civ-spouse, Sales, Wife, White, Male,0,1887,22, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, 9th, Married-civ-spouse, Sales, Wife, Black, Male,0,0,50, United-States, >50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,83, United-States, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, State-gov, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, Germany, >50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
46, Private, Masters, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Separated, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
32, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, Other, Female,0,0,25, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Divorced, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
30, Private, 5th-6th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Self-emp-inc, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
80, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,48, United-States, >50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,14259,0,58, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
50, Private, 12th, Divorced, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,60, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,1902,40, United-States, >50K
56, Federal-gov, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
26, Local-gov, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
67, Private, Prof-school, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
21, Private, 12th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, 9th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,1902,54, United-States, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,56, United-States, <=50K
37, Local-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Mexico, <=50K
42, Private, Masters, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1616,15, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,70, United-States, >50K
33, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,0,0,36, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, >50K
27, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Philippines, >50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,9973,0,50, United-States, >50K
46, Local-gov, 5th-6th, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
33, Private, Bachelors, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
56, Local-gov, Some-college, Widowed, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
63, State-gov, Bachelors, Divorced, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
61, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
57, Local-gov, Masters, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
52, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Germany, <=50K
24, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Male,0,0,39, United-States, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,7687,0,40, United-States, >50K
44, Private, 10th, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Widowed, Sales, Not-in-family, White, Male,7687,0,45, United-States, >50K
38, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,60, United-States, <=50K
35, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
34, Private, HS-grad, Divorced, Other-service, Husband, Black, Female,0,0,38, South, >50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,99, United-States, >50K
20, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,63, United-States, >50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, United-States, >50K
34, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,60, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, >50K
41, Private, Some-college, Widowed, Transport-moving, Not-in-family, White, Male,0,0,53, United-States, <=50K
58, Self-emp-not-inc, Masters, Divorced, Craft-repair, Unmarried, White, Male,0,0,60, United-States, >50K
26, Private, 11th, Never-married, Prof-specialty, Wife, White, Male,0,0,20, El-Salvador, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,20, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, <=50K
44, Private, HS-grad, Never-married, Transport-moving, Husband, Other, Male,0,0,40, United-States, <=50K
32, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
23, State-gov, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
30, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,1902,50, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,18, United-States, <=50K
42, Private, Bachelors, Married-spouse-absent, Transport-moving, Husband, White, Female,0,0,48, United-States, >50K
25, Private, HS-grad, Separated, Craft-repair, Other-relative, Black, Male,0,0,39, United-States, <=50K
60, Private, Prof-school, Divorced, Farming-fishing, Husband, White, Male,15024,0,40, United-States, >50K
45, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Female,0,0,48, United-States, <=50K
44, Federal-gov, Assoc-voc, Divorced, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
50, Private, Prof-school, Never-married, Machine-op-inspct, Husband, White, Female,7657,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Canada, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,13, United-States, <=50K
34, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,60, United-States, <=50K
20, Private, 11th, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
36, Private, Some-college, Divorced, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
53, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,80, United-States, >50K
51, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
43, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,15024,0,40, United-States, <=50K
49, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
45, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
28, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,7298,0,40, United-States, <=50K
51, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, >50K
35, Private, 10th, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,9211,0,50, United-States, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
48, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,50, United-States, <=50K
25, Local-gov, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Local-gov, Masters, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
66, Self-emp-not-inc, Assoc-voc, Widowed, Handlers-cleaners, Husband, Black, Male,0,0,21, United-States, <=50K
46, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
24, Self-emp-inc, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,4623,0,37, United-States, <=50K
46, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, Mexico, >50K
32, Private, 9th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Nicaragua, <=50K
28, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,1902,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
19, Private, 11th, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,35, United-States, <=50K
51, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,50, United-States, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, South, <=50K
43, Private, Masters, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, >50K
46, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, >50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
23, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, 11th, Divorced, Exec-managerial, Not-in-family, White, Male,0,1907,50, United-States, >50K
38, State-gov, Prof-school, Never-married, Adm-clerical, Husband, White, Female,7687,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
47, Local-gov, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,7639,0,40, United-States, >50K
59, Self-emp-not-inc, Doctorate, Divorced, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
24, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
