29, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, Hong, <=50K
33, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,99, United-States, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Greece, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,40, United-States, >50K
53, Federal-gov, Prof-school, Married-civ-spouse, Other-service, Wife, White, Male,0,0,20, United-States, <=50K
50, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Japan, <=50K
46, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Husband, Other, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,54, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,46, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Honduras, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
29, Private, Bachelors, Never-married, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
51, Private, 5th-6th, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, >50K
58, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, United-States, <=50K
45, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Cuba, <=50K
32, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,52, Haiti, >50K
55, Private, Prof-school, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,99999,0,35, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
27, Self-emp-inc, 11th, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,67, Thailand, >50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,885,60, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
51, Private, HS-grad, Separated, Transport-moving, Not-in-family, White, Male,0,0,35, Dominican-Republic, <=50K
31, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, Hong, <=50K
46, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,2837,0,45, United-States, <=50K
27, Private, Masters, Never-married, Tech-support, Own-child, Black, Female,0,0,4, United-States, <=50K
58, Local-gov, 7th-8th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
39, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
51, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,54, Hong, <=50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,6378,0,38, United-States, >50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
33, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,1808,40, United-States, >50K
73, Self-emp-not-inc, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,8, Cuba, <=50K
32, Private, 11th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
24, Local-gov, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, United-States, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,54, United-States, <=50K
36, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,60, Greece, <=50K
24, Local-gov, 7th-8th, Divorced, Adm-clerical, Wife, Other, Female,0,0,37, United-States, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,35, United-States, >50K
24, Private, 9th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, Greece, <=50K
29, Private, Masters, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
60, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Germany, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,3103,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, >50K
50, Private, Some-college, Divorced, Craft-repair, Wife, White, Female,0,0,37, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,0,1848,15, El-Salvador, <=50K
18, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Hong, <=50K
44, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,5178,0,32, United-States, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,43, United-States, >50K
58, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
59, Private, Assoc-voc, Divorced, Farming-fishing, Not-in-family, White, Female,5013,0,40, United-States, <=50K
56, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
43, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,50, United-States, <=50K
42, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States, >50K
64, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
38, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, China, >50K
27, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
28, Self-emp-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,7687,0,40, United-States, <=50K
35, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Nicaragua, <=50K
47, Private, Some-college, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,3103,0,40, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, >50K
71, Federal-gov, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, Yugoslavia, <=50K
60, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, <=50K
29, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Poland, >50K
31, Local-gov, HS-grad, Separated, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
57, Private, 5th-6th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Thailand, <=50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Thailand, >50K
31, Private, Bachelors, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,44, United-States, <=50K
37, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
62, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Canada, >50K
29, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,46, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Cuba, <=50K
29, State-gov, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, <=50K
47, Local-gov, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Sales, Husband, Black, Male,0,0,20, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,15, Philippines, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
70, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
37, State-gov, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, United-States, >50K
39, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,2865,0,30, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,2, United-States, <=50K
33, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-spouse-absent, Exec-managerial, Wife, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
48, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,4077,0,40, United-States, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, >50K
32, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Poland, >50K
54, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,32, United-States, <=50K
40, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, Dominican-Republic, >50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,54, United-States, >50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
36, State-gov, Some-college, Divorced, Craft-repair, Wife, White, Female,0,0,37, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,1385,0,50, Guatemala, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Germany, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, South, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
49, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,60, Thailand, <=50K
28, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,4027,0,50, Mexico, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
36, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
63, Self-emp-inc, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,22, United-States, <=50K
69, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,25, Haiti, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
43, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,35, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
25, Self-emp-not-inc, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
44, Private, Prof-school, Divorced, Exec-managerial, Husband, White, Female,8614,0,40, Jamaica, <=50K
37, Private, 11th, Separated, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,12, England, <=50K
64, Private, Prof-school, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Thailand, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,99, United-States, >50K
38, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, China, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Italy, <=50K
71, Private, Doctorate, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,10, Cuba, <=50K
22, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,47, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, >50K
39, State-gov, Bachelors, Divorced, Sales, Wife, Black, Male,0,0,10, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
24, Local-gov, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Peru, <=50K
46, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States, >50K
40, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
62, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,30, Trinadad&Tobago, >50K
37, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Greece, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Iran, >50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
37, Private, Some-college, Married-spouse-absent, Exec-managerial, Wife, White, Female,0,0,30, United-States, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,7687,0,50, Canada, >50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
43, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Philippines, >50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
24, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,40, Ireland, <=50K
35, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Masters, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,20, El-Salvador, <=50K
60, Self-emp-not-inc, Prof-school, Married-civ-spouse, Other-service, Wife, White, Male,0,0,25, Philippines, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Unmarried, White, Male,0,0,63, United-States, <=50K
26, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,15, Laos, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Honduras, >50K
38, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, El-Salvador, <=50K
24, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Other-service, Wife, Other, Male,0,0,38, Vietnam, <=50K
49, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
61, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,40, Taiwan, >50K
58, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
46, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, China, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
45, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
54, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, China, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,20, United-States, >50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
42, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
29, Local-gov, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
56, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, >50K
19, Private, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
40, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
48, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
49, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Columbia, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, State-gov, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
25, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
