59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
39, Self-emp-inc, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,3084,0,45, United-States, <=50K
40, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,1590,38, United-States, >50K
57, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,5139,0,50, United-States, >50K
40, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
17, Self-emp-not-inc, 9th, Never-married, Other-service, Other-relative, White, Male,0,0,12, United-States, <=50K
44, Private, Masters, Divorced, Exec-managerial, Unmarried, White, Female,0,0,48, United-States, <=50K
35, Private, Masters, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,70, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
62, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
43, Private, Bachelors, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,15, United-States, >50K
40, State-gov, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
62, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Never-married, Adm-clerical, Other-relative, White, Female,0,0,52, United-States, <=50K
35, Self-emp-inc, Bachelors, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,2100,40, United-States, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
30, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,37, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,2434,40, United-States, >50K
24, Self-emp-not-inc, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Cambodia, >50K
24, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1887,70, Cambodia, >50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
70, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
74, Private, Some-college, Widowed, Tech-support, Not-in-family, White, Female,0,0,15, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
22, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
37, Local-gov, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,15024,0,35, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
59, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,6964,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
60, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
49, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,54, South, <=50K
31, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
32, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
59, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,8, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
50, Private, Bachelors, Divorced, Farming-fishing, Wife, Black, Female,0,0,40, Puerto-Rico, <=50K
59, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, >50K
33, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1879,45, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,35, United-States, >50K
70, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
53, Self-emp-inc, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
30, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,20, Philippines, <=50K
30, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Honduras, <=50K
77, Self-emp-not-inc, Masters, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,20, United-States, >50K
33, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,35, Jamaica, <=50K
23, Private, Some-college, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
41, Federal-gov, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,56, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
25, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,44, United-States, <=50K
33, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,7298,0,50, United-States, <=50K
59, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
54, Self-emp-not-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, Private, Some-college, Widowed, Sales, Unmarried, White, Female,0,0,8, United-States, <=50K
36, Private, Bachelors, Divorced, Transport-moving, Unmarried, White, Female,0,0,70, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
56, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,65, United-States, <=50K
48, Private, Some-college, Widowed, Adm-clerical, Wife, White, Female,14083,0,45, Ecuador, >50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
70, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,54, United-States, <=50K
42, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,99999,0,35, United-States, >50K
31, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, <=50K
20, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,50, Trinadad&Tobago, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
28, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, United-States, >50K
46, Private, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
56, State-gov, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5185,0,40,, <=50K
50, Self-emp-inc, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,60, United-States, >50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
25, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
33, Self-emp-not-inc, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,69, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Unmarried, White, Female,0,0,30, United-States, <=50K
66, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
37, Private, Prof-school, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Widowed, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Local-gov, 5th-6th, Married-civ-spouse, Prof-specialty, Wife, White, Female,46772,0,40, United-States, >50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,1887,40, United-States, >50K
49, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,1736,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
24, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States, >50K
45, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,80, Canada, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,65, United-States, >50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,20, United-States, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,7329,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,7298,0,50, France, <=50K
31, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Own-child, White, Male,0,0,2, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Self-emp-not-inc, 9th, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,4064,0,54, Thailand, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
26, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, >50K
46, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Thailand, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, Greece, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,4, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
47, Private, 1st-4th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
47, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
69, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,27, El-Salvador, <=50K
26, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, Vietnam, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Female,0,0,10, United-States, >50K
61, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, China, <=50K
63, Self-emp-inc, HS-grad, Widowed, Exec-managerial, Unmarried, White, Male,0,0,84, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2214,45, United-States, >50K
54, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,0,0,30, United-States, >50K
37, Private, HS-grad, Widowed, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,44, United-States, <=50K
34, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,50, United-States, <=50K
51, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
71, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,2233,40, United-States, >50K
44, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,12506,0,50, United-States, >50K
22, Private, Masters, Never-married, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
57, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
43, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
42, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, >50K
62, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1725,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,30, United-States, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3103,0,70, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Columbia, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
63, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,1591,38, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
66, Federal-gov, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
25, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,43, United-States, >50K
41, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
23, Self-emp-inc, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Federal-gov, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, United-States, >50K
43, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
53, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, <=50K
81, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,3111,0,40, United-States, <=50K
63, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,70, United-States, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
22, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
17, Private, 9th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
25, Local-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
42, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,5013,0,40, United-States, <=50K
79, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
53, Local-gov, Masters, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
62, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,0,0,20, United-States, >50K
37, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,4391,0,45, United-States, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, <=50K
23, Federal-gov, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,70, United-States, <=50K
35, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, Mexico, <=50K
20, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
50, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,2269,40, United-States, >50K
43, Private, Bachelors, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
37, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
58, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, >50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
40, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,35, United-States, <=50K
33, Local-gov, Masters, Separated, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,45, United-States, <=50K
45, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Unmarried, White, Male,0,0,99, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, United-States, >50K
41, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
22, Private, Assoc-voc, Divorced, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
51, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1645,60, United-States, <=50K
57, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
25, Private, Preschool, Never-married, Prof-specialty, Unmarried, White, Female,0,0,48, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,97, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
54, State-gov, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7325,0,50, United-States, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,40, United-States, >50K
56, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7298,0,40, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
