39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
61, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, >50K
28, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,2200,0,71, Peru, <=50K
60, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,40, India, <=50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Vietnam, >50K
37, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Male,0,0,40, Laos, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, 10th, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
51, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Mexico, <=50K
24, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,40, Ireland, <=50K
44, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,35, England, >50K
38, Local-gov, Bachelors, Divorced, Farming-fishing, Husband, White, Female,0,0,50, Poland, >50K
45, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,60, Guatemala, >50K
32, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1737,40, Portugal, >50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,60, China, <=50K
55, Federal-gov, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Puerto-Rico, >50K
28, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,24, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,45, Iran, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,36, Cuba, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,50, Ireland, <=50K
58, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,40, Laos, >50K
42, Local-gov, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
40, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Nicaragua, <=50K
63, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Puerto-Rico, >50K
46, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,60, Peru, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
56, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,48, Dominican-Republic, <=50K
27, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
19, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Italy, <=50K
50, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,2426,50, Jamaica, >50K
37, Private, HS-grad, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, China, <=50K
44, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
42, Self-emp-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Italy, <=50K
32, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Laos, <=50K
45, State-gov, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
49, Private, 7th-8th, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,45, China, <=50K
56, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Vietnam, >50K
37, Private, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Germany, >50K
33, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Laos, <=50K
35, Private, 9th, Separated, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Italy, >50K
26, State-gov, Some-college, Married-civ-spouse, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7298,0,40, Puerto-Rico, >50K
19, Private, Bachelors, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, England, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,1887,40, Guatemala, >50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, >50K
58, Private, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Dominican-Republic, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,10, Columbia, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,15, Ireland, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,20, Italy, <=50K
48, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,33, Vietnam, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
51, Private, Some-college, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,38, France, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,37, Peru, >50K
57, Private, Assoc-acdm, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Mexico, <=50K
72, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,78, United-States, <=50K
28, Self-emp-not-inc, Prof-school, Married-civ-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,3131,0,50, Haiti, >50K
48, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,44, Dominican-Republic, >50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, Columbia, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,38, Ireland, >50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Canada, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, 9th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,38, Holand-Netherlands, <=50K
25, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Cambodia, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,54, El-Salvador, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,60, Jamaica, >50K
43, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,50, Mexico, <=50K
43, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
46, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,50, Ireland, >50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
61, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
29, Private, 11th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
32, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,46, Ireland, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Japan, <=50K
54, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,60, United-States, >50K
28, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, Ireland, <=50K
49, Private, Doctorate, Divorced, Prof-specialty, Husband, White, Male,99999,0,70, Mexico, >50K
30, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,48, Holand-Netherlands, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Germany, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Iran, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Peru, <=50K
30, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,10538,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, England, <=50K
39, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Greece, >50K
59, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,60, Hungary, <=50K
58, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,50, United-States, <=50K
52, Private, 7th-8th, Never-married, Prof-specialty, Husband, Black, Male,0,0,45, Scotland, >50K
33, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
90, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,99, United-States, >50K
69, Local-gov, Prof-school, Widowed, Exec-managerial, Husband, White, Female,0,0,24, Haiti, <=50K
35, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, Haiti, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,30, Philippines, <=50K
53, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Holand-Netherlands, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, France, <=50K
50, Private, 10th, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,70, Laos, <=50K
49, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1902,40, Jamaica, <=50K
29, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, United-States, >50K
49, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, India, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,45, Jamaica, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,1555,40, Ecuador, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Widowed, Other-service, Unmarried, Other, Male,0,0,40, Dominican-Republic, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,45, Thailand, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, Taiwan, >50K
48, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,99999,0,79, Mexico, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,54, Vietnam, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,50, Thailand, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1648,60, Peru, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Peru, <=50K
19, Private, Masters, Never-married, Priv-house-serv, Own-child, White, Female,0,0,20, India, <=50K
48, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Husband, Black, Female,0,0,60, Peru, <=50K
32, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Peru, >50K
32, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, Haiti, <=50K
45, Private, Some-college, Widowed, Transport-moving, Own-child, Black, Male,0,0,45, Philippines, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, India, >50K
39, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Hong, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Canada, >50K
49, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,2431,73, Greece, >50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Trinadad&Tobago, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
40, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,35, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,65, United-States, <=50K
21, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,40, Poland, <=50K
67, Self-emp-not-inc, HS-grad, Widowed, Machine-op-inspct, Wife, White, Female,0,0,40, Mexico, <=50K
56, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, Amer-Indian-Eskimo, Male,0,0,16, Trinadad&Tobago, <=50K
43, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,27, Poland, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
27, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,50, Guatemala, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,4002,0,15, Hong, <=50K
17, Private, Some-college, Never-married, Farming-fishing, Own-child, Other, Female,0,0,10, China, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Portugal, <=50K
19, Private, 11th, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,27, Philippines, <=50K
57, Private, 9th, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Haiti, <=50K
46, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,2421,40, Portugal, >50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Greece, <=50K
20, State-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,25, Philippines, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Germany, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Ireland, >50K
22, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,35, Nicaragua, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Mexico, >50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Italy, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,38, Mexico, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, El-Salvador, <=50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, Nicaragua, >50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
42, Private, Bachelors, Separated, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
33, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, France, <=50K
20, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Germany, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Hungary, <=50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, Peru, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Scotland, >50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,2866,0,40, Holand-Netherlands, <=50K
46, Private, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,44, Hong, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Vietnam, <=50K
58, Private, HS-grad, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Iran, <=50K
26, Self-emp-not-inc, 10th, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
21, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
42, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,3106,0,50, Dominican-Republic, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, South, <=50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
38, Federal-gov, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Laos, <=50K
52, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,8, Scotland, <=50K
37, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Honduras, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, Trinadad&Tobago, >50K
54, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Female,0,0,50, Scotland, <=50K
43, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, England, >50K
37, Self-emp-not-inc, Some-college, Separated, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Poland, <=50K
39, Private, Assoc-acdm, Separated, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Honduras, >50K
27, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,42, Iran, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,38, Canada, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Hungary, <=50K
47, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
71, Private, Assoc-voc, Widowed, Sales, Unmarried, White, Male,0,0,35, United-States, >50K
17, Self-emp-not-inc, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,12, United-States, <=50K
46, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Male,5217,0,50, Holand-Netherlands, <=50K
35, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
49, Private, Some-college, Separated, Machine-op-inspct, Husband, Other, Female,0,0,56, Hungary, <=50K
28, Private, Masters, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
23, State-gov, Some-college, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,2183,0,20, United-States, <=50K
57, State-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Female,0,0,30, Vietnam, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,3900,0,50, United-States, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,36, India, <=50K
29, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Female,0,1977,40, Scotland, >50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,14462,0,60, Italy, >50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
26, Private, Doctorate, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
34, Self-emp-not-inc, Some-college, Married-spouse-absent, Sales, Husband, White, Female,0,0,70, England, >50K
34, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
68, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Taiwan, <=50K
44, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Male,15024,0,40, Outlying-US(Guam-USVI-etc), >50K
78, Private, 9th, Divorced, Other-service, Not-in-family, White, Male,0,0,20, Portugal, <=50K
42, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,4386,0,40, Ireland, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Holand-Netherlands, <=50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,2424,45, Ecuador, <=50K
26, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,42, Ireland, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,7687,0,45, Dominican-Republic, >50K
59, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Haiti, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Poland, <=50K
44, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,37, Ecuador, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece, <=50K
27, Private, 11th, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, Ireland, <=50K
49, Private, Bachelors, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Trinadad&Tobago, >50K
34, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
56, Private, Masters, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,30, Dominican-Republic, <=50K
63, Self-emp-inc, HS-grad, Widowed, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,98, Greece, <=50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
