42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
42, Private, HS-grad, Separated, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Ireland, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, >50K
44, Federal-gov, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
52, Private, Bachelors, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Guatemala, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Laos, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,60, Peru, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,3325,0,54, Greece, <=50K
23, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,45, Cuba, <=50K
34, Local-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,30, Dominican-Republic, <=50K
28, State-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
51, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Japan, >50K
33, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,20, Poland, <=50K
33, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Thailand, <=50K
20, State-gov, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,20, Haiti, <=50K
41, Federal-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, >50K
37, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1670,45, South, >50K
31, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,3290,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Greece, <=50K
62, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
57, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15024,0,50, Dominican-Republic, >50K
36, Federal-gov, Doctorate, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Haiti, <=50K
49, Private, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,40, Peru, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,50, France, <=50K
52, Local-gov, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,45, India, >50K
24, Private, Bachelors, Never-married, Transport-moving, Wife, Black, Female,0,0,40, Guatemala, <=50K
26, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Ireland, <=50K
55, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,20, Greece, >50K
28, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Germany, <=50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
23, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,50, Scotland, <=50K
31, Private, Some-college, Never-married, Protective-serv, Unmarried, Black, Female,0,1382,40, Outlying-US(Guam-USVI-etc), <=50K
50, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,99, Ireland, >50K
60, Private, Preschool, Married-spouse-absent, Farming-fishing, Husband, White, Male,0,0,40, Jamaica, <=50K
41, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Columbia, >50K
26, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Portugal, <=50K
36, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Columbia, >50K
70, Private, Masters, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, White, Female,0,1590,40, United-States, <=50K
40, State-gov, HS-grad, Divorced, Tech-support, Other-relative, White, Female,0,0,40, Nicaragua, <=50K
43, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
73, Private, HS-grad, Widowed, Tech-support, Not-in-family, Black, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
71, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,10, United-States, >50K
29, Private, Bachelors, Divorced, Sales, Not-in-family, Black, Female,3902,0,40, India, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,24, Trinadad&Tobago, <=50K
40, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,45, Jamaica, <=50K
58, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,24, Columbia, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, India, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Canada, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,27, Canada, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Columbia, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
44, Local-gov, Masters, Never-married, Adm-clerical, Unmarried, Black, Male,2607,0,45, Italy, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,68, Honduras, <=50K
31, Private, Doctorate, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, Honduras, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Haiti, <=50K
56, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Thailand, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Nicaragua, >50K
30, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, Columbia, <=50K
36, State-gov, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, Thailand, <=50K
23, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,25, Taiwan, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,4834,0,30, Ecuador, <=50K
29, Private, Masters, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Poland, <=50K
58, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,20, Ecuador, <=50K
38, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,5183,0,44, England, >50K
51, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Poland, >50K
30, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,50, France, <=50K
34, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,45, Nicaragua, <=50K
31, Private, Masters, Divorced, Protective-serv, Wife, White, Female,0,0,36, United-States, >50K
59, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, >50K
34, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Columbia, <=50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Thailand, >50K
23, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,3114,0,40, Puerto-Rico, <=50K
59, Without-pay, Bachelors, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
22, Private, Masters, Never-married, Tech-support, Other-relative, Other, Female,0,0,20, Iran, <=50K
60, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,10, England, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,2409,0,50, China, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,45, Ireland, >50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Haiti, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, England, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, Italy, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Hong, <=50K
41, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,45, Dominican-Republic, <=50K
20, Private, Masters, Never-married, Other-service, Not-in-family, White, Male,0,0,48, Philippines, <=50K
47, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Honduras, <=50K
52, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,0,9, Portugal, <=50K
39, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
64, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Jamaica, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Scotland, <=50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,88, Thailand, >50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Tech-support, Other-relative, White, Female,0,0,40, Peru, <=50K
29, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Dominican-Republic, >50K
42, Private, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,1977,45, England, <=50K
34, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,30, Peru, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, Iran, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Germany, <=50K
64, Local-gov, Some-college, Married-spouse-absent, Sales, Not-in-family, White, Male,2946,0,50, Nicaragua, >50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,1733,40, Poland, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Canada, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,45, China, <=50K
38, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, Haiti, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Scotland, >50K
47, Private, 5th-6th, Divorced, Other-service, Unmarried, White, Female,0,0,37, Laos, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, England, >50K
58, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Canada, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, Vietnam, >50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Yugoslavia, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Laos, <=50K
44, State-gov, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
60, Local-gov, Bachelors, Widowed, Sales, Not-in-family, Black, Female,0,0,40, France, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
36, State-gov, Masters, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, Iran, <=50K
65, Local-gov, HS-grad, Married-spouse-absent, Transport-moving, Husband, White, Male,1078,0,50, Taiwan, >50K
59, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,50, Japan, <=50K
59, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Poland, <=50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,2119,0,40, Haiti, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Greece, <=50K
26, Local-gov, 11th, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
36, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,19, Laos, <=50K
25, Private, Doctorate, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,45, Guatemala, <=50K
25, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,40, El-Salvador, <=50K
36, Private, Assoc-voc, Married-spouse-absent, Other-service, Unmarried, White, Female,1115,0,35, Ecuador, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Iran, <=50K
31, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
33, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, Philippines, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, El-Salvador, >50K
37, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, El-Salvador, <=50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,4430,0,40, United-States, >50K
46, State-gov, Some-college, Married-spouse-absent, Farming-fishing, Husband, White, Male,0,0,40, Scotland, >50K
50, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Portugal, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Cambodia, <=50K
40, Local-gov, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,60, Jamaica, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Italy, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,50, Jamaica, >50K
29, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, Iran, <=50K
24, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, South, >50K
30, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Peru, <=50K
21, State-gov, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,70, France, <=50K
33, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,70, Philippines, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, China, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
26, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,40, Mexico, <=50K
42, Private, 1st-4th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, Cuba, >50K
19, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
30, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Taiwan, <=50K
29, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,20, India, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Ecuador, <=50K
50, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, Iran, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Greece, <=50K
27, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
68, Private, Assoc-voc, Divorced, Sales, Unmarried, White, Male,0,0,27, Haiti, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,25, Honduras, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1671,40, Ireland, >50K
70, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1596,20, Trinadad&Tobago, >50K
21, Private, 10th, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, South, <=50K
58, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,45, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hungary, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Hungary, <=50K
26, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Japan, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,8, Hong, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,60, Puerto-Rico, >50K
40, Self-emp-inc, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,45, Ireland, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, >50K
49, Self-emp-inc, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, >50K
21, Private, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, Nicaragua, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, India, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
66, Self-emp-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, Trinadad&Tobago, <=50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, Taiwan, >50K
21, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,38, Germany, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Dominican-Republic, >50K
50, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,50, Poland, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,70, Italy, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,1103,0,40, Nicaragua, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
41, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,1887,40, Hong, >50K
19, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Germany, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
28, State-gov, Assoc-voc, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Haiti, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
34, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Ireland, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,30, Vietnam, >50K
44, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
41, Self-emp-inc, HS-grad, Separated, Exec-managerial, Husband, White, Male,7298,0,60, Dominican-Republic, >50K
38, Local-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Portugal, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Cuba, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Iran, <=50K
75, Self-emp-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,99999,0,50, Laos, >50K
49, Local-gov, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, Poland, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,3325,0,40, Thailand, >50K
70, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Laos, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, France, <=50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, Mexico, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Scotland, <=50K
28, Private, 10th, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,35, Dominican-Republic, <=50K
26, State-gov, Some-college, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,27, Dominican-Republic, >50K
46, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,58, Poland, <=50K
20, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, England, <=50K
64, Local-gov, Masters, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,27, Peru, <=50K
23, Private, HS-grad, Widowed, Adm-clerical, Own-child, White, Female,0,0,30, South, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, South, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,2506,0,40, Germany, <=50K
74, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Haiti, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, Ecuador, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Mexico, >50K
42, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,15, Mexico, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, <=50K
20, Private, Masters, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Germany, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Female,0,0,30, Nicaragua, >50K
47, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, India, >50K
44, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,45, Ecuador, <=50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Germany, >50K
55, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,1690,60, Nicaragua, >50K
40, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, India, <=50K
58, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, Canada, <=50K
41, State-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Taiwan, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5178,0,40, Greece, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, >50K
31, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Iran, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Thailand, >50K
30, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Columbia, <=50K
38, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,75, Nicaragua, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Vietnam, <=50K
35, Federal-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Ireland, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,4064,0,60, China, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Taiwan, <=50K
34, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Wife, White, Female,0,0,33, Philippines, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
24, Local-gov, Some-college, Divorced, Sales, Other-relative, White, Male,0,0,60, Trinadad&Tobago, >50K
44, Federal-gov, Bachelors, Widowed, Farming-fishing, Own-child, White, Female,0,0,35, Philippines, <=50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Philippines, >50K
60, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, England, >50K
27, Local-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Guatemala, >50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,45, Hong, >50K
54, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,7857,0,27, South, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
