29, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
37, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
44, Federal-gov, Bachelors, Widowed, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1799,40, United-States, >50K
56, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Male,3138,0,45, United-States, <=50K
40, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,2358,0,40, United-States, <=50K
45, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,10544,0,50, United-States, <=50K
41, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29, Private, 11th, Never-married, Prof-specialty, Wife, White, Male,0,0,45, United-States, <=50K
43, Local-gov, Bachelors, Divorced, Farming-fishing, Unmarried, Black, Male,0,0,52, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,1977,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
55, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Divorced, Sales, Own-child, Black, Male,0,0,50, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,54, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,37, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
28, State-gov, 7th-8th, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,99, United-States, <=50K
40, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,45, United-States, <=50K
20, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
52, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
38, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,60, United-States, >50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1810,60, Guatemala, >50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,6320,0,40, United-States, >50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,32, United-States, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,2174,0,60, United-States, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
61, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,9839,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,42, Jamaica, <=50K
33, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
25, Local-gov, Assoc-voc, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
65, Self-emp-inc, Assoc-acdm, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
47, State-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
19, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,40, Ireland, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Dominican-Republic, >50K
29, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, <=50K
49, Self-emp-inc, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
63, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
53, State-gov, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,36, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, United-States, >50K
49, Self-emp-not-inc, 12th, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
62, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,98, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
39, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, United-States, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
23, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,15, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
48, Private, 7th-8th, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
57, Local-gov, HS-grad, Separated, Priv-house-serv, Unmarried, White, Female,0,0,35, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, China, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0,0,70, United-States, <=50K
37, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,86, United-States, <=50K
40, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Ecuador, >50K
49, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
54, Local-gov, HS-grad, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,11, United-States, <=50K
38, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,30, United-States, <=50K
37, Private, 1st-4th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,60, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4385,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,45, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Transport-moving, Wife, White, Female,0,0,45, United-States, <=50K
19, Local-gov, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,35, United-States, <=50K
34, Private, Some-college, Separated, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, >50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,45, United-States, >50K
31, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,50, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,20, United-States, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Black, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Widowed, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
32, Private, Assoc-acdm, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
56, Private, Doctorate, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, United-States, >50K
59, Private, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,4830,0,40, United-States, <=50K
53, Local-gov, Bachelors, Widowed, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,60, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,4857,0,70, United-States, >50K
19, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,32, United-States, >50K
35, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,54, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Scotland, <=50K
25, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,54, United-States, <=50K
49, Local-gov, Doctorate, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,30, Cambodia, <=50K
34, Private, Assoc-acdm, Widowed, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,38, United-States, <=50K
29, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Widowed, Sales, Unmarried, White, Female,0,0,40, Jamaica, <=50K
69, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
63, Local-gov, Some-college, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,65, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, >50K
33, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,25, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, >50K
20, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
30, Private, Bachelors, Divorced, Tech-support, Own-child, White, Female,0,0,60, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
27, Local-gov, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,15, United-States, <=50K
28, Local-gov, 11th, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
40, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
64, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, England, >50K
64, State-gov, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,1544,0,10, United-States, >50K
35, Private, Bachelors, Separated, Transport-moving, Not-in-family, White, Male,0,0,35, United-States, <=50K
30, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,12, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, South, >50K
47, Private, 7th-8th, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
59, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
44, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,32, United-States, <=50K
69, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,1740,2, United-States, <=50K
41, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Japan, <=50K
33, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
33, Private, Bachelors, Never-married, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
58, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,30, United-States, >50K
30, Private, 9th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,38, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
26, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
48, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,8, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,7472,0,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,45, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, England, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Private, Prof-school, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
70, Self-emp-inc, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2382,40, United-States, <=50K
62, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
65, Local-gov, HS-grad, Widowed, Adm-clerical, Wife, White, Female,0,0,27, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
28, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,24, United-States, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, 11th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, United-States, >50K
29, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, Some-college, Never-married, Farming-fishing, Wife, White, Male,0,0,50, United-States, >50K
56, Local-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hungary, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
45, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
49, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
49, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
43, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
58, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,30, United-States, >50K
24, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
64, State-gov, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Mexico, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,60, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, Canada, >50K
32, State-gov, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Mexico, <=50K
29, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
29, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,1977,20, United-States, <=50K
20, Private, Assoc-voc, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
