59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
51, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,12, Philippines, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
39, Private, Some-college, Married-spouse-absent, Prof-specialty, Husband, White, Male,14083,0,50, United-States, >50K
32, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
24, Private, Prof-school, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
26, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Protective-serv, Husband, White, Male,7547,0,45, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,50, United-States, >50K
59, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Ecuador, <=50K
23, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Male,0,0,27, United-States, <=50K
48, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
42, Private, Some-college, Divorced, Craft-repair, Other-relative, Black, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Mexico, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Scotland, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
27, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,15, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,43, United-States, <=50K
48, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Widowed, Other-service, Husband, White, Female,0,0,40, United-States, >50K
70, Self-emp-not-inc, 1st-4th, Widowed, Other-service, Not-in-family, White, Male,0,0,15, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,35, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
23, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Germany, >50K
27, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, 1st-4th, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,25, United-States, <=50K
55, Local-gov, HS-grad, Divorced, Sales, Husband, White, Male,0,0,32, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Own-child, White, Male,0,0,35, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,4, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,1902,41, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,70, United-States, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,50, United-States, <=50K
40, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,52, United-States, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
44, Private, Masters, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
33, Private, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, India, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, 1st-4th, Widowed, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
26, Private, 11th, Divorced, Other-service, Husband, White, Female,5240,0,40, United-States, <=50K
44, Private, 11th, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, 5th-6th, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, >50K
49, Private, Bachelors, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,7298,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
34, Private, 9th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, India, <=50K
75, Private, 1st-4th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,12, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
36, Local-gov, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
40, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
41, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, >50K
19, Private, 7th-8th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,43, United-States, <=50K
57, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Italy, <=50K
48, Private, Masters, Divorced, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
38, Private, Masters, Widowed, Adm-clerical, Husband, White, Female,0,0,50, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,13706,0,50, United-States, >50K
22, Private, Bachelors, Never-married, Tech-support, Other-relative, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, State-gov, Some-college, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
26, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,25, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,45, United-States, <=50K
30, Private, Bachelors, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,37, Thailand, <=50K
48, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
40, Private, 11th, Divorced, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,35, Philippines, >50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,72, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
48, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, <=50K
47, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5013,0,40, United-States, <=50K
33, Local-gov, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
55, Private, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
34, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,60, Mexico, >50K
41, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, <=50K
38, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,13912,0,70, United-States, >50K
35, State-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
38, Private, Some-college, Divorced, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
46, Private, 5th-6th, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,50, United-States, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Tech-support, Husband, White, Female,0,0,45, United-States, <=50K
26, Private, Bachelors, Divorced, Other-service, Husband, White, Female,0,0,40, Vietnam, <=50K
64, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,10, Cambodia, <=50K
52, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,35, Canada, <=50K
69, Self-emp-not-inc, Masters, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, 12th, Married-civ-spouse, Sales, Husband, Black, Male,0,1902,60, Germany, <=50K
37, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Federal-gov, Masters, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,50, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
59, Private, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,6891,0,60, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
19, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,44, United-States, <=50K
57, Private, 9th, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,25, United-States, <=50K
73, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,57, United-States, <=50K
59, Federal-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
36, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,60, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,60, United-States, >50K
33, Private, Prof-school, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
50, State-gov, 10th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, Assoc-acdm, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Separated, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, India, <=50K
39, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
69, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
36, Self-emp-not-inc, Masters, Never-married, Protective-serv, Husband, White, Male,0,0,93, United-States, <=50K
37, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,24, United-States, <=50K
64, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,35, United-States, >50K
54, Private, Prof-school, Married-civ-spouse, Sales, Wife, White, Female,0,0,35, United-States, >50K
71, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,11, United-States, <=50K
52, Private, HS-grad, Separated, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Other-relative, White, Female,0,0,30, United-States, <=50K
41, State-gov, Assoc-voc, Married-spouse-absent, Sales, Not-in-family, White, Male,7298,0,50, United-States, <=50K
32, Private, Doctorate, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,3103,0,50, United-States, <=50K
58, Private, Assoc-voc, Divorced, Other-service, Wife, White, Male,0,0,30, Peru, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,13741,0,40, United-States, >50K
36, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, United-States, >50K
23, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
31, Self-emp-not-inc, 10th, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,24, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Germany, >50K
29, State-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1888,45, United-States, >50K
24, Private, Some-college, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
62, Private, Masters, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
29, Local-gov, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
56, Local-gov, Some-college, Divorced, Sales, Husband, White, Male,0,0,35, United-States, <=50K
30, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,7687,0,40, United-States, >50K
49, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
29, Without-pay, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
41, State-gov, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
65, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, United-States, <=50K
39, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Germany, <=50K
42, Private, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,45, United-States, <=50K
40, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
30, Private, Bachelors, Divorced, Exec-managerial, Other-relative, White, Female,0,0,25, United-States, <=50K
37, Private, Bachelors, Divorced, Other-service, Other-relative, White, Male,0,0,20, Mexico, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,60, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Federal-gov, 10th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, Masters, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Masters, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,40, United-States, >50K
26, Local-gov, 7th-8th, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
39, Private, Bachelors, Widowed, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
49, Local-gov, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,60, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,20, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,1883,40, United-States, <=50K
23, Local-gov, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,24, United-States, <=50K
52, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
61, Local-gov, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,7409,0,40, United-States, >50K
57, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Masters, Never-married, Transport-moving, Husband, White, Female,0,0,38, Philippines, <=50K
48, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,5178,0,40, United-States, <=50K
59, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, India, <=50K
36, Private, Some-college, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,5178,0,40, Canada, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,5156,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Haiti, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, Canada, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
58, Federal-gov, Assoc-acdm, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Farming-fishing, Unmarried, White, Female,0,1902,30, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,38, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
50, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,7, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
