26, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,13603,0,50, United-States, >50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,1740,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,15, United-States, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Masters, Separated, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1991,40, United-States, >50K
43, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, Masters, Never-married, Other-service, Unmarried, White, Male,3958,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, United-States, >50K
27, Federal-gov, Doctorate, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,50, United-States, <=50K
21, Private, Some-college, Separated, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Federal-gov, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,35, United-States, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
48, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,35, El-Salvador, <=50K
37, Local-gov, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,30, United-States, <=50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, >50K
67, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,16, United-States, <=50K
35, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
83, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Prof-school, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,60, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
38, Private, Some-college, Divorced, Sales, Wife, White, Female,0,0,20, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Other-relative, White, Female,0,0,30, Mexico, <=50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,3685,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
29, State-gov, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,20, Taiwan, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,1620,40, United-States, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
50, State-gov, Masters, Married-civ-spouse, Sales, Wife, White, Female,0,0,25, United-States, >50K
18, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
53, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
57, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,35, United-States, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
23, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
61, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
55, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
55, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,1740,20, United-States, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Male,0,1696,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,45, United-States, >50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
55, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
23, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,54, Poland, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1997,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
57, Private, 10th, Separated, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
31, State-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Philippines, <=50K
48, Local-gov, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
63, Local-gov, Bachelors, Married-spouse-absent, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
69, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,11, United-States, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
46, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
55, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,2374,35, United-States, <=50K
49, Private, Masters, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,80, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
61, Private, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
65, Local-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
22, Private, Some-college, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,56, United-States, <=50K
58, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,50, United-States, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
52, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,5013,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
34, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
19, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
71, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,14205,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
62, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, <=50K
31, Private, 5th-6th, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
40, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Some-college, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
54, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1671,40, United-States, >50K
62, State-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
64, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
60, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
65, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Italy, <=50K
74, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, United-States, <=50K
23, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,73, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,4918,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
36, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Self-emp-inc, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,50, United-States, >50K
64, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,35, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, United-States, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
79, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,11, United-States, >50K
28, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, United-States, <=50K
71, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,19, United-States, <=50K
31, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,48, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, >50K
61, Private, Some-college, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,2, United-States, <=50K
62, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,15, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
37, Self-emp-inc, Assoc-voc, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,34, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Sales, Wife, White, Female,0,0,54, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
41, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,2818,0,45, United-States, >50K
21, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40, Mexico, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,40, United-States, >50K
25, Local-gov, Masters, Married-civ-spouse, Sales, Wife, White, Male,0,0,37, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Philippines, >50K
31, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,44, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,4064,0,38, United-States, >50K
60, Private, 12th, Never-married, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
41, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
25, Federal-gov, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
18, State-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
38, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,1740,35, United-States, <=50K
29, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,44, United-States, <=50K
31, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,2415,45, United-States, >50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
37, Private, Doctorate, Never-married, Craft-repair, Not-in-family, White, Male,0,1670,54, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,37, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,45, United-States, >50K
42, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2044,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1902,40, Poland, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, 1st-4th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
55, State-gov, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
29, Self-emp-inc, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, Federal-gov, Masters, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,4159,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,1336,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,3023,0,45, United-States, >50K
55, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,3289,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,45, South, >50K
24, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1977,45, United-States, >50K
18, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
50, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, South, >50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,3325,0,54, United-States, <=50K
24, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,7298,0,35, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,40, Portugal, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,27, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,6153,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
31, Local-gov, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,45, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,40, United-States, >50K
73, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2231,30, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Philippines, <=50K
36, Local-gov, 9th, Divorced, Protective-serv, Not-in-family, Black, Female,0,0,40, United-States, <=50K
33, Local-gov, Doctorate, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,99, United-States, <=50K
31, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
19, Private, 10th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, Mexico, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,8, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
28, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-spouse-absent, Sales, Wife, Black, Male,0,0,35, United-States, <=50K
