50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,65, Ecuador, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,99999,0,40, Mexico, >50K
23, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Thailand, >50K
59, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Japan, >50K
26, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,60, Cuba, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,29, Taiwan, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, >50K
24, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Iran, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, France, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Mexico, <=50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Yugoslavia, >50K
47, Private, HS-grad, Divorced, Sales, Unmarried, Other, Male,0,0,60, Columbia, <=50K
36, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,70, China, <=50K
29, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,7298,0,29, England, <=50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
39, Private, HS-grad, Separated, Handlers-cleaners, Husband, White, Female,0,0,70, Outlying-US(Guam-USVI-etc), <=50K
44, Local-gov, Bachelors, Divorced, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,52051,0,60, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Greece, <=50K
72, State-gov, Masters, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,29, Ireland, <=50K
68, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
24, Private, Masters, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Yugoslavia, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, England, >50K
67, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Honduras, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4194,0,44, India, >50K
56, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Mexico, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
30, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,35, Haiti, <=50K
28, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Greece, <=50K
67, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,20728,0,20, Thailand, >50K
62, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,25, Guatemala, >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, Iran, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Mexico, <=50K
24, Private, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Ireland, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,42, Mexico, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,70, Cambodia, <=50K
44, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Ireland, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Taiwan, <=50K
46, Without-pay, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, Germany, >50K
20, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
44, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Honduras, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Honduras, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, >50K
40, Private, 5th-6th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Yugoslavia, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
49, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
62, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,24, United-States, <=50K
40, Private, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,40, China, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Italy, <=50K
29, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
54, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,65, South, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Germany, >50K
72, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,15, France, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Italy, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, India, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Vietnam, <=50K
18, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Own-child, Asian-Pac-Islander, Male,0,0,29, Trinadad&Tobago, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,54, Guatemala, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, Mexico, <=50K
30, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,1479,40, Vietnam, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
31, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, England, <=50K
34, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,537,40, Portugal, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, Ireland, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,6, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,17, Dominican-Republic, >50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, El-Salvador, <=50K
53, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,4395,0,40, Hungary, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,50, Thailand, >50K
23, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,10, United-States, <=50K
31, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Puerto-Rico, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, Dominican-Republic, >50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, Hong, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1979,40, Peru, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Iran, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Philippines, >50K
30, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,37, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Germany, <=50K
81, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,2309,29, Mexico, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,25, Canada, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Canada, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, Portugal, >50K
19, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Ecuador, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Guatemala, <=50K
47, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Outlying-US(Guam-USVI-etc), >50K
43, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,4455,0,38, China, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,65, Laos, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,91, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,25, Ireland, <=50K
40, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Other, Male,15024,0,40, China, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1887,40, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Cuba, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Ireland, >50K
37, State-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, Other, Male,0,0,40, United-States, <=50K
35, State-gov, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,40, United-States, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Trinadad&Tobago, >50K
31, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,29, Canada, <=50K
44, Federal-gov, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
21, Private, 9th, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Nicaragua, <=50K
64, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Germany, >50K
48, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,6202,0,45, United-States, >50K
32, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Tech-support, Other-relative, Other, Male,0,0,57, Haiti, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Guatemala, <=50K
25, Private, 12th, Separated, Adm-clerical, Other-relative, White, Male,0,0,40, Philippines, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Ecuador, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
63, Private, Assoc-voc, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,29, Honduras, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,2262,45, United-States, >50K
33, State-gov, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
60, Private, 5th-6th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
48, Local-gov, Bachelors, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
37, Private, Bachelors, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,2426,0,35, Canada, >50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Male,0,0,45, Puerto-Rico, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,2059,45, Hungary, >50K
38, Private, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Germany, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,59, Outlying-US(Guam-USVI-etc), >50K
45, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,20, Greece, <=50K
33, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,41, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
74, Private, Some-college, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
53, Private, Bachelors, Widowed, Sales, Husband, White, Male,0,0,40, Laos, >50K
36, Private, Masters, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,35, China, >50K
22, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,20, Germany, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Vietnam, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
21, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,36, Philippines, <=50K
40, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,29, Greece, <=50K
64, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,17, Honduras, <=50K
64, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1887,40, Cambodia, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,29, Italy, <=50K
41, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,85, Taiwan, <=50K
46, Local-gov, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
56, Private, Assoc-acdm, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Honduras, <=50K
19, Private, Assoc-voc, Divorced, Sales, Own-child, White, Male,0,1740,40, Honduras, <=50K
38, Local-gov, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Peru, >50K
32, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
56, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, Trinadad&Tobago, >50K
49, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Puerto-Rico, >50K
38, Private, Bachelors, Divorced, Sales, Not-in-family, Other, Female,0,0,40, China, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
48, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Iran, <=50K
51, State-gov, Some-college, Separated, Craft-repair, Husband, Black, Female,0,0,40, Hong, >50K
32, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,2462,0,15, Guatemala, >50K
28, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
45, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
41, Private, Bachelors, Separated, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
51, Local-gov, Some-college, Married-civ-spouse, Sales, Wife, Other, Male,0,0,40, Jamaica, >50K
47, Private, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Cambodia, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, Vietnam, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Mexico, >50K
59, Private, Some-college, Widowed, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,3128,0,40, Iran, <=50K
35, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Male,0,0,40, Germany, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,3900,0,40, Peru, >50K
58, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Peru, <=50K
49, Private, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,70, El-Salvador, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, Holand-Netherlands, <=50K
45, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Guatemala, <=50K
54, Private, Bachelors, Widowed, Tech-support, Not-in-family, Asian-Pac-Islander, Male,3670,0,35, France, >50K
56, State-gov, Some-college, Widowed, Other-service, Not-in-family, Other, Male,0,0,25, Honduras, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1887,40, Vietnam, >50K
32, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
17, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,12, Greece, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,2514,45, Germany, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Other, Female,0,0,50, Puerto-Rico, >50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,44, Guatemala, <=50K
51, Private, Masters, Never-married, Sales, Not-in-family, Black, Male,5013,0,70, El-Salvador, >50K
64, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
51, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, India, <=50K
42, Private, 7th-8th, Divorced, Exec-managerial, Not-in-family, Other, Male,321,0,19, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,15, Yugoslavia, <=50K
25, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
37, Self-emp-not-inc, Masters, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Hungary, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Portugal, >50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
35, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,60, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,3285,0,40, Puerto-Rico, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,7687,0,45, Honduras, >50K
36, State-gov, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,1678,24, Scotland, <=50K
63, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Philippines, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,54, Outlying-US(Guam-USVI-etc), >50K
23, Local-gov, Some-college, Separated, Other-service, Own-child, White, Female,0,0,29, France, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,50, Laos, <=50K
28, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
65, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,60, France, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
