25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
25, Self-emp-inc, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
24, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Thailand, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,7687,0,40, United-States, >50K
30, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,60, United-States, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,73, Ireland, >50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,0,40, Honduras, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,65, Hungary, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, South, <=50K
26, Private, Some-college, Never-married, Craft-repair, Wife, Other, Female,0,0,40, El-Salvador, >50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Yugoslavia, >50K
25, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Philippines, <=50K
20, Private, 12th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
49, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,50, Italy, >50K
30, Private, Some-college, Never-married, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
42, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, Other, Male,0,1977,40, Philippines, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
64, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,99999,0,40, Outlying-US(Guam-USVI-etc), >50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,843,0,40, Jamaica, >50K
37, Self-emp-inc, HS-grad, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Columbia, <=50K
39, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Wife, Other, Female,7687,0,49, Taiwan, >50K
20, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, Philippines, <=50K
20, Private, Prof-school, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,36, Jamaica, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
31, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,70, Portugal, <=50K
64, Local-gov, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Peru, <=50K
74, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,20, Nicaragua, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Columbia, >50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Female,0,1936,40, Japan, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Ecuador, <=50K
23, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, India, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Peru, <=50K
31, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Black, Male,0,0,60, United-States, <=50K
41, Private, Some-college, Never-married, Protective-serv, Unmarried, Other, Female,0,0,40, Hungary, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Peru, <=50K
18, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,20, El-Salvador, <=50K
37, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, Columbia, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,20, Portugal, <=50K
28, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
21, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,40, Taiwan, <=50K
19, Private, HS-grad, Never-married, Tech-support, Other-relative, Black, Female,0,0,15, Dominican-Republic, <=50K
35, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Honduras, <=50K
21, Private, Bachelors, Never-married, Sales, Husband, Other, Male,0,0,40, Iran, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, El-Salvador, >50K
50, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Ecuador, >50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,28, Haiti, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,70, Jamaica, >50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Germany, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Cuba, <=50K
63, Local-gov, 10th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
42, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
17, Local-gov, 10th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
57, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
68, Self-emp-not-inc, 10th, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
53, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,1978,50, England, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, India, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Hong, >50K
70, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,3400,0,40, Guatemala, >50K
46, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,80, United-States, <=50K
51, Private, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Wife, Black, Female,3451,0,40, Thailand, >50K
29, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Philippines, <=50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,60, Ireland, <=50K
22, Private, Bachelors, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,40, Peru, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Female,0,0,29, Guatemala, >50K
30, Self-emp-inc, Masters, Divorced, Farming-fishing, Husband, Other, Male,0,0,45, Iran, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,60, England, <=50K
28, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Peru, <=50K
44, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,75, England, <=50K
25, Private, Some-college, Separated, Adm-clerical, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
36, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,12, El-Salvador, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,80, Haiti, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Thailand, <=50K
26, State-gov, 10th, Divorced, Sales, Other-relative, Black, Female,0,0,12, Hong, <=50K
39, Private, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, >50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,20, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Ireland, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,28, Italy, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Yugoslavia, >50K
33, Private, Some-college, Widowed, Sales, Husband, Other, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
27, Private, Bachelors, Never-married, Tech-support, Husband, Other, Female,0,0,40, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, >50K
55, Private, Masters, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, United-States, >50K
20, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,70, United-States, <=50K
61, Private, 1st-4th, Married-civ-spouse, Sales, Husband, Other, Female,7298,0,45, Peru, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,24, Jamaica, <=50K
51, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,7423,0,43, Portugal, >50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,50, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,45, Jamaica, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1977,40, Honduras, >50K
49, Local-gov, HS-grad, Divorced, Machine-op-inspct, Wife, White, Female,0,0,40, Cuba, <=50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, Laos, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, >50K
48, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,12, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
25, Private, Assoc-voc, Never-married, Sales, Unmarried, Black, Male,0,0,60, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, Thailand, <=50K
54, Private, HS-grad, Widowed, Machine-op-inspct, Husband, White, Female,0,0,40, India, <=50K
42, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Italy, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,36, South, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, China, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,27, Laos, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Other-relative, Black, Female,0,0,40, Greece, <=50K
35, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, England, >50K
25, Private, 10th, Never-married, Other-service, Wife, Black, Female,0,0,15, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Poland, <=50K
36, Private, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,13, Iran, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,1902,50, Hungary, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Black, Female,0,0,76, Honduras, >50K
42, Private, 12th, Widowed, Other-service, Unmarried, Other, Male,0,0,40, India, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Columbia, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Germany, <=50K
45, State-gov, Some-college, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
19, Private, Some-college, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
36, Private, Some-college, Divorced, Sales, Husband, White, Female,0,0,40, Honduras, <=50K
23, Private, Masters, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Japan, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, Philippines, >50K
46, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, England, >50K
55, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1902,54, Outlying-US(Guam-USVI-etc), >50K
22, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,45, Italy, <=50K
37, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,60, United-States, >50K
27, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
59, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Canada, <=50K
66, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,3124,0,15, France, <=50K
31, Private, Bachelors, Divorced, Tech-support, Other-relative, Black, Female,0,0,40, Hong, <=50K
42, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,29, Ireland, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
62, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,29, Philippines, >50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Guatemala, <=50K
40, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,7392,0,50, Peru, <=50K
71, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,35, Greece, <=50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Greece, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Hungary, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Taiwan, >50K
32, Self-emp-not-inc, Bachelors, Divorced, Other-service, Husband, Black, Male,0,0,50, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Hong, <=50K
34, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,40, Ecuador, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1959,60, Puerto-Rico, >50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Haiti, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,45, Ireland, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,32, Portugal, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, Taiwan, <=50K
38, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
41, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Federal-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,99, Yugoslavia, <=50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,0,34, Peru, <=50K
45, Private, Prof-school, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Male,99999,0,40, United-States, >50K
40, State-gov, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,20, Jamaica, <=50K
18, Private, Assoc-voc, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,12, Hungary, <=50K
49, Federal-gov, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,50, Philippines, <=50K
24, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,0,40, Italy, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,20, Puerto-Rico, >50K
41, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Germany, <=50K
49, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,3503,0,40, Thailand, >50K
60, Private, Some-college, Widowed, Sales, Unmarried, Other, Female,0,0,50, Honduras, <=50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, Greece, >50K
48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Own-child, Other, Female,0,0,40, China, <=50K
55, Private, HS-grad, Separated, Sales, Husband, White, Female,0,0,80, Dominican-Republic, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,36, Ireland, <=50K
33, Private, Masters, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
60, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,24, Germany, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Scotland, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
39, Private, HS-grad, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Trinadad&Tobago, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2016,40, Puerto-Rico, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Ireland, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
64, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, Portugal, >50K
25, Private, 9th, Never-married, Armed-Forces, Not-in-family, White, Male,0,0,40, South, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,7, Taiwan, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,36, Guatemala, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, England, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Own-child, Other, Male,0,1902,40, Ireland, <=50K
48, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,50, Jamaica, >50K
41, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, India, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,713,0,42, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,37, Peru, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, India, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,1693,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,50, Cuba, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,29, Dominican-Republic, <=50K
37, Private, Assoc-acdm, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, >50K
43, Private, Assoc-voc, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
27, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,28, Philippines, <=50K
20, Federal-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,1629,40, Honduras, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29, Private, 11th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-spouse-absent, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
35, Self-emp-inc, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,40, Haiti, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,35, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,5178,0,50, Italy, >50K
49, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, >50K
40, Private, HS-grad, Divorced, Other-service, Husband, Black, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Separated, Adm-clerical, Husband, Other, Female,0,0,40, India, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,50, Vietnam, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, Laos, <=50K
25, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,1902,54, Nicaragua, >50K
63, Self-emp-not-inc, 10th, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,3, Laos, <=50K
27, Private, HS-grad, Never-married, Tech-support, Wife, White, Female,0,0,50, Ireland, <=50K
49, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
39, Local-gov, Bachelors, Divorced, Handlers-cleaners, Husband, White, Female,0,0,45, Philippines, >50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Greece, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Poland, <=50K
