40, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
20, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Peru, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
23, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, England, <=50K
28, Federal-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,3981,0,45, Hungary, <=50K
28, Private, Some-college, Never-married, Farming-fishing, Husband, Other, Female,0,0,40, Mexico, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Portugal, <=50K
28, Private, 12th, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
69, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
29, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, Hungary, >50K
43, State-gov, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Guatemala, >50K
52, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,15024,0,50, Iran, >50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,71, Germany, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,70, Outlying-US(Guam-USVI-etc), >50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Masters, Never-married, Protective-serv, Unmarried, White, Male,0,0,30, Canada, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Mexico, <=50K
50, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Husband, White, Male,0,2250,50, Mexico, >50K
61, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, Hungary, <=50K
55, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Husband, Other, Female,0,0,50, Cuba, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, Columbia, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Guatemala, >50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,38, Vietnam, >50K
23, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Own-child, White, Male,0,0,60, Greece, <=50K
24, State-gov, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,15, France, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, <=50K
51, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
46, Private, Assoc-acdm, Divorced, Farming-fishing, Husband, White, Male,0,0,46, Ireland, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,36, Cuba, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, India, <=50K
71, Local-gov, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, India, <=50K
23, Private, Bachelors, Married-spouse-absent, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
36, Self-emp-not-inc, 5th-6th, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, Taiwan, >50K
35, Private, Masters, Divorced, Exec-managerial, Husband, White, Female,0,0,50, Ecuador, <=50K
31, Private, 11th, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
17, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,16, Haiti, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Laos, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Germany, >50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
23, Private, Some-college, Divorced, Other-service, Own-child, Other, Female,0,0,35, Nicaragua, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Iran, <=50K
43, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Cambodia, <=50K
44, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Ecuador, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
40, Federal-gov, Assoc-acdm, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,35, Philippines, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Honduras, >50K
35, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, India, >50K
25, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
48, Private, Doctorate, Married-civ-spouse, Sales, Husband, Other, Male,15024,0,50, South, >50K
48, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, >50K
30, Self-emp-not-inc, Assoc-voc, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,35, Mexico, <=50K
36, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Peru, <=50K
22, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,35, Honduras, <=50K
36, Federal-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Other, Female,0,0,40, Vietnam, >50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
30, Private, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, Guatemala, <=50K
50, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Columbia, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,42, Dominican-Republic, >50K
20, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,45, France, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Nicaragua, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,1902,40, Portugal, >50K
44, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,38, Cambodia, <=50K
34, Private, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, England, <=50K
59, Private, Some-college, Divorced, Tech-support, Husband, White, Female,0,0,40, Nicaragua, >50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,52, France, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, England, <=50K
28, State-gov, Masters, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Holand-Netherlands, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,35, Vietnam, <=50K
34, Self-emp-not-inc, Masters, Separated, Exec-managerial, Husband, Black, Male,0,0,40, China, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,70, France, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,38, Yugoslavia, <=50K
23, State-gov, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,25, Mexico, <=50K
25, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, El-Salvador, <=50K
37, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
21, Private, HS-grad, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,45, Peru, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Yugoslavia, <=50K
42, Private, HS-grad, Widowed, Other-service, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
50, Self-emp-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,7687,0,50, Iran, >50K
22, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1977,20, Trinadad&Tobago, >50K
47, State-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Greece, >50K
41, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,50, Japan, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
33, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,30, Italy, <=50K
45, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,50, India, >50K
38, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,38, India, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Jamaica, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, >50K
28, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,2505,0,54, Outlying-US(Guam-USVI-etc), <=50K
73, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,3, Portugal, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,48, Puerto-Rico, <=50K
22, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, Black, Male,0,0,20, Poland, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,7687,0,40, England, >50K
34, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
65, Private, 5th-6th, Married-spouse-absent, Prof-specialty, Wife, White, Male,0,0,2, Outlying-US(Guam-USVI-etc), <=50K
73, Private, Some-college, Widowed, Sales, Husband, White, Female,0,0,35, Peru, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,65, Cambodia, <=50K
19, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Trinadad&Tobago, >50K
23, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
55, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Mexico, <=50K
50, State-gov, Masters, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,30, Italy, <=50K
20, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Haiti, <=50K
43, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,44, Poland, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,35, Laos, <=50K
39, Private, 11th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,54, Peru, >50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, <=50K
45, Private, HS-grad, Widowed, Transport-moving, Unmarried, Black, Male,0,0,30, South, <=50K
40, Federal-gov, HS-grad, Married-spouse-absent, Machine-op-inspct, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
40, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,25, Laos, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Other, Female,0,0,36, Canada, >50K
46, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
26, State-gov, Assoc-voc, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Scotland, <=50K
60, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,5178,0,40, Mexico, >50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,48, Japan, <=50K
51, Private, Masters, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,60, France, >50K
36, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1974,50, Greece, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Cambodia, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,8, Germany, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Iran, <=50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, South, <=50K
67, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,20051,0,40, Hungary, >50K
29, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
45, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Guatemala, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Ireland, <=50K
59, State-gov, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,24, Ireland, <=50K
48, Local-gov, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,15024,0,54, Dominican-Republic, >50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Cambodia, >50K
40, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,50, Canada, <=50K
28, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,40, Hungary, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
32, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
39, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, El-Salvador, <=50K
39, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,14084,0,40, Haiti, <=50K
62, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,35, Portugal, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Cuba, <=50K
25, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Holand-Netherlands, <=50K
24, Local-gov, Some-college, Never-married, Sales, Husband, Other, Female,0,0,20, Cuba, <=50K
25, Private, Bachelors, Never-married, Protective-serv, Wife, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
54, Private, Some-college, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
37, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
51, Private, HS-grad, Widowed, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Husband, Other, Male,0,0,50, Mexico, <=50K
28, Private, Assoc-voc, Never-married, Transport-moving, Husband, Black, Female,0,0,50, Cambodia, <=50K
31, Federal-gov, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,60, Japan, <=50K
45, Self-emp-not-inc, 11th, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
30, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,30, India, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1887,40, Thailand, >50K
30, Private, Some-college, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,35, Haiti, <=50K
45, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,7687,0,50, Honduras, <=50K
47, Private, 10th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Holand-Netherlands, >50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,73, Columbia, >50K
35, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, >50K
39, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Thailand, <=50K
21, Private, Bachelors, Divorced, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
29, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,99999,0,50, Portugal, >50K
20, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, >50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
61, Private, Bachelors, Divorced, Craft-repair, Unmarried, Black, Male,0,0,43, Cambodia, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, Peru, <=50K
43, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,1848,72, Ireland, >50K
21, Self-emp-not-inc, 12th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,25, Hungary, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,25, Trinadad&Tobago, <=50K
58, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, >50K
24, Federal-gov, Assoc-acdm, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,25, England, <=50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,30, Canada, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Portugal, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Japan, >50K
38, Self-emp-not-inc, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Other, Male,7298,0,40, Canada, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, Iran, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,43, Nicaragua, <=50K
29, Private, Some-college, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Laos, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,2590,0,40, Poland, <=50K
67, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,23, India, >50K
36, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
63, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
25, Private, Doctorate, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, Japan, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,7687,0,50, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Ireland, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, >50K
41, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Vietnam, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,3103,0,40, Poland, <=50K
87, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, Taiwan, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, England, <=50K
71, Federal-gov, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Canada, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,43, Columbia, <=50K
56, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
45, Private, Some-college, Widowed, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,38, France, <=50K
29, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,5013,0,40, India, >50K
25, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,50, South, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,0,0,65, South, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
53, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,40, India, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,20, Jamaica, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
26, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, Honduras, >50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,35, Taiwan, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Peru, <=50K
38, Private, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,3103,0,50, England, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Peru, <=50K
40, Federal-gov, Bachelors, Married-spouse-absent, Adm-clerical, Husband, Black, Male,4007,0,40, Scotland, <=50K
34, Local-gov, Bachelors, Never-married, Sales, Unmarried, Other, Male,4074,0,20, Holand-Netherlands, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, Nicaragua, >50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
61, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Hong, <=50K
50, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Ecuador, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
41, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Ireland, <=50K
48, Private, Doctorate, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Mexico, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Black, Male,0,0,20, Portugal, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Vietnam, <=50K
26, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,54, United-States, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,71, Laos, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,10, Columbia, <=50K
22, State-gov, Assoc-acdm, Never-married, Craft-repair, Own-child, Other, Female,0,1821,10, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,30, South, >50K
68, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Cuba, <=50K
