56, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Cuba, >50K
73, State-gov, Assoc-acdm, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1902,25, Hungary, <=50K
37, Private, 7th-8th, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,40, Haiti, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, England, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,50, Hungary, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Ireland, <=50K
40, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,35, Germany, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Laos, <=50K
36, Private, Some-college, Widowed, Transport-moving, Husband, Black, Female,0,0,47, Taiwan, >50K
57, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Mexico, <=50K
45, Private, 1st-4th, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Greece, >50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, Hungary, >50K
56, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
67, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,8614,0,50, China, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, Poland, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,20, France, <=50K
24, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,60, Scotland, >50K
36, Self-emp-not-inc, 11th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Guatemala, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Scotland, <=50K
26, Local-gov, 11th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
40, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
40, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,4985,0,40, England, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Portugal, <=50K
27, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Female,15024,0,35, Italy, <=50K
25, Local-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,1887,40, China, <=50K
59, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Thailand, <=50K
29, Self-emp-not-inc, Assoc-voc, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, England, <=50K
59, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, >50K
24, Private, 11th, Never-married, Adm-clerical, Husband, White, Female,0,0,16, China, <=50K
20, Self-emp-not-inc, Assoc-voc, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,20, Yugoslavia, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Iran, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Columbia, <=50K
28, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,24, El-Salvador, <=50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Japan, >50K
36, Private, 10th, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Ecuador, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Honduras, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, Yugoslavia, <=50K
40, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,46, Ecuador, >50K
55, Local-gov, 12th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,5004,0,20, China, >50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,50, Hong, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,83, Honduras, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Jamaica, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Black, Female,9212,0,40, Hong, >50K
30, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,35, Portugal, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Other, Male,0,0,40, Vietnam, >50K
44, Self-emp-inc, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,4706,0,50, Dominican-Republic, >50K
40, Private, Assoc-acdm, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
39, Private, 7th-8th, Never-married, Transport-moving, Husband, Black, Male,0,0,48, Peru, <=50K
34, Self-emp-not-inc, Some-college, Widowed, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,35, Laos, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Philippines, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Columbia, >50K
59, Private, Masters, Divorced, Adm-clerical, Husband, Other, Male,0,0,36, Columbia, <=50K
34, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, Black, Male,0,1902,45, Poland, <=50K
22, Private, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Nicaragua, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,50, Mexico, >50K
38, Local-gov, Some-college, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,45, England, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Yugoslavia, <=50K
37, Private, Bachelors, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,50, Mexico, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,60, Canada, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
32, Private, Masters, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,40, Iran, >50K
22, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,60, Philippines, <=50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, South, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,60, Canada, >50K
31, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Female,14651,0,40, Guatemala, >50K
47, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,30, Jamaica, <=50K
20, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
28, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Portugal, <=50K
29, Private, 10th, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
42, Private, Doctorate, Widowed, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Other, Male,0,0,21, Canada, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,35, Greece, <=50K
48, Self-emp-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,54, Ireland, >50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Hungary, <=50K
23, Self-emp-inc, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, Other, Male,0,0,35, Dominican-Republic, <=50K
29, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,15, Canada, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
40, Self-emp-not-inc, 7th-8th, Divorced, Exec-managerial, Husband, White, Female,0,0,50, Thailand, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, United-States, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Canada, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,3208,0,50, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,38, Mexico, <=50K
27, Self-emp-not-inc, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,70, Japan, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1916,40, Yugoslavia, >50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,25, South, <=50K
32, Private, Masters, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, China, <=50K
60, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, France, >50K
33, Private, Some-college, Widowed, Sales, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1902,54, Hungary, >50K
26, Private, Bachelors, Never-married, Tech-support, Not-in-family, Other, Male,0,0,40, South, >50K
38, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Italy, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Laos, <=50K
45, Federal-gov, Masters, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,1974,45, Italy, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,10520,0,40, Scotland, <=50K
40, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,38, China, <=50K
42, Private, Assoc-acdm, Divorced, Transport-moving, Other-relative, Amer-Indian-Eskimo, Female,0,0,45, India, <=50K
44, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,0,30, Hong, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, Haiti, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,35, Guatemala, >50K
48, Private, Assoc-acdm, Widowed, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Portugal, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Greece, <=50K
36, Private, Masters, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Mexico, <=50K
52, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
32, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,35, Puerto-Rico, >50K
75, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, United-States, <=50K
62, Local-gov, Some-college, Widowed, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Laos, >50K
29, State-gov, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,40, Mexico, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,35, Italy, <=50K
70, Private, Bachelors, Widowed, Exec-managerial, Husband, Other, Male,0,0,40, Thailand, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Ireland, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, Haiti, >50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,48, France, >50K
35, Private, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Canada, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Hong, >50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,12, Poland, <=50K
44, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1927,54, Dominican-Republic, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Poland, <=50K
50, Federal-gov, Bachelors, Never-married, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
57, Federal-gov, Bachelors, Widowed, Other-service, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,45, Jamaica, <=50K
33, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,45, Trinadad&Tobago, >50K
18, Private, 10th, Never-married, Other-service, Own-child, Other, Female,0,0,16, China, <=50K
63, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, >50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,60, Iran, >50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, Other, Female,0,0,45, Canada, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,64, Hungary, <=50K
19, Private, Assoc-voc, Never-married, Tech-support, Own-child, White, Female,5965,0,45, Italy, >50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,50, Peru, >50K
48, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Vietnam, <=50K
26, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1977,40, Iran, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,37, Guatemala, <=50K
53, Self-emp-inc, 1st-4th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Taiwan, <=50K
35, Private, HS-grad, Divorced, Protective-serv, Husband, Other, Male,7687,0,40, United-States, >50K
60, Private, Masters, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,45, Japan, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,60, Jamaica, <=50K
29, Private, 1st-4th, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Iran, <=50K
25, State-gov, HS-grad, Divorced, Sales, Husband, White, Male,0,0,65, United-States, <=50K
18, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
22, Private, 12th, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,20, France, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,20, Mexico, <=50K
43, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, United-States, >50K
36, Local-gov, Bachelors, Never-married, Craft-repair, Husband, Other, Female,0,1937,40, Nicaragua, >50K
24, Private, Prof-school, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,6547,0,35, Scotland, <=50K
35, Private, 11th, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Vietnam, <=50K
31, Private, 1st-4th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Greece, <=50K
36, Federal-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, France, <=50K
50, Private, HS-grad, Widowed, Sales, Unmarried, Black, Male,0,0,30, Guatemala, >50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,40, Hong, <=50K
43, Private, Masters, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,15024,0,45, Puerto-Rico, >50K
42, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Black, Male,7687,0,40, Laos, >50K
37, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,43, Nicaragua, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Peru, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Cambodia, <=50K
32, Private, HS-grad, Divorced, Prof-specialty, Wife, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,38, China, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, Nicaragua, <=50K
43, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
44, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Philippines, >50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,1, Cuba, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Cuba, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,30, Vietnam, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
47, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,1902,45, Italy, <=50K
39, Private, Bachelors, Divorced, Handlers-cleaners, Husband, Black, Female,7655,0,70, Philippines, >50K
21, Self-emp-inc, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,30, Jamaica, <=50K
39, Private, Masters, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, Jamaica, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Japan, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, India, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,16, Poland, <=50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,4519,0,50, France, >50K
52, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,35, Germany, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,13842,0,40, Dominican-Republic, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,45, Mexico, <=50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, >50K
29, Private, Some-college, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, France, <=50K
40, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Husband, Other, Male,0,0,40, Laos, <=50K
52, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Male,0,0,60, Laos, <=50K
20, Private, Some-college, Never-married, Protective-serv, Own-child, Other, Male,0,0,20, Hungary, <=50K
60, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,41, Hungary, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Dominican-Republic, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1967,48, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, China, <=50K
52, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, Canada, <=50K
51, Private, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, South, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,40, Philippines, <=50K
37, Private, Bachelors, Divorced, Other-service, Own-child, Black, Female,0,0,40, Thailand, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,30, Hungary, <=50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, Puerto-Rico, >50K
26, Private, 11th, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,0,40, Mexico, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,12, Ecuador, >50K
31, Local-gov, Bachelors, Divorced, Exec-managerial, Own-child, White, Male,0,0,50, India, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
29, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
54, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,7687,0,43, Canada, <=50K
24, Private, 9th, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,45, Yugoslavia, >50K
41, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, >50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,20, Vietnam, <=50K
18, Private, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Honduras, <=50K
49, State-gov, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,0,0,30, Thailand, <=50K
35, Private, Doctorate, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
34, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, Japan, <=50K
28, Private, Assoc-acdm, Divorced, Other-service, Husband, Other, Male,0,0,38, Japan, <=50K
71, State-gov, Assoc-voc, Widowed, Machine-op-inspct, Husband, White, Male,0,0,35, Yugoslavia, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,15024,0,40, Canada, >50K
28, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,45, United-States, >50K
27, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
32, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
22, Private, HS-grad, Divorced, Sales, Husband, Other, Female,0,0,70, Thailand, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,46, Philippines, >50K
41, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,50, Ecuador, <=50K
31, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
53, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
