39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,3379,0,40, United-States, <=50K
76, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,30, Canada, <=50K
56, Private, Assoc-acdm, Widowed, Transport-moving, Wife, Other, Male,0,0,30, Scotland, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, Hungary, >50K
40, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,35, United-States, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Japan, <=50K
48, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,15, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, England, <=50K
44, Private, HS-grad, Widowed, Craft-repair, Wife, Black, Female,0,0,40, Portugal, >50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7298,0,50, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
59, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Hong, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
61, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, <=50K
64, Local-gov, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Male,10422,0,45, India, <=50K
43, Self-emp-inc, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,48, Canada, <=50K
48, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,2452,0,40, United-States, <=50K
47, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7527,0,40, Vietnam, >50K
24, Private, 12th, Never-married, Sales, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
31, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,65, Portugal, <=50K
42, Private, HS-grad, Separated, Prof-specialty, Husband, Black, Male,0,0,40, China, <=50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,8225,0,53, Outlying-US(Guam-USVI-etc), >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
39, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,50, Iran, >50K
27, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,635,0,32, France, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,60, Greece, >50K
36, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Canada, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Ecuador, <=50K
61, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,4, El-Salvador, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,3242,0,78, Greece, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, Italy, <=50K
24, Private, 7th-8th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Peru, <=50K
31, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Female,4387,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, Portugal, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,32, Jamaica, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, South, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,30, United-States, >50K
21, Private, Some-college, Divorced, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, >50K
25, Private, HS-grad, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
60, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,15024,0,40, Ecuador, >50K
46, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, Mexico, >50K
23, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Separated, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Male,0,0,50, Philippines, <=50K
17, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, Scotland, <=50K
39, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,2758,0,40, Cambodia, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Own-child, Other, Male,0,0,65, Honduras, <=50K
33, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,99, Mexico, >50K
29, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Male,0,0,54, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
47, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Iran, >50K
20, Private, 11th, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,50, Nicaragua, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Thailand, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
48, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Unmarried, Other, Male,0,0,30, Columbia, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Hungary, <=50K
41, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Scotland, <=50K
25, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,50, Greece, <=50K
23, Private, 9th, Never-married, Prof-specialty, Own-child, White, Female,2923,0,45, China, <=50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Scotland, >50K
46, Private, Doctorate, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
32, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Mexico, <=50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Jamaica, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,27, United-States, <=50K
26, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,1670,40, Philippines, <=50K
24, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
33, Federal-gov, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Jamaica, <=50K
35, Private, Assoc-voc, Separated, Transport-moving, Unmarried, Other, Female,0,0,45, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,40, El-Salvador, >50K
26, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,10384,0,65, China, <=50K
75, Private, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,35, United-States, <=50K
51, Private, Some-college, Never-married, Prof-specialty, Husband, Other, Male,15024,0,60, Yugoslavia, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Prof-school, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
45, Self-emp-inc, Assoc-acdm, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Poland, >50K
38, Self-emp-inc, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,70, Iran, >50K
34, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Scotland, <=50K
24, Federal-gov, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,45, Trinadad&Tobago, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hungary, <=50K
20, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Thailand, <=50K
39, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,25, France, <=50K
26, Private, Masters, Never-married, Exec-managerial, Other-relative, Other, Female,0,0,35, Cambodia, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Hong, >50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, Cuba, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,54, Dominican-Republic, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, Puerto-Rico, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,3955,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,35, Outlying-US(Guam-USVI-etc), >50K
31, Self-emp-inc, Some-college, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Greece, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Yugoslavia, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,3897,0,40, Greece, >50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,35, Hungary, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,16, Guatemala, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Holand-Netherlands, >50K
51, Private, 1st-4th, Widowed, Sales, Husband, Black, Male,0,0,40, Thailand, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, China, <=50K
46, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Italy, >50K
54, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Iran, >50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Cambodia, <=50K
43, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,35, South, <=50K
46, Local-gov, Assoc-voc, Never-married, Sales, Unmarried, White, Female,0,0,40, Taiwan, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Iran, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Own-child, Black, Female,0,0,40, Guatemala, >50K
31, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,15024,0,50, Mexico, >50K
24, Private, Prof-school, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Yugoslavia, <=50K
23, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, Outlying-US(Guam-USVI-etc), >50K
40, Private, HS-grad, Married-spouse-absent, Prof-specialty, Unmarried, White, Male,0,0,45, Canada, <=50K
40, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
57, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,20, Laos, >50K
23, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
39, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Honduras, <=50K
28, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Scotland, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Poland, <=50K
38, Self-emp-inc, Bachelors, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
47, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,54, Greece, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Iran, <=50K
47, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, >50K
63, Private, HS-grad, Separated, Other-service, Husband, Black, Male,0,0,35, Taiwan, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, El-Salvador, >50K
43, Private, Doctorate, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,60, Dominican-Republic, >50K
51, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Germany, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Honduras, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Honduras, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,15, Ecuador, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, Canada, <=50K
19, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Other, Male,0,0,20, Trinadad&Tobago, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Dominican-Republic, <=50K
37, Private, Masters, Divorced, Prof-specialty, Not-in-family, Black, Male,15024,0,40, Holand-Netherlands, >50K
42, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,7687,0,40, Scotland, >50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
39, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, Black, Female,7687,0,40, Scotland, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,32, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Laos, <=50K
25, Local-gov, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Columbia, <=50K
41, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,10, Ireland, <=50K
24, Private, Assoc-voc, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,60, Thailand, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Hong, <=50K
41, Self-emp-not-inc, Bachelors, Separated, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Ecuador, >50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
47, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,50, Peru, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Hong, >50K
44, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,1432,40, Greece, <=50K
42, Federal-gov, Assoc-voc, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, Hungary, <=50K
60, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Holand-Netherlands, <=50K
33, Private, HS-grad, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, India, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Columbia, <=50K
21, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,39, Jamaica, <=50K
42, Self-emp-not-inc, Assoc-voc, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
33, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Vietnam, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Iran, <=50K
36, Private, Some-college, Widowed, Prof-specialty, Unmarried, White, Male,0,0,40, Laos, <=50K
24, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, Thailand, <=50K
61, Self-emp-not-inc, Doctorate, Married-spouse-absent, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,10, England, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Mexico, <=50K
47, Private, Some-college, Widowed, Transport-moving, Not-in-family, White, Male,0,0,65, Canada, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,32, Cuba, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,67, Holand-Netherlands, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, Iran, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,60, Ecuador, >50K
44, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Dominican-Republic, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Thailand, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,45, South, <=50K
26, Private, HS-grad, Never-married, Sales, Husband, Other, Female,0,0,32, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,50, England, >50K
32, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, Laos, <=50K
22, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,7, France, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
59, Private, Masters, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Honduras, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
53, Self-emp-not-inc, Masters, Divorced, Sales, Husband, White, Male,5013,0,38, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1702,72, Honduras, >50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,30, Poland, <=50K
42, Private, 7th-8th, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
57, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
60, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
55, Private, Doctorate, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,45, Cambodia, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
51, Private, HS-grad, Married-spouse-absent, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hong, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,2851,0,40, El-Salvador, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Priv-house-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,40, Mexico, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
44, Self-emp-inc, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
24, Private, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, England, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, >50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, >50K
23, Private, HS-grad, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Philippines, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,10, Columbia, <=50K
25, Private, 10th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,30, Puerto-Rico, >50K
41, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Female,0,0,65, India, >50K
37, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Ecuador, <=50K
69, Federal-gov, Some-college, Separated, Priv-house-serv, Husband, Asian-Pac-Islander, Female,0,0,20, Honduras, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Japan, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, El-Salvador, <=50K
57, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Thailand, <=50K
46, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, Other, Male,0,0,40, India, <=50K
20, Self-emp-inc, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,1362,40, Mexico, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Jamaica, <=50K
32, Private, Doctorate, Never-married, Sales, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
