47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Puerto-Rico, <=50K
20, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, Private, 10th, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Separated, Sales, Husband, White, Male,0,0,60, United-States, >50K
38, Private, HS-grad, Divorced, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
43, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, Other, Female,0,0,60, United-States, >50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
35, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
19, Private, Prof-school, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,15, Mexico, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,38, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
63, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,8, United-States, >50K
56, Local-gov, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, Peru, >50K
31, Private, Some-college, Widowed, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Masters, Divorced, Adm-clerical, Wife, Black, Female,0,0,25, United-States, >50K
53, Private, 5th-6th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Columbia, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
39, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
38, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,48, United-States, <=50K
38, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,40, United-States, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
64, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,20, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1757,40, United-States, <=50K
19, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States, <=50K
41, Private, HS-grad, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,54, United-States, <=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,30, Canada, <=50K
64, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States, <=50K
29, Private, 9th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,25, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Masters, Divorced, Sales, Unmarried, Other, Female,0,0,60, United-States, <=50K
49, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, <=50K
38, Self-emp-inc, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,4650,0,40, United-States, >50K
41, Local-gov, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,70808,0,35, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,65, United-States, >50K
31, Private, Some-college, Never-married, Tech-support, Wife, White, Male,0,0,45, Portugal, <=50K
46, Local-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,2174,0,70, United-States, >50K
52, Private, Bachelors, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,6392,0,30, United-States, <=50K
34, Local-gov, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Scotland, <=50K
43, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,99, Hong, <=50K
28, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,42, United-States, <=50K
24, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Vietnam, <=50K
50, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
54, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,45, United-States, <=50K
38, Federal-gov, Assoc-voc, Never-married, Other-service, Unmarried, White, Female,0,0,11, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Federal-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
59, Federal-gov, HS-grad, Widowed, Other-service, Not-in-family, Black, Male,4587,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, United-States, >50K
60, Private, Masters, Widowed, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,4851,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Italy, >50K
58, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Haiti, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,14800,0,40, Philippines, >50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,4819,0,40, United-States, <=50K
32, Private, Assoc-acdm, Never-married, Machine-op-inspct, Wife, Black, Female,0,0,45, United-States, <=50K
41, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, <=50K
36, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Male,56661,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
24, Private, 11th, Divorced, Farming-fishing, Unmarried, Black, Male,0,0,40, United-States, <=50K
57, State-gov, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,99, United-States, <=50K
42, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Tech-support, Own-child, White, Female,0,0,12, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Black, Male,0,0,40, United-States, <=50K
63, Local-gov, 7th-8th, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, 9th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
48, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,70, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, White, Male,99999,0,25, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
54, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
46, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, 11th, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,54, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,30, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,7298,0,20, United-States, >50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
26, State-gov, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, Peru, <=50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, >50K
33, Private, HS-grad, Separated, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
27, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Mexico, <=50K
25, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Unmarried, White, Female,0,0,60, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, United-States, >50K
53, Private, 7th-8th, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,45, Mexico, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Farming-fishing, Own-child, White, Female,0,0,20, Mexico, <=50K
34, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,35, United-States, <=50K
38, Private, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
36, Local-gov, 7th-8th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Italy, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
39, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
30, Private, Prof-school, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, Haiti, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
66, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,4, United-States, <=50K
31, Federal-gov, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
39, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
33, Local-gov, 10th, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,60, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,4050,0,40, Nicaragua, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,7, United-States, <=50K
25, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,65, United-States, <=50K
43, Local-gov, Masters, Separated, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
29, Federal-gov, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,54, United-States, <=50K
25, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States, <=50K
37, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,50, United-States, >50K
52, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,1621,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,45, United-States, >50K
41, Local-gov, Some-college, Never-married, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,60, Honduras, >50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Wife, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
41, Private, 12th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,47, United-States, <=50K
40, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
73, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,20, United-States, <=50K
47, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,23, Canada, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
43, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,43, United-States, >50K
30, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Wife, Black, Female,0,0,30, Laos, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Columbia, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
40, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
50, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
50, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, >50K
52, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,45, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
55, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
69, Local-gov, Masters, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,35, United-States, >50K
67, Self-emp-inc, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Masters, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,45, United-States, <=50K
60, State-gov, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Peru, <=50K
37, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, United-States, <=50K
89, Private, 5th-6th, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, 10th, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, >50K
53, Local-gov, Assoc-voc, Widowed, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,37, United-States, <=50K
29, State-gov, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,48, Hong, >50K
44, Private, Some-college, Never-married, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,54, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
43, Private, 7th-8th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,60, United-States, <=50K
55, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Federal-gov, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,5, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
37, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
22, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,42, United-States, <=50K
44, Private, HS-grad, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,37, United-States, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
49, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
19, Private, 11th, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, United-States, <=50K
53, Private, Assoc-voc, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
50, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
30, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
57, Federal-gov, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,54, England, <=50K
32, Private, 5th-6th, Never-married, Sales, Husband, White, Male,0,0,40, Iran, <=50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
24, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,50, United-States, <=50K
53, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, >50K
62, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, 11th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
29, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Laos, <=50K
29, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Iran, >50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, Iran, >50K
41, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, England, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
58, Private, Prof-school, Never-married, Adm-clerical, Unmarried, White, Female,0,2473,50, United-States, >50K
41, Private, Bachelors, Widowed, Prof-specialty, Husband, White, Male,0,2277,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, >50K
35, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
