47, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
47, Private, Bachelors, Divorced, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,30, United-States, <=50K
33, Local-gov, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
23, Private, Assoc-voc, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
27, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,3786,0,15, South, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
48, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
29, Private, 11th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,8, United-States, <=50K
66, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1900,60, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
75, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,8, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,45, United-States, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,48, United-States, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
66, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, United-States, >50K
61, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
37, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,35, Haiti, <=50K
40, Self-emp-inc, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
42, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,46, United-States, >50K
40, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,44, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
20, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
58, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Federal-gov, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
36, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
52, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,99, United-States, >50K
41, Private, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, State-gov, Some-college, Separated, Other-service, Wife, White, Female,0,0,15, United-States, <=50K
42, Private, Some-college, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, State-gov, Some-college, Divorced, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,20, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, Italy, <=50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Nicaragua, >50K
22, Private, HS-grad, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,15024,0,40, United-States, >50K
30, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,1902,40, United-States, <=50K
52, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,9927,0,20, United-States, >50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,32, Mexico, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
47, Private, Doctorate, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
62, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,25, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
59, Local-gov, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Italy, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Haiti, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1886,40, United-States, >50K
28, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, Puerto-Rico, <=50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
33, Private, Some-college, Divorced, Craft-repair, Wife, White, Male,0,0,42, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,48, United-States, >50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,42, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Mexico, <=50K
42, Federal-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
34, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Male,0,2443,50, United-States, >50K
43, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,5207,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,30, Haiti, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
23, State-gov, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,4, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,45, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, <=50K
53, Private, 10th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
39, Private, Bachelors, Separated, Sales, Not-in-family, White, Female,0,0,41, United-States, >50K
33, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,1450,40, United-States, <=50K
52, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
47, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
60, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
22, Private, HS-grad, Never-married, Priv-house-serv, Other-relative, White, Male,0,0,20, Vietnam, >50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Female,0,0,50, United-States, <=50K
32, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
52, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1872,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,1899,35, United-States, >50K
33, Private, HS-grad, Divorced, Tech-support, Wife, Black, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
41, Local-gov, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2375,40, United-States, >50K
62, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,46, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,60, United-States, >50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
61, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,6, United-States, <=50K
46, Private, 1st-4th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,37, Puerto-Rico, <=50K
69, Local-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
29, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,3657,0,45, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,7298,0,30, India, <=50K
37, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
55, Private, Masters, Separated, Farming-fishing, Husband, White, Male,0,0,65, United-States, >50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
50, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,8566,0,40, United-States, >50K
49, Federal-gov, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,64, United-States, <=50K
27, Private, Bachelors, Never-married, Protective-serv, Unmarried, White, Female,0,0,50, United-States, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,7635,0,40, United-States, <=50K
28, Private, 5th-6th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Never-married, Farming-fishing, Wife, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Widowed, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Farming-fishing, Other-relative, White, Male,3103,0,40, El-Salvador, <=50K
84, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,10, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,1485,40, United-States, >50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,1740,40, United-States, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Thailand, <=50K
61, Private, HS-grad, Widowed, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
45, Local-gov, Some-college, Divorced, Sales, Husband, White, Male,0,1558,40, United-States, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
35, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
43, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Assoc-voc, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
90, Private, 11th, Widowed, Sales, Unmarried, White, Male,0,0,50, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,9010,0,40, United-States, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1720,45, United-States, <=50K
57, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
46, Local-gov, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,60, China, <=50K
19, Private, 11th, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
68, Private, 10th, Widowed, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,2269,0,40, United-States, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
22, Private, Bachelors, Separated, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
31, State-gov, Assoc-voc, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,1643,25, United-States, <=50K
32, State-gov, HS-grad, Separated, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,99, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, South, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
56, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,3266,0,10, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Farming-fishing, Unmarried, White, Male,0,0,15, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,99999,0,50, United-States, >50K
32, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Private, Doctorate, Separated, Adm-clerical, Unmarried, White, Female,3617,0,20, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1899,40, South, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
29, Local-gov, 11th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, 7th-8th, Married-civ-spouse, Sales, Wife, White, Female,13731,0,45, Taiwan, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,65, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hong, <=50K
41, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
54, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
43, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Taiwan, <=50K
