47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
37, Private, HS-grad, Divorced, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Laos, <=50K
41, Private, 10th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,38, Laos, <=50K
18, Federal-gov, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,6, Philippines, <=50K
22, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Thailand, <=50K
39, Private, HS-grad, Separated, Farming-fishing, Own-child, Black, Male,0,0,40, Ireland, <=50K
54, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,14046,0,40, Portugal, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, <=50K
35, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,65, Canada, <=50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Laos, <=50K
32, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Vietnam, <=50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,1735,30, Vietnam, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, Mexico, <=50K
64, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,10, Cuba, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Laos, >50K
40, Private, Some-college, Divorced, Adm-clerical, Wife, White, Female,0,0,35, Poland, <=50K
20, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Female,0,1848,25, Italy, <=50K
59, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
27, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Poland, <=50K
37, Private, Some-college, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,12, United-States, <=50K
33, Private, 11th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,30, Canada, <=50K
17, Federal-gov, 10th, Never-married, Handlers-cleaners, Other-relative, Other, Male,0,0,12, Nicaragua, <=50K
27, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,70, Dominican-Republic, <=50K
47, Local-gov, Assoc-acdm, Divorced, Sales, Not-in-family, White, Female,0,0,40, Hong, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Poland, <=50K
59, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Wife, Black, Male,0,0,40, Germany, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
32, Private, Bachelors, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,42, India, <=50K
35, State-gov, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
32, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,3325,0,40, Portugal, >50K
31, State-gov, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
63, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Hungary, <=50K
58, Private, HS-grad, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, <=50K
24, Private, 9th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,15024,0,40, China, >50K
61, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, Peru, <=50K
28, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,65, Taiwan, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,1977,54, Italy, >50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Italy, <=50K
40, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,50, India, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Greece, <=50K
46, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, China, >50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
59, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,4, Canada, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Yugoslavia, <=50K
25, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
59, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
49, Self-emp-not-inc, Bachelors, Divorced, Sales, Unmarried, Other, Female,0,0,45, Haiti, <=50K
22, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Jamaica, >50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
43, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, India, <=50K
75, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, Italy, <=50K
39, Private, HS-grad, Widowed, Exec-managerial, Wife, Asian-Pac-Islander, Male,7746,0,40, South, >50K
48, Private, 7th-8th, Divorced, Sales, Not-in-family, Other, Female,0,0,50, India, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
62, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, England, >50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Wife, White, Female,0,0,55, Poland, <=50K
26, Private, 9th, Never-married, Machine-op-inspct, Wife, Black, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Yugoslavia, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Vietnam, <=50K
45, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,7687,0,45, Greece, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,2358,60, Dominican-Republic, >50K
62, Private, Masters, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, >50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
24, Private, 12th, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,2609,0,40, Taiwan, <=50K
25, State-gov, HS-grad, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,30, Poland, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, Ecuador, <=50K
26, Private, Some-college, Separated, Sales, Husband, Asian-Pac-Islander, Female,0,0,52, Portugal, >50K
27, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,60, Honduras, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Columbia, >50K
20, Private, 11th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1725,36, China, <=50K
27, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, South, <=50K
40, Self-emp-inc, 10th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,8486,0,44, Yugoslavia, >50K
59, Private, 12th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Taiwan, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,50, South, <=50K
64, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
42, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,3116,0,40, Iran, >50K
48, Self-emp-not-inc, Assoc-acdm, Divorced, Other-service, Wife, Black, Female,3911,0,40, Portugal, <=50K
43, Private, Doctorate, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Holand-Netherlands, <=50K
49, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
28, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,30, Columbia, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, South, >50K
25, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Laos, >50K
78, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,2863,0,30, Cambodia, <=50K
30, Self-emp-inc, Prof-school, Never-married, Exec-managerial, Husband, Other, Male,7687,0,50, Nicaragua, >50K
50, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,2000,40, Iran, >50K
29, State-gov, Some-college, Married-civ-spouse, Other-service, Wife, Other, Female,0,0,20, Hungary, <=50K
33, Private, HS-grad, Divorced, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
59, State-gov, HS-grad, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Taiwan, <=50K
48, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Hong, <=50K
30, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Scotland, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, <=50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, Other, Female,0,0,30, Mexico, <=50K
32, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Japan, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Portugal, <=50K
49, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,60, Canada, >50K
30, Private, Masters, Separated, Sales, Own-child, Asian-Pac-Islander, Female,0,0,50, Ireland, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,48, Philippines, <=50K
28, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,15, France, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
37, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
51, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, Iran, >50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, Laos, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,15024,0,50, Philippines, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
30, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,74, Cambodia, <=50K
20, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
89, Private, 10th, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, Laos, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Cuba, >50K
45, Private, Bachelors, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,1902,45, South, >50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,35, El-Salvador, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Philippines, >50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Germany, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1600,40, Hong, <=50K
32, Private, HS-grad, Divorced, Farming-fishing, Other-relative, Asian-Pac-Islander, Female,0,0,35, Haiti, <=50K
29, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, Cuba, <=50K
30, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Unmarried, Other, Male,0,1337,40, France, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Canada, <=50K
31, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Male,0,0,40, Hungary, <=50K
40, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
58, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,80, Hungary, <=50K
19, Private, 12th, Never-married, Transport-moving, Own-child, White, Female,0,0,35, Ecuador, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,70, Jamaica, <=50K
42, Private, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,36, El-Salvador, <=50K
62, Private, 9th, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,42, Iran, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,20, South, <=50K
24, Private, 9th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, El-Salvador, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,2341,0,40, Nicaragua, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Cambodia, >50K
24, Private, Some-college, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,1651,35, Columbia, <=50K
58, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
34, Private, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,40, Iran, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, Trinadad&Tobago, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,54, Puerto-Rico, >50K
28, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,35, Hungary, <=50K
20, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Laos, <=50K
37, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,7639,0,40, France, >50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Poland, <=50K
53, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Italy, <=50K
48, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,30, China, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Hong, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,48, Thailand, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,28, Honduras, <=50K
24, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
51, Private, Bachelors, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
30, Local-gov, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,50, Italy, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,42, Greece, >50K
29, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,35, England, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,72, Puerto-Rico, >50K
39, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, Ireland, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Hong, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Mexico, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Holand-Netherlands, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, England, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
24, Local-gov, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Italy, <=50K
21, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
20, Private, Masters, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
27, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Haiti, <=50K
44, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
41, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
19, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Laos, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,3079,0,40, South, >50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, Philippines, <=50K
22, Private, Prof-school, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, Philippines, >50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,70, Germany, <=50K
24, Self-emp-inc, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, England, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,74, Yugoslavia, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Honduras, >50K
56, Private, Some-college, Divorced, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,85, Greece, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
34, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Portugal, >50K
23, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,45, Japan, <=50K
61, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,38, Canada, >50K
20, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, El-Salvador, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
68, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,11, England, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, China, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,35, Hong, <=50K
61, Private, Doctorate, Widowed, Transport-moving, Husband, White, Female,0,0,99, Germany, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
34, Private, Bachelors, Separated, Prof-specialty, Unmarried, Black, Female,0,0,35, England, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, <=50K
52, Private, 10th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,38, El-Salvador, <=50K
77, Private, 7th-8th, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Greece, <=50K
41, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,45, Cuba, <=50K
57, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Haiti, >50K
52, Self-emp-inc, 7th-8th, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Poland, <=50K
41, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, China, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
23, Local-gov, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,50, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, Hong, <=50K
35, Private, HS-grad, Never-married, Sales, Wife, White, Male,0,0,40, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,1848,40, South, >50K
17, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, India, <=50K
65, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,12, Ecuador, <=50K
59, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Mexico, <=50K
20, Private, 12th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, England, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Italy, >50K
57, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Italy, >50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Canada, <=50K
39, Private, Assoc-acdm, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,15024,0,30, Laos, >50K
31, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
42, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,20, Cuba, <=50K
63, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Guatemala, <=50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,2466,0,40, Philippines, <=50K
53, Private, Masters, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,45, Cambodia, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,25, Scotland, <=50K
38, Private, 11th, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,50, Cambodia, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,32, Jamaica, >50K
45, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, Thailand, <=50K
29, Private, Bachelors, Divorced, Adm-clerical, Wife, Other, Female,0,0,40, Columbia, <=50K
65, Local-gov, 10th, Married-spouse-absent, Machine-op-inspct, Not-in-family, Black, Female,0,0,50, South, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, France, <=50K
56, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,45, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Own-child, Other, Male,0,0,60, Greece, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,50, Trinadad&Tobago, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Canada, <=50K
