28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,50, Iran, <=50K
19, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,25, Iran, <=50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Trinadad&Tobago, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Guatemala, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, Canada, <=50K
39, Federal-gov, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,7298,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,2033,54, Vietnam, >50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,8, Taiwan, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,23, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
38, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, United-States, <=50K
50, Federal-gov, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
35, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Thailand, <=50K
56, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
70, State-gov, 7th-8th, Widowed, Sales, Not-in-family, Other, Male,0,0,45, Scotland, <=50K
47, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Columbia, <=50K
41, Local-gov, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, China, <=50K
63, Self-emp-inc, 7th-8th, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Germany, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,25, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Portugal, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Puerto-Rico, >50K
41, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, Honduras, >50K
27, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Scotland, >50K
47, Private, Some-college, Widowed, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Columbia, >50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
45, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, Taiwan, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Other, Female,5028,0,40, United-States, <=50K
77, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,30, Vietnam, <=50K
22, Federal-gov, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,30, Thailand, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,40, Puerto-Rico, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,2230,0,40, Portugal, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,30, United-States, >50K
34, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,48, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, China, <=50K
52, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,88, Yugoslavia, >50K
42, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,2425,40, Mexico, >50K
37, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, Hungary, <=50K
49, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hong, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Germany, <=50K
26, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,34, Japan, <=50K
40, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,1894,40, Yugoslavia, >50K
27, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
23, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Honduras, <=50K
27, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Scotland, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,30, Guatemala, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,36, Ireland, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Germany, >50K
36, Private, 11th, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,36, Vietnam, <=50K
46, Private, Masters, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, Japan, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Japan, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Japan, >50K
79, Self-emp-not-inc, 7th-8th, Married-spouse-absent, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,2, Honduras, <=50K
53, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
33, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,45, Dominican-Republic, >50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, Germany, >50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,10, India, <=50K
29, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Thailand, <=50K
42, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,65, Peru, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Iran, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Mexico, <=50K
24, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Greece, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,38, Canada, <=50K
69, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,70, Vietnam, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, South, <=50K
23, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Japan, <=50K
38, Private, HS-grad, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,38, Hungary, <=50K
58, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,40, Poland, <=50K
23, Private, Masters, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Honduras, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,1977,30, Ireland, >50K
35, Self-emp-inc, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,70, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
48, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, Hungary, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,25, Puerto-Rico, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, Canada, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
48, Federal-gov, 7th-8th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
23, Private, 11th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,1902,40, United-States, <=50K
66, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
21, Private, HS-grad, Married-spouse-absent, Sales, Unmarried, White, Male,0,0,15, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,45, Poland, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,1977,60, Ireland, >50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, United-States, >50K
38, Private, HS-grad, Separated, Tech-support, Not-in-family, White, Female,0,0,40, Peru, <=50K
50, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
43, Private, HS-grad, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,7298,0,50, Thailand, <=50K
23, Private, Assoc-voc, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, China, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,40, El-Salvador, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,48, United-States, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Cambodia, >50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
24, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,0,48, United-States, <=50K
34, Local-gov, Masters, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,6, India, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Husband, Black, Male,0,0,38, Dominican-Republic, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,45, Hungary, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
27, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, South, <=50K
53, Federal-gov, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Male,5013,0,40, Iran, >50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,3113,0,20, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,38, Trinadad&Tobago, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
25, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,35, France, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7687,0,60, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,25, Germany, <=50K
54, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,35, United-States, >50K
27, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,42, Cambodia, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,40, Dominican-Republic, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Jamaica, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, Honduras, <=50K
41, Private, Masters, Married-civ-spouse, Sales, Unmarried, White, Male,3103,0,40, Trinadad&Tobago, >50K
53, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Haiti, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,30, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, Outlying-US(Guam-USVI-etc), >50K
36, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Hong, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, China, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,15, Thailand, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, >50K
47, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, >50K
56, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Laos, <=50K
51, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,45, Nicaragua, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,7298,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,15024,0,50, Hong, >50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, Poland, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,38, Haiti, >50K
30, Self-emp-inc, Bachelors, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
51, Private, HS-grad, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,54, Columbia, >50K
64, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,48, Haiti, <=50K
37, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
51, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,4715,0,40, England, <=50K
35, Private, 11th, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,32, Philippines, >50K
28, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,30, Peru, <=50K
26, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,44, South, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Guatemala, <=50K
21, State-gov, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Poland, <=50K
44, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,1643,0,45, China, <=50K
19, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Female,0,0,16, Cambodia, <=50K
27, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
25, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Hong, <=50K
31, Private, Some-college, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,18, France, <=50K
31, State-gov, Some-college, Never-married, Prof-specialty, Wife, Other, Male,0,0,40, Peru, <=50K
28, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
18, Private, 11th, Never-married, Transport-moving, Own-child, Black, Male,0,0,20, Cambodia, <=50K
59, Private, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,30, Puerto-Rico, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,38, India, <=50K
41, Local-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, India, <=50K
45, Private, HS-grad, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Mexico, >50K
22, Local-gov, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Cuba, <=50K
46, Private, Some-college, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,50, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,7298,0,47, Trinadad&Tobago, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
55, Self-emp-not-inc, Doctorate, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Greece, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, England, >50K
66, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Hungary, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Greece, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Portugal, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,99, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Germany, >50K
22, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,3, Peru, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,60, United-States, >50K
45, Private, Masters, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
69, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,10, El-Salvador, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Honduras, <=50K
22, Private, Bachelors, Never-married, Protective-serv, Own-child, Other, Male,0,0,20, Hungary, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Thailand, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Honduras, >50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,30, Vietnam, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
44, Federal-gov, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Other, Male,0,0,20, Ireland, <=50K
35, Private, Assoc-voc, Married-spouse-absent, Sales, Husband, Other, Male,0,0,40, Nicaragua, >50K
69, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,15024,0,45, El-Salvador, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,45, Jamaica, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
30, Local-gov, Some-college, Separated, Protective-serv, Own-child, Black, Female,0,0,40, Guatemala, <=50K
66, Private, 10th, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
25, State-gov, Bachelors, Never-married, Exec-managerial, Own-child, Black, Male,0,0,50, Nicaragua, <=50K
30, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,20, United-States, >50K
36, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,48, France, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,45, Hong, <=50K
17, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Portugal, <=50K
49, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, Germany, <=50K
36, Self-emp-inc, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Other, Female,4386,0,54, Hungary, >50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,16, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, Guatemala, <=50K
20, State-gov, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, Thailand, <=50K
43, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, Iran, <=50K
24, Private, Masters, Never-married, Other-service, Husband, White, Male,12398,0,50, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
61, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, Thailand, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,25, El-Salvador, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, Laos, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,20, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,11, England, <=50K
29, Federal-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,45, Puerto-Rico, <=50K
52, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
39, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,32, Outlying-US(Guam-USVI-etc), >50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
