43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,72, Dominican-Republic, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,20, Haiti, <=50K
31, State-gov, Masters, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,32, Poland, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Scotland, <=50K
21, Private, Some-college, Married-spouse-absent, Handlers-cleaners, Own-child, Other, Male,0,0,20, Columbia, <=50K
41, Self-emp-not-inc, 7th-8th, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Iran, >50K
37, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,50, Iran, <=50K
23, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,15, Hungary, <=50K
24, Private, 1st-4th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
21, State-gov, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,4, India, <=50K
19, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
24, Private, HS-grad, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,20, Taiwan, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Cuba, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,50, Yugoslavia, <=50K
49, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Canada, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, China, >50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, Amer-Indian-Eskimo, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
57, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,4065,0,40, Portugal, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Greece, >50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Black, Female,0,0,40, Canada, <=50K
24, Private, Assoc-voc, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
17, Private, 12th, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,20, Hong, >50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Taiwan, <=50K
56, Private, Some-college, Widowed, Exec-managerial, Husband, White, Female,0,0,35, Laos, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,10, Portugal, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Taiwan, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
21, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, Haiti, <=50K
45, Private, Bachelors, Never-married, Sales, Husband, Other, Male,0,0,45, Ireland, <=50K
49, Local-gov, 11th, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,30, Philippines, <=50K
37, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
50, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,8352,0,70, Canada, >50K
56, Private, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,35, Canada, <=50K
58, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,8, England, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Portugal, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,35, Canada, <=50K
68, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,30, Columbia, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,50, Italy, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,47, Ireland, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,23, Vietnam, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,40, Japan, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,3526,0,50, Iran, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,50, Hong, >50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, Honduras, <=50K
67, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,40, India, >50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,70, Thailand, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,1887,32, Canada, <=50K
30, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, France, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
36, Private, 7th-8th, Married-civ-spouse, Sales, Wife, White, Male,0,0,45, Hong, >50K
32, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Poland, >50K
34, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,45, Laos, >50K
33, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, El-Salvador, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,33, Canada, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,50, Nicaragua, <=50K
59, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Haiti, >50K
24, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Cuba, >50K
26, State-gov, Bachelors, Separated, Other-service, Own-child, Black, Male,0,0,40, Ireland, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, England, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, France, <=50K
39, Self-emp-not-inc, Masters, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Canada, <=50K
40, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,45, India, <=50K
31, Private, Some-college, Divorced, Sales, Husband, Black, Female,0,0,40, Cuba, <=50K
50, Private, Bachelors, Widowed, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
32, Private, Some-college, Divorced, Protective-serv, Husband, White, Female,5050,0,40, Hungary, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Other-relative, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,40, France, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, Puerto-Rico, <=50K
51, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, South, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, France, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
67, Self-emp-inc, Some-college, Married-spouse-absent, Prof-specialty, Husband, Other, Female,15024,0,20, Hong, >50K
41, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1977,50, Laos, >50K
52, Private, Some-college, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Iran, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Yugoslavia, >50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Taiwan, >50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,20, Scotland, <=50K
41, Private, Bachelors, Divorced, Farming-fishing, Husband, Black, Female,0,0,50, France, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,40, Mexico, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, England, >50K
21, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,50, Iran, >50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Black, Male,0,0,48, Peru, <=50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Columbia, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,48, Cuba, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
67, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,36, Honduras, >50K
19, Local-gov, Some-college, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,10, Italy, <=50K
52, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, Mexico, <=50K
24, Without-pay, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,38, Cuba, <=50K
65, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,20, Portugal, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Cuba, <=50K
30, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Female,0,0,45, Columbia, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Mexico, <=50K
46, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, <=50K
49, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,30, Vietnam, <=50K
64, Self-emp-inc, 11th, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,45, Thailand, <=50K
27, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,70, England, <=50K
46, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Other-relative, Black, Male,7298,0,40, China, >50K
23, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, Japan, <=50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Hungary, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Honduras, <=50K
42, Private, Masters, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,45, England, >50K
45, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,35, Germany, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, France, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Jamaica, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, India, <=50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Laos, >50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Puerto-Rico, >50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
26, Private, 12th, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,1902,40, Poland, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,0,0,40, Ireland, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Greece, >50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
37, Private, 10th, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, South, <=50K
25, Private, HS-grad, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
43, Federal-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Laos, <=50K
48, Private, Assoc-acdm, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,30, France, <=50K
40, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Hong, <=50K
46, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, Dominican-Republic, <=50K
20, Private, 11th, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
50, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,65, Yugoslavia, >50K
40, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,3763,0,40, Taiwan, >50K
31, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
40, Private, Bachelors, Divorced, Tech-support, Husband, Black, Male,0,0,40, Hungary, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Ecuador, <=50K
33, Private, Bachelors, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
40, Self-emp-inc, Masters, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,54, Nicaragua, >50K
51, Self-emp-not-inc, Bachelors, Widowed, Tech-support, Not-in-family, White, Female,0,0,40, Greece, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,3, Mexico, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Cambodia, >50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Trinadad&Tobago, <=50K
29, Private, Some-college, Separated, Machine-op-inspct, Husband, Black, Female,0,0,24, Cuba, <=50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, Japan, >50K
26, State-gov, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,40, China, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Wife, Black, Female,0,0,40, South, <=50K
60, Federal-gov, Some-college, Divorced, Protective-serv, Husband, Other, Male,0,0,40, Vietnam, >50K
36, Federal-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,20, Honduras, <=50K
42, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Greece, >50K
19, Private, Doctorate, Never-married, Adm-clerical, Own-child, White, Female,3103,0,30, Honduras, <=50K
21, Private, Some-college, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,25, Greece, <=50K
33, Private, Some-college, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Honduras, <=50K
30, Private, 10th, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, <=50K
22, Private, Assoc-acdm, Separated, Other-service, Not-in-family, Black, Female,0,0,35, Ecuador, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,35, England, <=50K
37, Local-gov, Masters, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,47, Thailand, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,59, Puerto-Rico, <=50K
39, Private, 11th, Married-civ-spouse, Protective-serv, Wife, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, Iran, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,30, Hungary, <=50K
26, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Laos, <=50K
22, Private, Prof-school, Never-married, Adm-clerical, Own-child, Black, Female,0,0,54, England, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
29, Private, 9th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,25, Guatemala, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Cambodia, <=50K
57, Private, 7th-8th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, >50K
32, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1876,35, Haiti, <=50K
22, Private, 10th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, England, <=50K
28, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
22, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, Black, Female,0,0,30, South, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,54, Thailand, >50K
69, Self-emp-not-inc, Bachelors, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Male,9231,0,50, Puerto-Rico, >50K
31, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,45, Columbia, >50K
29, Private, Bachelors, Never-married, Transport-moving, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Black, Female,0,0,15, Jamaica, <=50K
29, Self-emp-inc, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, Jamaica, <=50K
56, Without-pay, HS-grad, Widowed, Transport-moving, Not-in-family, Other, Male,0,0,20, Portugal, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
70, State-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,3941,0,25, China, >50K
22, Private, Assoc-acdm, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Taiwan, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,42, Yugoslavia, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
35, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
18, Private, 11th, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,20, China, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, Honduras, <=50K
68, Federal-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,1, Peru, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,40, China, >50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,39, Haiti, <=50K
55, Private, Bachelors, Divorced, Farming-fishing, Husband, Black, Female,0,0,50, Canada, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
52, Local-gov, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Hong, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, Laos, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Columbia, <=50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
28, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
62, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
43, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Mexico, <=50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
65, State-gov, Masters, Married-civ-spouse, Tech-support, Wife, Other, Female,0,0,35, Germany, <=50K
55, Private, 9th, Widowed, Protective-serv, Husband, Other, Male,0,0,60, United-States, >50K
19, Private, Assoc-acdm, Never-married, Craft-repair, Husband, Black, Female,0,0,45, Ecuador, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,60, Cuba, >50K
66, Private, HS-grad, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Poland, >50K
56, Private, Masters, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Philippines, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,20, Cuba, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Vietnam, >50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,60, Nicaragua, >50K
61, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, England, >50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, Poland, <=50K
73, Self-emp-inc, Masters, Widowed, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Taiwan, <=50K
20, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
30, Local-gov, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Greece, <=50K
25, Private, Prof-school, Never-married, Other-service, Wife, White, Male,0,0,60, Honduras, <=50K
55, Private, Bachelors, Never-married, Sales, Husband, Black, Female,0,0,40, Laos, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Other, Male,15024,0,60, Thailand, >50K
53, Private, Assoc-voc, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, China, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,7687,0,40, France, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,16, Yugoslavia, <=50K
29, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
31, Self-emp-not-inc, Masters, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,38, Portugal, <=50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
66, Private, 7th-8th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,33, Greece, >50K
46, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Yugoslavia, >50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Canada, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
