44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,72, United-States, >50K
25, Private, Some-college, Never-married, Adm-clerical, Wife, Other, Female,0,0,35, United-States, <=50K
56, Local-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,8614,0,40, United-States, >50K
25, Private, Bachelors, Separated, Adm-clerical, Own-child, Black, Female,0,0,40, Mexico, <=50K
42, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
35, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
56, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,70, United-States, <=50K
31, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,16, United-States, <=50K
50, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
49, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States, >50K
34, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,7687,0,35, United-States, <=50K
31, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
48, Local-gov, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Taiwan, >50K
33, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,45, United-States, >50K
44, Private, 10th, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,32, United-States, >50K
37, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Some-college, Divorced, Other-service, Wife, Asian-Pac-Islander, Female,817,0,40, Philippines, >50K
57, Local-gov, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,4662,0,50, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
18, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
71, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,36, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, China, <=50K
46, Self-emp-not-inc, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,35, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
51, Private, Doctorate, Divorced, Other-service, Husband, White, Female,0,2079,60, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,22, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
31, Self-emp-not-inc, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
45, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, <=50K
34, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, Prof-school, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
62, Self-emp-not-inc, 5th-6th, Divorced, Sales, Not-in-family, Black, Female,0,0,35, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
68, Local-gov, Prof-school, Divorced, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
51, Private, 7th-8th, Never-married, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Tech-support, Wife, White, Male,0,0,40, United-States, >50K
66, Private, Bachelors, Widowed, Transport-moving, Husband, Other, Male,0,2430,52, United-States, >50K
49, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,4223,0,50, United-States, <=50K
33, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,37, South, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,54, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,57, United-States, >50K
30, Self-emp-not-inc, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,40, United-States, >50K
49, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,2125,20, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
57, Federal-gov, Bachelors, Divorced, Tech-support, Not-in-family, Black, Female,0,0,16, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
41, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,80, United-States, >50K
28, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-inc, 9th, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, United-States, <=50K
30, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
36, Private, Some-college, Separated, Protective-serv, Not-in-family, Black, Female,0,0,15, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, 9th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,45, Philippines, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,52, United-States, <=50K
33, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
66, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Husband, White, Male,3111,0,20, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
36, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,14973,0,40, United-States, >50K
30, Private, HS-grad, Married-spouse-absent, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
44, Self-emp-inc, Some-college, Divorced, Transport-moving, Unmarried, Black, Female,0,0,48, United-States, <=50K
34, Self-emp-not-inc, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
61, Private, Doctorate, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
46, Self-emp-inc, HS-grad, Never-married, Tech-support, Wife, White, Male,0,0,50, United-States, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,48, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
23, Private, 9th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
27, Local-gov, HS-grad, Never-married, Sales, Husband, White, Male,3772,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Federal-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,50, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
58, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1977,50, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
50, Local-gov, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,2176,0,30, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
31, Local-gov, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,1977,40, United-States, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,32, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,52, United-States, >50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,72, South, >50K
62, Self-emp-not-inc, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Male,0,0,99, United-States, >50K
50, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,1664,15, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
57, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
29, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,5134,0,48, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, United-States, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Private, Masters, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,55, United-States, <=50K
46, Local-gov, Assoc-voc, Separated, Exec-managerial, Unmarried, White, Male,0,0,75, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,40, United-States, >50K
53, Private, 10th, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,6990,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,24, United-States, <=50K
37, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Tech-support, Own-child, White, Male,0,0,38, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,34197,0,20, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,20, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
42, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Local-gov, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
63, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,10, United-States, >50K
43, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,40, United-States, >50K
46, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
43, Private, 5th-6th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,8614,0,45, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
59, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,54, United-States, >50K
31, Local-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
30, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
18, State-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
35, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Guatemala, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1876,40, United-States, <=50K
41, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, >50K
57, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,15, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
50, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
45, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
53, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Separated, Priv-house-serv, Unmarried, Black, Female,0,0,20, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-inc, 10th, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Separated, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,8264,0,50, United-States, >50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
60, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,15, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1858,60, United-States, <=50K
27, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Sales, Wife, White, Female,0,0,38, United-States, <=50K
36, Private, Bachelors, Married-spouse-absent, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
31, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,47, United-States, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
44, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
24, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
23, Private, HS-grad, Separated, Sales, Not-in-family, Black, Male,0,0,30, United-States, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,48, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
60, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
33, Private, Some-college, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
53, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,2808,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,48, United-States, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
39, Federal-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,72, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,54, United-States, >50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
35, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,36, United-States, >50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,41, United-States, >50K
69, State-gov, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
60, Private, 1st-4th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,48, United-States, >50K
32, Private, Some-college, Divorced, Other-service, Wife, Black, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Separated, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, >50K
17, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States, <=50K
50, Federal-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,1902,40, United-States, <=50K
24, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, >50K
38, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,41, United-States, >50K
35, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
42, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, <=50K
38, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
36, Private, HS-grad, Never-married, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,24, United-States, <=50K
