43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,1902,60, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,35, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1977,40, Canada, <=50K
37, Private, HS-grad, Divorced, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,16, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,10, United-States, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
88, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Federal-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, >50K
35, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
20, Private, 1st-4th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, China, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
62, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,32, United-States, <=50K
40, Private, Prof-school, Widowed, Sales, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, Germany, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
38, Local-gov, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,20, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Local-gov, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, Mexico, >50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
36, Private, Doctorate, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,54, Mexico, <=50K
49, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
24, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,70, Germany, >50K
31, Local-gov, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, 10th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
50, Private, 5th-6th, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Other-service, Wife, White, Male,2701,0,20, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ireland, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,45, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,35, United-States, <=50K
63, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
18, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
61, Local-gov, 9th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,50, United-States, >50K
41, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,0,0,50, Canada, >50K
28, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,4232,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,38, United-States, <=50K
39, Local-gov, 12th, Widowed, Other-service, Husband, White, Female,0,0,25, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States, >50K
43, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Canada, <=50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, Mexico, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, Black, Female,0,0,42, United-States, <=50K
20, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
22, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Some-college, Widowed, Sales, Husband, White, Male,0,0,60, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,15024,0,40, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, >50K
25, State-gov, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
35, Private, HS-grad, Divorced, Priv-house-serv, Unmarried, Black, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, United-States, >50K
45, Local-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States, <=50K
46, Private, Some-college, Divorced, Sales, Husband, White, Female,0,1977,50, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
37, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
23, State-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, >50K
40, Private, 9th, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, 11th, Widowed, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,3389,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
28, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,45, United-States, >50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,15024,0,40, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,4064,0,50, United-States, <=50K
41, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, >50K
25, State-gov, Assoc-voc, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Wife, Black, Male,0,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,15024,0,35, United-States, >50K
19, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,54, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Masters, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, >50K
26, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
34, State-gov, HS-grad, Separated, Craft-repair, Unmarried, White, Male,0,0,50, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,25, United-States, <=50K
53, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,36, United-States, >50K
39, State-gov, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1905,45, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, United-States, >50K
29, Private, Assoc-voc, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
46, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1977,60, United-States, >50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,10, United-States, >50K
44, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,60, United-States, <=50K
41, Self-emp-inc, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
67, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1931,43, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,43, United-States, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
20, Private, 11th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,52, France, >50K
31, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,65, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
73, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,5, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,75, Italy, <=50K
43, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, >50K
41, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,7687,0,45, United-States, >50K
20, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
34, Private, HS-grad, Widowed, Sales, Husband, White, Female,0,0,48, United-States, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
41, Private, Assoc-voc, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Female,27735,0,38, United-States, >50K
19, Private, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,59, United-States, >50K
29, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
37, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
20, Private, Some-college, Widowed, Protective-serv, Own-child, White, Male,0,745,20, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,32, England, <=50K
19, Private, HS-grad, Separated, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
45, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,20, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7462,0,42, El-Salvador, <=50K
47, Private, Bachelors, Divorced, Transport-moving, Wife, White, Male,0,0,40, Iran, >50K
33, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
61, Private, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
41, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,57, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
31, Private, 9th, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, Bachelors, Separated, Other-service, Wife, Black, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,99, United-States, <=50K
23, Self-emp-inc, HS-grad, Separated, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
35, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, >50K
47, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Local-gov, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
42, Private, 5th-6th, Widowed, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
51, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Doctorate, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
31, Local-gov, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Italy, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,43, Scotland, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, >50K
21, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,20, United-States, >50K
60, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,0,0,35, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
30, Private, Some-college, Never-married, Transport-moving, Other-relative, White, Male,0,0,45, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,3103,0,40, United-States, >50K
25, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
38, Private, Prof-school, Divorced, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
49, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
43, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, United-States, >50K
51, Self-emp-not-inc, 10th, Widowed, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,15024,0,40, United-States, >50K
39, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Mexico, >50K
28, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,20, United-States, <=50K
54, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Male,5013,0,27, United-States, <=50K
41, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Female,0,0,35, Trinadad&Tobago, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,3277,0,66, India, >50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,31, United-States, >50K
27, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
38, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, >50K
36, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Priv-house-serv, Husband, Other, Male,0,0,40, United-States, <=50K
26, Local-gov, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,35, United-States, <=50K
42, Private, Assoc-acdm, Widowed, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
47, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
34, Local-gov, Masters, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Divorced, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, Prof-school, Separated, Transport-moving, Husband, White, Female,3840,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,52, United-States, >50K
26, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,54, United-States, <=50K
20, Private, 1st-4th, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Guatemala, <=50K
46, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, India, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
21, Private, Bachelors, Separated, Exec-managerial, Unmarried, White, Female,0,0,25, United-States, >50K
64, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,20, United-States, <=50K
46, Private, Some-college, Separated, Craft-repair, Husband, White, Female,0,0,45, United-States, >50K
45, Self-emp-not-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, <=50K
41, Private, HS-grad, Divorced, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Male,0,0,35, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,1887,40, United-States, >50K
29, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,65, United-States, <=50K
27, Local-gov, Assoc-voc, Separated, Tech-support, Husband, White, Male,0,0,30, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,15024,0,50, United-States, >50K
38, State-gov, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,15, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,7448,0,40, Mexico, <=50K
40, Local-gov, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, >50K
30, Private, 5th-6th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,65, United-States, <=50K
64, Private, Masters, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,4951,0,40, United-States, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
40, State-gov, Bachelors, Divorced, Tech-support, Not-in-family, White, Female,0,0,4, United-States, <=50K
67, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,30, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,54, Mexico, <=50K
47, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
29, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, >50K
