21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,15, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,1977,40, United-States, >50K
25, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,30, Hong, <=50K
70, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,2440,0,15, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,44, United-States, <=50K
27, Private, Assoc-voc, Never-married, Sales, Wife, White, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Wife, Black, Female,0,0,35, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,54, United-States, >50K
43, State-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, 9th, Never-married, Prof-specialty, Own-child, Black, Male,0,0,38, United-States, <=50K
32, Private, 10th, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, United-States, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Black, Male,0,0,44, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Federal-gov, Doctorate, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
53, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Separated, Exec-managerial, Unmarried, Black, Male,0,0,35, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
47, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Wife, White, Female,0,0,50, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,30, Japan, >50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, 5th-6th, Never-married, Prof-specialty, Wife, White, Male,0,0,20, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1845,40, United-States, >50K
38, Private, Masters, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, Cambodia, <=50K
54, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K
62, Private, 5th-6th, Widowed, Sales, Wife, White, Male,0,0,15, United-States, <=50K
20, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,73, Hong, >50K
40, Private, HS-grad, Married-spouse-absent, Tech-support, Not-in-family, White, Female,0,0,32, United-States, <=50K
59, Local-gov, Assoc-voc, Married-spouse-absent, Tech-support, Husband, Black, Female,0,0,38, United-States, <=50K
39, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Mexico, >50K
30, Local-gov, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, <=50K
31, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,1868,54, United-States, >50K
24, Private, Some-college, Separated, Craft-repair, Own-child, White, Male,0,0,40, Canada, >50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,7687,0,35, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,25, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, United-States, >50K
42, Private, Assoc-acdm, Divorced, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
29, Federal-gov, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,35, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,3103,0,25, United-States, >50K
52, Private, 11th, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Priv-house-serv, Own-child, White, Male,1994,0,20, United-States, <=50K
23, Local-gov, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), >50K
47, Private, Prof-school, Widowed, Adm-clerical, Husband, White, Female,0,0,45, United-States, >50K
42, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,27, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,1887,40, United-States, <=50K
40, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, >50K
30, Private, 12th, Married-civ-spouse, Priv-house-serv, Own-child, White, Female,0,0,30, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,45, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
29, Private, 1st-4th, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Cambodia, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
18, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
33, State-gov, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Mexico, <=50K
32, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7298,0,60, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
41, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, White, Male,7298,0,40, United-States, <=50K
30, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,1977,40, United-States, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,5013,0,50, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1890,40, United-States, >50K
63, Private, Some-college, Separated, Transport-moving, Not-in-family, White, Female,0,0,20, United-States, <=50K
26, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,50, Mexico, <=50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Mexico, <=50K
54, Private, HS-grad, Widowed, Handlers-cleaners, Wife, White, Male,2488,0,35, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Local-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,45, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, United-States, <=50K
32, Private, Some-college, Widowed, Other-service, Husband, White, Female,0,0,3, South, <=50K
42, Private, 12th, Married-spouse-absent, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Separated, Other-service, Not-in-family, White, Male,0,0,12, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1983,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, >50K
55, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,99999,0,40, United-States, >50K
38, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,7687,0,45, Italy, >50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,4386,0,40, United-States, >50K
51, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,45, United-States, <=50K
26, Private, 12th, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Italy, <=50K
35, Private, 11th, Never-married, Exec-managerial, Wife, Black, Female,0,0,16, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Cuba, >50K
19, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
43, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,42, United-States, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, Italy, <=50K
24, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,30, United-States, <=50K
34, Private, HS-grad, Widowed, Transport-moving, Husband, White, Female,0,0,50, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
68, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,20, Mexico, <=50K
57, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Other-service, Other-relative, Black, Female,0,0,38, United-States, <=50K
27, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Private, 9th, Never-married, Other-service, Own-child, Black, Female,0,0,40, Mexico, <=50K
27, Self-emp-not-inc, Masters, Never-married, Sales, Husband, Other, Female,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
36, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, Germany, <=50K
35, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Columbia, <=50K
22, Federal-gov, 1st-4th, Never-married, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
55, Private, 10th, Divorced, Craft-repair, Wife, White, Male,0,0,40, Mexico, >50K
18, Private, 12th, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,42, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
38, Federal-gov, HS-grad, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,43, United-States, <=50K
65, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, Germany, >50K
32, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
26, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
42, Private, HS-grad, Separated, Sales, Unmarried, White, Male,2840,0,40, Mexico, <=50K
67, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,50, United-States, <=50K
38, Private, Bachelors, Never-married, Sales, Wife, White, Male,0,0,35, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,2945,0,60, United-States, >50K
27, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,44, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,84, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,18, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
58, State-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,2251,38, United-States, >50K
33, Federal-gov, 9th, Never-married, Tech-support, Husband, White, Male,0,1902,45, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Assoc-acdm, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Divorced, Other-service, Own-child, Black, Female,0,0,16, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1887,40, United-States, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
53, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Bachelors, Divorced, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
23, Private, Assoc-voc, Never-married, Handlers-cleaners, Husband, White, Female,0,0,32, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,50, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24, State-gov, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
20, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,4, United-States, <=50K
24, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
49, Self-emp-inc, 9th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,25, United-States, >50K
50, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
21, State-gov, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
30, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
44, Federal-gov, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
32, State-gov, Some-college, Divorced, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
54, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,4386,0,48, United-States, >50K
23, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,36, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,50, England, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,36, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
31, Private, 11th, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,44, United-States, <=50K
42, Local-gov, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,54, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Mexico, <=50K
19, Private, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,25, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Doctorate, Divorced, Sales, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,50, United-States, >50K
40, Private, Some-college, Widowed, Craft-repair, Other-relative, White, Female,0,0,40, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,85, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,23, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,7, United-States, <=50K
30, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
48, Private, Doctorate, Divorced, Transport-moving, Husband, White, Female,0,1931,40, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, >50K
26, Private, 10th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,60, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,4148,0,45, United-States, >50K
50, Private, Some-college, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Male,0,0,20, United-States, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male,99999,0,50, United-States, >50K
57, Private, 5th-6th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
22, Private, 11th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Local-gov, 5th-6th, Divorced, Transport-moving, Other-relative, White, Male,0,0,40, United-States, <=50K
68, State-gov, Bachelors, Married-spouse-absent, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,35, United-States, <=50K
50, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,99999,0,70, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
48, Local-gov, Assoc-voc, Divorced, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
66, State-gov, Bachelors, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,20, United-States, <=50K
49, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,2013,0,50, United-States, >50K
58, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,30, United-States, <=50K
63, Private, HS-grad, Widowed, Handlers-cleaners, Wife, White, Female,0,0,30, United-States, <=50K
51, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,65, Hong, <=50K
32, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Philippines, <=50K
