68, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,20, El-Salvador, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, England, <=50K
20, Private, Assoc-acdm, Never-married, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,0,0,35, Hungary, <=50K
29, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
42, Federal-gov, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,38, Dominican-Republic, >50K
46, Private, Assoc-acdm, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
20, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,20, Portugal, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Other-service, Wife, White, Female,0,0,25, Jamaica, <=50K
31, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,60, Puerto-Rico, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,30, Columbia, <=50K
36, Private, HS-grad, Never-married, Sales, Other-relative, White, Female,0,0,40, Canada, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
54, Self-emp-not-inc, Assoc-voc, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Italy, >50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,35, India, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,45, India, <=50K
59, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, Iran, <=50K
60, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, France, >50K
40, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,37, South, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,20, Dominican-Republic, <=50K
51, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,14108,0,50, Trinadad&Tobago, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, India, <=50K
20, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,15024,0,45, Cuba, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,99999,0,40, Hungary, >50K
27, Local-gov, Bachelors, Never-married, Transport-moving, Own-child, Black, Female,0,0,50, Thailand, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Taiwan, <=50K
48, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Portugal, >50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
32, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Female,0,0,65, Nicaragua, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,25, Greece, >50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,159,40, South, >50K
30, Private, Masters, Divorced, Priv-house-serv, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, >50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Canada, >50K
24, Private, Assoc-voc, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
28, Private, HS-grad, Divorced, Sales, Husband, Black, Female,0,0,50, China, >50K
36, Private, 7th-8th, Never-married, Farming-fishing, Husband, Black, Male,0,0,45, Poland, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,38, Hong, <=50K
48, Self-emp-inc, 9th, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,2246,40, Holand-Netherlands, <=50K
46, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
24, Private, 1st-4th, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Honduras, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, France, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, China, <=50K
34, State-gov, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,53, France, >50K
61, Private, 7th-8th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
37, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,48, Yugoslavia, <=50K
59, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,48, Hungary, >50K
31, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, Guatemala, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,54, Trinadad&Tobago, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Taiwan, >50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1979,40, Ireland, >50K
53, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
28, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Vietnam, <=50K
42, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,50, Columbia, <=50K
25, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,50, France, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,0,50, Laos, <=50K
56, Private, Bachelors, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
36, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, Black, Female,0,0,32, Taiwan, <=50K
18, Private, 11th, Separated, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, Italy, <=50K
67, Self-emp-not-inc, Some-college, Widowed, Other-service, Wife, Asian-Pac-Islander, Female,0,0,10, Ireland, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, South, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Female,0,0,40, Guatemala, <=50K
27, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, Black, Male,0,0,38, Canada, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Female,0,0,25, Cambodia, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,64, England, >50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, >50K
62, Private, 7th-8th, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, India, <=50K
51, Private, Bachelors, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
58, Federal-gov, Prof-school, Widowed, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
21, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Unmarried, Other, Female,0,0,35, Germany, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, Taiwan, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Philippines, >50K
22, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, France, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,50, India, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Honduras, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,38, France, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,35, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Italy, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
51, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,1977,40, Greece, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,1977,50, Philippines, >50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,54, Peru, <=50K
37, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, Taiwan, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Holand-Netherlands, >50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
46, Local-gov, Bachelors, Divorced, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
50, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, Vietnam, >50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Mexico, >50K
41, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7687,0,50, India, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, Ireland, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Guatemala, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,20, Holand-Netherlands, <=50K
65, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Columbia, <=50K
25, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,3103,0,50, Italy, >50K
24, Private, Some-college, Never-married, Other-service, Husband, Other, Female,0,0,50, Cambodia, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,35, Nicaragua, <=50K
22, Private, 11th, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,18, South, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,20, Portugal, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,38, Cambodia, <=50K
34, Private, Assoc-voc, Separated, Prof-specialty, Husband, White, Male,0,1977,30, Poland, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,50, Thailand, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,48, Trinadad&Tobago, >50K
77, Private, Some-college, Widowed, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,8, England, <=50K
37, Private, Bachelors, Married-spouse-absent, Adm-clerical, Not-in-family, Other, Male,0,0,54, India, <=50K
79, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,20, Taiwan, >50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Iran, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,54, Taiwan, <=50K
29, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,1803,49, South, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,50, Thailand, >50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
27, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,54, Poland, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Greece, <=50K
36, Private, Assoc-voc, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
31, Private, Bachelors, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,1749,50, Mexico, <=50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,65, Puerto-Rico, <=50K
61, Self-emp-inc, Some-college, Divorced, Exec-managerial, Husband, Other, Female,0,0,40, Iran, <=50K
23, Federal-gov, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,38, Poland, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Peru, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
62, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,16, Cambodia, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, Guatemala, >50K
19, Local-gov, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Hungary, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, India, <=50K
35, Private, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
54, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Scotland, >50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Columbia, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,3871,0,40, Ecuador, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,1977,60, China, >50K
39, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,65, Philippines, >50K
58, Local-gov, 7th-8th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Cambodia, <=50K
39, Federal-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Thailand, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, England, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, Italy, <=50K
41, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,16, Puerto-Rico, <=50K
58, Private, 11th, Married-spouse-absent, Adm-clerical, Wife, Black, Male,0,1681,30, Yugoslavia, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,45, Honduras, >50K
18, Private, 11th, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,6587,0,40, Greece, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,54, Yugoslavia, <=50K
43, Private, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,40, Columbia, >50K
41, Private, Masters, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, Honduras, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, Columbia, >50K
49, Private, Some-college, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,45, El-Salvador, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Jamaica, >50K
21, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,10, Portugal, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,5148,0,40, Cuba, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
61, Private, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,25, Columbia, <=50K
68, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,16, El-Salvador, <=50K
55, Private, 12th, Married-spouse-absent, Exec-managerial, Husband, Other, Male,0,0,40, Hungary, <=50K
39, Private, Prof-school, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Jamaica, <=50K
62, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,15, Jamaica, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,1853,20, Guatemala, <=50K
42, Federal-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,7298,0,40, Haiti, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,15024,0,65, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,10343,0,50, Japan, >50K
33, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,78716,0,50, Nicaragua, >50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
55, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,1753,40, Puerto-Rico, >50K
53, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Ireland, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Iran, <=50K
71, Private, Masters, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Columbia, <=50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,60, Trinadad&Tobago, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,3117,0,40, Peru, >50K
38, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, Poland, >50K
45, Private, HS-grad, Separated, Transport-moving, Not-in-family, Black, Female,0,0,35, China, <=50K
48, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,60, Mexico, <=50K
26, Private, Preschool, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Germany, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, South, >50K
48, Private, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,26297,0,35, South, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,30, Japan, <=50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Honduras, <=50K
59, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Trinadad&Tobago, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,54, Cuba, >50K
40, Private, Some-college, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,52, England, <=50K
27, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Poland, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, Germany, <=50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
38, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,30, Germany, <=50K
25, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,8614,0,40, Laos, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Scotland, >50K
30, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, >50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
18, Private, Masters, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
25, Private, HS-grad, Never-married, Tech-support, Wife, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,45, Scotland, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
47, Private, HS-grad, Never-married, Sales, Husband, Other, Female,0,0,40, Germany, <=50K
56, Private, HS-grad, Divorced, Transport-moving, Husband, Black, Female,2946,0,45, Italy, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Black, Female,0,0,16, Dominican-Republic, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Honduras, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,8, Puerto-Rico, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, India, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Vietnam, <=50K
52, State-gov, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
40, Private, 5th-6th, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, France, <=50K
47, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Portugal, >50K
37, Private, Some-college, Divorced, Adm-clerical, Own-child, Other, Female,0,0,45, El-Salvador, >50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
32, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
40, Private, Masters, Never-married, Prof-specialty, Husband, White, Female,0,0,15, Jamaica, <=50K
35, Federal-gov, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,4930,0,50, Ecuador, >50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
57, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Ireland, <=50K
35, Private, Bachelors, Never-married, Tech-support, Husband, White, Female,0,0,45, South, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Philippines, <=50K
32, Private, 10th, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
22, Private, 9th, Never-married, Other-service, Own-child, Black, Male,0,0,20, Taiwan, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, Scotland, <=50K
24, Self-emp-inc, 10th, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,35, South, <=50K
69, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,1006,0,40, Columbia, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,20, Iran, <=50K
57, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,50, France, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Mexico, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, Germany, <=50K
31, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1719,45, Taiwan, >50K
