48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Ecuador, >50K
51, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Cambodia, <=50K
27, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, China, <=50K
41, Private, Bachelors, Divorced, Protective-serv, Husband, Black, Male,2093,0,50, Scotland, <=50K
49, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
67, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,25, China, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
32, Private, 5th-6th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Holand-Netherlands, <=50K
51, Private, Bachelors, Widowed, Prof-specialty, Unmarried, Other, Female,0,0,40, Germany, >50K
43, Private, 10th, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Nicaragua, <=50K
49, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Dominican-Republic, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,37, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Divorced, Tech-support, Not-in-family, Black, Female,0,0,30, Taiwan, <=50K
40, Private, Doctorate, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,30, Peru, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, >50K
33, Private, Prof-school, Married-civ-spouse, Tech-support, Wife, White, Female,0,2094,11, United-States, <=50K
18, State-gov, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
27, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,50, South, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
52, Private, 7th-8th, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,40, France, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, United-States, <=50K
36, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, Mexico, <=50K
44, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
39, Self-emp-not-inc, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
31, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,54, United-States, <=50K
35, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,50, Yugoslavia, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, Black, Female,0,1999,50, Hong, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
37, State-gov, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
56, Private, 10th, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
42, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, India, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Japan, <=50K
56, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
25, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Taiwan, <=50K
48, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,99999,0,54, Ireland, >50K
40, Self-emp-not-inc, 12th, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,50, Italy, <=50K
30, Federal-gov, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,30, Laos, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
63, Local-gov, Some-college, Widowed, Sales, Unmarried, Black, Female,0,0,40, Thailand, <=50K
21, Private, 11th, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, Portugal, <=50K
29, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
57, Private, HS-grad, Widowed, Other-service, Unmarried, White, Male,0,0,40, Portugal, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,50, Haiti, <=50K
53, Local-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,7687,0,40, United-States, >50K
22, State-gov, Masters, Never-married, Other-service, Own-child, Other, Female,0,0,40, Honduras, <=50K
47, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
25, State-gov, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,50, India, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, France, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,70, China, >50K
35, Private, Bachelors, Divorced, Sales, Not-in-family, Black, Male,0,0,50, Poland, <=50K
30, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,40, Guatemala, <=50K
47, Private, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, >50K
55, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Thailand, <=50K
27, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Ireland, <=50K
43, Private, Preschool, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,15, Jamaica, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Haiti, >50K
27, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Peru, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Taiwan, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,7687,0,40, Vietnam, >50K
39, Federal-gov, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
62, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Honduras, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,25, Greece, <=50K
22, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Nicaragua, <=50K
22, Private, Bachelors, Married-civ-spouse, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,48, England, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Hong, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
62, State-gov, 10th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Haiti, <=50K
56, Private, 12th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Philippines, >50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,30, Hungary, <=50K
31, Private, Assoc-voc, Never-married, Sales, Husband, Other, Female,0,1848,60, France, <=50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, >50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,8, South, <=50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Dominican-Republic, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Philippines, >50K
57, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, Self-emp-not-inc, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Japan, <=50K
20, Private, 11th, Never-married, Tech-support, Not-in-family, White, Male,0,2012,40, Canada, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,4080,0,40, Haiti, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,30, United-States, >50K
37, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,36171,0,48, Peru, >50K
37, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Male,2504,0,30, China, <=50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,50, Holand-Netherlands, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Canada, <=50K
49, Private, HS-grad, Divorced, Other-service, Husband, Other, Male,0,0,60, United-States, <=50K
56, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,12, Italy, <=50K
57, Private, HS-grad, Divorced, Priv-house-serv, Not-in-family, Black, Female,0,0,35, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,25, Italy, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,54, United-States, >50K
29, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Vietnam, <=50K
50, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Thailand, >50K
35, Private, Bachelors, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Japan, <=50K
41, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
54, Self-emp-not-inc, Assoc-voc, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,50, Ecuador, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,50, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Greece, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Holand-Netherlands, <=50K
31, Private, HS-grad, Never-married, Sales, Other-relative, Black, Male,0,0,40, El-Salvador, <=50K
33, Self-emp-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,83, United-States, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,8, Poland, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Iran, >50K
71, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,3325,0,70, United-States, <=50K
38, Private, 12th, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,77, El-Salvador, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,50, Yugoslavia, <=50K
28, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,25, France, >50K
24, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Female,32377,0,50, Dominican-Republic, >50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
45, Private, Assoc-acdm, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Italy, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,15, El-Salvador, <=50K
48, Private, Masters, Married-civ-spouse, Armed-Forces, Husband, White, Female,0,0,40, Haiti, >50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,3767,0,35, Hong, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Laos, >50K
32, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, England, <=50K
31, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
32, Private, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,7298,0,50, United-States, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, State-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,2351,40, United-States, <=50K
26, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, Holand-Netherlands, <=50K
42, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,25, Trinadad&Tobago, <=50K
20, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, Vietnam, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, >50K
42, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,65, Scotland, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Laos, <=50K
21, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
52, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Cambodia, <=50K
26, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,97, Ireland, <=50K
50, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1974,40, Ecuador, >50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, >50K
30, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
48, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,50, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, El-Salvador, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,99999,0,70, Nicaragua, >50K
38, Local-gov, Bachelors, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Philippines, <=50K
53, State-gov, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,24, Yugoslavia, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Peru, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Taiwan, <=50K
31, Private, 5th-6th, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, South, <=50K
33, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States, <=50K
29, Federal-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
23, Local-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,20, China, <=50K
43, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
33, State-gov, 10th, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,20, Yugoslavia, <=50K
30, Private, HS-grad, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,0,0,73, Germany, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
59, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Hungary, >50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Philippines, >50K
60, Federal-gov, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,35, Peru, <=50K
28, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
47, Local-gov, 7th-8th, Divorced, Tech-support, Unmarried, Other, Male,0,0,40, Iran, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, Canada, <=50K
56, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Outlying-US(Guam-USVI-etc), >50K
38, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, China, <=50K
42, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Holand-Netherlands, <=50K
29, Private, 10th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Cuba, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,99999,0,40, China, >50K
28, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Hong, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Cuba, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, >50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
52, Federal-gov, 12th, Married-civ-spouse, Farming-fishing, Own-child, White, Male,5111,0,30, United-States, <=50K
33, Private, Doctorate, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Vietnam, >50K
43, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,7687,0,40, Nicaragua, >50K
51, Federal-gov, Masters, Widowed, Sales, Unmarried, White, Male,0,0,40, Jamaica, <=50K
49, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
40, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
52, Self-emp-not-inc, HS-grad, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
34, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
50, Private, 7th-8th, Separated, Craft-repair, Husband, White, Male,0,0,40, Greece, >50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,13996,0,40, Thailand, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Yugoslavia, >50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,50, Yugoslavia, <=50K
28, Private, Bachelors, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Cambodia, <=50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,1902,40, Cuba, >50K
25, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Portugal, <=50K
32, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,30, Canada, <=50K
42, State-gov, HS-grad, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
23, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Some-college, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,40, Portugal, >50K
19, Private, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, India, <=50K
54, Private, Bachelors, Divorced, Other-service, Unmarried, White, Male,0,0,40, Holand-Netherlands, <=50K
31, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Thailand, <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, >50K
32, Private, 5th-6th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Vietnam, <=50K
50, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,60, France, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
57, Private, 7th-8th, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Canada, <=50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Cuba, >50K
39, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,5259,0,35, Cuba, >50K
45, Private, Bachelors, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, India, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Ecuador, <=50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,8624,0,45, Philippines, >50K
89, Self-emp-not-inc, Masters, Widowed, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, England, >50K
50, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,15024,0,54, Germany, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Nicaragua, <=50K
24, Private, Assoc-voc, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,60, Trinadad&Tobago, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,24, United-States, <=50K
38, Private, 5th-6th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,44, Yugoslavia, <=50K
51, State-gov, Some-college, Married-spouse-absent, Sales, Husband, Other, Female,0,0,40, Mexico, <=50K
30, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1902,50, Cuba, >50K
30, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Cambodia, <=50K
47, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
50, Private, HS-grad, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, Cambodia, <=50K
30, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Germany, <=50K
