47, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, South, <=50K
53, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Cuba, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,1977,50, Canada, <=50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
54, Local-gov, HS-grad, Separated, Sales, Wife, White, Male,0,0,50, Peru, <=50K
72, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Yugoslavia, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, South, >50K
39, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, Poland, >50K
40, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, France, <=50K
26, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,30, Laos, <=50K
20, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,5, Ecuador, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, Hong, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,50, Puerto-Rico, <=50K
40, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Iran, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Vietnam, <=50K
33, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Ecuador, <=50K
22, Private, 11th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,30, England, <=50K
51, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,60, Scotland, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,38, El-Salvador, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Wife, Black, Female,0,0,40, Scotland, <=50K
24, State-gov, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,20, Iran, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Jamaica, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, El-Salvador, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Italy, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Taiwan, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,45, Poland, >50K
24, Private, 11th, Never-married, Prof-specialty, Wife, White, Female,0,0,50, El-Salvador, <=50K
35, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,65, Thailand, <=50K
60, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Scotland, <=50K
32, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Taiwan, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, >50K
47, Local-gov, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, Ireland, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,4191,0,40, France, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Vietnam, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, Mexico, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Germany, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, >50K
27, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Laos, <=50K
55, Private, 7th-8th, Separated, Adm-clerical, Wife, White, Female,0,0,37, Thailand, <=50K
48, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Taiwan, <=50K
64, Local-gov, Masters, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
23, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,3756,0,50, Cuba, >50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Iran, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Laos, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,35, Ecuador, <=50K
40, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Scotland, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,80, El-Salvador, <=50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, England, <=50K
62, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,38, England, <=50K
23, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Scotland, <=50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,37, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,87, Ecuador, <=50K
23, Private, 10th, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, Scotland, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, South, <=50K
63, Private, HS-grad, Widowed, Priv-house-serv, Wife, White, Female,0,0,2, Yugoslavia, <=50K
34, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Dominican-Republic, >50K
35, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, Vietnam, <=50K
23, Federal-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Peru, >50K
38, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, India, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,45, Scotland, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Japan, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,3954,0,45, Columbia, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Honduras, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, >50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Jamaica, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Poland, >50K
38, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Vietnam, >50K
19, Private, 12th, Never-married, Sales, Unmarried, White, Male,0,0,24, France, <=50K
17, State-gov, 11th, Never-married, Sales, Own-child, White, Female,0,0,7, Honduras, <=50K
37, Private, Doctorate, Married-civ-spouse, Craft-repair, Wife, Black, Male,2178,0,40, Dominican-Republic, <=50K
23, Private, Bachelors, Separated, Other-service, Unmarried, White, Female,0,0,20, Greece, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
26, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Germany, <=50K
23, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
41, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Philippines, <=50K
41, Self-emp-inc, Some-college, Never-married, Sales, Not-in-family, White, Female,0,3788,40, Columbia, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Cuba, <=50K
45, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Cuba, <=50K
19, Private, 12th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,15, Thailand, <=50K
64, Private, Assoc-voc, Widowed, Sales, Wife, White, Male,0,0,8, Trinadad&Tobago, <=50K
36, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Columbia, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece, <=50K
26, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,54, Germany, >50K
48, Private, Some-college, Widowed, Transport-moving, Unmarried, White, Female,0,0,45, India, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,11, South, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Taiwan, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,8, Haiti, <=50K
44, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,54, Peru, <=50K
50, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
36, Private, 12th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Guatemala, >50K
54, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Ireland, >50K
41, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras, >50K
45, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,84, Haiti, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Thailand, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Haiti, <=50K
39, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
34, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,7687,0,54, Japan, >50K
52, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, El-Salvador, >50K
53, Private, 7th-8th, Divorced, Other-service, Unmarried, Black, Female,0,0,30, Yugoslavia, <=50K
33, Private, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,50, Laos, <=50K
46, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2388,40, India, >50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, France, >50K
45, Private, HS-grad, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,60, England, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Thailand, >50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, >50K
50, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, France, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, Italy, <=50K
73, Private, Masters, Widowed, Sales, Not-in-family, White, Female,0,0,10, Guatemala, <=50K
69, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Scotland, <=50K
33, Private, HS-grad, Separated, Machine-op-inspct, Husband, White, Male,0,0,35, China, <=50K
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,15, Cambodia, <=50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
25, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, Nicaragua, >50K
57, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Italy, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, England, <=50K
54, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Taiwan, <=50K
50, Private, 9th, Widowed, Other-service, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3384,0,40, Yugoslavia, <=50K
27, Private, Some-college, Never-married, Craft-repair, Wife, White, Female,0,0,45, Italy, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
43, Federal-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,1902,15, Outlying-US(Guam-USVI-etc), >50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Guatemala, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, Black, Male,0,0,65, Philippines, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,5195,0,45, Outlying-US(Guam-USVI-etc), >50K
24, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
30, Private, Bachelors, Widowed, Other-service, Unmarried, White, Female,0,0,35, Nicaragua, <=50K
28, State-gov, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1671,50, Dominican-Republic, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Haiti, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,25, Yugoslavia, <=50K
51, Local-gov, 5th-6th, Divorced, Adm-clerical, Not-in-family, White, Female,0,1577,40, Columbia, <=50K
23, Private, 12th, Separated, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Nicaragua, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, >50K
27, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,60, Iran, <=50K
69, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10, Haiti, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,25, Trinadad&Tobago, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Puerto-Rico, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Hong, >50K
44, Private, Masters, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,81, China, >50K
30, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, Dominican-Republic, <=50K
22, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
43, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,60, United-States, >50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,2394,35, Philippines, <=50K
40, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, >50K
22, Private, 11th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,5, England, <=50K
44, Private, HS-grad, Never-married, Other-service, Wife, Black, Male,0,0,40, Vietnam, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
45, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
24, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, Vietnam, <=50K
35, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Puerto-Rico, <=50K
50, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, <=50K
27, Local-gov, Masters, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Cambodia, <=50K
19, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Cuba, <=50K
47, Local-gov, Masters, Never-married, Sales, Unmarried, White, Female,0,0,5, Taiwan, <=50K
39, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,50, Jamaica, <=50K
59, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
38, Private, HS-grad, Widowed, Machine-op-inspct, Husband, White, Male,0,0,40, Greece, <=50K
44, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, China, <=50K
52, Private, Some-college, Divorced, Exec-managerial, Wife, White, Female,0,0,40, France, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Germany, >50K
21, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,35, South, <=50K
36, Private, Some-college, Widowed, Prof-specialty, Own-child, White, Male,0,0,40, Ecuador, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,7298,0,38, Hong, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, Trinadad&Tobago, <=50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Philippines, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, South, >50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Canada, <=50K
41, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
25, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Ecuador, <=50K
65, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, China, >50K
31, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,45, Trinadad&Tobago, >50K
38, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Black, Female,0,0,40, Hungary, <=50K
40, Federal-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, <=50K
39, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
31, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Honduras, <=50K
21, Private, 12th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Honduras, <=50K
61, Private, 9th, Widowed, Adm-clerical, Wife, Black, Female,0,0,16, Vietnam, <=50K
62, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,82, Yugoslavia, <=50K
61, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,1876,54, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
48, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,30, Hungary, <=50K
43, Private, 5th-6th, Divorced, Other-service, Wife, White, Female,0,0,40, Haiti, <=50K
42, Private, 10th, Divorced, Other-service, Unmarried, White, Female,0,0,35, Yugoslavia, <=50K
20, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
42, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Male,0,0,36, India, <=50K
35, Private, Some-college, Never-married, Protective-serv, Husband, White, Female,0,0,70, Hong, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, Hong, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, France, >50K
65, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,5404,0,60, Puerto-Rico, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Japan, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
23, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Dominican-Republic, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Cambodia, <=50K
27, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, France, <=50K
47, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, Germany, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1582,40, Trinadad&Tobago, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Philippines, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Guatemala, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, Outlying-US(Guam-USVI-etc), >50K
27, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, Japan, <=50K
39, Private, Masters, Never-married, Other-service, Not-in-family, White, Male,0,0,65, Scotland, <=50K
59, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, France, <=50K
52, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, Jamaica, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,0,35, Ecuador, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
38, Private, Masters, Never-married, Sales, Husband, White, Male,0,0,50, Taiwan, <=50K
24, Private, Some-college, Separated, Other-service, Unmarried, White, Female,0,0,35, Canada, <=50K
20, Private, 11th, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,30, Canada, <=50K
31, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,65, Cuba, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,15024,0,40, England, <=50K
53, Private, HS-grad, Separated, Protective-serv, Unmarried, Black, Male,3441,0,40, Ireland, >50K
23, Private, Some-college, Separated, Craft-repair, Own-child, White, Female,0,0,15, Cambodia, <=50K
46, Self-emp-not-inc, 7th-8th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,70, Trinadad&Tobago, <=50K
34, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Black, Female,0,0,50, Taiwan, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Hong, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Poland, <=50K
29, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, >50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Guatemala, >50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
51, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Laos, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Trinadad&Tobago, <=50K
59, Private, 9th, Widowed, Transport-moving, Unmarried, Black, Female,0,0,40, Haiti, <=50K
45, Federal-gov, Assoc-voc, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,6, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,60, Laos, <=50K
66, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,18240,0,40, Hong, >50K
22, Private, Masters, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, Taiwan, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,2468,0,37, Hong, >50K
36, Local-gov, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Canada, <=50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,78, Cuba, <=50K
