37, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, South, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Iran, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, El-Salvador, <=50K
43, Private, Assoc-voc, Separated, Tech-support, Not-in-family, Asian-Pac-Islander, Female,1678,0,16, Greece, <=50K
62, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,1654,35, China, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, >50K
35, Local-gov, 11th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
18, State-gov, 11th, Never-married, Sales, Own-child, White, Male,0,0,12, Scotland, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,7687,0,40, Guatemala, <=50K
22, State-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
30, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Haiti, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Laos, <=50K
67, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,40, Hong, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
27, Private, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, El-Salvador, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, Vietnam, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,53, Taiwan, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,30, Hungary, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,10, Portugal, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Iran, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,12, Outlying-US(Guam-USVI-etc), <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,35, Haiti, <=50K
27, Local-gov, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, Iran, <=50K
61, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Yugoslavia, >50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Peru, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Nicaragua, >50K
35, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, France, >50K
27, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
32, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Canada, <=50K
33, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,5178,0,50, Haiti, >50K
26, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Vietnam, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,12, Vietnam, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Mexico, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,80, Japan, <=50K
34, Private, 5th-6th, Married-civ-spouse, Priv-house-serv, Husband, White, Male,99999,0,40, El-Salvador, >50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,4332,0,40, Cambodia, >50K
25, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ecuador, >50K
45, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,50, Outlying-US(Guam-USVI-etc), >50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,83, Yugoslavia, >50K
32, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Guatemala, <=50K
57, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Scotland, >50K
64, Federal-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Peru, <=50K
48, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Haiti, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hong, <=50K
78, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, Mexico, <=50K
51, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, India, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,74, Cambodia, <=50K
28, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,99, South, <=50K
49, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, France, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,7687,0,45, Ecuador, >50K
58, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Germany, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, Vietnam, <=50K
49, Private, Masters, Divorced, Sales, Not-in-family, Black, Female,0,0,43, Hong, <=50K
34, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, Black, Female,2113,0,40, Thailand, <=50K
41, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,1977,46, Ecuador, <=50K
44, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Taiwan, >50K
32, Private, Doctorate, Separated, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
44, Private, HS-grad, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
51, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Vietnam, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, >50K
68, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, Cuba, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2355,0,40, El-Salvador, <=50K
50, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,4848,0,45, England, >50K
28, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, India, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
29, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,0,50, Honduras, <=50K
52, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
45, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Wife, White, Female,14054,0,40, Jamaica, >50K
43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Scotland, <=50K
27, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,50, Canada, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, Dominican-Republic, >50K
46, Private, Assoc-voc, Divorced, Sales, Not-in-family, Black, Female,0,0,43, Italy, <=50K
33, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,1587,38, Iran, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,2414,40, Vietnam, >50K
51, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Iran, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,5, Iran, <=50K
19, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, France, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,12, South, <=50K
58, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
29, Self-emp-inc, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,48, Trinadad&Tobago, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Iran, <=50K
63, Self-emp-inc, Doctorate, Divorced, Sales, Not-in-family, White, Female,0,0,50, France, <=50K
27, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,38, Cuba, <=50K
54, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Iran, <=50K
27, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
88, Private, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,40, Scotland, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, El-Salvador, >50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Greece, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,16, South, <=50K
31, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,65, Canada, >50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cuba, <=50K
28, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,50, China, >50K
20, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,24, Poland, <=50K
54, Private, Bachelors, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, England, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,0,40, Hong, <=50K
44, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
38, Private, 9th, Never-married, Exec-managerial, Wife, White, Male,0,0,40, Jamaica, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Hong, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,42, France, <=50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, China, <=50K
31, State-gov, Assoc-voc, Never-married, Protective-serv, Own-child, White, Female,0,0,40, France, <=50K
25, Private, Bachelors, Divorced, Exec-managerial, Own-child, White, Female,0,0,45, Cambodia, <=50K
74, Self-emp-not-inc, Masters, Divorced, Sales, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
35, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Hungary, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Thailand, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Guatemala, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, Trinadad&Tobago, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,80, Thailand, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Italy, >50K
17, Private, 10th, Never-married, Farming-fishing, Own-child, White, Male,0,0,25, Hong, <=50K
33, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,20, India, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2419,45, Vietnam, >50K
43, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,1977,60, Columbia, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, France, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,35, Guatemala, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Thailand, <=50K
31, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,42, Jamaica, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Italy, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Taiwan, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,2, Guatemala, <=50K
45, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, Dominican-Republic, <=50K
34, Self-emp-inc, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,50, Cambodia, >50K
54, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, England, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,45, Cuba, <=50K
21, Private, Assoc-acdm, Divorced, Prof-specialty, Own-child, White, Female,0,0,20, Iran, <=50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Cambodia, >50K
52, Federal-gov, HS-grad, Married-spouse-absent, Transport-moving, Husband, White, Male,0,0,40, El-Salvador, <=50K
55, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,2274,40, Germany, >50K
64, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Thailand, <=50K
44, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Philippines, <=50K
40, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, France, >50K
57, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Male,33065,0,60, Iran, <=50K
67, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Female,0,0,20, Honduras, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,80, England, >50K
54, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, >50K
19, Private, Prof-school, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, China, <=50K
44, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Peru, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Italy, >50K
20, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4224,0,35, El-Salvador, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Greece, >50K
38, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, Philippines, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,4386,0,40, Mexico, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
23, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, Honduras, <=50K
51, Private, Some-college, Divorced, Exec-managerial, Own-child, Other, Female,0,0,40, Honduras, <=50K
27, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Hong, >50K
40, Private, Bachelors, Married-spouse-absent, Prof-specialty, Husband, White, Male,15024,0,40, China, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, >50K
33, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,30, Mexico, <=50K
35, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Ireland, >50K
59, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,70, Italy, <=50K
26, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,11, Guatemala, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Honduras, <=50K
41, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, Columbia, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Japan, >50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, <=50K
47, Local-gov, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, Taiwan, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,21, Scotland, <=50K
39, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, Peru, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Cambodia, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1885,40, Cambodia, <=50K
22, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, Portugal, >50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
59, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,54, El-Salvador, >50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,37, Iran, >50K
72, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,5, Thailand, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,10, Iran, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Thailand, <=50K
47, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, South, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Trinadad&Tobago, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
30, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Honduras, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, Greece, <=50K
42, Local-gov, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
56, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, Nicaragua, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,38, South, >50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, Iran, >50K
48, Federal-gov, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, Poland, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Cuba, <=50K
42, Private, Some-college, Divorced, Sales, Unmarried, Black, Male,0,0,15, Cambodia, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Haiti, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, India, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,65, Portugal, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, Greece, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,50, Iran, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Husband, Other, Male,0,0,60, Canada, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,7687,0,40, South, >50K
36, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,60, Columbia, <=50K
25, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,99, Ecuador, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, China, <=50K
20, Private, 12th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, Philippines, <=50K
53, Local-gov, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Canada, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Trinadad&Tobago, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, England, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Italy, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, Puerto-Rico, <=50K
46, Private, 9th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,50, Yugoslavia, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Hungary, <=50K
39, Private, 7th-8th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
57, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,50, Yugoslavia, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Columbia, >50K
48, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,3422,0,40, Cuba, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, El-Salvador, >50K
47, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, Japan, >50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, Puerto-Rico, <=50K
27, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,50, Cuba, <=50K
18, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
19, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,30, Columbia, <=50K
48, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,32, Ecuador, <=50K
27, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, Hungary, <=50K
22, Private, Masters, Never-married, Sales, Own-child, White, Female,0,0,40, Japan, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Jamaica, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Guatemala, <=50K
45, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Honduras, >50K
25, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, Masters, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
63, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,4022,0,30, Outlying-US(Guam-USVI-etc), <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Italy, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,35, Scotland, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Ireland, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, Ireland, <=50K
64, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
59, Local-gov, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,32, Philippines, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Puerto-Rico, >50K
72, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,25860,0,50, China, >50K
40, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,45, Greece, <=50K
45, Private, Some-college, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, South, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,16, Trinadad&Tobago, <=50K
43, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,7687,0,40, Japan, >50K
19, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,30, Honduras, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
70, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,22, Cuba, <=50K
