42, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1917,60, Dominican-Republic, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,5013,0,45, Ireland, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Other, Male,0,0,60, Scotland, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,54, Poland, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,70, Ireland, <=50K
28, Private, HS-grad, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
20, State-gov, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,16, Iran, >50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,79, Iran, <=50K
62, Self-emp-inc, Doctorate, Married-civ-spouse, Protective-serv, Wife, Amer-Indian-Eskimo, Male,10140,0,40, England, >50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,40, Outlying-US(Guam-USVI-etc), >50K
45, Local-gov, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, >50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Mexico, <=50K
24, Private, Bachelors, Married-civ-spouse, Sales, Wife, Other, Female,0,0,40, Iran, <=50K
37, Private, 5th-6th, Never-married, Priv-house-serv, Husband, Black, Male,0,0,40, Columbia, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
46, Private, Assoc-acdm, Widowed, Sales, Husband, Black, Male,0,1929,46, Cuba, >50K
53, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Poland, >50K
25, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,1887,35, South, >50K
43, Private, Doctorate, Divorced, Protective-serv, Not-in-family, Other, Male,0,0,40, Cambodia, <=50K
25, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,60, Philippines, <=50K
28, Private, Assoc-acdm, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,36, Laos, <=50K
28, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Laos, <=50K
26, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
19, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,1706,45, Laos, >50K
27, Private, 10th, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,38, England, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
22, Private, 7th-8th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, Hungary, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Wife, Black, Female,0,0,40, Yugoslavia, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Mexico, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Thailand, <=50K
23, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
25, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
43, Private, Masters, Married-civ-spouse, Tech-support, Husband, Other, Male,15024,0,50, Outlying-US(Guam-USVI-etc), >50K
47, Private, Bachelors, Married-civ-spouse, Protective-serv, Own-child, Black, Female,0,0,48, El-Salvador, <=50K
22, Private, HS-grad, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,15, Haiti, <=50K
37, Private, 7th-8th, Never-married, Sales, Husband, White, Male,7687,0,42, United-States, <=50K
39, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Other, Female,0,0,40, Laos, <=50K
62, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Yugoslavia, <=50K
60, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Cambodia, <=50K
44, Private, HS-grad, Widowed, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,45, Laos, <=50K
42, Private, HS-grad, Separated, Adm-clerical, Husband, Black, Male,0,0,35, Trinadad&Tobago, <=50K
24, State-gov, Masters, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Wife, Black, Male,0,0,10, Italy, <=50K
18, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,20, Yugoslavia, >50K
29, Private, Bachelors, Divorced, Tech-support, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
42, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Greece, <=50K
46, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25, France, <=50K
32, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Thailand, <=50K
29, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
38, Federal-gov, Bachelors, Divorced, Transport-moving, Husband, Black, Male,0,0,40, Cambodia, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Columbia, >50K
42, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Ecuador, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Haiti, <=50K
58, Local-gov, Assoc-voc, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
29, Private, Bachelors, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
38, Self-emp-inc, Doctorate, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,60, England, >50K
19, Private, 12th, Never-married, Sales, Own-child, Other, Female,0,0,35, Greece, <=50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,1887,35, Philippines, <=50K
59, Private, Assoc-acdm, Divorced, Other-service, Husband, Other, Female,0,0,40, Hong, <=50K
47, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, Philippines, <=50K
31, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,60, Japan, >50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Trinadad&Tobago, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,65, Honduras, <=50K
54, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,45, Thailand, <=50K
37, Self-emp-inc, 12th, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,35, Columbia, >50K
47, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Other, Male,7298,0,45, Taiwan, >50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,54, Hong, >50K
52, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
20, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,16, Honduras, >50K
52, Federal-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, India, >50K
45, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Female,6665,0,50, China, >50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Scotland, >50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Hong, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
67, Self-emp-inc, HS-grad, Widowed, Tech-support, Husband, Asian-Pac-Islander, Female,2515,0,30, Germany, <=50K
59, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,12030,0,50, South, >50K
21, Private, 12th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Germany, <=50K
32, Local-gov, Doctorate, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, Dominican-Republic, >50K
34, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,45, Laos, >50K
20, Federal-gov, Some-college, Never-married, Other-service, Unmarried, Other, Female,0,0,40, Germany, <=50K
57, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,80, Vietnam, >50K
37, Private, Assoc-voc, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
26, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,37, Hong, <=50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
35, Federal-gov, Assoc-voc, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, Laos, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Own-child, Other, Male,0,0,50, Greece, <=50K
39, Local-gov, HS-grad, Divorced, Other-service, Husband, Black, Male,0,0,40, Honduras, >50K
35, Private, Assoc-voc, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,54, Taiwan, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,2174,0,20, Greece, >50K
29, Private, Assoc-acdm, Widowed, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Tech-support, Wife, White, Male,0,0,40, Jamaica, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, >50K
39, Private, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, Ireland, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,5192,0,50, South, <=50K
40, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, India, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Female,0,0,35, Columbia, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Portugal, >50K
45, Private, 7th-8th, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Italy, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,50, China, <=50K
52, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, >50K
40, Local-gov, 9th, Married-civ-spouse, Tech-support, Wife, Black, Female,0,0,40, Poland, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Peru, <=50K
31, Private, Bachelors, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Poland, >50K
33, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,60, Ireland, >50K
56, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,15024,0,40, Honduras, >50K
25, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, <=50K
58, Private, HS-grad, Widowed, Exec-managerial, Husband, Other, Female,0,0,42, Ecuador, >50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
34, Private, Masters, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, India, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Peru, >50K
56, Federal-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, >50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, France, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
39, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,7230,0,50, Germany, >50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,78, Taiwan, >50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, Trinadad&Tobago, <=50K
21, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
29, Private, HS-grad, Widowed, Other-service, Husband, Black, Male,3325,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, India, <=50K
46, Private, Some-college, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Columbia, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Germany, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Female,4064,0,40, Scotland, <=50K
38, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Greece, <=50K
23, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,38, Vietnam, <=50K
53, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,45, Hungary, >50K
54, Private, Masters, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,40, China, >50K
49, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, Ireland, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Haiti, <=50K
22, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,12, El-Salvador, <=50K
30, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Other, Male,0,0,40, Peru, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,20, Peru, <=50K
31, Private, HS-grad, Divorced, Other-service, Other-relative, Black, Female,0,0,40, Italy, <=50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,16, Taiwan, <=50K
23, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Columbia, <=50K
31, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,0,0,40, El-Salvador, <=50K
50, Private, Assoc-voc, Separated, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
67, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,23, Hong, <=50K
30, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,45, Germany, <=50K
56, Self-emp-not-inc, Bachelors, Widowed, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
33, State-gov, Assoc-acdm, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,60, Cuba, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,25, France, <=50K
24, Private, HS-grad, Never-married, Sales, Unmarried, Black, Male,0,0,40, England, <=50K
37, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,60, Japan, >50K
39, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Female,0,0,45, France, <=50K
35, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Trinadad&Tobago, >50K
40, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Guatemala, <=50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, Hong, <=50K
51, Private, Masters, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, El-Salvador, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
48, Private, Bachelors, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, Hong, >50K
32, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Other, Female,0,0,40, Hungary, <=50K
47, Self-emp-inc, Bachelors, Divorced, Sales, Husband, White, Female,15024,0,40, Nicaragua, >50K
63, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
19, Private, 10th, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Some-college, Widowed, Transport-moving, Unmarried, White, Female,0,0,36, Haiti, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,46, United-States, <=50K
38, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,0,0,36, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, Puerto-Rico, <=50K
20, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,35, Honduras, >50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,40, Dominican-Republic, >50K
35, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Vietnam, <=50K
17, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Peru, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,38, Greece, <=50K
53, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
39, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,38, Dominican-Republic, >50K
40, State-gov, HS-grad, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,20, Taiwan, <=50K
59, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, Poland, <=50K
27, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,70, England, >50K
47, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,32, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
50, Private, Some-college, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,25, Canada, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, Black, Male,0,0,40, England, <=50K
37, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Wife, Black, Male,0,0,40, Canada, <=50K
27, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, Jamaica, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,41, South, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, Ecuador, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,15024,0,60, Honduras, >50K
41, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, Cambodia, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,15024,0,45, Hong, >50K
27, State-gov, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, France, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,60, United-States, >50K
57, Self-emp-inc, Prof-school, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,60, Guatemala, >50K
61, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, Portugal, >50K
22, Private, 11th, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Philippines, <=50K
37, Private, Masters, Divorced, Prof-specialty, Wife, Black, Male,4911,0,40, Columbia, <=50K
38, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,15024,0,99, Outlying-US(Guam-USVI-etc), >50K
31, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, Guatemala, <=50K
65, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,23, El-Salvador, <=50K
28, Private, Some-college, Divorced, Other-service, Husband, Other, Female,4070,0,45, Vietnam, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,7687,0,50, United-States, >50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,99, Guatemala, >50K
28, Private, Some-college, Widowed, Sales, Husband, White, Female,0,0,40, Cuba, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
29, Self-emp-inc, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,99, Greece, >50K
50, Private, Prof-school, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, >50K
45, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Poland, <=50K
57, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Canada, <=50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
55, Private, 5th-6th, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
21, Private, Some-college, Never-married, Tech-support, Wife, Black, Female,4388,0,50, Outlying-US(Guam-USVI-etc), <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,4861,0,40, Italy, >50K
59, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,36, India, >50K
38, State-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Nicaragua, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, France, <=50K
53, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, Thailand, <=50K
50, Private, 11th, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1920,40, Iran, <=50K
32, Private, Assoc-acdm, Never-married, Other-service, Unmarried, White, Female,0,0,40, Haiti, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Philippines, >50K
33, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, Thailand, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
18, Private, Bachelors, Never-married, Sales, Own-child, Other, Male,0,0,40, Thailand, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,50, China, <=50K
35, Private, Assoc-acdm, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
26, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Other, Male,0,0,40, Ireland, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Trinadad&Tobago, >50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,43, Columbia, <=50K
36, Local-gov, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,1977,40, Thailand, >50K
30, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,65, Hong, >50K
31, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
54, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,1977,40, Nicaragua, >50K
30, Private, Bachelors, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
