50, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,65, United-States, >50K
39, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, Preschool, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
38, Self-emp-inc, Doctorate, Never-married, Sales, Unmarried, White, Male,0,0,45, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,69, United-States, >50K
22, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, >50K
55, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,8, United-States, <=50K
36, Private, Preschool, Married-spouse-absent, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
36, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,20, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Mexico, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
66, Self-emp-not-inc, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
55, Local-gov, HS-grad, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Local-gov, 12th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
64, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-spouse-absent, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1977,50, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,35, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,29, United-States, >50K
29, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Transport-moving, Husband, Black, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, El-Salvador, >50K
23, Private, 7th-8th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,29, United-States, <=50K
33, Local-gov, HS-grad, Never-married, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,40, United-States, >50K
33, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,1882,35, United-States, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
73, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,3175,0,40, United-States, >50K
37, Local-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
22, Private, 9th, Never-married, Craft-repair, Own-child, White, Female,0,0,29, Ecuador, <=50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,35, United-States, <=50K
19, State-gov, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, State-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2365,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, Mexico, <=50K
42, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Husband, White, Male,0,2350,65, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1976,60, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,81, United-States, <=50K
63, Local-gov, HS-grad, Widowed, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,60, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,36, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, Masters, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,67, United-States, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
25, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Wife, Black, Female,1114,0,20, United-States, >50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Mexico, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
35, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
37, Private, Some-college, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
43, Private, Masters, Separated, Exec-managerial, Husband, White, Male,7687,0,54, Dominican-Republic, >50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,45, United-States, >50K
42, Private, 9th, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
28, Private, 5th-6th, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, United-States, >50K
59, Private, 1st-4th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, State-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
87, Local-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
33, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Honduras, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,29, United-States, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,3103,0,45, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,55, United-States, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,15024,0,40, United-States, >50K
67, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
46, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1977,45, United-States, >50K
32, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Mexico, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, United-States, <=50K
73, Self-emp-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
40, Private, 12th, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
30, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,17, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Ecuador, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
71, Self-emp-inc, Assoc-voc, Widowed, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, United-States, >50K
50, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, >50K
37, Self-emp-not-inc, Masters, Never-married, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,56, United-States, <=50K
41, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
50, Private, Some-college, Divorced, Handlers-cleaners, Husband, Black, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,29, United-States, <=50K
50, Private, 12th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,2378,29, United-States, >50K
18, Self-emp-not-inc, HS-grad, Never-married, Other-service, Other-relative, White, Female,0,0,15, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,1902,40, United-States, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,20, United-States, <=50K
37, Self-emp-not-inc, 7th-8th, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, United-States, <=50K
34, Private, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,45, United-States, <=50K
35, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,55, United-States, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,2015,40, United-States, <=50K
36, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
47, Private, Prof-school, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,29, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,2390,50, United-States, >50K
57, Private, Prof-school, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,60, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, 12th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,3968,0,54, United-States, <=50K
50, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1670,50, United-States, >50K
25, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,16, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
49, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Unmarried, Black, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
31, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
41, Local-gov, HS-grad, Separated, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,56, United-States, >50K
31, State-gov, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Protective-serv, Other-relative, White, Female,0,1887,40, United-States, <=50K
47, State-gov, 9th, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
57, Private, 7th-8th, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,70, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
72, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,54, United-States, >50K
25, Private, Some-college, Separated, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,1902,48, United-States, <=50K
22, Private, 11th, Divorced, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,3103,0,40, Nicaragua, >50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
58, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
21, Private, Doctorate, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
35, Local-gov, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, United-States, >50K
64, Private, Assoc-voc, Widowed, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, State-gov, Prof-school, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,3215,0,29, United-States, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Peru, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, <=50K
53, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,44, Philippines, >50K
82, Self-emp-inc, Assoc-acdm, Widowed, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
56, Private, Doctorate, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
41, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Mexico, <=50K
21, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,2972,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
47, Private, Some-college, Divorced, Protective-serv, Husband, White, Male,0,0,40, Peru, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,45, United-States, >50K
25, Private, 10th, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,20, United-States, <=50K
31, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,1942,0,75, United-States, >50K
35, Local-gov, 1st-4th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,29, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,25, United-States, <=50K
38, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, >50K
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,15, United-States, >50K
23, Private, 1st-4th, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
48, Private, 7th-8th, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,75, United-States, <=50K
35, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,3880,0,35, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,45, Poland, >50K
22, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Thailand, <=50K
43, Private, 9th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
30, Local-gov, Bachelors, Widowed, Prof-specialty, Wife, White, Male,0,1731,40, United-States, >50K
21, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,69, United-States, <=50K
66, Private, Bachelors, Widowed, Prof-specialty, Husband, White, Female,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, Japan, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Masters, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,29, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, >50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, Ireland, <=50K
37, Private, Some-college, Never-married, Sales, Unmarried, Black, Male,0,0,29, United-States, <=50K
20, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, 9th, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,98249,0,40, United-States, >50K
54, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
