39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
60, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,48, Jamaica, <=50K
27, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,40, Laos, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, Italy, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Yugoslavia, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Haiti, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
44, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Peru, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Cuba, <=50K
51, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, El-Salvador, >50K
61, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, India, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Other-relative, White, Female,0,0,40, Yugoslavia, <=50K
23, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,25, South, <=50K
43, Private, Assoc-voc, Separated, Exec-managerial, Wife, White, Male,0,0,40, Guatemala, >50K
35, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,35, Ireland, <=50K
38, Local-gov, Some-college, Divorced, Other-service, Wife, Other, Male,0,0,3, Puerto-Rico, <=50K
27, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Cambodia, <=50K
23, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,48, India, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,32, India, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,12, El-Salvador, <=50K
51, Private, Assoc-acdm, Separated, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,35, Greece, >50K
44, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, China, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, South, <=50K
27, Private, 10th, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,36, El-Salvador, <=50K
38, State-gov, Assoc-acdm, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
32, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Other-relative, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Unmarried, Other, Male,0,0,30, Haiti, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,36, Japan, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,60, Hong, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,25, Laos, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,45, Ecuador, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,10, Thailand, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Vietnam, <=50K
44, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Scotland, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Poland, <=50K
58, Private, Doctorate, Married-spouse-absent, Prof-specialty, Husband, White, Male,3400,0,50, Iran, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, Nicaragua, <=50K
63, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
34, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, India, <=50K
37, Private, 10th, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Yugoslavia, >50K
18, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
59, Private, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Mexico, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, France, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,5174,0,40, Nicaragua, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Haiti, <=50K
32, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Vietnam, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, Vietnam, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Cuba, <=50K
33, Private, Bachelors, Divorced, Adm-clerical, Wife, Other, Male,7687,0,40, Laos, <=50K
40, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Japan, <=50K
39, Private, 7th-8th, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, El-Salvador, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Female,0,0,54, Cambodia, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, Ecuador, >50K
32, Private, 10th, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Nicaragua, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, Yugoslavia, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,54, Guatemala, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
32, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,3103,0,20, Puerto-Rico, >50K
48, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,60, Outlying-US(Guam-USVI-etc), >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,14175,0,50, Holand-Netherlands, >50K
43, Self-emp-inc, Assoc-voc, Never-married, Farming-fishing, Husband, Black, Female,7687,0,52, Honduras, <=50K
27, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,48, Taiwan, >50K
38, Private, Assoc-voc, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,48, Laos, <=50K
61, Private, 10th, Widowed, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,32, Hungary, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Cambodia, <=50K
37, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,35, Puerto-Rico, <=50K
28, Self-emp-not-inc, Masters, Never-married, Sales, Not-in-family, Other, Male,0,0,40, France, >50K
61, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Ecuador, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Hong, <=50K
46, State-gov, HS-grad, Divorced, Sales, Unmarried, Other, Male,0,0,35, Thailand, <=50K
61, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
48, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Husband, Other, Female,0,0,40, Taiwan, >50K
31, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
37, Private, Masters, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Guatemala, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Vietnam, <=50K
35, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,1902,40, Dominican-Republic, >50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,15, Greece, <=50K
58, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,50, Cuba, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,5178,0,40, El-Salvador, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, England, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,43, Hungary, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
32, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
57, Private, 9th, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
47, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, Portugal, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Jamaica, <=50K
64, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,40, Scotland, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Columbia, >50K
50, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Canada, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,54, Dominican-Republic, <=50K
49, Self-emp-not-inc, Assoc-voc, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1926,40, India, >50K
32, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,43, Vietnam, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,30, Iran, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,54, India, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, France, >50K
42, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, South, <=50K
48, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,3103,0,40, Dominican-Republic, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,25, Thailand, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, India, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,7687,0,54, France, <=50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, Iran, <=50K
28, Local-gov, Assoc-voc, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, Thailand, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,43, El-Salvador, <=50K
54, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,50, Nicaragua, >50K
39, Self-emp-not-inc, Doctorate, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, Greece, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, South, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, Trinadad&Tobago, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Canada, >50K
31, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Cuba, <=50K
50, Private, Doctorate, Divorced, Prof-specialty, Husband, Black, Female,0,1902,65, China, >50K
45, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Poland, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
70, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
58, Self-emp-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, <=50K
32, Private, 9th, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, France, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
68, State-gov, 7th-8th, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, >50K
46, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Cambodia, <=50K
43, State-gov, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
38, State-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, >50K
49, Local-gov, Bachelors, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,7687,0,30, Thailand, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,60, Trinadad&Tobago, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Taiwan, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,45, Ireland, >50K
44, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,7687,0,40, Hungary, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,35, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,44, Vietnam, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Columbia, <=50K
37, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,30, France, <=50K
20, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Laos, <=50K
20, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
87, Self-emp-inc, 5th-6th, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
57, Private, HS-grad, Separated, Prof-specialty, Husband, Other, Male,0,0,30, South, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, Other, Female,0,0,40, Guatemala, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, Canada, <=50K
23, Private, Masters, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,12, Cambodia, <=50K
76, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,30, England, <=50K
42, Private, Prof-school, Married-civ-spouse, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,60, Cuba, >50K
42, Private, Assoc-voc, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, India, <=50K
30, Private, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Cambodia, <=50K
46, Federal-gov, Prof-school, Widowed, Sales, Own-child, Amer-Indian-Eskimo, Male,67502,0,40, England, >50K
59, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,75, Germany, >50K
31, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,70, Taiwan, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,40, France, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,45, India, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, Honduras, <=50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,48, England, >50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,21, China, <=50K
29, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,1920,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,35, Italy, <=50K
55, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,38, Ecuador, <=50K
61, Private, Masters, Widowed, Adm-clerical, Husband, Black, Male,0,0,30, Greece, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, Philippines, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Peru, <=50K
22, Private, 10th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7298,0,40, Holand-Netherlands, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
26, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
25, Private, Bachelors, Separated, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,8, China, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, Vietnam, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,8, Laos, <=50K
40, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,65, Iran, >50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Ireland, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Guatemala, <=50K
41, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Holand-Netherlands, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,13, Columbia, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, >50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,4, Cambodia, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,60, Nicaragua, <=50K
48, Private, 1st-4th, Never-married, Prof-specialty, Own-child, Black, Male,0,0,50, South, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Tech-support, Own-child, Black, Male,0,0,2, Poland, <=50K
47, Private, 10th, Married-spouse-absent, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,5, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1935,40, Cambodia, <=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Poland, >50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,45, Thailand, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, Trinadad&Tobago, >50K
50, Private, Some-college, Separated, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,33, El-Salvador, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Male,0,0,10, Iran, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,36, Taiwan, >50K
51, Private, Bachelors, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Taiwan, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,75, Scotland, <=50K
22, Private, 12th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,30, Thailand, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,38, Portugal, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
36, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,7298,0,50, Poland, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,40, Greece, <=50K
34, Private, Bachelors, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,50, Portugal, <=50K
18, Private, 11th, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,10, Mexico, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,38, Scotland, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,35, India, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,48, Peru, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Cuba, <=50K
20, Private, Some-college, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,24, Cambodia, <=50K
31, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Haiti, <=50K
48, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Hungary, >50K
28, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1977,50, Guatemala, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, India, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Canada, <=50K
53, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Scotland, <=50K
29, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
64, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,10172,0,50, Ecuador, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,65, China, <=50K
46, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Philippines, <=50K
26, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Other-relative, White, Female,0,0,36, Cambodia, <=50K
34, Federal-gov, Some-college, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,45, Thailand, <=50K
67, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,23154,0,15, England, <=50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,96, Ireland, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
