21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,52, Laos, <=50K
63, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Wife, Other, Male,0,0,20, India, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
24, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,33, Scotland, <=50K
29, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,99, El-Salvador, <=50K
31, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Male,0,0,35, Vietnam, <=50K
21, Private, Bachelors, Never-married, Transport-moving, Unmarried, Black, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
40, Federal-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,60, Trinadad&Tobago, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, Iran, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Vietnam, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
32, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
45, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, India, >50K
72, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,12, El-Salvador, <=50K
56, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,30, Yugoslavia, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, Iran, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,38, France, >50K
29, Private, Assoc-acdm, Never-married, Exec-managerial, Wife, Black, Female,0,0,40, Portugal, >50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Trinadad&Tobago, >50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Philippines, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,10, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,20, Scotland, >50K
33, Private, Bachelors, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
45, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Vietnam, >50K
58, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
28, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Vietnam, <=50K
55, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, Hungary, >50K
29, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, Mexico, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
58, Self-emp-not-inc, Some-college, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,5701,0,39, France, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
30, Private, Bachelors, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Nicaragua, <=50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1484,37, El-Salvador, >50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Iran, >50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, Cuba, >50K
25, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,15024,0,50, Cambodia, >50K
27, Private, Assoc-voc, Widowed, Prof-specialty, Wife, White, Female,0,0,40, Italy, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
62, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Portugal, <=50K
41, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Poland, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Wife, Black, Female,15024,0,40, Canada, >50K
39, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,40, Mexico, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Mexico, >50K
45, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Philippines, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Italy, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,35, Italy, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, Vietnam, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,65, Columbia, >50K
51, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,10, Greece, >50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
54, Private, Doctorate, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Ecuador, <=50K
23, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Cuba, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Canada, >50K
41, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Female,0,0,40, Haiti, <=50K
43, Private, 9th, Never-married, Exec-managerial, Not-in-family, Other, Male,3421,0,40, Iran, >50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, El-Salvador, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
58, Local-gov, Some-college, Separated, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,60, El-Salvador, >50K
41, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Haiti, <=50K
22, Local-gov, 10th, Never-married, Prof-specialty, Wife, White, Female,0,0,32, Peru, <=50K
23, State-gov, Some-college, Never-married, Sales, Other-relative, Black, Male,0,0,40, Taiwan, <=50K
38, Private, Prof-school, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,40, England, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, Germany, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Taiwan, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,15, Canada, <=50K
47, Private, 9th, Widowed, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
58, Local-gov, 5th-6th, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Iran, <=50K
45, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,0,0,40, Ecuador, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Guatemala, <=50K
23, Private, 12th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Canada, <=50K
36, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
28, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
18, Federal-gov, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
72, Self-emp-inc, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,25, Dominican-Republic, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Laos, <=50K
27, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, Philippines, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
44, Private, Assoc-acdm, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
22, Private, 11th, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,25, Yugoslavia, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Ireland, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Iran, >50K
35, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Philippines, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Iran, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,30, Yugoslavia, >50K
38, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
59, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,54, Greece, <=50K
56, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Puerto-Rico, <=50K
27, Private, Some-college, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,35, Portugal, <=50K
28, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,25, Jamaica, <=50K
36, Private, HS-grad, Never-married, Farming-fishing, Wife, Black, Male,0,0,70, Taiwan, <=50K
37, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Italy, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1534,40, Vietnam, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,16, Cambodia, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,50, Columbia, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,2222,40, Trinadad&Tobago, <=50K
61, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, Portugal, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,47, Greece, <=50K
39, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, England, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Philippines, >50K
41, Private, 10th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,32, Ireland, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hungary, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
46, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,30, Nicaragua, >50K
35, Federal-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,40, Puerto-Rico, <=50K
51, Private, 10th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,3103,0,40, Guatemala, >50K
45, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, >50K
26, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Iran, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
26, Private, 9th, Never-married, Farming-fishing, Unmarried, Black, Male,0,0,40, Canada, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Yugoslavia, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, Philippines, >50K
59, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, India, <=50K
61, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Male,2632,0,40, France, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, Ecuador, >50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Columbia, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Greece, <=50K
40, State-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, India, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, France, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Hungary, <=50K
56, Private, HS-grad, Divorced, Protective-serv, Unmarried, White, Female,0,0,38, Thailand, <=50K
57, State-gov, Some-college, Widowed, Exec-managerial, Not-in-family, Black, Female,0,1602,44, India, <=50K
43, Private, HS-grad, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,2415,40, Columbia, <=50K
28, Local-gov, Some-college, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,50, China, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,99, Honduras, >50K
24, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,37, Thailand, <=50K
30, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,35, El-Salvador, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Haiti, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, El-Salvador, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, Ireland, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,70, Haiti, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,95, China, <=50K
62, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,70, India, >50K
26, State-gov, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, Mexico, <=50K
24, Private, HS-grad, Separated, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,35, Trinadad&Tobago, <=50K
54, Local-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, Other, Female,0,0,50, Nicaragua, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,36, Ireland, <=50K
49, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,1740,0,40, Dominican-Republic, <=50K
35, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
35, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,45, Trinadad&Tobago, <=50K
27, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,60, India, >50K
22, Private, HS-grad, Divorced, Priv-house-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,37, Hungary, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Nicaragua, <=50K
44, Private, 10th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Italy, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
51, Private, Masters, Never-married, Sales, Wife, Black, Female,0,0,20, Cuba, <=50K
31, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
52, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Hungary, <=50K
66, Private, 11th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Peru, >50K
88, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
24, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,40, Scotland, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
57, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,16, Jamaica, <=50K
46, Private, 10th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,40, Dominican-Republic, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, <=50K
45, Private, HS-grad, Widowed, Other-service, Own-child, Black, Female,0,0,60, Columbia, <=50K
61, Private, 10th, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,23, China, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Haiti, <=50K
63, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Columbia, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, China, <=50K
24, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Female,0,0,35, Portugal, <=50K
31, Private, Some-college, Separated, Craft-repair, Other-relative, Black, Female,0,0,32, Ecuador, <=50K
26, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,30, India, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Ireland, <=50K
46, Federal-gov, HS-grad, Separated, Handlers-cleaners, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
34, Local-gov, Prof-school, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,65, Germany, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,3388,0,40, Guatemala, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Other-relative, White, Female,0,0,24, Hong, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Thailand, <=50K
32, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,65, Scotland, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,4900,0,40, England, <=50K
47, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,5013,0,40, India, <=50K
46, Local-gov, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, France, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Other-relative, White, Female,0,0,25, Dominican-Republic, <=50K
20, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
50, Private, Assoc-acdm, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, Hong, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, Poland, >50K
58, Local-gov, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Poland, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
44, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Guatemala, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, Taiwan, <=50K
39, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,48, Vietnam, <=50K
61, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, China, >50K
45, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, Black, Male,0,0,80, Dominican-Republic, >50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Jamaica, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
41, Private, Masters, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Ireland, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,32, Portugal, >50K
51, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1977,35, Hungary, >50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, Dominican-Republic, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
34, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,70, Ireland, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Jamaica, <=50K
35, Local-gov, Masters, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Hong, <=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Haiti, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,50, England, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, England, >50K
27, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
44, Local-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,35, France, <=50K
33, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1902,40, United-States, >50K
26, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1977,60, Dominican-Republic, >50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Male,2469,0,50, Italy, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2415,65, Haiti, >50K
50, Local-gov, Masters, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
20, Private, 11th, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Vietnam, <=50K
34, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,84, Haiti, <=50K
39, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Japan, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Guatemala, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, South, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Philippines, <=50K
29, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,0,35, Haiti, <=50K
29, State-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,45, Taiwan, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
19, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,12, Scotland, <=50K
66, Private, Doctorate, Separated, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
47, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,70, England, <=50K
