35, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
30, Private, 7th-8th, Divorced, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,60, United-States, <=50K
32, Private, Assoc-voc, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,15, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, <=50K
25, Self-emp-not-inc, Masters, Never-married, Tech-support, Not-in-family, White, Female,0,0,15, Nicaragua, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,2114,35, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Divorced, Other-service, Own-child, White, Female,0,0,50, United-States, <=50K
42, Self-emp-not-inc, 5th-6th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, Assoc-voc, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
56, Self-emp-inc, HS-grad, Separated, Adm-clerical, Wife, Black, Male,0,0,48, United-States, <=50K
51, Local-gov, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,98, United-States, <=50K
34, Self-emp-not-inc, Prof-school, Divorced, Other-service, Not-in-family, Black, Female,7987,0,60, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,18, United-States, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,60, Mexico, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Philippines, >50K
23, Private, Bachelors, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
19, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, Mexico, <=50K
24, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,45, United-States, <=50K
29, Private, Some-college, Never-married, Farming-fishing, Unmarried, White, Female,0,0,25, Mexico, <=50K
72, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,16, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
37, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, 10th, Never-married, Other-service, Husband, Black, Male,0,0,35, United-States, <=50K
59, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
29, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Local-gov, 9th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,32, United-States, <=50K
49, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Female,0,0,48, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,42, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
62, Private, Some-college, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,20, United-States, <=50K
67, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
35, Private, Assoc-voc, Separated, Sales, Wife, White, Male,2621,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, State-gov, Some-college, Widowed, Prof-specialty, Wife, White, Male,0,0,5, United-States, <=50K
34, Local-gov, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, >50K
66, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
33, Private, Assoc-acdm, Separated, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
40, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,4496,0,40, United-States, >50K
58, Self-emp-not-inc, Bachelors, Separated, Craft-repair, Not-in-family, White, Female,0,0,38, United-States, <=50K
47, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,54, Mexico, >50K
37, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
75, Private, Some-college, Widowed, Prof-specialty, Wife, White, Female,16887,0,40, United-States, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,10, Italy, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Never-married, Transport-moving, Wife, Black, Female,0,0,38, United-States, <=50K
25, Self-emp-not-inc, 1st-4th, Never-married, Other-service, Other-relative, Black, Female,0,0,20, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
48, Private, 10th, Separated, Exec-managerial, Not-in-family, Black, Male,0,0,35, United-States, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Peru, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
23, Self-emp-inc, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
24, Private, Masters, Never-married, Other-service, Other-relative, White, Male,0,0,38, United-States, <=50K
47, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,1993,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, Haiti, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, Philippines, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
44, State-gov, 9th, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1876,50, Nicaragua, >50K
28, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
23, Private, Some-college, Separated, Sales, Own-child, White, Female,0,0,60, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,44, United-States, >50K
41, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
56, Private, Bachelors, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
26, Local-gov, Some-college, Never-married, Sales, Wife, White, Male,0,0,35, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Separated, Adm-clerical, Wife, Black, Female,0,0,15, United-States, <=50K
42, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,1138,40, United-States, <=50K
36, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
62, Private, 9th, Widowed, Sales, Husband, White, Male,0,0,21, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,35, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,6596,0,40, United-States, <=50K
55, Private, Masters, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,30, United-States, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,54, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1669,40, United-States, <=50K
51, Private, Some-college, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,50, United-States, <=50K
32, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,23, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,38, United-States, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
41, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, Italy, <=50K
41, Private, Bachelors, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Masters, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
20, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,14083,0,50, United-States, >50K
32, Federal-gov, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
43, Local-gov, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, >50K
47, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,3401,0,65, Mexico, >50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Mexico, >50K
31, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
35, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, India, <=50K
60, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,16, United-States, >50K
25, Private, Assoc-acdm, Never-married, Other-service, Other-relative, White, Female,0,0,47, United-States, <=50K
52, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,99999,0,39, United-States, >50K
18, Federal-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
57, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, 9th, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
56, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
72, Local-gov, Bachelors, Widowed, Exec-managerial, Husband, White, Female,3339,0,20, United-States, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,80, United-States, >50K
49, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, <=50K
28, Federal-gov, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
45, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,1661,40, United-States, >50K
23, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
46, Private, Bachelors, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
74, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, Cambodia, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Haiti, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
62, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,1740,40, Philippines, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
30, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Wife, Black, Female,0,0,35, United-States, <=50K
57, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
30, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,38, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,35, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
62, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,15, United-States, >50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
37, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
32, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,5178,0,45, United-States, >50K
18, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
34, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,65, United-States, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
48, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
57, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, <=50K
28, Private, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,5, United-States, <=50K
45, Private, Masters, Divorced, Sales, Not-in-family, White, Male,0,2233,60, Taiwan, >50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
39, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Never-married, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, <=50K
36, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,6940,0,45, United-States, >50K
33, Private, 7th-8th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, >50K
28, Local-gov, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
41, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,60, Iran, <=50K
37, Self-emp-inc, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
33, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
44, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
38, Private, Masters, Never-married, Transport-moving, Husband, White, Male,0,0,55, United-States, <=50K
21, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, State-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,51, Haiti, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
59, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
54, Self-emp-inc, Masters, Divorced, Sales, Husband, White, Male,15024,0,60, United-States, >50K
23, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,10, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, >50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,10, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, <=50K
25, Private, Bachelors, Divorced, Farming-fishing, Own-child, White, Male,0,0,36, United-States, <=50K
31, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,54, United-States, >50K
31, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, Haiti, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2419,62, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
43, State-gov, Some-college, Separated, Prof-specialty, Unmarried, White, Male,0,0,35, United-States, <=50K
23, Private, 9th, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,5164,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
45, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
77, Self-emp-not-inc, 7th-8th, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103,0,45, United-States, >50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,5, United-States, <=50K
23, Private, Masters, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Scotland, >50K
40, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
25, Private, Some-college, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,40, United-States, <=50K
