68, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
60, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1658,60, Iran, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
21, Private, 7th-8th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, El-Salvador, <=50K
23, Private, 9th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Canada, <=50K
28, Self-emp-not-inc, Masters, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,99235,0,50, United-States, >50K
62, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Cambodia, >50K
46, Private, Masters, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Cambodia, <=50K
33, Federal-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,50, Honduras, <=50K
53, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, China, >50K
40, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,70, England, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
68, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
38, Private, Some-college, Separated, Craft-repair, Husband, Black, Male,0,0,50, Cambodia, >50K
36, Private, Doctorate, Never-married, Exec-managerial, Husband, Black, Male,0,2195,40, Mexico, >50K
47, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, China, <=50K
43, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,48, China, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, India, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Poland, <=50K
17, Private, 10th, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Peru, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Trinadad&Tobago, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,45, Portugal, <=50K
21, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,12, Scotland, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Peru, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
29, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,35, India, >50K
28, Federal-gov, 1st-4th, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Greece, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Iran, <=50K
31, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
65, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
28, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,38, Iran, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Peru, <=50K
33, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Scotland, <=50K
59, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Columbia, >50K
24, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,20, Yugoslavia, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Honduras, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
36, Private, Assoc-voc, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
48, Private, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
37, Private, Doctorate, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Portugal, <=50K
40, Private, HS-grad, Married-spouse-absent, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Germany, >50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
59, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Trinadad&Tobago, <=50K
42, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Ireland, <=50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,4427,0,50, El-Salvador, <=50K
66, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,15024,0,2, Outlying-US(Guam-USVI-etc), >50K
35, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
34, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Poland, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Thailand, <=50K
21, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,65, Puerto-Rico, >50K
25, Private, Assoc-voc, Never-married, Craft-repair, Other-relative, Other, Male,0,0,40, Dominican-Republic, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,84, Columbia, <=50K
75, Local-gov, Some-college, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,27, Poland, >50K
50, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,7687,0,40, Holand-Netherlands, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Wife, Other, Male,0,0,45, Holand-Netherlands, >50K
25, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Jamaica, <=50K
43, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,3103,0,45, Outlying-US(Guam-USVI-etc), >50K
49, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,37, Scotland, <=50K
58, Federal-gov, 7th-8th, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Taiwan, >50K
33, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, <=50K
22, State-gov, HS-grad, Never-married, Other-service, Wife, Black, Male,0,0,30, India, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Ecuador, >50K
19, Private, Some-college, Never-married, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,25, India, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
26, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,50, Cambodia, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, France, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
63, Private, 12th, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Scotland, <=50K
28, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,50, El-Salvador, >50K
31, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Germany, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, China, <=50K
20, Private, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, Black, Male,0,0,30, Italy, <=50K
27, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,45, Dominican-Republic, <=50K
53, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Other, Male,0,0,50, Cuba, <=50K
37, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Taiwan, <=50K
32, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Other, Female,0,0,60, Germany, <=50K
40, Private, Some-college, Separated, Craft-repair, Not-in-family, Other, Female,0,2197,40, Hungary, >50K
29, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Hong, <=50K
25, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,2359,0,60, Philippines, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Thailand, <=50K
51, Private, Assoc-voc, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,35, Ecuador, <=50K
69, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,2174,0,25, Dominican-Republic, <=50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,23, Mexico, <=50K
33, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Iran, >50K
36, Private, 11th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,24, Ecuador, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, Nicaragua, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,77, Peru, <=50K
33, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
37, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Yugoslavia, >50K
50, Private, 7th-8th, Never-married, Transport-moving, Unmarried, Other, Male,0,0,40, Poland, <=50K
62, Private, Prof-school, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
41, Private, Some-college, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
20, Private, 5th-6th, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Italy, >50K
18, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, England, <=50K
36, Private, Bachelors, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, Ecuador, <=50K
31, Local-gov, 12th, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
35, State-gov, Bachelors, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,1887,35, China, <=50K
51, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Male,0,1977,60, Vietnam, >50K
23, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,60, Germany, >50K
43, Private, Masters, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, France, <=50K
30, Self-emp-inc, Masters, Married-civ-spouse, Sales, Own-child, Other, Male,7298,0,40, Ireland, >50K
69, Private, HS-grad, Widowed, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Taiwan, <=50K
25, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Male,12637,0,35, Jamaica, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Jamaica, >50K
42, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,60, South, <=50K
47, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, United-States, >50K
30, State-gov, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,40, Italy, <=50K
34, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, India, >50K
28, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Mexico, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Greece, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,53, Cambodia, <=50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,30, Columbia, <=50K
30, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
46, Self-emp-not-inc, Masters, Never-married, Machine-op-inspct, Husband, Other, Female,0,1848,40, Scotland, >50K
49, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, Honduras, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
26, Private, HS-grad, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
29, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,38, Haiti, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,0,0,60, Hong, <=50K
34, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Haiti, <=50K
35, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, France, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,78, Cuba, <=50K
57, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,30, Cambodia, <=50K
20, Private, Assoc-acdm, Never-married, Tech-support, Own-child, Black, Male,0,0,40, Philippines, <=50K
22, Self-emp-not-inc, Masters, Never-married, Sales, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
54, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Wife, White, Male,0,0,38, Columbia, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,8, Italy, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Guatemala, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Iran, >50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Vietnam, <=50K
45, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, Japan, >50K
43, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,35, Puerto-Rico, >50K
45, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
54, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Thailand, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,48, Mexico, <=50K
37, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,37, Iran, >50K
39, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,2700,45, Jamaica, >50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Taiwan, >50K
19, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,35, Yugoslavia, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,40, Hong, >50K
32, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Preschool, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
29, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
47, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,50, China, <=50K
61, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Italy, <=50K
34, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, Japan, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
48, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, China, <=50K
78, Private, 7th-8th, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, Hong, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,40, Laos, >50K
35, Without-pay, Some-college, Divorced, Sales, Wife, White, Female,3325,0,50, Hungary, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Yugoslavia, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Columbia, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, South, >50K
29, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, Trinadad&Tobago, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Germany, <=50K
45, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Hong, <=50K
58, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Thailand, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,10, Nicaragua, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,38, Yugoslavia, >50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Hungary, <=50K
35, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Nicaragua, >50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
18, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Female,0,0,20, Cambodia, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Laos, <=50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,60, Cuba, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,45, Dominican-Republic, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, <=50K
20, Private, Masters, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Hungary, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
49, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,60, Japan, <=50K
30, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,40, Poland, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, India, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,40, France, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, India, >50K
31, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Trinadad&Tobago, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Husband, Other, Female,0,0,45, Hungary, <=50K
23, Private, Assoc-voc, Never-married, Sales, Own-child, Black, Female,0,0,40, Japan, <=50K
25, State-gov, 10th, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,7687,0,40, Holand-Netherlands, >50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
28, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,50, Hungary, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, Scotland, >50K
55, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,50, France, <=50K
30, Self-emp-not-inc, Assoc-acdm, Never-married, Farming-fishing, Husband, White, Female,0,0,99, Hungary, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, England, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Ecuador, >50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Peru, >50K
47, Private, 9th, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,43, Ecuador, <=50K
61, Private, HS-grad, Separated, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
29, Private, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Hong, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,1977,60, Scotland, >50K
21, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,60, Japan, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
34, State-gov, Assoc-voc, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,36, Iran, <=50K
27, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,42, Mexico, <=50K
40, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, France, <=50K
46, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,25, France, <=50K
22, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,45, Mexico, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, >50K
64, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,2174,0,40, Vietnam, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Philippines, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Greece, >50K
61, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,7298,0,40, Thailand, >50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, India, <=50K
38, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,37, Trinadad&Tobago, <=50K
58, Self-emp-inc, 1st-4th, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Philippines, <=50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Italy, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, Puerto-Rico, >50K
26, Without-pay, Some-college, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
57, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
48, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
18, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,8, Columbia, <=50K
