39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
35, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
23, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,2189,0,40, United-States, >50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,2174,0,30, United-States, >50K
51, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,60, Mexico, <=50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Some-college, Widowed, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, >50K
45, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1935,50, United-States, >50K
33, Self-emp-not-inc, Masters, Never-married, Sales, Husband, White, Male,0,1238,40, United-States, >50K
29, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
66, Self-emp-not-inc, Assoc-acdm, Separated, Transport-moving, Husband, White, Male,9861,0,60, United-States, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
31, Local-gov, Some-college, Never-married, Sales, Wife, White, Male,0,1887,35, United-States, >50K
35, Private, Prof-school, Never-married, Sales, Own-child, White, Male,0,0,50, England, >50K
47, Self-emp-inc, Masters, Divorced, Prof-specialty, Husband, White, Female,99999,0,54, United-States, >50K
37, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,10, United-States, <=50K
32, Local-gov, Some-college, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
65, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
56, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
32, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
39, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
26, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7298,0,50, United-States, >50K
72, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,20051,0,25, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Local-gov, Bachelors, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
34, Federal-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Other-relative, White, Female,7298,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,1887,70, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
59, Private, Doctorate, Divorced, Exec-managerial, Husband, White, Female,0,0,70, United-States, >50K
52, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, 7th-8th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1902,50, United-States, <=50K
48, Private, Masters, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
58, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,1902,40, United-States, >50K
20, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,1977,40, Cuba, >50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, United-States, <=50K
41, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,65, United-States, >50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,38, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Farming-fishing, Unmarried, White, Female,0,0,45, United-States, <=50K
32, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48, Local-gov, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,45, United-States, <=50K
72, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, United-States, <=50K
37, Self-emp-not-inc, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, >50K
54, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,42, United-States, >50K
27, State-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,1902,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,27, United-States, <=50K
53, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,35, United-States, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Local-gov, Masters, Widowed, Priv-house-serv, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Male,0,0,16, United-States, <=50K
29, Local-gov, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,70, Mexico, >50K
30, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,32, Italy, <=50K
24, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
40, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,33, United-States, <=50K
47, Private, Masters, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,21, Mexico, <=50K
33, Local-gov, 12th, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
47, Private, 5th-6th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Widowed, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, 10th, Never-married, Sales, Husband, White, Female,0,0,35, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,3325,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,45, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, Germany, <=50K
52, Private, Assoc-voc, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Prof-school, Divorced, Adm-clerical, Husband, White, Male,4400,0,45, United-States, <=50K
22, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
35, Self-emp-inc, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
21, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Divorced, Machine-op-inspct, Other-relative, White, Female,0,0,40, Iran, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
40, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,38, United-States, <=50K
58, Private, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
31, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,7687,0,50, United-States, <=50K
21, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Separated, Prof-specialty, Husband, White, Male,0,0,30, Italy, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,2492,0,20, United-States, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,7298,0,40, United-States, >50K
34, State-gov, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Iran, <=50K
62, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
29, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
35, Self-emp-inc, Bachelors, Separated, Exec-managerial, Husband, White, Female,5178,0,70, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1902,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, United-States, >50K
39, Private, Prof-school, Divorced, Exec-managerial, Husband, Black, Male,7687,0,70, United-States, >50K
39, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
39, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,2047,40, United-States, >50K
34, Private, HS-grad, Separated, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,38, United-States, <=50K
33, State-gov, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
56, Private, Masters, Divorced, Other-service, Husband, White, Female,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, Cuba, <=50K
62, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Masters, Married-civ-spouse, Protective-serv, Not-in-family, Black, Male,0,0,50, United-States, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,1977,30, United-States, <=50K
48, Self-emp-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Poland, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,4389,0,40, United-States, >50K
28, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, 9th, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, Mexico, <=50K
22, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,43, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,1902,35, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
49, Self-emp-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,5178,0,60, United-States, <=50K
75, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, <=50K
47, Local-gov, Assoc-voc, Never-married, Craft-repair, Husband, Black, Male,7687,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, United-States, <=50K
65, Private, Some-college, Divorced, Other-service, Husband, Black, Female,0,0,35, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
25, Federal-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,60, United-States, <=50K
48, Private, Bachelors, Never-married, Transport-moving, Unmarried, White, Female,0,0,43, United-States, <=50K
38, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Female,5123,0,40, United-States, >50K
49, Private, Some-college, Separated, Transport-moving, Other-relative, White, Male,0,0,40, Mexico, <=50K
77, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
44, State-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
71, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
26, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,15, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,30, United-States, <=50K
60, Federal-gov, Masters, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Divorced, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
41, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
37, Private, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States, <=50K
56, Local-gov, Masters, Divorced, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,15024,0,60, United-States, >50K
39, Local-gov, Bachelors, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,12, United-States, <=50K
70, Private, HS-grad, Widowed, Sales, Unmarried, White, Female,0,0,6, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,50, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
58, Private, Doctorate, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,54, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,60, United-States, >50K
32, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,6, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, >50K
53, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,10, United-States, >50K
43, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
58, Private, 5th-6th, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,30, Japan, <=50K
50, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,70, United-States, <=50K
39, State-gov, Assoc-voc, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Cuba, <=50K
42, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Female,5092,0,70, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,99999,0,60, United-States, >50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, Germany, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,7687,0,40, United-States, >50K
58, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, Germany, >50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,50, United-States, <=50K
56, Self-emp-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,1920,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
20, Private, HS-grad, Divorced, Other-service, Own-child, Other, Male,0,0,30, United-States, <=50K
36, Self-emp-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,21, United-States, <=50K
31, Private, Masters, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
66, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, England, >50K
32, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,41, United-States, >50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States, <=50K
62, Private, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,6, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,54, United-States, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,41, United-States, >50K
52, Private, Masters, Divorced, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,35, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
55, Federal-gov, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Philippines, >50K
29, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, >50K
62, Private, Assoc-acdm, Widowed, Exec-managerial, Husband, White, Female,0,0,35, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Male,0,0,25, United-States, <=50K
44, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Federal-gov, Assoc-voc, Married-civ-spouse, Tech-support, Wife, White, Male,0,1902,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Mexico, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
