19, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Dominican-Republic, <=50K
31, Private, Masters, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,54, Nicaragua, <=50K
53, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
45, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,99999,0,50, Peru, >50K
65, Self-emp-not-inc, Bachelors, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,35, Guatemala, <=50K
60, Local-gov, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1977,40, France, >50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, Poland, <=50K
24, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,45, Mexico, <=50K
22, Private, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,40, Greece, >50K
56, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Philippines, <=50K
56, Self-emp-inc, Prof-school, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, India, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,40, Vietnam, <=50K
55, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,30, Laos, <=50K
29, Private, 12th, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,20, France, <=50K
48, Private, Masters, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,40, Scotland, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,35, Yugoslavia, <=50K
25, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
29, Private, 10th, Never-married, Handlers-cleaners, Wife, Other, Male,0,0,35, Philippines, <=50K
29, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Peru, <=50K
38, Private, HS-grad, Separated, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
40, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
25, Private, Bachelors, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, Hong, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,4, Jamaica, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Ireland, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Husband, Black, Female,0,0,50, Scotland, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cuba, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,45, Nicaragua, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Peru, <=50K
22, Self-emp-inc, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Japan, <=50K
56, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,71, Portugal, >50K
50, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,6746,0,40, Taiwan, >50K
42, Private, HS-grad, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
31, Private, Assoc-acdm, Never-married, Sales, Husband, White, Male,0,0,40, Yugoslavia, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Jamaica, <=50K
24, Private, HS-grad, Never-married, Farming-fishing, Husband, Black, Female,0,0,35, Puerto-Rico, <=50K
37, Private, Assoc-acdm, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,83, Columbia, >50K
34, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, South, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Cuba, >50K
27, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,50, Philippines, <=50K
50, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Puerto-Rico, >50K
30, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
23, Private, 12th, Never-married, Other-service, Other-relative, White, Female,0,0,40, Iran, <=50K
56, Private, Bachelors, Widowed, Sales, Own-child, Black, Male,0,0,40, Thailand, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1977,40, China, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Ireland, <=50K
39, Private, Doctorate, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, Nicaragua, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Dominican-Republic, <=50K
33, Private, Bachelors, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, Guatemala, <=50K
47, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Ireland, >50K
52, Private, Masters, Never-married, Other-service, Husband, Black, Female,0,0,40, China, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Japan, <=50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
46, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, Peru, <=50K
58, Federal-gov, HS-grad, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
42, Local-gov, 10th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Mexico, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,47, Portugal, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,24, Mexico, <=50K
47, Self-emp-not-inc, Prof-school, Never-married, Exec-managerial, Husband, Black, Male,2174,0,60, Portugal, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
26, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,45, Nicaragua, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
41, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Female,0,0,40, Mexico, >50K
31, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,54, Philippines, >50K
65, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1976,40, Scotland, >50K
57, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,1977,40, France, >50K
45, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Mexico, <=50K
33, Local-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
52, State-gov, Some-college, Married-civ-spouse, Priv-house-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
45, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
26, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, Mexico, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
39, Self-emp-not-inc, Prof-school, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
90, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Wife, Black, Male,17628,0,20, Mexico, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,47, India, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Japan, <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Male,3245,0,40, United-States, >50K
29, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
35, Private, Some-college, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,35, Portugal, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
25, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,50, Taiwan, >50K
60, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,60, France, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, Cambodia, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,4, Trinadad&Tobago, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Poland, >50K
34, Federal-gov, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
43, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Greece, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, >50K
19, State-gov, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Cambodia, <=50K
45, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Ireland, >50K
61, Private, 10th, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,30, Columbia, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Scotland, >50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Ecuador, <=50K
30, Private, 12th, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,1902,50, Trinadad&Tobago, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,51, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,35, Japan, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,45, Laos, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Italy, >50K
40, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Poland, <=50K
56, Private, Doctorate, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1603,65, Taiwan, >50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Hong, >50K
30, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Ecuador, >50K
40, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
35, Private, Masters, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,56, Puerto-Rico, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
30, State-gov, 1st-4th, Never-married, Farming-fishing, Not-in-family, White, Male,0,1977,40, Taiwan, <=50K
37, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Honduras, <=50K
38, Private, Some-college, Married-spouse-absent, Exec-managerial, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Masters, Never-married, Sales, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,60, Laos, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
52, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,20, Hong, <=50K
43, Private, 10th, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
48, Private, Bachelors, Widowed, Other-service, Unmarried, Black, Female,0,0,40, Honduras, <=50K
57, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,37, Greece, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,3315,0,40, Haiti, <=50K
37, State-gov, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,45, El-Salvador, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
55, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Vietnam, >50K
50, Private, 5th-6th, Divorced, Adm-clerical, Wife, White, Male,0,0,38, Laos, <=50K
32, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Italy, <=50K
27, Federal-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,24, Iran, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Jamaica, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Scotland, <=50K
26, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
47, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Guatemala, >50K
57, Private, 12th, Married-civ-spouse, Sales, Husband, Other, Male,7687,0,50, South, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,43, Hong, >50K
60, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,15024,0,50, South, >50K
28, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,99, Poland, >50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Thailand, <=50K
29, Private, 12th, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, >50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
57, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, Guatemala, >50K
29, Private, 11th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Laos, <=50K
80, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,20, Mexico, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,48, Canada, <=50K
32, Self-emp-not-inc, 9th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,80, Columbia, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,15, Jamaica, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,3143,0,40, Cambodia, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,24, Cuba, <=50K
52, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,45, Scotland, >50K
34, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,47, United-States, <=50K
23, Private, 11th, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, Vietnam, <=50K
34, Private, Some-college, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, Poland, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,40, Cuba, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Haiti, >50K
18, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,30, China, <=50K
37, Private, Bachelors, Divorced, Farming-fishing, Husband, White, Male,0,0,70, Canada, >50K
24, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
37, Private, Bachelors, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,35, Greece, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Honduras, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, India, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,0,0,45, Taiwan, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Jamaica, <=50K
64, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Prof-school, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Scotland, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Ecuador, <=50K
52, Private, 10th, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Philippines, <=50K
33, Private, Prof-school, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,54, Yugoslavia, <=50K
19, Private, 5th-6th, Never-married, Adm-clerical, Own-child, White, Female,0,0,22, Guatemala, <=50K
54, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,30, Germany, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Peru, <=50K
24, Private, Bachelors, Never-married, Sales, Husband, Black, Female,0,0,40, Japan, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Japan, >50K
71, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,2128,0,14, El-Salvador, >50K
66, Federal-gov, 9th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
26, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
21, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,25, France, <=50K
29, State-gov, Bachelors, Divorced, Sales, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Hungary, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Nicaragua, <=50K
32, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,25, Germany, <=50K
18, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, Portugal, <=50K
56, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Canada, <=50K
27, Self-emp-inc, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Laos, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, South, <=50K
48, State-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, >50K
26, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, Cambodia, <=50K
59, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Hungary, >50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,45, Poland, <=50K
31, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Trinadad&Tobago, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Laos, <=50K
35, Private, 1st-4th, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, Iran, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,86, Ireland, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Canada, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
47, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,27, Haiti, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,40, Jamaica, <=50K
24, State-gov, Some-college, Never-married, Other-service, Husband, Other, Female,0,0,40, Scotland, <=50K
42, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,65, Thailand, >50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,65, Outlying-US(Guam-USVI-etc), >50K
25, Private, 11th, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,20, Cambodia, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Taiwan, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Portugal, <=50K
44, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Guatemala, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,50, Taiwan, >50K
25, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Honduras, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Yugoslavia, >50K
45, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Laos, <=50K
47, Local-gov, 10th, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,30, Puerto-Rico, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Black, Female,0,0,40, Iran, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,37, Thailand, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Cambodia, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Own-child, Other, Female,0,1886,37, England, <=50K
53, Private, Masters, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Jamaica, <=50K
30, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,65, Ireland, >50K
41, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, South, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,99999,0,60, Philippines, >50K
58, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Other, Male,0,0,45, Jamaica, >50K
47, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,99, Yugoslavia, <=50K
54, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Husband, White, Female,0,0,50, Nicaragua, >50K
56, Private, HS-grad, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
40, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Japan, <=50K
31, Private, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Mexico, <=50K
31, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,60, Guatemala, <=50K
49, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Guatemala, <=50K
57, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,20, Hong, <=50K
44, Private, Some-college, Separated, Craft-repair, Own-child, White, Female,0,0,30, Honduras, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,95, El-Salvador, >50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,60, Trinadad&Tobago, >50K
34, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,4895,0,40, Jamaica, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,50, Yugoslavia, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, China, <=50K
