19, Private, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, United-States, <=50K
21, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,45, United-States, <=50K
36, Federal-gov, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,45, El-Salvador, <=50K
27, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,25, United-States, >50K
18, Private, 12th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,50, United-States, <=50K
54, State-gov, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
48, Local-gov, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,20, United-States, >50K
27, Private, 5th-6th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,38, United-States, <=50K
33, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Female,0,0,45, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
31, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
37, Without-pay, Bachelors, Divorced, Exec-managerial, Husband, White, Male,7298,0,50, United-States, <=50K
23, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,20, United-States, <=50K
19, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,40, El-Salvador, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,5178,0,40, United-States, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,48, United-States, <=50K
70, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,37, United-States, >50K
38, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
42, Federal-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
70, Local-gov, Some-college, Divorced, Exec-managerial, Husband, White, Male,4392,0,15, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,60, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Separated, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Federal-gov, HS-grad, Never-married, Sales, Husband, White, Male,0,0,48, Jamaica, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
73, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
30, Federal-gov, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,32, United-States, <=50K
41, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,6463,0,40, United-States, <=50K
17, Self-emp-not-inc, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, United-States, <=50K
56, Private, Doctorate, Married-civ-spouse, Exec-managerial, Wife, White, Male,99999,0,40, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,44, United-States, <=50K
46, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
59, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,1902,35, United-States, <=50K
22, Private, Assoc-voc, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,40, United-States, <=50K
19, State-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,1902,32, United-States, >50K
55, Self-emp-inc, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
65, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
33, Private, 10th, Married-civ-spouse, Sales, Not-in-family, White, Male,7298,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Other, Male,0,0,25, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Sales, Unmarried, Other, Female,0,0,50, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,4089,0,99, United-States, >50K
37, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,50, United-States, >50K
55, Private, Masters, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
31, State-gov, HS-grad, Divorced, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
21, Private, Bachelors, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,15, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,20, Germany, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,48, United-States, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7298,0,60, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,45, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,42, United-States, <=50K
46, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Mexico, <=50K
45, Private, Bachelors, Divorced, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Black, Male,0,1894,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, <=50K
54, Private, Masters, Divorced, Adm-clerical, Husband, White, Male,0,1976,40, United-States, <=50K
43, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
43, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,30, United-States, <=50K
64, Private, Masters, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,50, Dominican-Republic, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, Cuba, >50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,99999,0,50, United-States, >50K
46, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
24, State-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, 1st-4th, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
29, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
22, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,18, United-States, <=50K
25, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,50, United-States, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
33, State-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1977,54, United-States, <=50K
52, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,15, United-States, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
51, Private, 11th, Divorced, Sales, Husband, Black, Female,0,0,40, Cuba, >50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
29, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Private, 10th, Divorced, Prof-specialty, Wife, White, Male,0,0,10, United-States, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
57, Private, 7th-8th, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1976,50, United-States, >50K
21, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,20, United-States, <=50K
29, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
27, Federal-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
37, Federal-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,38, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Prof-school, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,38, United-States, <=50K
42, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, China, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
67, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,40202,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,30, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1977,50, United-States, >50K
62, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male,7687,0,40, United-States, >50K
29, Private, 10th, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,24, United-States, >50K
65, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1886,20, United-States, >50K
42, Private, 5th-6th, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, >50K
46, Private, HS-grad, Divorced, Sales, Husband, White, Male,8968,0,40, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
32, Private, HS-grad, Never-married, Other-service, Husband, White, Male,3051,0,35, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,72, United-States, >50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1886,40, United-States, <=50K
62, Private, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
21, Self-emp-inc, 10th, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
44, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,70, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,54, United-States, <=50K
60, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Male,4970,0,40, United-States, >50K
37, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Masters, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,40, Mexico, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,40, El-Salvador, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
49, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
68, Private, Bachelors, Widowed, Adm-clerical, Husband, White, Female,0,0,20, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, 5th-6th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,22, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
45, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,30, United-States, <=50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Other-relative, White, Male,4079,0,35, United-States, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,10, United-States, >50K
63, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,3820,0,20, United-States, >50K
19, Private, 10th, Never-married, Other-service, Unmarried, White, Male,0,0,20, United-States, >50K
48, State-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,30, Italy, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, >50K
46, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
79, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
69, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Male,0,0,10, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,1902,45, United-States, <=50K
24, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,0,0,54, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, Mexico, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K
29, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
60, Private, Masters, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Assoc-acdm, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,45, United-States, >50K
34, Private, HS-grad, Never-married, Other-service, Husband, Other, Male,0,0,54, United-States, >50K
21, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Divorced, Sales, Own-child, White, Female,0,0,50, United-States, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7548,0,74, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,38, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
60, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, India, >50K
31, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
18, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
22, Private, 10th, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, 10th, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
44, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
49, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Male,15021,0,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,50, United-States, >50K
31, Private, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,8, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Mexico, >50K
24, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
21, State-gov, Masters, Widowed, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
69, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
32, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,30, Cuba, <=50K
23, Private, Prof-school, Separated, Prof-specialty, Husband, White, Male,99999,0,48, United-States, >50K
43, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Own-child, Black, Female,0,0,40, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, India, <=50K
21, Private, 1st-4th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, 1st-4th, Divorced, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,99, United-States, >50K
54, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,43, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,74, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,5012,0,35, United-States, >50K
34, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
26, Private, 1st-4th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,50, United-States, >50K
31, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,99999,0,45, United-States, >50K
29, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,72, Mexico, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,1902,45, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
54, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
50, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
