47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
51, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Honduras, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
56, Private, Bachelors, Married-spouse-absent, Craft-repair, Unmarried, White, Male,0,0,45, Taiwan, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Guatemala, <=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
27, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, England, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Male,0,1848,24, Trinadad&Tobago, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, India, <=50K
20, Private, HS-grad, Never-married, Tech-support, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,35, Mexico, <=50K
32, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, Ireland, <=50K
55, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Cambodia, >50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1999,50, Yugoslavia, >50K
29, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,50, United-States, <=50K
43, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,50, Vietnam, <=50K
31, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Taiwan, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, India, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,11, Hong, <=50K
19, Private, 11th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Other, Male,0,0,20, Ireland, <=50K
24, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,10, Philippines, <=50K
40, Federal-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
24, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,64, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,8, Cuba, <=50K
51, Self-emp-not-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Hong, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, China, >50K
42, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cambodia, >50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Holand-Netherlands, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Unmarried, Other, Male,0,0,25, Philippines, <=50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,50, Hong, >50K
27, State-gov, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Yugoslavia, >50K
28, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Germany, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,30, England, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,15024,0,50, China, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Puerto-Rico, <=50K
55, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, Honduras, <=50K
42, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Philippines, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,25, Honduras, >50K
34, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
30, Private, Bachelors, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
44, Private, Some-college, Widowed, Protective-serv, Unmarried, White, Female,0,0,16, Cuba, <=50K
17, Private, 11th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,10, Jamaica, <=50K
26, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,45, Japan, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, >50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Guatemala, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,38, Ireland, <=50K
52, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,70, United-States, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,10540,0,45, Jamaica, >50K
24, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,15, Columbia, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, Scotland, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Japan, >50K
35, Federal-gov, HS-grad, Divorced, Adm-clerical, Husband, Other, Male,3103,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,30, Peru, <=50K
40, Private, 9th, Divorced, Adm-clerical, Own-child, Other, Female,0,0,40, Trinadad&Tobago, <=50K
31, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,1588,40, Trinadad&Tobago, <=50K
25, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Greece, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Cambodia, >50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, >50K
41, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
42, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
69, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,8221,0,70, United-States, >50K
48, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Vietnam, >50K
26, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,30, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,35, Holand-Netherlands, >50K
69, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,20, Hong, <=50K
34, Private, 5th-6th, Divorced, Machine-op-inspct, Own-child, Other, Female,0,0,30, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Canada, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Honduras, <=50K
59, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, El-Salvador, <=50K
57, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Female,15024,0,40, Greece, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,60, Hong, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,5013,0,50, Cuba, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Germany, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,30, United-States, <=50K
34, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,64, Ecuador, <=50K
39, Self-emp-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Haiti, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,4415,0,45, Japan, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,2580,0,20, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, Columbia, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Nicaragua, <=50K
29, Private, 10th, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Thailand, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Honduras, <=50K
60, Private, 9th, Married-civ-spouse, Other-service, Wife, White, Female,0,0,17, Dominican-Republic, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Vietnam, <=50K
23, Private, HS-grad, Never-married, Armed-Forces, Husband, Other, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Philippines, >50K
66, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,3849,0,20, Mexico, <=50K
44, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,35, Greece, <=50K
68, State-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,32, Honduras, <=50K
48, State-gov, Preschool, Never-married, Sales, Not-in-family, Black, Female,0,0,35, Vietnam, <=50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Germany, >50K
19, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,15, Trinadad&Tobago, <=50K
62, Private, Bachelors, Widowed, Other-service, Not-in-family, Other, Male,0,0,25, Honduras, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, South, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Greece, <=50K
45, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,37, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,45, Poland, <=50K
51, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,7298,0,45, Scotland, >50K
36, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,35, Portugal, <=50K
49, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Ireland, >50K
30, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Ireland, <=50K
25, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
58, Private, Some-college, Widowed, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Jamaica, <=50K
47, Self-emp-not-inc, 7th-8th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,45, Laos, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,30, Trinadad&Tobago, <=50K
58, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, Honduras, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, South, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,79, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,15024,0,40, Guatemala, >50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,1586,40, Germany, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
33, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,8614,0,60, United-States, >50K
34, State-gov, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
24, Private, Some-college, Divorced, Handlers-cleaners, Own-child, Other, Female,0,0,15, Ecuador, <=50K
17, Private, 11th, Never-married, Tech-support, Own-child, Black, Male,0,0,8, Thailand, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,13976,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, South, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, Other, Female,921,0,16, Trinadad&Tobago, <=50K
33, Self-emp-not-inc, 12th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, Trinadad&Tobago, <=50K
42, Private, Bachelors, Never-married, Other-service, Husband, White, Female,3136,0,40, Poland, <=50K
30, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,20, Laos, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,60, Germany, >50K
38, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Male,2622,0,50, Laos, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, Other, Male,0,0,35, Thailand, <=50K
33, Private, Some-college, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,50, Holand-Netherlands, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,1977,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, >50K
28, Local-gov, HS-grad, Never-married, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,15024,0,40, Jamaica, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,37, Portugal, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Holand-Netherlands, >50K
89, Private, 10th, Widowed, Farming-fishing, Husband, Black, Female,6468,0,20, Ecuador, >50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Other, Female,0,0,40, France, <=50K
27, State-gov, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, England, <=50K
51, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,45, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, Hungary, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Taiwan, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,38, United-States, <=50K
58, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Ireland, >50K
43, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Mexico, >50K
37, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
43, State-gov, 7th-8th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Iran, <=50K
22, Private, 7th-8th, Never-married, Sales, Own-child, White, Female,2427,0,80, Honduras, <=50K
61, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,83, Germany, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Ireland, <=50K
63, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,50, Greece, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Separated, Tech-support, Not-in-family, Black, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
21, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,34, Guatemala, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Iran, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,20, France, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
24, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Scotland, <=50K
43, Self-emp-inc, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,40, Greece, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
45, State-gov, 10th, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
31, Private, Assoc-voc, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Honduras, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Trinadad&Tobago, <=50K
34, Local-gov, 11th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
38, Private, Bachelors, Married-spouse-absent, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
25, State-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
43, Private, Some-college, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
23, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,35, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Jamaica, >50K
31, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Columbia, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
55, State-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,30, Columbia, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Sales, Not-in-family, Other, Female,0,0,40, France, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,5013,0,40, China, <=50K
38, State-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,14007,0,45, Italy, <=50K
46, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Ecuador, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Columbia, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,5178,0,40, England, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, Nicaragua, <=50K
28, Private, 10th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, Yugoslavia, <=50K
18, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,1848,12, El-Salvador, >50K
47, Local-gov, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, >50K
57, Private, HS-grad, Divorced, Adm-clerical, Wife, Black, Male,2912,0,30, Hungary, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,1848,70, Honduras, >50K
30, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,10, Mexico, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Hungary, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Taiwan, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,20, Vietnam, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,15024,0,45, Dominican-Republic, >50K
28, Private, Assoc-voc, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,52, El-Salvador, <=50K
45, Private, 7th-8th, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,45, Puerto-Rico, <=50K
23, Self-emp-not-inc, Some-college, Separated, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
55, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Scotland, >50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,25, Columbia, >50K
46, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Cuba, <=50K
29, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,54, Puerto-Rico, <=50K
75, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,8, Peru, <=50K
60, Local-gov, Bachelors, Widowed, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, France, >50K
77, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Yugoslavia, <=50K
27, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,8, Peru, <=50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,45, El-Salvador, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, China, <=50K
55, Self-emp-not-inc, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,50, Vietnam, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, >50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,45, Puerto-Rico, <=50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Canada, <=50K
36, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Haiti, <=50K
24, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
34, Self-emp-not-inc, 12th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,15024,0,35, United-States, >50K
57, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,32, Taiwan, <=50K
49, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
31, Private, HS-grad, Separated, Exec-managerial, Own-child, Black, Male,0,0,40, Thailand, <=50K
