20, Private, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
34, Private, HS-grad, Widowed, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,16, United-States, <=50K
64, Private, Assoc-acdm, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
52, Private, 9th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,50, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, >50K
27, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
58, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1831,40, United-States, <=50K
17, Self-emp-not-inc, 10th, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
50, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
39, State-gov, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,1887,50, United-States, >50K
39, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1974,40, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,2899,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,0,1975,40, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,38, United-States, <=50K
66, Self-emp-not-inc, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,3045,0,60, United-States, >50K
42, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,7298,0,40, United-States, >50K
32, State-gov, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Poland, <=50K
30, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,38, United-States, <=50K
27, Private, 12th, Never-married, Craft-repair, Unmarried, White, Female,0,0,32, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,36, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
58, Private, HS-grad, Divorced, Transport-moving, Wife, White, Male,1436,0,40, United-States, >50K
58, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,7687,0,60, United-States, >50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, Prof-school, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,80, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Prof-school, Divorced, Sales, Husband, White, Male,0,0,54, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,25, United-States, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,12, United-States, <=50K
31, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
61, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,1977,38, United-States, >50K
53, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1975,40, United-States, >50K
47, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K
18, Local-gov, 10th, Never-married, Protective-serv, Own-child, White, Male,0,0,20, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, El-Salvador, >50K
25, Private, 1st-4th, Never-married, Exec-managerial, Own-child, White, Female,0,0,54, United-States, <=50K
68, Local-gov, HS-grad, Married-spouse-absent, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
24, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Widowed, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
64, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,32, United-States, <=50K
59, Private, HS-grad, Divorced, Protective-serv, Husband, White, Female,0,0,35, United-States, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
66, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
43, Private, 7th-8th, Divorced, Tech-support, Not-in-family, White, Female,0,0,15, United-States, <=50K
35, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Female,5178,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-spouse-absent, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
41, State-gov, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,40, Vietnam, >50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, United-States, <=50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3461,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,15, United-States, <=50K
49, Private, Some-college, Separated, Handlers-cleaners, Husband, Black, Male,0,0,38, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,47, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, United-States, <=50K
33, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
51, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, Doctorate, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
72, Private, 12th, Widowed, Craft-repair, Husband, White, Female,0,0,15, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
35, Self-emp-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,54, United-States, <=50K
53, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
35, Local-gov, Bachelors, Widowed, Prof-specialty, Wife, White, Female,0,1729,12, United-States, <=50K
51, State-gov, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,99999,0,40, United-States, >50K
42, State-gov, Bachelors, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,35, United-States, >50K
44, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,70, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,4921,0,40, United-States, <=50K
43, Federal-gov, Bachelors, Widowed, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,6584,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Jamaica, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,46, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
54, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,48, United-States, <=50K
23, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, South, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,1902,50, United-States, >50K
41, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,38, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
40, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Jamaica, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,3105,0,20, United-States, <=50K
55, Local-gov, 9th, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
61, State-gov, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, >50K
29, Private, Some-college, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Female,7687,0,54, United-States, >50K
57, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
65, Private, 7th-8th, Widowed, Adm-clerical, Wife, White, Male,0,0,20, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,47, United-States, <=50K
62, Private, 7th-8th, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Mexico, <=50K
48, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,5013,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, 10th, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,99, United-States, >50K
21, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Black, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,15, Mexico, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,50, France, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,45, United-States, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, United-States, <=50K
54, Self-emp-not-inc, Assoc-acdm, Married-spouse-absent, Sales, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,94, United-States, >50K
18, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Divorced, Farming-fishing, Unmarried, White, Male,4386,0,48, United-States, <=50K
33, Private, HS-grad, Separated, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
43, Private, 9th, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,65, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, Vietnam, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,60, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,37, United-States, <=50K
56, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,35, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,14394,0,45, United-States, >50K
27, Private, Assoc-acdm, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
40, Self-emp-not-inc, HS-grad, Separated, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,75, United-States, <=50K
57, Private, Some-college, Widowed, Sales, Husband, White, Female,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
20, Private, 11th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Mexico, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
54, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
49, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1887,49, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,8, United-States, <=50K
20, Private, 9th, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Private, Doctorate, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
44, Private, 7th-8th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,16, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, Masters, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, >50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,2252,0,40, El-Salvador, <=50K
30, Self-emp-inc, Some-college, Widowed, Exec-managerial, Own-child, White, Male,0,0,50, United-States, >50K
24, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, State-gov, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
34, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
59, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
73, Private, Masters, Widowed, Sales, Wife, White, Female,8614,0,10, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,47, United-States, <=50K
47, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,45, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,7298,0,60, United-States, >50K
26, State-gov, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
69, Private, Masters, Widowed, Priv-house-serv, Not-in-family, White, Female,0,0,20, Holand-Netherlands, >50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,67, United-States, >50K
38, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,30, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,47, United-States, <=50K
38, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1876,60, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,37, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
57, Local-gov, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Canada, <=50K
23, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,2419,0,40, United-States, >50K
61, Local-gov, 1st-4th, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Farming-fishing, Other-relative, Black, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2047,50, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1876,60, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,15, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
57, Private, Masters, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,80, United-States, >50K
53, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
32, Federal-gov, HS-grad, Married-spouse-absent, Sales, Own-child, White, Male,0,0,50, Laos, <=50K
34, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Male,0,0,33, United-States, <=50K
40, Federal-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,30, United-States, <=50K
30, Private, Some-college, Divorced, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
33, Self-emp-not-inc, Some-college, Widowed, Sales, Unmarried, White, Male,0,0,38, United-States, <=50K
57, Private, Assoc-acdm, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, Canada, >50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,54, United-States, >50K
21, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
18, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
68, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,58, United-States, <=50K
52, Self-emp-inc, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, Philippines, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
74, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
45, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,60, Guatemala, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,50, United-States, <=50K
40, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
24, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
