44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,70, Dominican-Republic, >50K
38, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,45, Cuba, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Japan, <=50K
43, Private, Bachelors, Never-married, Other-service, Own-child, Other, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, Other, Male,0,0,40, Italy, <=50K
25, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
47, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
18, Federal-gov, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,12, Yugoslavia, <=50K
34, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,39, China, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,45, Puerto-Rico, >50K
36, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
50, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,45, Iran, >50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Columbia, >50K
21, Federal-gov, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, Cuba, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, Greece, <=50K
26, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Laos, <=50K
54, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
52, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Dominican-Republic, >50K
51, State-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,5, Iran, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, Japan, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
62, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Not-in-family, Other, Female,4410,0,40, Haiti, <=50K
62, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
55, Local-gov, 7th-8th, Divorced, Transport-moving, Unmarried, White, Male,0,0,48, Puerto-Rico, <=50K
32, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,32, Trinadad&Tobago, <=50K
61, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,2455,40, Laos, >50K
27, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,54, Dominican-Republic, <=50K
44, Local-gov, Assoc-voc, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,99, Haiti, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
50, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Other, Female,0,0,60, France, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,40, Nicaragua, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, India, <=50K
50, Private, HS-grad, Separated, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,2197,0,40, Guatemala, <=50K
37, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Own-child, White, Female,0,0,40, Trinadad&Tobago, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Iran, <=50K
42, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Other, Female,0,0,40, Greece, >50K
41, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
45, Private, 9th, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Some-college, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,23, Iran, <=50K
31, Private, Some-college, Separated, Machine-op-inspct, Own-child, Other, Male,0,0,40, Jamaica, <=50K
28, Federal-gov, Some-college, Never-married, Exec-managerial, Other-relative, White, Female,0,0,10, Columbia, <=50K
51, Self-emp-inc, Some-college, Divorced, Handlers-cleaners, Husband, Black, Female,0,0,40, Portugal, >50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1902,50, Columbia, >50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
52, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Female,3128,0,40, United-States, <=50K
26, State-gov, HS-grad, Divorced, Tech-support, Unmarried, Other, Female,0,0,30, Mexico, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
31, Private, HS-grad, Widowed, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
48, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,20, Trinadad&Tobago, <=50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, India, <=50K
20, Private, 11th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,10, Thailand, <=50K
56, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Italy, <=50K
43, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,79, Trinadad&Tobago, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Columbia, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Hungary, >50K
63, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,15, Canada, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Columbia, <=50K
46, Private, Bachelors, Separated, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Italy, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, Italy, <=50K
33, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,50, Honduras, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Male,0,1730,70, Guatemala, <=50K
31, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,22, Taiwan, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Nicaragua, >50K
67, Private, 5th-6th, Widowed, Sales, Husband, Other, Female,0,0,20, Columbia, <=50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Thailand, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,45, Ecuador, >50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,4720,0,40, Poland, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Ecuador, >50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, England, >50K
50, Private, 7th-8th, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
52, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Mexico, <=50K
56, Private, Masters, Divorced, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
22, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, Trinadad&Tobago, >50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Columbia, <=50K
49, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
34, Private, Some-college, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
24, Without-pay, Bachelors, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,24, Thailand, <=50K
39, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,42, Iran, <=50K
56, Private, HS-grad, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
31, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
23, Private, Assoc-acdm, Separated, Craft-repair, Own-child, White, Male,0,0,40, China, <=50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Italy, >50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, >50K
37, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,45, England, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,10, Italy, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,20, Vietnam, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Honduras, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, >50K
61, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Philippines, >50K
61, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,14083,0,40, Honduras, <=50K
24, Private, HS-grad, Widowed, Sales, Own-child, Other, Female,0,0,30, Portugal, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
60, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,50, Jamaica, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,70, Portugal, <=50K
49, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,78, South, >50K
37, Private, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,40, Trinadad&Tobago, >50K
51, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,38, Peru, >50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7687,0,70, Trinadad&Tobago, <=50K
45, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,17, El-Salvador, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
25, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,17, Iran, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,20, Germany, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, Mexico, >50K
26, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,43, Philippines, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,83, Cambodia, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,3541,0,70, China, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
41, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,48, Puerto-Rico, >50K
42, Private, 11th, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,70, England, >50K
34, Local-gov, Some-college, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
49, Private, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,42, Yugoslavia, >50K
38, Private, Masters, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,40, Japan, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Jamaica, <=50K
24, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,30, France, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,1667,40, United-States, <=50K
65, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, India, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Female,3398,0,50, Scotland, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,35, Jamaica, >50K
48, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Haiti, >50K
50, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, >50K
42, Local-gov, 7th-8th, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Japan, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Honduras, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, Guatemala, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, El-Salvador, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Ecuador, <=50K
55, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Iran, >50K
33, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Poland, >50K
18, Local-gov, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, Philippines, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7298,0,45, El-Salvador, >50K
27, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Trinadad&Tobago, >50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, Puerto-Rico, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Poland, >50K
31, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
38, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,50, Jamaica, <=50K
18, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, Trinadad&Tobago, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Jamaica, <=50K
40, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Nicaragua, <=50K
41, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,45, Iran, <=50K
51, State-gov, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Scotland, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, France, <=50K
45, Private, HS-grad, Divorced, Sales, Unmarried, Other, Male,0,0,25, Peru, <=50K
56, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
28, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,70, China, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
46, Self-emp-not-inc, 11th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1740,52, Laos, <=50K
20, Private, 11th, Never-married, Transport-moving, Own-child, Other, Male,0,0,40, Cuba, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Wife, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, South, >50K
50, State-gov, HS-grad, Divorced, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,20, India, <=50K
52, Private, Masters, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Ecuador, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,99999,0,60, Iran, >50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,32, Greece, <=50K
41, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Haiti, <=50K
64, Private, Masters, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Honduras, <=50K
28, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,50, Ireland, <=50K
23, Federal-gov, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Thailand, <=50K
31, Private, 10th, Never-married, Sales, Wife, Other, Male,0,0,50, South, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,15, Trinadad&Tobago, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Hungary, <=50K
42, Private, Assoc-acdm, Divorced, Sales, Own-child, Black, Female,0,0,35, Hong, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
47, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
70, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,23123,0,44, Hong, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,45, Portugal, >50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
33, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, Mexico, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, India, >50K
20, Private, Masters, Never-married, Other-service, Own-child, White, Male,0,0,10, Thailand, <=50K
38, Private, 11th, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, Thailand, <=50K
41, Private, HS-grad, Divorced, Tech-support, Unmarried, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, France, <=50K
74, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,30, Thailand, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Philippines, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,3853,0,40, Ireland, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,1848,40, Nicaragua, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Germany, <=50K
59, Private, Assoc-acdm, Divorced, Sales, Not-in-family, Other, Male,0,0,48, Hong, <=50K
26, Private, Assoc-acdm, Married-spouse-absent, Adm-clerical, Own-child, Black, Female,0,0,22, France, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,20, Trinadad&Tobago, <=50K
55, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Haiti, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Portugal, <=50K
68, Private, Doctorate, Widowed, Exec-managerial, Not-in-family, Black, Male,5465,0,20, Iran, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, >50K
49, Private, Assoc-acdm, Divorced, Farming-fishing, Unmarried, Black, Male,0,0,40, Taiwan, <=50K
35, Private, HS-grad, Separated, Craft-repair, Husband, White, Female,0,0,50, Dominican-Republic, <=50K
36, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,30, Portugal, <=50K
38, Private, Masters, Divorced, Craft-repair, Own-child, Black, Female,0,0,40, Cuba, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,2209,45, India, <=50K
55, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Laos, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, Philippines, <=50K
53, Local-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,72, Laos, >50K
31, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, England, >50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
23, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,23, Puerto-Rico, <=50K
46, Self-emp-inc, 10th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,70, Dominican-Republic, <=50K
57, State-gov, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Cuba, <=50K
52, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Philippines, >50K
27, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
32, Local-gov, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,70, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
32, Local-gov, Assoc-voc, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,45, Scotland, <=50K
57, Self-emp-not-inc, Doctorate, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,0,1881,60, Germany, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, Haiti, <=50K
44, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Dominican-Republic, >50K
52, Private, HS-grad, Divorced, Other-service, Own-child, Other, Female,0,0,40, Laos, <=50K
