25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
58, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,50, Nicaragua, <=50K
33, Private, HS-grad, Separated, Machine-op-inspct, Own-child, White, Male,0,0,35, Poland, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, China, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,32, Trinadad&Tobago, <=50K
29, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,60, Peru, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Vietnam, <=50K
39, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,12, Mexico, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Trinadad&Tobago, <=50K
39, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,6603,0,40, Thailand, >50K
19, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, China, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, Poland, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,45, Ireland, >50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,70, Haiti, >50K
33, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,35, Guatemala, <=50K
32, Private, Some-college, Married-spouse-absent, Farming-fishing, Wife, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Iran, >50K
49, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Columbia, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,60, Greece, >50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Nicaragua, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, France, <=50K
55, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, Other, Male,7687,0,38, Honduras, >50K
40, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, England, <=50K
54, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,1, Vietnam, >50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,48, India, <=50K
45, Private, HS-grad, Never-married, Protective-serv, Wife, Black, Female,0,0,35, Iran, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, India, >50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Greece, <=50K
47, Private, 10th, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,44, Cuba, <=50K
27, Self-emp-not-inc, 11th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Puerto-Rico, <=50K
29, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, England, <=50K
44, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,1977,45, Dominican-Republic, <=50K
34, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, >50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, India, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Philippines, <=50K
42, Private, Some-college, Never-married, Craft-repair, Husband, Other, Male,0,0,50, Jamaica, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Honduras, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Laos, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Ireland, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,5, France, <=50K
73, Self-emp-not-inc, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,10, Canada, <=50K
89, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,1977,65, Honduras, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Vietnam, >50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
28, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Jamaica, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,38, India, <=50K
39, Private, Bachelors, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,80, Haiti, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Laos, <=50K
67, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,2517,0,40, Greece, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Hong, >50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,44, Poland, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,60, South, <=50K
18, Local-gov, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,8, South, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
35, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
34, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Cambodia, <=50K
24, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Japan, <=50K
46, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,44, El-Salvador, >50K
55, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Thailand, >50K
65, Private, Assoc-acdm, Widowed, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,29, South, <=50K
58, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,30, Portugal, <=50K
34, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Laos, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Peru, >50K
33, Private, Some-college, Divorced, Sales, Unmarried, Black, Female,2225,0,40, Hong, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,35, Poland, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,37, Japan, <=50K
33, Private, 10th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,20, Germany, <=50K
24, Private, Bachelors, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, China, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, Dominican-Republic, >50K
29, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,35, United-States, >50K
45, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, Cambodia, >50K
22, Private, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,10, Portugal, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,20, Scotland, <=50K
57, Local-gov, Bachelors, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
46, Self-emp-inc, Some-college, Divorced, Exec-managerial, Husband, Black, Male,0,1902,40, Cuba, >50K
18, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,6, Germany, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, Haiti, <=50K
35, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
28, Private, HS-grad, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,99, Scotland, >50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,3220,0,40, Outlying-US(Guam-USVI-etc), >50K
61, Federal-gov, Prof-school, Divorced, Other-service, Unmarried, Black, Female,0,0,7, Honduras, <=50K
22, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Portugal, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
41, Private, HS-grad, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,35, Poland, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Poland, <=50K
17, State-gov, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,10, El-Salvador, >50K
36, Private, Bachelors, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,50, Thailand, <=50K
27, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
39, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, England, >50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,2045,40, United-States, <=50K
18, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Cambodia, <=50K
20, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, Cuba, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, India, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
55, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
67, State-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, Greece, <=50K
31, Private, Some-college, Never-married, Sales, Wife, Other, Male,0,0,40, Poland, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, >50K
55, Local-gov, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, <=50K
36, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,40, Jamaica, <=50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
29, Private, Masters, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,35, China, <=50K
62, Private, HS-grad, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
34, Local-gov, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Taiwan, <=50K
19, Private, Masters, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, Portugal, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,45, Trinadad&Tobago, >50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Iran, >50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,38, South, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Japan, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,7687,0,40, Germany, >50K
53, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Trinadad&Tobago, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, China, <=50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Greece, <=50K
33, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Laos, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,59, Ecuador, >50K
22, Private, 10th, Never-married, Tech-support, Own-child, Other, Female,0,0,50, Laos, <=50K
23, Private, 1st-4th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,25, Japan, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
25, Private, Bachelors, Never-married, Farming-fishing, Wife, Amer-Indian-Eskimo, Female,0,0,40, France, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1979,60, Laos, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,28, Canada, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,35, Cambodia, <=50K
54, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, >50K
25, Private, 12th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,40, Guatemala, <=50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
18, State-gov, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,20, El-Salvador, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Wife, Black, Male,0,0,45, Japan, <=50K
29, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, Cambodia, <=50K
58, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Nicaragua, <=50K
65, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
29, Local-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Haiti, <=50K
28, Private, HS-grad, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,60, India, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Ireland, >50K
44, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Columbia, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,40, Mexico, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,60, England, >50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
58, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1965,45, England, >50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1977,40, Greece, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,44, Yugoslavia, <=50K
45, Private, Assoc-voc, Married-spouse-absent, Protective-serv, Husband, Other, Male,0,0,50, Jamaica, <=50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Haiti, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,54, England, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,99, Mexico, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,30, Philippines, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
35, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,2025,0,40, Jamaica, <=50K
38, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, Thailand, >50K
23, Private, Masters, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,35, Nicaragua, <=50K
25, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
39, Private, 1st-4th, Divorced, Craft-repair, Wife, Black, Female,8332,0,40, Greece, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,30, Guatemala, <=50K
45, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Male,3417,0,40, Philippines, <=50K
25, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
40, Private, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,38, Yugoslavia, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Puerto-Rico, >50K
39, Federal-gov, Some-college, Separated, Exec-managerial, Husband, Black, Male,0,0,40, Peru, <=50K
26, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Hong, <=50K
29, Local-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,1887,40, Italy, >50K
53, Private, Some-college, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, >50K
21, Self-emp-not-inc, Some-college, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,10, India, <=50K
46, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,5, Columbia, <=50K
29, Local-gov, Some-college, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,35, Germany, <=50K
46, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Portugal, >50K
46, State-gov, HS-grad, Widowed, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
32, Private, 5th-6th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, South, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Guatemala, <=50K
39, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, >50K
56, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, England, <=50K
23, Self-emp-inc, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,60, Haiti, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,99, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,35, France, <=50K
29, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Philippines, <=50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
42, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Honduras, >50K
58, Self-emp-inc, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,42, Taiwan, <=50K
62, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, 5th-6th, Divorced, Protective-serv, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
27, Local-gov, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,35, Ecuador, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Iran, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, South, >50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,16, Scotland, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, El-Salvador, >50K
37, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,84, Scotland, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Cuba, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Italy, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,12, Puerto-Rico, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
43, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Scotland, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Guatemala, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
42, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Guatemala, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,13, El-Salvador, <=50K
29, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Guatemala, <=50K
56, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,45, Greece, >50K
45, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
27, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,70, Trinadad&Tobago, <=50K
35, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, El-Salvador, >50K
58, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Hungary, >50K
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,2047,8, South, >50K
53, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,35, Greece, <=50K
57, Self-emp-inc, Doctorate, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,60, Cuba, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Nicaragua, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Other-relative, Black, Male,4410,0,50, El-Salvador, >50K
30, Federal-gov, Bachelors, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,25, Peru, >50K
19, Local-gov, Bachelors, Never-married, Adm-clerical, Wife, Black, Female,0,1902,40, Honduras, <=50K
62, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,20, Germany, <=50K
