67, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
55, Federal-gov, Prof-school, Married-civ-spouse, Sales, Unmarried, White, Male,0,1977,50, United-States, >50K
53, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,3325,0,40, United-States, >50K
23, Self-emp-not-inc, 11th, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,70, United-States, <=50K
53, Private, Masters, Divorced, Machine-op-inspct, Own-child, White, Male,4968,0,50, United-States, <=50K
70, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,32, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-spouse-absent, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
51, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
35, Private, Assoc-voc, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Ecuador, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,2402,0,40, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
51, Self-emp-inc, Some-college, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,0,0,36, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
38, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, >50K
36, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,5431,0,50, United-States, >50K
20, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,37, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
30, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,32, Mexico, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
70, Private, Bachelors, Widowed, Adm-clerical, Husband, Black, Female,0,0,14, United-States, >50K
58, Federal-gov, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,1902,40, United-States, <=50K
49, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
33, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
61, Private, 11th, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,50, United-States, >50K
45, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Bachelors, Separated, Other-service, Other-relative, White, Male,0,0,35, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,7298,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
52, Self-emp-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,7298,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, 12th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
71, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
61, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,7687,0,40, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
73, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Male,23635,0,40, United-States, >50K
43, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Handlers-cleaners, Husband, White, Female,0,0,30, Vietnam, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3383,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
39, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
39, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,50, United-States, >50K
62, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Male,10319,0,40, El-Salvador, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,35, United-States, <=50K
38, Local-gov, Assoc-acdm, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Mexico, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
49, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,14359,0,45, United-States, >50K
80, Self-emp-not-inc, 11th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,20, United-States, <=50K
42, Private, Assoc-voc, Never-married, Tech-support, Unmarried, White, Female,0,0,15, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
65, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,1984,60, United-States, >50K
80, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,20, Poland, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Scotland, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
33, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, 10th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
71, Private, Bachelors, Widowed, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
47, State-gov, 10th, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,42, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
44, Federal-gov, Assoc-acdm, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,41, Thailand, <=50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, United-States, <=50K
30, Private, Assoc-acdm, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,40, United-States, >50K
56, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
22, State-gov, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, 7th-8th, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
28, Private, Assoc-voc, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Mexico, <=50K
19, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Other-service, Wife, White, Male,14336,0,40, United-States, >50K
37, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
26, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Other-service, Husband, Black, Male,0,0,40, Poland, <=50K
30, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,54, United-States, >50K
29, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,20, United-States, <=50K
47, Private, Masters, Divorced, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
26, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,38844,0,20, United-States, >50K
44, State-gov, 9th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, State-gov, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, 7th-8th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
50, Private, Bachelors, Widowed, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
28, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, >50K
38, Private, 9th, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
51, Private, 7th-8th, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,1887,50, United-States, <=50K
58, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,1977,40, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, South, <=50K
38, Private, Masters, Never-married, Prof-specialty, Wife, White, Male,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, >50K
57, Private, 9th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,20, United-States, <=50K
49, Private, 10th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
49, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Japan, <=50K
61, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,40, United-States, >50K
58, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, 7th-8th, Never-married, Adm-clerical, Wife, Black, Male,0,0,10, United-States, <=50K
36, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Other-relative, Black, Male,0,0,40, United-States, >50K
48, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1850,40, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
37, Local-gov, Assoc-voc, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
47, State-gov, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,32, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,35, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Female,4453,0,40, United-States, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Other, Male,0,0,38, United-States, <=50K
47, Private, Masters, Divorced, Sales, Husband, Black, Female,0,0,35, United-States, <=50K
22, Private, Some-college, Divorced, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
42, Private, Masters, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, 12th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,3325,0,50, United-States, <=50K
71, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
21, State-gov, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, India, <=50K
54, Self-emp-inc, HS-grad, Divorced, Sales, Husband, White, Male,0,0,50, United-States, >50K
47, Self-emp-not-inc, Masters, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
73, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, United-States, >50K
60, Self-emp-inc, 1st-4th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,35, United-States, >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Philippines, >50K
46, Private, Some-college, Divorced, Sales, Husband, White, Male,0,1902,40, India, <=50K
61, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,65, United-States, <=50K
58, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,7298,0,40, United-States, >50K
68, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Female,8431,0,31, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
26, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,3725,0,46, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1902,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, Vietnam, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
23, Private, Doctorate, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,52, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
48, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,25, United-States, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,5495,0,50, United-States, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,16, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Mexico, <=50K
38, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,70, Mexico, <=50K
42, Private, 11th, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
62, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
64, Private, 10th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Italy, >50K
33, Self-emp-not-inc, Prof-school, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,50, South, <=50K
67, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States, >50K
50, Self-emp-not-inc, Masters, Widowed, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, United-States, >50K
27, Local-gov, 11th, Never-married, Other-service, Other-relative, White, Female,0,0,36, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1977,60, United-States, >50K
22, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,96, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,45, Portugal, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
49, State-gov, Assoc-voc, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
52, Self-emp-inc, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Craft-repair, Wife, Black, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,20, United-States, <=50K
56, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1880,40, United-States, >50K
43, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,2696,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,45, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, United-States, <=50K
90, Self-emp-not-inc, Some-college, Widowed, Farming-fishing, Husband, Other, Male,0,0,40, United-States, >50K
30, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
23, Private, HS-grad, Married-spouse-absent, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
49, Private, Prof-school, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Private, 11th, Widowed, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, 12th, Never-married, Exec-managerial, Wife, White, Female,0,0,30, England, <=50K
38, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,48, United-States, <=50K
21, Federal-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
28, Self-emp-inc, 11th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
31, State-gov, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Divorced, Tech-support, Husband, White, Male,0,0,37, United-States, <=50K
22, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,93, Mexico, <=50K
24, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
