21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,24, United-States, <=50K
40, Private, Some-college, Widowed, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Masters, Divorced, Craft-repair, Wife, Black, Male,7687,0,40, United-States, >50K
21, Private, 10th, Never-married, Prof-specialty, Own-child, White, Male,0,0,23, Germany, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,42, United-States, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States, <=50K
51, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,40, United-States, >50K
44, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,50, United-States, <=50K
37, State-gov, Bachelors, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,65, United-States, >50K
57, Self-emp-not-inc, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1842,50, United-States, >50K
36, Private, HS-grad, Married-spouse-absent, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,24, United-States, <=50K
47, Private, Some-college, Widowed, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,3008,0,40, United-States, >50K
44, Private, Prof-school, Never-married, Exec-managerial, Husband, Black, Male,99999,0,54, United-States, >50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,2421,0,98, United-States, <=50K
27, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,50, United-States, <=50K
64, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, China, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
33, Private, Assoc-acdm, Divorced, Exec-managerial, Unmarried, White, Male,0,0,35, United-States, <=50K
39, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,60, United-States, <=50K
44, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
33, Private, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,10, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-spouse-absent, Sales, Not-in-family, Other, Female,0,0,45, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
28, Self-emp-inc, Masters, Never-married, Prof-specialty, Unmarried, White, Male,0,0,60, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Sales, Wife, White, Female,0,0,40, United-States, <=50K
48, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,3183,0,50, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Divorced, Priv-house-serv, Wife, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
26, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
37, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, South, <=50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, United-States, >50K
29, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
56, Self-emp-inc, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,1671,40, United-States, <=50K
38, Local-gov, Some-college, Divorced, Adm-clerical, Wife, Black, Female,0,0,35, United-States, <=50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Wife, Black, Male,0,0,35, United-States, <=50K
64, Federal-gov, Assoc-voc, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
20, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Private, Masters, Widowed, Transport-moving, Not-in-family, White, Female,0,0,30, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, United-States, <=50K
47, Private, HS-grad, Separated, Tech-support, Not-in-family, White, Female,0,0,40, Mexico, <=50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
80, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
39, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Handlers-cleaners, Wife, Black, Female,0,0,46, United-States, <=50K
36, Private, 11th, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,35, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,3103,0,45, United-States, >50K
61, Private, Assoc-voc, Divorced, Tech-support, Unmarried, White, Female,0,0,25, United-States, <=50K
24, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
40, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
17, Self-emp-not-inc, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,45, United-States, >50K
34, Private, Masters, Divorced, Adm-clerical, Wife, Black, Female,0,0,35, United-States, <=50K
54, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
60, Self-emp-inc, Some-college, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Self-emp-inc, Doctorate, Divorced, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
63, Local-gov, 9th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,20, United-States, <=50K
65, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,27263,0,50, United-States, >50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,32, United-States, <=50K
69, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, >50K
26, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,1835,10, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Own-child, White, Female,2637,0,40, United-States, >50K
47, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
54, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
64, Private, Masters, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
76, Private, HS-grad, Widowed, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
44, Local-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,12690,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,36, United-States, >50K
59, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, >50K
64, State-gov, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3103,0,35, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
79, Self-emp-not-inc, HS-grad, Widowed, Sales, Husband, White, Male,0,0,36, United-States, <=50K
33, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Tech-support, Wife, White, Male,0,0,30, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
76, Self-emp-not-inc, HS-grad, Widowed, Handlers-cleaners, Wife, White, Female,0,0,25, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, 5th-6th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,38, Puerto-Rico, <=50K
17, Self-emp-not-inc, 11th, Never-married, Farming-fishing, Own-child, White, Female,0,0,10, United-States, <=50K
18, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
42, Local-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
34, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
47, Local-gov, 9th, Widowed, Other-service, Not-in-family, White, Female,0,0,43, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
34, Private, HS-grad, Divorced, Protective-serv, Own-child, Black, Male,0,0,40, Mexico, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
50, Local-gov, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,12191,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,20, Mexico, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
37, Local-gov, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, >50K
56, Local-gov, 10th, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,35, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3136,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1988,40, United-States, <=50K
56, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
59, Local-gov, Masters, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
29, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K
18, Local-gov, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
57, Local-gov, Assoc-voc, Married-spouse-absent, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
20, State-gov, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,30, United-States, <=50K
46, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,1647,40, United-States, >50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
33, Local-gov, Some-college, Never-married, Farming-fishing, Husband, Black, Male,0,0,43, United-States, <=50K
54, Self-emp-not-inc, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,10, Mexico, <=50K
37, Private, Assoc-voc, Never-married, Adm-clerical, Wife, White, Male,0,0,45, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,38, United-States, >50K
45, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,60, United-States, >50K
34, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,20, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, China, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, >50K
39, Federal-gov, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
30, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,60, United-States, <=50K
30, State-gov, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Male,0,1963,50, England, <=50K
21, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-inc, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,75, United-States, >50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, 11th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,35, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,20, United-States, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,54, United-States, >50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,7687,0,38, United-States, >50K
22, Private, Doctorate, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
44, Private, Masters, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,35, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
59, Private, Masters, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,50, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,7687,0,40, United-States, >50K
38, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
53, Private, Some-college, Widowed, Other-service, Wife, White, Female,0,0,15, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
54, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,30, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
20, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,50, United-States, <=50K
38, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, State-gov, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
59, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,30, Mexico, <=50K
39, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
67, Self-emp-inc, 5th-6th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Federal-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
40, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,37, United-States, <=50K
25, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Masters, Never-married, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
33, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
74, Federal-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, >50K
43, Private, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,13274,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,1840,40, United-States, <=50K
24, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,30, United-States, <=50K
45, Self-emp-inc, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
24, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
34, Private, 7th-8th, Separated, Sales, Unmarried, White, Male,0,0,40, Mexico, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,4206,0,35, Canada, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
53, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
23, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,1887,9, United-States, <=50K
33, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Female,0,1764,54, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,26371,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,15, United-States, >50K
70, Self-emp-inc, 7th-8th, Widowed, Machine-op-inspct, Husband, White, Male,2862,0,70, Puerto-Rico, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
40, Private, HS-grad, Divorced, Protective-serv, Unmarried, Black, Female,0,0,45, Germany, <=50K
36, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,7687,0,40, United-States, <=50K
41, Private, Masters, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,98, United-States, >50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, United-States, <=50K
39, Private, Some-college, Married-spouse-absent, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,65, United-States, >50K
35, Private, 10th, Divorced, Prof-specialty, Wife, Black, Male,0,1532,40, United-States, <=50K
59, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
72, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
55, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,7687,0,40, United-States, >50K
53, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
36, State-gov, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,1968,0,15, United-States, <=50K
54, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2008,40, United-States, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
35, Local-gov, Bachelors, Divorced, Sales, Not-in-family, Black, Male,0,1982,40, Greece, <=50K
