21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Peru, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,20, Japan, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, Mexico, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,6182,0,35, Jamaica, >50K
54, Local-gov, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,0,10, Poland, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, Taiwan, >50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Hong, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,7298,0,40, Ecuador, >50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, South, <=50K
42, Private, Masters, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,35, Nicaragua, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Puerto-Rico, >50K
19, Self-emp-inc, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,35, Greece, <=50K
40, State-gov, 7th-8th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, South, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, Honduras, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,36, Dominican-Republic, <=50K
65, Local-gov, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,0,0,5, Mexico, <=50K
46, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,1977,40, Ireland, <=50K
49, Local-gov, 9th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
51, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
32, Private, 10th, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
48, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,45, Honduras, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,45, Greece, <=50K
42, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,5178,0,40, Haiti, <=50K
37, State-gov, Some-college, Divorced, Sales, Own-child, White, Female,0,0,50, England, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, China, <=50K
56, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Vietnam, >50K
25, Private, 12th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,50, Mexico, <=50K
70, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,21239,0,40, Jamaica, >50K
62, Federal-gov, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,40, Iran, <=50K
47, Private, Bachelors, Separated, Prof-specialty, Own-child, White, Female,0,0,20, Jamaica, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, South, <=50K
18, Private, 12th, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,36, Peru, <=50K
36, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Guatemala, >50K
55, Private, 10th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Scotland, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
20, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,25, Scotland, <=50K
32, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Poland, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
37, Private, 12th, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Nicaragua, >50K
17, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,10, Hong, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Guatemala, >50K
62, Private, 10th, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, >50K
68, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,25, Mexico, <=50K
45, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Mexico, <=50K
57, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Canada, <=50K
43, Private, Assoc-acdm, Never-married, Sales, Husband, White, Male,5178,0,47, Columbia, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,15, Jamaica, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1977,40, Cambodia, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
31, Self-emp-not-inc, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,35, Scotland, <=50K
68, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,15, Greece, <=50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,7687,0,50, United-States, >50K
50, Private, 11th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Poland, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Cuba, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Honduras, >50K
47, Private, 11th, Separated, Other-service, Husband, White, Female,0,0,40, China, <=50K
20, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,10, Canada, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, Cambodia, <=50K
71, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Greece, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, Honduras, <=50K
31, Private, Masters, Never-married, Craft-repair, Unmarried, White, Male,0,0,42, India, <=50K
31, Self-emp-inc, Bachelors, Never-married, Sales, Husband, White, Male,0,0,60, Thailand, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Japan, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,20, Peru, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, South, <=50K
34, Private, Some-college, Never-married, Other-service, Husband, Other, Female,0,0,40, Ecuador, >50K
42, Private, 10th, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, Poland, <=50K
52, Private, Some-college, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Yugoslavia, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Guatemala, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Greece, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, Poland, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Japan, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, >50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, El-Salvador, <=50K
39, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
25, State-gov, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,40, France, <=50K
45, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, France, <=50K
36, State-gov, Bachelors, Divorced, Sales, Husband, White, Female,0,0,50, Dominican-Republic, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Hungary, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
75, Self-emp-not-inc, Some-college, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,27, Peru, <=50K
46, Private, 12th, Widowed, Other-service, Own-child, White, Male,0,0,20, Guatemala, <=50K
32, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
34, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Laos, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,30, Taiwan, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,83, Mexico, >50K
19, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,15, Cambodia, <=50K
48, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Hungary, >50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Portugal, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,32, El-Salvador, <=50K
28, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Mexico, <=50K
34, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Iran, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Italy, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, China, <=50K
26, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Peru, <=50K
73, Self-emp-inc, 9th, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,40, Nicaragua, <=50K
23, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,30, Honduras, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Japan, <=50K
19, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,32, South, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,12966,0,48, Peru, >50K
24, Private, 12th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cambodia, <=50K
22, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,40, Thailand, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Haiti, >50K
30, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,70, Trinadad&Tobago, >50K
31, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,3104,0,40, Honduras, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Yugoslavia, >50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
52, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, Scotland, <=50K
79, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,20, Iran, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,25, Thailand, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, <=50K
25, Private, Masters, Divorced, Adm-clerical, Own-child, White, Female,0,0,30, France, <=50K
45, Private, Masters, Never-married, Tech-support, Husband, White, Female,0,0,40, Japan, <=50K
41, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,40, Italy, >50K
67, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,12, Taiwan, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
21, Federal-gov, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,27, Japan, <=50K
25, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
46, Self-emp-not-inc, Masters, Divorced, Other-service, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Private, HS-grad, Widowed, Sales, Husband, Asian-Pac-Islander, Female,0,0,15, England, <=50K
42, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, >50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Nicaragua, <=50K
19, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,30, Haiti, <=50K
61, Self-emp-inc, Bachelors, Widowed, Prof-specialty, Husband, Black, Male,0,0,40, Guatemala, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
40, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,3922,0,40, Honduras, >50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,15024,0,40, El-Salvador, >50K
36, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, >50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,15024,0,40, Italy, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, China, <=50K
68, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Female,0,0,20, France, <=50K
36, Private, 10th, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, China, <=50K
41, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,36, Honduras, >50K
55, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Poland, >50K
54, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Scotland, <=50K
60, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,1902,50, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Poland, >50K
58, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,54, Honduras, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, El-Salvador, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Italy, <=50K
48, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,50, South, >50K
32, Private, Bachelors, Divorced, Protective-serv, Husband, White, Female,0,0,45, Dominican-Republic, >50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, Ecuador, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,1902,60, Japan, <=50K
24, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Cuba, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Japan, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,35, Cuba, <=50K
18, Private, 10th, Never-married, Sales, Unmarried, White, Female,0,0,27, Ecuador, <=50K
26, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, India, <=50K
64, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Hungary, >50K
20, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia, <=50K
47, Private, Masters, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,45, Portugal, >50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Japan, <=50K
49, Private, Doctorate, Widowed, Prof-specialty, Husband, White, Male,0,0,40, India, <=50K
49, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Vietnam, >50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
52, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
35, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Iran, <=50K
36, Private, Assoc-acdm, Married-spouse-absent, Sales, Husband, White, Male,0,0,40, Iran, <=50K
54, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, Vietnam, <=50K
38, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,2904,0,32, Ireland, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,26, Cuba, <=50K
48, Private, 11th, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
46, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,50, Taiwan, >50K
58, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, 11th, Never-married, Prof-specialty, Husband, White, Female,0,0,32, India, <=50K
37, Private, 9th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Puerto-Rico, <=50K
39, State-gov, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, India, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,45, Nicaragua, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras, >50K
46, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
44, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,30, Haiti, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,22, South, <=50K
35, Private, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,40, South, <=50K
28, Local-gov, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,45, Nicaragua, <=50K
44, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Canada, >50K
26, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,50, Mexico, <=50K
32, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Female,0,0,45, Canada, <=50K
40, Private, Doctorate, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,36, Taiwan, <=50K
50, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Iran, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,36, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Masters, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
45, Private, HS-grad, Separated, Craft-repair, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,60, Honduras, <=50K
59, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
40, Private, Some-college, Married-spouse-absent, Sales, Husband, White, Female,0,0,40, Cuba, <=50K
48, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Ireland, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,1977,40, Iran, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,54, Dominican-Republic, >50K
19, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
32, Local-gov, Doctorate, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Honduras, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, Dominican-Republic, <=50K
20, State-gov, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Germany, <=50K
53, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,72, Nicaragua, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,54, England, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
25, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,40, Japan, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,30, United-States, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,38, Canada, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Portugal, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Scotland, <=50K
40, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, Ecuador, <=50K
61, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,45, Thailand, >50K
43, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, Jamaica, <=50K
33, Self-emp-not-inc, 11th, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, Philippines, >50K
31, State-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Japan, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
48, State-gov, Some-college, Separated, Craft-repair, Husband, Black, Male,0,0,40, Columbia, >50K
53, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, India, >50K
32, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,1975,40, Guatemala, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,40, Hungary, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,27, Cambodia, <=50K
55, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Vietnam, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Iran, <=50K
43, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Iran, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,4437,0,45, Poland, <=50K
31, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,50, Laos, >50K
36, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,50, Haiti, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,20, Cuba, <=50K
39, Private, Some-college, Never-married, Sales, Husband, White, Male,0,1887,60, Ecuador, >50K
38, Private, 1st-4th, Divorced, Sales, Not-in-family, White, Male,0,0,50, Italy, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
22, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, Scotland, >50K
40, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
32, Federal-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, South, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,15024,0,60, Greece, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,62, Puerto-Rico, >50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, France, >50K
30, Private, Bachelors, Separated, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hong, >50K
30, Private, Prof-school, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,30, Nicaragua, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Laos, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,50, Laos, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Mexico, <=50K
37, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
53, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,4832,0,40, Mexico, <=50K
79, State-gov, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,70, Germany, >50K
35, Local-gov, Some-college, Widowed, Adm-clerical, Own-child, White, Male,0,0,32, Nicaragua, <=50K
49, Private, Bachelors, Separated, Sales, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Greece, >50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Italy, >50K
24, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,36, Greece, <=50K
33, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Iran, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,48, Yugoslavia, <=50K
