34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
51, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,16, United-States, >50K
61, Local-gov, HS-grad, Divorced, Prof-specialty, Wife, Black, Female,0,0,30, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,7687,0,40, United-States, <=50K
58, Private, 10th, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,75, United-States, <=50K
40, Local-gov, Bachelors, Separated, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
63, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,30, United-States, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Male,3034,0,45, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Male,0,0,52, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,4083,0,50, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
43, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,60, United-States, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Separated, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
23, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
37, Local-gov, Masters, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
63, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,4, United-States, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,36, United-States, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,6, United-States, >50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Germany, >50K
22, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
28, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Philippines, <=50K
33, Self-emp-inc, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,35, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
21, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,3103,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
70, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,12, United-States, >50K
58, Private, Assoc-voc, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1887,40, United-States, >50K
66, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Separated, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,8, United-States, <=50K
41, Self-emp-not-inc, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Columbia, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,12, United-States, >50K
30, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,30, Cuba, <=50K
64, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
29, State-gov, 10th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, 7th-8th, Never-married, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
32, Private, Masters, Never-married, Tech-support, Wife, White, Male,651,0,40, United-States, >50K
31, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
48, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,8, United-States, <=50K
58, Private, 7th-8th, Widowed, Other-service, Not-in-family, Black, Male,0,0,40, United-States, >50K
24, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
45, Private, 10th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,8, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, El-Salvador, >50K
46, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,1902,50, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, Mexico, <=50K
58, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,4232,0,40, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, 7th-8th, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
31, Federal-gov, Some-college, Never-married, Sales, Wife, Black, Female,0,0,20, United-States, <=50K
22, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,340,0,40, United-States, >50K
61, Private, Bachelors, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Sales, Husband, White, Male,99999,0,54, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,3403,0,40, Greece, >50K
65, Private, HS-grad, Separated, Other-service, Husband, White, Female,0,0,20, Laos, >50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,14987,0,50, United-States, <=50K
20, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
33, Private, 5th-6th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7687,0,50, United-States, >50K
35, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,62, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
73, Self-emp-not-inc, Masters, Divorced, Other-service, Not-in-family, White, Female,0,0,8, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, Doctorate, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,7571,0,50, United-States, >50K
43, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,10, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Divorced, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,87, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,70, United-States, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,9752,0,40, United-States, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, 9th, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,35, United-States, <=50K
49, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1900,40, United-States, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Mexico, <=50K
38, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,2886,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,30, Mexico, <=50K
56, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
20, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1887,45, United-States, >50K
29, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Canada, <=50K
24, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,64, Haiti, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
64, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
24, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,38, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1748,42, Cuba, >50K
30, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, India, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Masters, Never-married, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,45, United-States, <=50K
52, Private, Bachelors, Divorced, Other-service, Wife, White, Male,0,0,50, United-States, <=50K
29, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Taiwan, >50K
41, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7382,0,70, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Mexico, >50K
76, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,19024,0,40, United-States, <=50K
62, Private, 9th, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
34, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Laos, <=50K
53, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
39, Private, Masters, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
36, Federal-gov, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, 10th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
20, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
31, State-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
54, Private, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, 10th, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
49, Local-gov, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,54, United-States, <=50K
29, Private, Bachelors, Separated, Adm-clerical, Unmarried, White, Female,0,0,4, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,35, United-States, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,99, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,54, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
49, Federal-gov, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,3449,0,35, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
59, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, El-Salvador, <=50K
49, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
77, Private, 9th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
45, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
47, Private, Masters, Divorced, Sales, Unmarried, White, Female,0,1948,40, United-States, <=50K
54, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,60, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,60, Thailand, <=50K
45, Private, Assoc-acdm, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
32, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,35, United-States, <=50K
52, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Taiwan, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, 10th, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, State-gov, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,1887,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
38, State-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,7687,0,40, United-States, >50K
65, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,15, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,36, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-spouse-absent, Prof-specialty, Wife, Black, Male,0,1000,40, United-States, <=50K
