62, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,7687,0,54, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Cuba, >50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,38, United-States, <=50K
35, Federal-gov, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,24, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Federal-gov, Masters, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, United-States, >50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,40, United-States, >50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,19, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
38, Local-gov, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,99999,0,25, United-States, >50K
19, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,24, Mexico, <=50K
30, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Male,0,0,10, United-States, <=50K
31, Self-emp-inc, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,30, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, <=50K
23, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,38, United-States, <=50K
33, Private, Some-college, Never-married, Tech-support, Unmarried, White, Female,0,0,35, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
79, Private, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,32, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,1077,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
70, Private, Bachelors, Widowed, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Sales, Husband, White, Male,197,0,40, United-States, >50K
25, Private, 11th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
69, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
61, Federal-gov, 9th, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,60, United-States, <=50K
41, Self-emp-not-inc, Assoc-acdm, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, >50K
38, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
32, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
42, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, United-States, <=50K
41, State-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,50, Mexico, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
43, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,2174,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,43, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
34, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
29, State-gov, HS-grad, Divorced, Priv-house-serv, Unmarried, Black, Male,0,0,40, United-States, <=50K
37, Private, Masters, Divorced, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,24, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,4011,0,50, United-States, <=50K
68, Private, HS-grad, Widowed, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,10520,0,45, United-States, >50K
51, State-gov, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
49, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,14, United-States, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,25, United-States, <=50K
47, State-gov, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,10, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
39, Private, Masters, Divorced, Sales, Husband, White, Male,0,0,45, United-States, <=50K
54, Self-emp-not-inc, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,46, United-States, <=50K
18, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
37, Private, 11th, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
44, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, 10th, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
27, Private, Some-college, Divorced, Sales, Wife, White, Male,283,0,32, United-States, <=50K
42, Private, Assoc-voc, Widowed, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,32, United-States, <=50K
69, Local-gov, HS-grad, Widowed, Exec-managerial, Wife, White, Female,0,0,15, United-States, <=50K
52, State-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, <=50K
53, Local-gov, Some-college, Separated, Craft-repair, Wife, White, Male,0,0,38, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,60, Mexico, <=50K
49, Local-gov, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,60, United-States, >50K
34, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
48, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
18, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
43, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,60, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
31, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, United-States, >50K
26, Private, Prof-school, Never-married, Sales, Unmarried, White, Male,0,0,45, South, <=50K
45, Private, HS-grad, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,50, United-States, <=50K
77, Private, HS-grad, Widowed, Transport-moving, Husband, White, Male,0,0,10, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
29, Private, Doctorate, Never-married, Protective-serv, Unmarried, White, Female,0,0,20, United-States, <=50K
35, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,43, United-States, <=50K
37, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Husband, Black, Male,0,0,50, United-States, <=50K
33, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
48, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,11322,0,60, Philippines, >50K
29, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Private, 7th-8th, Widowed, Adm-clerical, Husband, White, Male,0,0,40, Mexico, >50K
47, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
32, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
21, Private, 11th, Married-civ-spouse, Sales, Husband, White, Female,0,0,49, United-States, <=50K
23, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,50, United-States, >50K
53, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, White, Female,0,0,45, United-States, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
19, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,2889,0,50, United-States, >50K
44, Local-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,15, United-States, <=50K
24, Private, 11th, Divorced, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Japan, >50K
32, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
19, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
28, Local-gov, 11th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,38, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Masters, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,45, United-States, >50K
58, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
36, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
73, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,20, Columbia, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
60, Private, 7th-8th, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
48, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,0,0,65, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,15, United-States, <=50K
51, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Mexico, <=50K
75, Self-emp-not-inc, 10th, Widowed, Machine-op-inspct, Husband, White, Female,0,0,35, United-States, <=50K
46, Private, 11th, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
28, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
45, State-gov, 12th, Divorced, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,5011,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,3461,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
33, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,18, United-States, <=50K
52, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
46, Private, Bachelors, Divorced, Transport-moving, Unmarried, White, Male,0,0,50, United-States, <=50K
36, Private, 9th, Never-married, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
57, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Mexico, <=50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,45, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Transport-moving, Other-relative, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,2174,0,40, United-States, >50K
34, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,54, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, 10th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, State-gov, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, <=50K
49, Private, Masters, Never-married, Sales, Not-in-family, Black, Male,0,0,49, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Prof-school, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,1657,50, United-States, >50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, 5th-6th, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
59, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
42, Private, HS-grad, Separated, Sales, Husband, White, Female,0,1977,40, United-States, >50K
83, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Other-relative, White, Female,0,0,20, United-States, <=50K
29, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, Portugal, <=50K
36, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Germany, <=50K
24, Private, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7687,0,54, United-States, >50K
35, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Prof-school, Never-married, Sales, Own-child, White, Male,0,0,40, Jamaica, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1902,40, United-States, >50K
42, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,4887,0,46, Puerto-Rico, >50K
36, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
39, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
31, Self-emp-inc, Prof-school, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, State-gov, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,35, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,42, United-States, <=50K
78, Self-emp-not-inc, 9th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,60, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,48, United-States, <=50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, Black, Male,0,0,35, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,7687,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,60, United-States, <=50K
56, Private, 7th-8th, Divorced, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
21, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,1877,40, United-States, <=50K
21, Local-gov, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
25, Federal-gov, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
58, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Mexico, <=50K
46, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K
34, Private, Bachelors, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,35, United-States, >50K
45, Private, 5th-6th, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
48, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,35, United-States, <=50K
46, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,35, United-States, <=50K
52, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,30, United-States, <=50K
57, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,45, United-States, >50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, 7th-8th, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
36, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,45, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Germany, <=50K
67, Private, 5th-6th, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,24, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
49, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,50, United-States, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
67, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
68, Local-gov, 7th-8th, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
19, Private, 10th, Never-married, Sales, Own-child, Black, Female,0,0,15, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, >50K
