66, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Hungary, <=50K
60, Private, Masters, Divorced, Exec-managerial, Husband, White, Male,0,0,60, India, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Iran, <=50K
33, Private, Doctorate, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,20, Guatemala, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Vietnam, >50K
52, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,52, Guatemala, <=50K
38, Private, HS-grad, Divorced, Protective-serv, Husband, White, Female,0,0,40, Yugoslavia, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Hungary, <=50K
50, Local-gov, Assoc-acdm, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, France, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,1902,40, Iran, <=50K
62, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
57, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
26, Private, Some-college, Never-married, Sales, Husband, Black, Female,0,0,40, Peru, <=50K
34, Private, 1st-4th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Male,0,0,40, El-Salvador, <=50K
55, Private, HS-grad, Divorced, Protective-serv, Husband, White, Male,0,0,20, Trinadad&Tobago, <=50K
58, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
24, Private, Prof-school, Never-married, Sales, Own-child, White, Male,0,0,40, Greece, <=50K
25, Private, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,23, Peru, <=50K
59, State-gov, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,36, Germany, <=50K
51, Private, 11th, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,8, Japan, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1887,40, Trinadad&Tobago, >50K
64, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Own-child, White, Male,0,0,40, China, <=50K
18, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,20, Poland, <=50K
27, Private, 11th, Never-married, Other-service, Husband, White, Male,0,0,25, Peru, <=50K
49, Private, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, Cambodia, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
44, Private, Assoc-voc, Widowed, Sales, Unmarried, White, Female,0,0,40, Hong, <=50K
24, Private, Masters, Divorced, Exec-managerial, Own-child, White, Female,0,0,16, South, <=50K
35, Private, Assoc-acdm, Divorced, Other-service, Own-child, White, Male,0,0,40, Italy, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,46, Hungary, >50K
49, Federal-gov, Bachelors, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,54, Japan, >50K
32, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Honduras, <=50K
46, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
17, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, Mexico, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,32, Outlying-US(Guam-USVI-etc), <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, Cambodia, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Guatemala, >50K
35, Private, Bachelors, Separated, Adm-clerical, Own-child, Black, Female,0,0,40, Italy, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1893,40, Poland, >50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, England, >50K
31, Private, 10th, Separated, Craft-repair, Husband, Black, Male,0,1974,40, Iran, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, Taiwan, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, India, <=50K
30, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,40, Hungary, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,45, Taiwan, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, India, <=50K
64, Local-gov, HS-grad, Divorced, Sales, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Bachelors, Separated, Exec-managerial, Unmarried, White, Male,0,0,50, Haiti, <=50K
37, Private, Some-college, Separated, Exec-managerial, Own-child, White, Male,0,0,40, Jamaica, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,5494,0,45, Italy, <=50K
34, Private, 12th, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Portugal, <=50K
47, Self-emp-inc, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,25, Iran, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
23, Self-emp-inc, Preschool, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Hungary, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
68, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, Canada, >50K
67, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, France, >50K
64, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, Ecuador, >50K
27, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Taiwan, <=50K
34, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, France, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,25, Cambodia, <=50K
21, Private, 12th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, China, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, South, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,10330,0,40, Scotland, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Thailand, <=50K
21, Self-emp-inc, 7th-8th, Never-married, Adm-clerical, Husband, White, Female,0,0,16, Ireland, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Poland, <=50K
50, Local-gov, Some-college, Divorced, Exec-managerial, Own-child, White, Male,1760,0,50, England, <=50K
25, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, Ecuador, <=50K
49, State-gov, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Columbia, <=50K
57, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Honduras, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, Scotland, <=50K
40, Private, 9th, Widowed, Sales, Husband, White, Female,0,0,40, France, <=50K
56, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, Thailand, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Poland, <=50K
46, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Taiwan, <=50K
40, State-gov, Some-college, Divorced, Prof-specialty, Wife, White, Male,0,0,30, Portugal, <=50K
37, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Peru, <=50K
42, Private, 10th, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Vietnam, >50K
22, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,12, Canada, <=50K
42, Private, Masters, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
34, Private, 11th, Divorced, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
66, Self-emp-not-inc, Bachelors, Widowed, Craft-repair, Unmarried, White, Female,0,0,50, India, >50K
34, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Dominican-Republic, <=50K
29, Local-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, Ireland, <=50K
57, Self-emp-not-inc, 9th, Widowed, Exec-managerial, Husband, White, Female,0,0,40, Cuba, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, Peru, <=50K
22, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Jamaica, <=50K
56, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, Germany, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,24, Portugal, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,45, South, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,60, El-Salvador, <=50K
34, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
21, Federal-gov, Bachelors, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,20, United-States, <=50K
34, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,35, Italy, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,30, Philippines, <=50K
18, Private, 5th-6th, Never-married, Other-service, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
59, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,52, Cuba, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
45, Private, Assoc-voc, Divorced, Farming-fishing, Own-child, Asian-Pac-Islander, Male,7687,0,40, Cambodia, >50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,40, England, <=50K
28, Self-emp-inc, HS-grad, Separated, Transport-moving, Not-in-family, White, Male,0,0,50, Philippines, <=50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Jamaica, <=50K
21, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,20, Germany, <=50K
56, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,2250,0,50, Canada, >50K
17, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,16, Puerto-Rico, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Iran, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Portugal, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,9864,0,40, Greece, >50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,12, Poland, <=50K
23, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, Germany, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ecuador, <=50K
31, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,60, Germany, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,20, France, <=50K
35, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,54, Dominican-Republic, <=50K
45, Private, 7th-8th, Never-married, Transport-moving, Wife, Amer-Indian-Eskimo, Female,0,0,59, Columbia, >50K
40, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Japan, <=50K
70, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,32, Greece, <=50K
42, Private, 10th, Widowed, Craft-repair, Own-child, White, Male,7687,0,40, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,25, Yugoslavia, <=50K
35, Private, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,36, Nicaragua, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
52, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, Hong, <=50K
66, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,20, Puerto-Rico, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Vietnam, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,12, Ecuador, <=50K
21, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Ecuador, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
30, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, South, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,12, Honduras, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Scotland, <=50K
57, Private, Assoc-voc, Divorced, Machine-op-inspct, Wife, White, Male,0,0,40, Mexico, <=50K
70, Private, Doctorate, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, Poland, <=50K
61, Private, Masters, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Thailand, <=50K
62, Private, 9th, Widowed, Sales, Husband, White, Male,7557,0,40, South, <=50K
40, Self-emp-inc, 1st-4th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,30, Haiti, <=50K
18, Private, Masters, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, England, <=50K
25, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
33, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Peru, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
37, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Portugal, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Japan, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,52, England, <=50K
45, Self-emp-not-inc, Some-college, Separated, Other-service, Husband, White, Male,0,0,40, Hungary, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, India, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Hong, <=50K
45, Federal-gov, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,1902,40, Japan, <=50K
41, Private, Bachelors, Widowed, Craft-repair, Husband, White, Male,0,1902,40, Vietnam, <=50K
34, Private, Prof-school, Separated, Handlers-cleaners, Husband, White, Female,0,0,40, India, <=50K
28, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,55, Iran, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,48, South, >50K
35, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Widowed, Other-service, Wife, White, Female,0,0,38, Trinadad&Tobago, <=50K
22, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Hong, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
39, Private, Prof-school, Divorced, Sales, Other-relative, White, Male,0,0,40, Portugal, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, China, <=50K
36, Private, 10th, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Hong, <=50K
34, Self-emp-not-inc, Prof-school, Never-married, Exec-managerial, Own-child, White, Female,0,0,45, Peru, <=50K
73, Private, Some-college, Divorced, Farming-fishing, Unmarried, White, Male,0,0,30, China, <=50K
73, Self-emp-inc, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,32, Jamaica, >50K
39, Self-emp-not-inc, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,45, Hong, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
21, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, El-Salvador, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, India, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,20, United-States, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Hungary, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, Honduras, <=50K
25, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
50, Private, Masters, Widowed, Adm-clerical, Not-in-family, White, Male,0,1902,40, Outlying-US(Guam-USVI-etc), >50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,2449,0,50, United-States, >50K
17, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,12, Philippines, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Germany, <=50K
60, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, England, <=50K
31, Private, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,20, Iran, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,60, England, <=50K
49, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,45, Taiwan, <=50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,10218,0,40, Puerto-Rico, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Dominican-Republic, <=50K
36, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
24, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,20, Honduras, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,35, Hungary, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Cambodia, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,1977,45, Honduras, <=50K
29, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,20, Cuba, <=50K
31, State-gov, Prof-school, Divorced, Other-service, Own-child, White, Male,0,0,40, Italy, <=50K
46, Private, Prof-school, Widowed, Exec-managerial, Husband, Black, Male,7687,0,40, United-States, >50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Columbia, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
47, Without-pay, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, Iran, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,7687,0,40, Yugoslavia, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,7687,0,40, Poland, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,1902,40, El-Salvador, <=50K
32, Private, 9th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
31, Self-emp-not-inc, Assoc-voc, Never-married, Priv-house-serv, Husband, White, Male,15024,0,45, England, >50K
34, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Iran, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,31, Thailand, <=50K
18, Private, 10th, Never-married, Other-service, Other-relative, White, Male,0,0,20, Portugal, <=50K
67, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,26, India, <=50K
33, Private, HS-grad, Divorced, Protective-serv, Unmarried, White, Female,0,0,50, Germany, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, Vietnam, <=50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,52, Haiti, >50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
30, Private, 10th, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Thailand, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,416,0,54, Iran, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Haiti, <=50K
45, Federal-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Cambodia, <=50K
53, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, France, <=50K
22, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Female,0,0,40, England, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Honduras, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,20, Dominican-Republic, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Husband, Black, Male,0,0,40, Cambodia, <=50K
52, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,1858,40, Haiti, <=50K
33, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Female,0,0,40, France, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
50, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Guatemala, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Jamaica, >50K
34, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Ireland, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, France, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, South, <=50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, Trinadad&Tobago, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Japan, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, India, >50K
48, Local-gov, HS-grad, Never-married, Sales, Husband, White, Male,0,0,50, Ecuador, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Japan, <=50K
31, Private, 10th, Married-spouse-absent, Prof-specialty, Own-child, White, Female,0,0,40, China, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Wife, Other, Female,0,0,40, Iran, <=50K
35, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,13771,0,44, China, >50K
30, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Italy, >50K
53, Local-gov, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,40, Columbia, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,8714,0,44, Philippines, >50K
33, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Scotland, <=50K
23, Self-emp-not-inc, Assoc-acdm, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Prof-school, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,50, Vietnam, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Portugal, <=50K
31, Local-gov, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,35, Canada, <=50K
33, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Husband, White, Male,0,1977,45, Canada, <=50K
44, Private, 11th, Widowed, Other-service, Husband, White, Male,7687,0,40, Italy, <=50K
44, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, Scotland, >50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, Ecuador, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
