35, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Hong, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Other-relative, Other, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,76, United-States, <=50K
44, Private, Assoc-acdm, Divorced, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,1752,40, United-States, <=50K
49, Private, Bachelors, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, Laos, <=50K
33, Private, 1st-4th, Married-spouse-absent, Craft-repair, Own-child, Black, Female,0,0,40, United-States, >50K
28, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2417,50, Greece, >50K
29, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Mexico, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
49, Self-emp-inc, 5th-6th, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,70, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, United-States, >50K
24, Private, Some-college, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Separated, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
54, Private, Bachelors, Separated, Sales, Unmarried, Black, Male,4882,0,40, Peru, <=50K
44, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Taiwan, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,52, United-States, <=50K
35, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
25, Private, 12th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,35, Laos, >50K
40, Private, Assoc-voc, Widowed, Other-service, Not-in-family, Black, Male,0,0,43, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,50, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
28, State-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,3105,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,4733,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,84, Italy, >50K
30, Private, Doctorate, Never-married, Sales, Husband, White, Male,0,1376,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, France, >50K
51, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,4431,0,54, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
54, Self-emp-not-inc, Bachelors, Divorced, Sales, Husband, White, Male,7298,0,40, Thailand, >50K
52, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
56, Federal-gov, Bachelors, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
21, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, Philippines, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, United-States, <=50K
32, Self-emp-inc, Bachelors, Never-married, Other-service, Unmarried, Black, Male,0,1549,54, United-States, >50K
54, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
17, State-gov, 12th, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Federal-gov, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
79, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States, <=50K
33, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
47, Private, Some-college, Separated, Exec-managerial, Not-in-family, Other, Female,0,0,50, Cuba, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Puerto-Rico, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, United-States, <=50K
68, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,10573,0,72, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, 10th, Never-married, Sales, Wife, Black, Male,0,0,38, Trinadad&Tobago, <=50K
61, State-gov, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1902,50, United-States, <=50K
59, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, <=50K
23, Private, Assoc-voc, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,45, Holand-Netherlands, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,15024,0,40, United-States, >50K
21, Private, 12th, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,40, Greece, >50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Nicaragua, >50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,36, United-States, <=50K
71, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,2125,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
60, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,20, Nicaragua, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
36, Private, Preschool, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, Nicaragua, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
24, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,65, United-States, <=50K
61, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,40, Hungary, <=50K
54, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3258,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
67, Self-emp-not-inc, HS-grad, Widowed, Sales, Husband, White, Female,0,0,1, United-States, <=50K
21, Private, Some-college, Separated, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,15, United-States, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,1902,35, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,25, Holand-Netherlands, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Thailand, >50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
71, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
41, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, >50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,10, United-States, <=50K
49, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, Haiti, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
32, Private, Prof-school, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,38, United-States, <=50K
49, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,70, United-States, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,65, Japan, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Iran, <=50K
55, Self-emp-not-inc, 10th, Widowed, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Separated, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, Masters, Divorced, Sales, Husband, White, Male,8559,0,40, United-States, >50K
35, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,2914,60, United-States, <=50K
61, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, Taiwan, <=50K
36, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,47, Puerto-Rico, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Hungary, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,54, South, <=50K
88, Private, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,54, China, <=50K
58, Private, 9th, Divorced, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, >50K
53, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
60, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
47, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,50, United-States, >50K
42, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,65, Holand-Netherlands, >50K
80, Self-emp-not-inc, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States, <=50K
53, Private, Some-college, Divorced, Priv-house-serv, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,50, Canada, >50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
34, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
19, State-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
52, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,61, Philippines, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,8, Japan, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,2414,40, Ecuador, >50K
21, Self-emp-inc, Some-college, Never-married, Sales, Own-child, White, Female,0,0,59, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Adm-clerical, Husband, White, Male,0,0,54, United-States, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,45, United-States, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Jamaica, <=50K
18, Private, 11th, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,12, Thailand, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,1887,50, Hong, >50K
37, Private, Some-college, Widowed, Sales, Unmarried, White, Female,0,0,35, Greece, <=50K
37, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Male,7685,0,60, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,42, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Taiwan, >50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
64, State-gov, HS-grad, Married-spouse-absent, Adm-clerical, Husband, White, Female,5099,0,40, United-States, >50K
20, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, United-States, <=50K
46, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, England, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,35, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
37, Federal-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,7298,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, 12th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Puerto-Rico, >50K
34, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,40, China, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
22, Private, Assoc-acdm, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
54, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,1977,40, United-States, >50K
56, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,2046,40, United-States, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
45, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Columbia, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Iran, <=50K
52, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, Poland, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,56, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
35, Self-emp-inc, 5th-6th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,1977,30, Hong, >50K
59, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,60, England, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
53, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
25, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,4186,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,40, Holand-Netherlands, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,21, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,15, Canada, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,99, United-States, <=50K
42, Private, HS-grad, Widowed, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,6949,0,48, United-States, <=50K
47, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,1998,0,10, United-States, <=50K
69, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Puerto-Rico, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
27, Self-emp-not-inc, Masters, Never-married, Transport-moving, Husband, White, Female,0,0,80, United-States, >50K
47, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, <=50K
39, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Italy, >50K
38, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Female,0,0,50, United-States, <=50K
24, Private, 12th, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,24, United-States, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
27, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Jamaica, <=50K
39, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
45, Private, 7th-8th, Separated, Transport-moving, Not-in-family, White, Female,0,1242,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
51, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Trinadad&Tobago, >50K
57, Private, HS-grad, Separated, Sales, Not-in-family, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,3945,0,40, United-States, >50K
30, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, India, <=50K
55, Private, HS-grad, Separated, Transport-moving, Wife, White, Female,0,0,16, United-States, <=50K
32, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Separated, Farming-fishing, Not-in-family, White, Male,0,0,48, United-States, <=50K
42, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
51, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,2182,0,45, United-States, <=50K
30, Private, Bachelors, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Nicaragua, <=50K
48, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,36, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
