21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
20, Private, Bachelors, Never-married, Exec-managerial, Husband, Other, Female,0,0,48, El-Salvador, <=50K
51, State-gov, 5th-6th, Divorced, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Mexico, <=50K
39, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Canada, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Poland, <=50K
28, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,45, Germany, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,15024,0,60, Greece, <=50K
30, Private, Doctorate, Never-married, Sales, Wife, Amer-Indian-Eskimo, Male,0,1902,40, Dominican-Republic, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,60, Yugoslavia, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,54, El-Salvador, <=50K
26, Private, 9th, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,48, Ireland, >50K
26, Private, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,1895,50, Dominican-Republic, <=50K
27, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
19, Private, 9th, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, India, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, India, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Male,15024,0,80, Scotland, >50K
18, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,10, Cambodia, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
25, Private, Some-college, Separated, Sales, Own-child, Other, Male,0,0,26, Puerto-Rico, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, Vietnam, >50K
61, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Columbia, <=50K
21, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Guatemala, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
35, Private, 11th, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,10, Jamaica, <=50K
61, Private, 5th-6th, Separated, Craft-repair, Unmarried, Other, Female,0,0,35, Columbia, <=50K
24, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Hong, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, El-Salvador, <=50K
50, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Poland, <=50K
78, State-gov, HS-grad, Widowed, Exec-managerial, Other-relative, White, Female,0,0,35, Mexico, >50K
26, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,35, Poland, <=50K
38, Private, 12th, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,3925,0,44, Dominican-Republic, >50K
58, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,4527,0,40, Jamaica, >50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
34, Federal-gov, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,48, Taiwan, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1910,50, Poland, <=50K
29, Local-gov, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Philippines, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Thailand, <=50K
47, Local-gov, 9th, Married-spouse-absent, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
30, Self-emp-not-inc, 12th, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,16, Columbia, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Greece, <=50K
42, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,14154,0,40, Portugal, <=50K
19, Private, Masters, Never-married, Other-service, Own-child, White, Male,0,0,40, Thailand, <=50K
59, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
41, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Canada, <=50K
49, Private, Masters, Divorced, Other-service, Unmarried, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
47, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Laos, >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Taiwan, >50K
35, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,0,0,40, England, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,1977,60, Yugoslavia, >50K
46, Private, 11th, Never-married, Prof-specialty, Husband, Black, Male,3350,0,40, Mexico, >50K
23, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, >50K
50, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,45, Outlying-US(Guam-USVI-etc), >50K
41, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,50, Puerto-Rico, <=50K
40, Private, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Hungary, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Portugal, >50K
54, Local-gov, 11th, Separated, Prof-specialty, Husband, Black, Female,0,0,40, United-States, >50K
49, Private, Bachelors, Widowed, Craft-repair, Not-in-family, Other, Male,0,0,40, Greece, >50K
51, Private, Doctorate, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, Yugoslavia, >50K
29, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,40, India, <=50K
38, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, Portugal, >50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,38, South, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,20, Laos, <=50K
28, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, Portugal, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,40, Scotland, <=50K
35, Private, HS-grad, Divorced, Other-service, Wife, White, Male,0,0,40, Canada, <=50K
21, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Male,0,1867,40, Vietnam, <=50K
50, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Peru, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, Canada, <=50K
48, Self-emp-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, Haiti, <=50K
27, State-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Ireland, <=50K
24, Private, 10th, Never-married, Transport-moving, Unmarried, Other, Female,0,0,50, Vietnam, >50K
39, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
29, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Taiwan, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Hungary, >50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
53, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,99, Japan, >50K
65, Private, 7th-8th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Yugoslavia, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Cuba, <=50K
38, Private, HS-grad, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,39, Cuba, >50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,60, Scotland, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, Ireland, <=50K
65, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Ireland, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,45, Taiwan, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,0,0,45, Hong, >50K
36, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,15024,0,50, Portugal, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Columbia, >50K
23, Private, Some-college, Separated, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,25, Japan, <=50K
62, Self-emp-inc, Masters, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
22, Private, 11th, Never-married, Prof-specialty, Unmarried, White, Male,0,0,25, Cambodia, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, England, <=50K
22, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
55, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,54, United-States, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Own-child, Other, Male,0,0,35, Laos, <=50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Honduras, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
46, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
25, Private, 12th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,97682,0,35, South, <=50K
62, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, Greece, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Husband, Other, Female,0,0,60, Trinadad&Tobago, <=50K
36, Private, Bachelors, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
29, Private, HS-grad, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
22, Private, Some-college, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,37, Honduras, <=50K
37, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,45, United-States, <=50K
52, Federal-gov, Assoc-voc, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
58, Private, Prof-school, Never-married, Farming-fishing, Husband, Other, Female,5002,0,54, Poland, >50K
49, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,30, Puerto-Rico, <=50K
20, Private, 11th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,20, England, <=50K
45, Private, 9th, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,40, Laos, <=50K
24, Private, Some-college, Divorced, Tech-support, Husband, Other, Female,0,0,40, Portugal, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, Greece, <=50K
73, Private, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Greece, >50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,38, Jamaica, <=50K
38, Private, Masters, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
51, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,70, Poland, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,58, Haiti, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, Japan, <=50K
20, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,16, Hungary, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,40, Japan, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
19, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,25, Greece, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Honduras, <=50K
35, Local-gov, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, El-Salvador, <=50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Columbia, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,4082,0,40, Puerto-Rico, >50K
60, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Yugoslavia, >50K
41, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Trinadad&Tobago, <=50K
32, State-gov, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,30, Yugoslavia, <=50K
46, Local-gov, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
22, Private, Masters, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
19, Local-gov, 12th, Never-married, Other-service, Own-child, White, Male,0,0,30, Mexico, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,45, Greece, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Peru, <=50K
30, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Japan, <=50K
29, Private, Masters, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,65, Scotland, >50K
47, Federal-gov, HS-grad, Separated, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
32, Private, Bachelors, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Nicaragua, <=50K
40, Private, Prof-school, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Puerto-Rico, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
37, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,70, China, >50K
47, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,1902,40, China, <=50K
23, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,48, Columbia, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Honduras, >50K
46, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Yugoslavia, <=50K
20, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,25, Italy, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Taiwan, >50K
54, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Black, Female,15024,0,45, Ecuador, >50K
22, Private, Bachelors, Never-married, Transport-moving, Own-child, Other, Male,0,0,30, Scotland, <=50K
67, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Mexico, <=50K
40, Private, Assoc-acdm, Divorced, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,1977,40, Honduras, >50K
40, State-gov, Masters, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Philippines, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Husband, Other, Female,0,0,25, United-States, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,1902,45, Haiti, >50K
43, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Nicaragua, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
48, Private, Assoc-voc, Divorced, Transport-moving, Husband, White, Female,0,0,38, Outlying-US(Guam-USVI-etc), >50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
32, Private, Assoc-acdm, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
22, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Female,0,1740,40, Portugal, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,3103,0,40, Nicaragua, <=50K
67, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Guatemala, >50K
48, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Black, Female,15024,0,40, Poland, >50K
65, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Iran, <=50K
63, Private, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, <=50K
61, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Laos, <=50K
54, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,45, France, <=50K
25, Private, Masters, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,40, Scotland, >50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,50, Yugoslavia, <=50K
42, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
41, Private, 11th, Never-married, Exec-managerial, Wife, Other, Male,0,0,40, Poland, <=50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Philippines, <=50K
49, Private, HS-grad, Widowed, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, >50K
61, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Haiti, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Hong, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Ireland, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Husband, Black, Female,0,0,50, Scotland, <=50K
28, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Female,0,0,40, Cuba, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,15024,0,60, Nicaragua, >50K
37, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, Laos, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
42, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,65, Taiwan, <=50K
64, Private, HS-grad, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
24, Private, 1st-4th, Never-married, Sales, Husband, White, Male,0,0,35, Yugoslavia, <=50K
48, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Wife, Black, Male,0,0,20, Jamaica, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Scotland, <=50K
64, Private, 11th, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, Columbia, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Cuba, <=50K
30, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,34, England, <=50K
53, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,25, Philippines, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Puerto-Rico, >50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
46, Local-gov, 5th-6th, Never-married, Prof-specialty, Husband, Other, Female,0,0,70, Ireland, >50K
26, Private, Bachelors, Separated, Sales, Unmarried, Black, Male,0,0,35, Thailand, <=50K
64, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Italy, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Female,0,0,50, Nicaragua, <=50K
23, Local-gov, Some-college, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,4760,0,40, El-Salvador, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Honduras, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Dominican-Republic, >50K
37, Private, Bachelors, Divorced, Craft-repair, Wife, Black, Male,4086,0,40, Guatemala, >50K
49, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Italy, >50K
29, Private, Masters, Never-married, Prof-specialty, Husband, Black, Female,0,0,70, China, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Laos, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, Nicaragua, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Peru, <=50K
42, Federal-gov, HS-grad, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Hong, >50K
37, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,1902,40, Taiwan, >50K
28, Local-gov, 10th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Mexico, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
24, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
48, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Nicaragua, >50K
55, Self-emp-not-inc, Prof-school, Never-married, Exec-managerial, Husband, Black, Male,0,0,45, Portugal, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,25, Cuba, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
47, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,15024,0,50, Outlying-US(Guam-USVI-etc), <=50K
