42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1967,60, United-States, >50K
22, Private, Some-college, Never-married, Tech-support, Own-child, Other, Female,0,0,20, United-States, <=50K
59, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,10, United-States, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,50, Italy, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,14100,0,45, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
41, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Thailand, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,48, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,0,8, United-States, <=50K
39, Private, Doctorate, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
63, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,83, United-States, >50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Tech-support, Other-relative, White, Female,0,0,40, United-States, <=50K
29, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,1984,45, United-States, <=50K
34, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,25, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,13, United-States, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Federal-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1690,38, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,45, Iran, <=50K
38, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, >50K
47, Private, 9th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
58, Local-gov, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,40, Germany, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,39, United-States, >50K
57, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States, >50K
44, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
60, Local-gov, Bachelors, Widowed, Protective-serv, Not-in-family, Black, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
36, State-gov, Masters, Never-married, Transport-moving, Unmarried, White, Male,0,0,60, United-States, <=50K
65, Local-gov, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
59, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,48, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
26, Local-gov, 12th, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
36, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,17, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,45, United-States, <=50K
25, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, Assoc-acdm, Divorced, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
50, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
33, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,99999,0,40, United-States, >50K
36, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, State-gov, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Columbia, <=50K
40, Local-gov, Bachelors, Divorced, Farming-fishing, Unmarried, White, Female,0,0,60, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
34, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, >50K
29, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
24, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
30, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, State-gov, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,70, United-States, <=50K
33, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,70, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Italy, <=50K
59, Local-gov, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, >50K
26, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Assoc-acdm, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, South, >50K
19, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
29, State-gov, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,17, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
49, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
68, Private, Assoc-voc, Divorced, Sales, Wife, White, Female,0,0,25, United-States, <=50K
50, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,25, United-States, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1730,40, United-States, >50K
66, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,376,20, United-States, >50K
21, Private, 10th, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,42, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
18, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
40, Self-emp-inc, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, Self-emp-inc, 9th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
21, Private, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,13, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
65, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, <=50K
34, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,32, United-States, >50K
21, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,36, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
49, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, United-States, >50K
19, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
28, State-gov, Assoc-voc, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,30, United-States, >50K
45, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,3010,0,60, United-States, >50K
38, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
73, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
49, Federal-gov, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, >50K
69, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, Black, Female,0,0,45, United-States, <=50K
28, Private, 10th, Never-married, Exec-managerial, Own-child, Black, Female,0,0,35, United-States, <=50K
26, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,25, United-States, <=50K
46, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
20, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,25, United-States, <=50K
23, Private, HS-grad, Widowed, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
74, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,27, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,15, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, China, <=50K
20, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, >50K
47, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,38, United-States, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
36, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
53, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,225,54, United-States, >50K
40, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
57, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, Germany, <=50K
41, State-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3325,0,40, United-States, >50K
30, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, >50K
30, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Iran, <=50K
38, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,74, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Federal-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,60, Iran, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Wife, White, Female,0,0,30, United-States, <=50K
43, Federal-gov, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
24, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,54, United-States, >50K
44, Federal-gov, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,32, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
60, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
26, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,27, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, >50K
56, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, State-gov, HS-grad, Separated, Sales, Wife, Black, Male,5178,0,35, United-States, >50K
63, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,47, United-States, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, <=50K
60, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,2141,0,40, Philippines, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, El-Salvador, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
25, Local-gov, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,20, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
46, Federal-gov, Some-college, Separated, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Male,0,0,32, United-States, >50K
33, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,1669,45, United-States, <=50K
50, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,50, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,50, Italy, >50K
57, Self-emp-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Private, Doctorate, Never-married, Craft-repair, Husband, White, Male,0,0,45, Trinadad&Tobago, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,70, Taiwan, <=50K
53, Federal-gov, Prof-school, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Poland, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
49, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
75, Local-gov, Doctorate, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,20, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,50, United-States, <=50K
80, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 10th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
28, Federal-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,42, United-States, >50K
53, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,36, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
71, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
19, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
60, Federal-gov, Assoc-acdm, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1720,54, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
50, Federal-gov, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3466,0,50, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
27, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
66, Local-gov, HS-grad, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,70, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, El-Salvador, >50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
68, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,20, United-States, >50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,8, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
55, Private, 11th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,60, Italy, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
53, Local-gov, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
21, Self-emp-not-inc, 1st-4th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
56, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,35, United-States, <=50K
22, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,24, El-Salvador, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,2411,0,40, United-States, >50K
39, Local-gov, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,7298,0,39, United-States, >50K
