37, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
23, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,60, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1977,50, Ireland, >50K
57, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, United-States, >50K
33, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
26, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
43, Private, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,60, United-States, >50K
33, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Taiwan, <=50K
64, Private, HS-grad, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, 11th, Married-civ-spouse, Farming-fishing, Own-child, White, Male,15024,0,50, United-States, >50K
52, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,20, Cambodia, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
30, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
27, State-gov, HS-grad, Separated, Transport-moving, Own-child, White, Female,0,0,35, United-States, <=50K
62, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
36, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, >50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, United-States, >50K
42, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
36, State-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,45774,0,54, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Separated, Transport-moving, Not-in-family, White, Male,0,0,40, Hong, <=50K
41, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, Cuba, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
59, State-gov, Bachelors, Separated, Sales, Wife, White, Female,0,0,18, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Canada, <=50K
52, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,20, Mexico, >50K
25, Self-emp-inc, 12th, Married-spouse-absent, Craft-repair, Husband, White, Female,0,0,77, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,1739,40, United-States, <=50K
30, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
73, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,6, Canada, <=50K
62, Private, 7th-8th, Widowed, Farming-fishing, Not-in-family, Black, Female,0,0,20, United-States, <=50K
74, Self-emp-not-inc, 5th-6th, Separated, Farming-fishing, Not-in-family, White, Male,0,0,16, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Sales, Wife, White, Male,0,0,40, United-States, <=50K
27, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,25, United-States, >50K
53, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Germany, >50K
50, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
60, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,15507,0,4, United-States, >50K
57, Private, HS-grad, Separated, Sales, Other-relative, White, Male,0,0,27, United-States, <=50K
54, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
40, State-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
66, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,25, Germany, <=50K
25, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Trinadad&Tobago, <=50K
44, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Nicaragua, >50K
40, Private, Prof-school, Married-civ-spouse, Sales, Wife, White, Male,99999,0,80, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, >50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,55, Vietnam, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,1833,50, Hungary, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,15, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,30, United-States, <=50K
42, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,2194,0,40, Japan, <=50K
42, Private, Assoc-acdm, Divorced, Sales, Husband, Other, Female,10552,0,40, Columbia, >50K
26, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,53, Puerto-Rico, >50K
29, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,45, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Taiwan, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,30, Canada, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, 7th-8th, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
27, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,35, Japan, <=50K
30, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, Canada, <=50K
53, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,1977,40, Nicaragua, >50K
44, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,5, United-States, <=50K
40, Private, 12th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Laos, >50K
56, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Female,0,0,40, Cambodia, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,14724,0,60, United-States, <=50K
20, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, South, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,4, United-States, <=50K
37, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
27, Private, Doctorate, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,45, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, United-States, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
25, Federal-gov, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, France, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, Hong, <=50K
44, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,14832,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,4917,0,30, Puerto-Rico, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Taiwan, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
55, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,20, United-States, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
56, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,2870,0,54, United-States, <=50K
30, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1954,60, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, >50K
44, State-gov, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, >50K
34, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Taiwan, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1886,50, United-States, >50K
43, Local-gov, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Iran, <=50K
51, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Some-college, Widowed, Other-service, Not-in-family, Other, Male,0,0,48, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,44, United-States, >50K
21, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,25, United-States, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Canada, <=50K
26, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
36, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Iran, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Vietnam, <=50K
62, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,40, United-States, >50K
44, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,26, Scotland, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
69, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Canada, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,25, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,94, Thailand, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Columbia, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1886,70, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,15, United-States, >50K
38, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Taiwan, >50K
44, Self-emp-not-inc, Doctorate, Never-married, Adm-clerical, Wife, Other, Female,0,0,40, Cuba, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
49, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
22, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, White, Male,14283,0,50, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, Mexico, <=50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Poland, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,94, United-States, <=50K
36, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,30, Jamaica, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
18, Private, 12th, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,18, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Poland, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,1740,12, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, Taiwan, <=50K
42, Self-emp-inc, HS-grad, Never-married, Sales, Husband, White, Male,0,0,99, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,2304,50, United-States, >50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,50, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,7, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,30, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Wife, Black, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
63, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Separated, Craft-repair, Own-child, Black, Male,0,0,40, Ecuador, <=50K
45, Federal-gov, 12th, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,7298,0,40, United-States, >50K
47, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
30, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,35, Nicaragua, <=50K
31, Private, 12th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,60, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,38, Ecuador, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States, >50K
28, Private, Bachelors, Never-married, Transport-moving, Husband, Other, Male,0,0,40, Vietnam, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,16, Cuba, <=50K
35, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,6322,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,10, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
42, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,20, United-States, <=50K
38, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,38, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,38, Canada, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, United-States, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Ireland, >50K
53, Self-emp-not-inc, Bachelors, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7687,0,50, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
20, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Black, Male,10530,0,50, Germany, >50K
60, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,4209,0,45, United-States, >50K
86, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
46, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
41, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1902,50, United-States, >50K
21, Private, 12th, Never-married, Sales, Own-child, Black, Male,0,0,10, United-States, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, Hungary, <=50K
51, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Other, Female,0,0,40, France, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Italy, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,26, United-States, >50K
21, Private, Bachelors, Separated, Handlers-cleaners, Own-child, White, Male,0,0,30, China, <=50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Hong, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,45, Puerto-Rico, <=50K
23, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,50, Columbia, >50K
46, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, South, >50K
49, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,50, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, England, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,5021,0,45, United-States, <=50K
55, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, 12th, Never-married, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
27, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Male,0,1740,40, Vietnam, <=50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,50, United-States, >50K
19, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Male,0,0,32, Ecuador, <=50K
34, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, China, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, >50K
50, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
28, Private, Masters, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,12, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1983,40, United-States, >50K
53, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,1977,45, Hungary, >50K
23, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,25, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
41, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,15024,0,45, United-States, >50K
53, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Philippines, <=50K
45, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
