41, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,1898,60, Dominican-Republic, >50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,35, India, <=50K
37, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,35, Japan, >50K
29, Private, Bachelors, Married-civ-spouse, Protective-serv, Wife, Black, Female,0,0,40, Columbia, <=50K
30, Private, 10th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Germany, >50K
39, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,48, Vietnam, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,12, Cuba, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, Yugoslavia, >50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,32, Hong, <=50K
39, Private, Some-college, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
44, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, Other, Male,0,1977,50, Germany, <=50K
55, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Honduras, >50K
49, Self-emp-inc, Bachelors, Never-married, Craft-repair, Unmarried, Other, Female,0,0,35, Peru, <=50K
35, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
28, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,43, Puerto-Rico, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,45, Scotland, <=50K
48, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,60, Hungary, >50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,30, Cambodia, <=50K
38, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,3469,0,40, Canada, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,54, England, <=50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Male,8614,0,40, Hong, >50K
53, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,65, Jamaica, >50K
54, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, Canada, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,70, Canada, <=50K
74, Private, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,25, Cuba, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, Honduras, <=50K
37, Private, Bachelors, Widowed, Transport-moving, Not-in-family, White, Female,0,0,88, Germany, >50K
24, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Haiti, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,15024,0,45, Trinadad&Tobago, >50K
25, Local-gov, Assoc-voc, Separated, Adm-clerical, Not-in-family, White, Female,0,0,35, Mexico, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Cuba, <=50K
26, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,60, Outlying-US(Guam-USVI-etc), >50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,24, Hong, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Columbia, <=50K
51, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Portugal, <=50K
36, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,1894,0,83, Cuba, >50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, Yugoslavia, <=50K
28, State-gov, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, Ecuador, <=50K
45, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, Italy, <=50K
29, Private, Assoc-acdm, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,70, Thailand, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, France, <=50K
49, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Italy, <=50K
59, Self-emp-not-inc, Some-college, Widowed, Sales, Unmarried, White, Female,0,0,38, Trinadad&Tobago, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,7298,0,50, Jamaica, >50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Scotland, <=50K
48, Self-emp-not-inc, Some-college, Widowed, Other-service, Husband, White, Female,0,0,40, Nicaragua, <=50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,55, Ireland, <=50K
28, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
26, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Black, Male,0,0,30, England, <=50K
42, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Male,0,0,12, Honduras, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Haiti, <=50K
21, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
30, Private, 7th-8th, Divorced, Exec-managerial, Husband, White, Female,0,0,60, Cambodia, <=50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1977,40, Greece, <=50K
27, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Philippines, <=50K
51, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
47, Local-gov, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,36, Dominican-Republic, <=50K
32, Private, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,38, Greece, <=50K
58, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,0,0,50, Hungary, >50K
45, Private, 7th-8th, Married-civ-spouse, Sales, Wife, White, Female,0,0,44, Japan, >50K
29, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,50, Canada, <=50K
52, Private, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
20, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Laos, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,25, Haiti, <=50K
28, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Male,0,0,35, Poland, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,3108,0,35, Mexico, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Scotland, <=50K
31, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,43, Mexico, <=50K
37, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, France, >50K
61, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,15024,0,40, Philippines, >50K
45, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,54, Ecuador, >50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hungary, >50K
65, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1887,40, Portugal, >50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, Yugoslavia, <=50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, Puerto-Rico, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Hong, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, France, <=50K
40, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,30, Puerto-Rico, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Cambodia, <=50K
54, Federal-gov, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,45, Dominican-Republic, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), >50K
29, Private, HS-grad, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, Poland, <=50K
52, Local-gov, Bachelors, Divorced, Exec-managerial, Husband, Other, Female,0,0,50, Vietnam, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Germany, <=50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Thailand, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Scotland, <=50K
23, Local-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, France, <=50K
25, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Mexico, >50K
30, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Honduras, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, Vietnam, >50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,4677,0,40, Ireland, >50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,40, Yugoslavia, >50K
35, Private, 10th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,35, Yugoslavia, <=50K
27, Local-gov, HS-grad, Divorced, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, <=50K
41, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cuba, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
51, State-gov, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,0,1977,40, Peru, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Ecuador, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Scotland, <=50K
19, Private, 11th, Never-married, Adm-clerical, Husband, White, Female,0,0,30, El-Salvador, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,50, Peru, <=50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Iran, <=50K
46, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,30, Puerto-Rico, <=50K
35, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,38, Peru, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, <=50K
50, Private, Some-college, Widowed, Craft-repair, Unmarried, White, Male,0,0,30, Mexico, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, Thailand, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Taiwan, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Cambodia, >50K
20, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Honduras, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, Black, Female,0,0,30, Japan, <=50K
36, Private, 5th-6th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,70, Philippines, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Jamaica, >50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Peru, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, Haiti, <=50K
21, Self-emp-inc, Some-college, Never-married, Farming-fishing, Wife, White, Male,0,0,35, England, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1977,35, Cambodia, <=50K
37, Private, HS-grad, Divorced, Protective-serv, Husband, White, Female,0,0,40, Italy, <=50K
19, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,16, Ireland, <=50K
64, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,10, Thailand, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
88, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Portugal, <=50K
34, Federal-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,50, Nicaragua, >50K
35, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Yugoslavia, >50K
20, Private, 5th-6th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Laos, <=50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, France, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, Honduras, <=50K
51, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Hungary, >50K
37, Private, 7th-8th, Married-civ-spouse, Priv-house-serv, Own-child, Black, Female,0,0,40, Cambodia, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
62, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,40, England, <=50K
17, Private, 11th, Married-spouse-absent, Adm-clerical, Own-child, White, Female,0,0,30, Hungary, <=50K
40, Private, Preschool, Widowed, Sales, Husband, White, Female,0,0,40, Ecuador, <=50K
46, Private, Prof-school, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,0,50, Mexico, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, Cambodia, >50K
55, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Yugoslavia, <=50K
39, Local-gov, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,60, France, >50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,20, Japan, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Hungary, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Honduras, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
39, Local-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, China, >50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Thailand, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Japan, >50K
36, Private, Doctorate, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,54, China, <=50K
49, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Nicaragua, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, <=50K
29, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Poland, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, England, <=50K
25, Federal-gov, Preschool, Married-civ-spouse, Prof-specialty, Other-relative, Other, Male,0,0,70, Cambodia, <=50K
31, Local-gov, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,40, Guatemala, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, India, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Taiwan, <=50K
28, Private, 10th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,65, Trinadad&Tobago, >50K
50, Private, 5th-6th, Never-married, Transport-moving, Husband, Black, Male,0,0,40, Mexico, <=50K
39, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Prof-school, Married-civ-spouse, Other-service, Unmarried, Black, Male,2120,0,20, France, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, France, >50K
33, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Canada, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, Scotland, <=50K
29, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,45, Mexico, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Laos, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Haiti, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,35, Nicaragua, <=50K
64, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,33, El-Salvador, <=50K
18, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, Italy, <=50K
30, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Iran, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Cuba, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, France, <=50K
61, Local-gov, 7th-8th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,50, Columbia, >50K
41, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, France, <=50K
44, Self-emp-not-inc, Assoc-voc, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Cambodia, >50K
29, Private, Assoc-voc, Never-married, Adm-clerical, Husband, White, Male,3106,0,40, Laos, <=50K
31, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,30, Laos, <=50K
26, Private, HS-grad, Separated, Other-service, Own-child, Black, Female,0,0,38, Haiti, <=50K
39, Local-gov, 1st-4th, Widowed, Other-service, Husband, White, Female,0,0,25, Ecuador, <=50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,35, Poland, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Dominican-Republic, >50K
43, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Male,0,0,40, Laos, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, China, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Cambodia, <=50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, China, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,45, Laos, <=50K
20, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,35, Honduras, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Vietnam, <=50K
61, Self-emp-not-inc, Some-college, Widowed, Sales, Husband, White, Male,0,0,60, South, <=50K
32, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Other-relative, White, Female,15024,0,40, Germany, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
40, Self-emp-inc, Some-college, Divorced, Farming-fishing, Unmarried, White, Male,0,0,60, France, >50K
25, State-gov, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Nicaragua, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,45, Philippines, >50K
45, Local-gov, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, India, <=50K
21, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Haiti, <=50K
47, Private, Some-college, Divorced, Sales, Husband, White, Female,0,1902,50, Guatemala, >50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, Italy, <=50K
37, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,50, England, <=50K
23, State-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Ireland, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,45, Honduras, <=50K
40, Private, 7th-8th, Separated, Other-service, Husband, White, Male,0,0,40, Guatemala, <=50K
40, Private, 10th, Widowed, Prof-specialty, Wife, White, Male,0,0,40, Laos, <=50K
42, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Cuba, >50K
58, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,2174,0,40, Jamaica, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Germany, >50K
28, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,45, Hungary, >50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Mexico, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,15024,0,40, Mexico, >50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, Honduras, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Trinadad&Tobago, >50K
25, State-gov, Assoc-voc, Never-married, Other-service, Unmarried, White, Female,0,0,35, Guatemala, <=50K
21, Private, Some-college, Separated, Craft-repair, Wife, Black, Female,0,0,20, Germany, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,40, Jamaica, <=50K
56, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,15024,0,30, Ecuador, >50K
19, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,10, France, <=50K
26, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,54, Guatemala, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Japan, <=50K
59, Self-emp-not-inc, Masters, Never-married, Other-service, Husband, Other, Male,0,0,60, Portugal, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, Taiwan, >50K
26, Private, Masters, Separated, Prof-specialty, Not-in-family, White, Male,0,0,50, Germany, >50K
34, State-gov, HS-grad, Separated, Craft-repair, Unmarried, White, Male,0,0,50, Scotland, >50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,25, South, <=50K
53, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, Nicaragua, >50K
40, State-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1977,45, Thailand, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,15024,0,50, Ireland, >50K
29, Private, Assoc-voc, Divorced, Other-service, Husband, Other, Female,0,0,40, Poland, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Philippines, <=50K
47, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Cuba, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Portugal, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Jamaica, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,1902,60, Vietnam, >50K
34, Private, HS-grad, Separated, Craft-repair, Husband, White, Female,0,0,40, England, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Poland, >50K
34, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,10, Scotland, >50K
43, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,60, Ecuador, <=50K
41, Self-emp-inc, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Poland, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Cuba, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Hong, >50K
68, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,44, Mexico, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Ireland, >50K
20, Private, 11th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, Cambodia, >50K
32, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,65, El-Salvador, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Cuba, >50K
72, Self-emp-not-inc, Doctorate, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,8, United-States, <=50K
