19, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Dominican-Republic, <=50K
27, Self-emp-inc, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Guatemala, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, Puerto-Rico, >50K
32, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Peru, <=50K
56, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,15, Guatemala, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, Hungary, <=50K
52, Private, Bachelors, Divorced, Other-service, Husband, Black, Male,0,0,40, India, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,7298,0,45, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, Nicaragua, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,89411,0,40, Portugal, >50K
30, Private, HS-grad, Never-married, Tech-support, Other-relative, Other, Female,0,0,40, Taiwan, <=50K
26, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
42, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,36, Yugoslavia, <=50K
20, Private, Assoc-acdm, Never-married, Tech-support, Own-child, White, Female,0,1886,20, Nicaragua, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Scotland, >50K
29, State-gov, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Iran, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, Haiti, >50K
57, Federal-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,35, Mexico, <=50K
31, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,50, Iran, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
50, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, France, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,60, Portugal, <=50K
50, Private, Some-college, Separated, Protective-serv, Unmarried, White, Male,0,0,50, Guatemala, <=50K
47, Private, Masters, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,0,55, Germany, >50K
37, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,54, Canada, <=50K
61, Private, HS-grad, Widowed, Protective-serv, Not-in-family, White, Female,0,0,40, Cuba, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
26, Private, Masters, Never-married, Other-service, Own-child, Black, Female,0,0,40, Germany, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, France, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Peru, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,48, Japan, <=50K
53, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,2167,0,40, Puerto-Rico, >50K
47, Private, Bachelors, Divorced, Prof-specialty, Husband, Black, Female,0,0,32, Trinadad&Tobago, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
34, Local-gov, Some-college, Never-married, Prof-specialty, Husband, Other, Male,0,0,20, Peru, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,16, Hungary, <=50K
23, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, Nicaragua, >50K
19, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,25, Philippines, <=50K
61, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, Poland, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Taiwan, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Germany, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,42, Ecuador, <=50K
23, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, Hungary, <=50K
40, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,25, Thailand, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,3170,0,40, Iran, >50K
47, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Hong, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Laos, <=50K
22, Private, Prof-school, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, Honduras, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,2146,35, Trinadad&Tobago, >50K
48, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Vietnam, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,3089,0,50, Cuba, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, Dominican-Republic, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,40, Columbia, >50K
30, Private, Assoc-voc, Divorced, Craft-repair, Husband, White, Female,0,0,48, France, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,38, Nicaragua, >50K
26, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Guatemala, <=50K
47, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,30, Taiwan, <=50K
29, Private, 11th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
23, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,4915,0,40, Greece, >50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, South, <=50K
45, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Hong, <=50K
60, Private, 9th, Widowed, Adm-clerical, Husband, White, Female,0,0,6, India, <=50K
42, Self-emp-not-inc, 9th, Married-civ-spouse, Armed-Forces, Husband, Black, Female,0,0,40, Honduras, >50K
24, Private, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,45, Laos, <=50K
37, Self-emp-inc, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,60, Hong, <=50K
78, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,25, Vietnam, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,36, Ireland, <=50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, >50K
49, Private, 10th, Separated, Exec-managerial, Not-in-family, Other, Female,0,0,40, Germany, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,27, Italy, <=50K
60, Self-emp-inc, HS-grad, Separated, Tech-support, Wife, White, Female,0,0,40, Hungary, <=50K
30, Private, 7th-8th, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, Ecuador, <=50K
19, Local-gov, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,35, Mexico, >50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,10, France, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, India, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,42, Canada, <=50K
26, Local-gov, 11th, Never-married, Adm-clerical, Other-relative, White, Female,0,0,54, Outlying-US(Guam-USVI-etc), >50K
35, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, South, >50K
23, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,40, Hong, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,25, Columbia, >50K
43, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Hungary, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,25, Italy, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,50, Philippines, <=50K
64, Private, Masters, Divorced, Sales, Husband, White, Male,0,1902,60, Italy, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
51, State-gov, Some-college, Divorced, Exec-managerial, Wife, White, Female,0,0,38, Japan, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Jamaica, <=50K
54, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Cuba, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Ireland, <=50K
36, Private, Some-college, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,60, India, >50K
27, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,35, Iran, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,24, Canada, <=50K
32, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, England, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, India, <=50K
36, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,25, Italy, >50K
81, State-gov, HS-grad, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,4, Cambodia, <=50K
57, Private, 7th-8th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Yugoslavia, <=50K
25, Private, Some-college, Never-married, Sales, Husband, Black, Female,0,0,40, England, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Ireland, <=50K
29, Private, 7th-8th, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, India, <=50K
47, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, India, >50K
60, State-gov, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Scotland, <=50K
31, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
33, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,82, Ecuador, <=50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,52, Germany, <=50K
26, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,4980,0,40, Poland, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,60, Guatemala, >50K
49, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,1977,40, Columbia, >50K
48, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,43, Vietnam, <=50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, China, >50K
23, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,20, Hungary, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,1886,40, India, <=50K
67, Private, HS-grad, Widowed, Machine-op-inspct, Husband, White, Male,0,0,24, Vietnam, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, El-Salvador, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Japan, >50K
31, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Black, Female,0,0,24, England, <=50K
42, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Italy, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20, Trinadad&Tobago, <=50K
35, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Husband, Black, Female,0,0,60, South, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,35, Greece, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Taiwan, >50K
49, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, China, <=50K
33, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,21064,0,40, Hungary, <=50K
48, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,2711,0,52, Canada, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,20, Taiwan, <=50K
28, Private, 5th-6th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,35, Greece, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,2385,0,40, Cambodia, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Dominican-Republic, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,52, Trinadad&Tobago, <=50K
34, Private, HS-grad, Divorced, Farming-fishing, Husband, Other, Male,7687,0,50, India, >50K
23, Self-emp-not-inc, 12th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,99, United-States, >50K
30, Self-emp-not-inc, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Italy, <=50K
53, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,40, Portugal, <=50K
48, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,46, Hong, >50K
28, Private, Masters, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, England, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, Italy, >50K
21, Private, 10th, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
40, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, Hungary, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,50, Iran, >50K
40, Local-gov, 7th-8th, Never-married, Craft-repair, Unmarried, White, Female,0,0,45, United-States, <=50K
81, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25, Hungary, <=50K
31, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, Italy, <=50K
64, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Greece, >50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, >50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,36, Hong, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Laos, <=50K
34, Self-emp-inc, Prof-school, Never-married, Prof-specialty, Husband, White, Male,0,0,48, Cuba, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Japan, <=50K
45, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,32, Ecuador, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,7298,0,54, Peru, >50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,38, France, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,15, Honduras, <=50K
53, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Thailand, <=50K
55, Private, 5th-6th, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,70, Yugoslavia, >50K
53, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Male,3215,0,50, South, >50K
38, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,50, Germany, <=50K
27, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,40, Germany, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Germany, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
49, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,45, El-Salvador, <=50K
53, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Ireland, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Iran, <=50K
59, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Thailand, >50K
18, Private, 11th, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, Hong, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Thailand, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, India, <=50K
48, Self-emp-inc, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
60, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Cuba, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,13207,0,40, Cuba, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Poland, <=50K
31, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,42, Philippines, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Italy, >50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Vietnam, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, Philippines, >50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Japan, <=50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Japan, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,60, Hong, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,45, Japan, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,65, Laos, >50K
33, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Germany, <=50K
68, Private, Prof-school, Separated, Sales, Husband, White, Male,99999,0,50, Laos, >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1977,45, Honduras, >50K
68, Local-gov, 9th, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,1977,30, Portugal, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,5005,0,40, Guatemala, <=50K
41, Private, 9th, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, Canada, >50K
56, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, England, >50K
31, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,30, Poland, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, Portugal, >50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,35, Trinadad&Tobago, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, Hong, >50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,45, Trinadad&Tobago, <=50K
19, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,25, Mexico, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,5098,0,35, Italy, <=50K
51, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,38, Poland, <=50K
20, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Mexico, <=50K
39, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, South, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Italy, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, France, <=50K
58, Self-emp-not-inc, Bachelors, Widowed, Sales, Husband, White, Male,0,0,60, Honduras, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Canada, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,76, Nicaragua, <=50K
42, Private, 5th-6th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Mexico, >50K
39, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
44, State-gov, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
49, Private, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,40, France, >50K
47, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,35, Laos, <=50K
38, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, El-Salvador, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,45, Hungary, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
77, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,40, South, >50K
34, Private, HS-grad, Divorced, Prof-specialty, Other-relative, White, Female,0,0,40, Italy, >50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1886,40, India, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Italy, <=50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1921,40, Columbia, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Ecuador, <=50K
50, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Italy, >50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,44, Taiwan, >50K
42, Private, Bachelors, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, Taiwan, >50K
38, State-gov, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,70, El-Salvador, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, England, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Haiti, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,39, Japan, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Greece, <=50K
28, Private, 11th, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,24, Haiti, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Yugoslavia, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,76, Hong, >50K
32, Self-emp-not-inc, 10th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,60, Japan, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Japan, <=50K
45, State-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Jamaica, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,54, Yugoslavia, <=50K
63, Private, HS-grad, Divorced, Exec-managerial, Wife, Black, Female,0,0,24, India, >50K
48, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Cuba, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Peru, <=50K
