48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1947,50, Dominican-Republic, >50K
40, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,15, Puerto-Rico, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Ireland, <=50K
31, Private, HS-grad, Divorced, Transport-moving, Other-relative, Asian-Pac-Islander, Female,0,1902,32, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Canada, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,1902,40, Philippines, >50K
28, Private, Preschool, Never-married, Sales, Own-child, White, Female,0,0,50, Laos, >50K
58, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,14643,0,40, Greece, <=50K
35, Private, Masters, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, Ireland, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, Ireland, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,35, Poland, <=50K
63, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
53, Private, Bachelors, Divorced, Protective-serv, Not-in-family, Black, Female,0,0,40, Yugoslavia, >50K
27, State-gov, 10th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Jamaica, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7687,0,40, Mexico, >50K
28, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,50, Poland, <=50K
51, Private, Some-college, Never-married, Sales, Husband, Other, Female,0,0,20, Cuba, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Portugal, <=50K
39, Local-gov, Bachelors, Never-married, Exec-managerial, Husband, Other, Female,0,0,48, South, >50K
20, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,25, Ireland, <=50K
34, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Canada, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Columbia, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
27, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Dominican-Republic, <=50K
51, Private, Bachelors, Divorced, Adm-clerical, Other-relative, Other, Female,0,0,40, South, <=50K
62, Private, Bachelors, Divorced, Tech-support, Wife, White, Female,5178,0,20, Haiti, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
21, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1720,40, Outlying-US(Guam-USVI-etc), >50K
30, Private, Assoc-acdm, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,20, El-Salvador, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, India, <=50K
36, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,50, Vietnam, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,7764,0,40, Yugoslavia, <=50K
21, Local-gov, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
19, Private, HS-grad, Separated, Sales, Not-in-family, Other, Male,0,0,40, France, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,24, Japan, <=50K
59, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, England, >50K
26, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, Scotland, <=50K
43, Private, Masters, Never-married, Sales, Husband, Other, Male,14713,0,40, India, >50K
52, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, China, >50K
34, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,8236,0,50, Mexico, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Greece, <=50K
51, Private, Bachelors, Married-civ-spouse, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
61, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,7687,0,40, Dominican-Republic, <=50K
32, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
38, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,1977,45, Cambodia, >50K
32, Self-emp-not-inc, Masters, Divorced, Other-service, Unmarried, Black, Female,0,0,20, Poland, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Thailand, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
52, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Other, Male,0,0,40, South, >50K
32, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
24, Private, Some-college, Separated, Other-service, Own-child, White, Female,0,0,30, Poland, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Guatemala, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,50, Poland, <=50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cuba, >50K
32, Local-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,45, Taiwan, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,42, Vietnam, >50K
40, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, Thailand, >50K
58, State-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Germany, <=50K
27, Private, Doctorate, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, China, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,55, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,50, Jamaica, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,45, Hungary, <=50K
22, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,9226,0,40, Thailand, <=50K
25, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,13716,0,70, Laos, >50K
43, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,35, India, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Honduras, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Thailand, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, England, <=50K
26, Self-emp-inc, Some-college, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
56, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,50, India, <=50K
62, Private, Bachelors, Divorced, Farming-fishing, Husband, Other, Male,0,0,45, Yugoslavia, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,60, Peru, <=50K
44, Private, 7th-8th, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Ireland, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, India, <=50K
32, Self-emp-inc, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Yugoslavia, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,99, Ecuador, >50K
34, Private, 12th, Married-civ-spouse, Craft-repair, Own-child, Black, Female,7693,0,40, Mexico, >50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,1902,50, Ecuador, >50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,70, Greece, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,50, Yugoslavia, >50K
35, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,7687,0,40, Poland, <=50K
55, Federal-gov, Prof-school, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, India, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Ireland, <=50K
43, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Portugal, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,30, Vietnam, >50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Puerto-Rico, >50K
47, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
69, Private, HS-grad, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1887,70, Scotland, >50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Dominican-Republic, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Dominican-Republic, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,60, South, <=50K
48, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Poland, <=50K
32, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,13464,0,40, Hungary, >50K
41, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, China, <=50K
38, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,35, Taiwan, <=50K
41, Self-emp-inc, Bachelors, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,36, Laos, >50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Laos, <=50K
56, Private, Some-college, Widowed, Prof-specialty, Husband, Black, Male,7687,0,35, Jamaica, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,45, Yugoslavia, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, South, <=50K
24, Private, Some-college, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,35, France, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,50, Jamaica, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,16, England, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
32, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,50, Germany, <=50K
42, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,50, Italy, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
53, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Poland, <=50K
37, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Female,0,0,60, United-States, >50K
32, Private, Assoc-voc, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, England, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, Nicaragua, <=50K
43, State-gov, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
35, Local-gov, Some-college, Divorced, Adm-clerical, Husband, Black, Male,0,0,50, Portugal, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Black, Female,0,0,20, El-Salvador, <=50K
78, Self-emp-not-inc, Bachelors, Widowed, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Yugoslavia, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,25, El-Salvador, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Hungary, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
28, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
54, Private, Assoc-acdm, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Thailand, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Guatemala, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Germany, >50K
80, Self-emp-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,20, Ireland, >50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,35, Poland, <=50K
28, Private, Assoc-acdm, Never-married, Other-service, Own-child, Other, Male,0,0,30, Hungary, <=50K
20, Private, Prof-school, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Yugoslavia, <=50K
55, Local-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,35, Poland, <=50K
38, Private, 1st-4th, Widowed, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
24, Private, Bachelors, Separated, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, China, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Hong, >50K
20, Federal-gov, Bachelors, Never-married, Craft-repair, Own-child, Black, Female,7298,0,35, Honduras, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Haiti, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,7687,0,35, South, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,45, Cuba, <=50K
42, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,10482,0,40, South, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,46, Puerto-Rico, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, England, >50K
63, Private, Masters, Divorced, Exec-managerial, Husband, Other, Female,0,0,40, India, <=50K
23, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,30, Jamaica, >50K
40, Local-gov, Assoc-voc, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, England, <=50K
40, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, England, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,40, Cuba, <=50K
28, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, China, >50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Hungary, <=50K
58, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Germany, <=50K
22, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Nicaragua, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Laos, <=50K
23, Private, Assoc-acdm, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, Scotland, >50K
56, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,25, India, <=50K
52, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
48, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Portugal, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,38, Guatemala, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Columbia, <=50K
36, Private, 1st-4th, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, >50K
41, Private, Some-college, Separated, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
60, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,60, England, <=50K
37, Local-gov, Bachelors, Separated, Protective-serv, Husband, Black, Male,0,0,50, Nicaragua, <=50K
50, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
46, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Cambodia, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
25, Federal-gov, 10th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, Columbia, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, Ecuador, <=50K
31, Self-emp-not-inc, Assoc-acdm, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Hong, <=50K
22, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,35, Poland, >50K
45, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Other, Female,0,0,20, Thailand, >50K
17, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,18, Canada, <=50K
30, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Italy, <=50K
66, Local-gov, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,12, Thailand, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,50, Peru, <=50K
57, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Hong, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Canada, <=50K
61, Private, Assoc-voc, Separated, Adm-clerical, Husband, Black, Male,0,0,35, Guatemala, <=50K
58, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Poland, <=50K
43, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,45, Thailand, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,38, Jamaica, <=50K
32, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, Scotland, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Mexico, <=50K
29, Private, 12th, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,45, Nicaragua, <=50K
36, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,91, Dominican-Republic, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Haiti, <=50K
47, Self-emp-inc, 10th, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, El-Salvador, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Laos, <=50K
36, Private, Assoc-voc, Never-married, Craft-repair, Wife, Amer-Indian-Eskimo, Male,6787,0,16, United-States, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Cuba, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, England, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,15, Canada, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,20, Mexico, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Honduras, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, Honduras, <=50K
64, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Husband, Black, Male,7687,0,40, Columbia, >50K
28, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Italy, >50K
36, Private, Masters, Divorced, Transport-moving, Husband, Other, Male,14808,0,50, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Columbia, <=50K
63, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
23, Private, Assoc-voc, Never-married, Tech-support, Own-child, White, Female,0,0,40, Vietnam, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
34, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
73, Private, 7th-8th, Widowed, Exec-managerial, Husband, Other, Male,0,0,20, Columbia, <=50K
31, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,10, Honduras, <=50K
50, State-gov, 9th, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,99, Ecuador, <=50K
42, Private, Bachelors, Widowed, Other-service, Husband, Black, Female,0,0,40, Greece, <=50K
43, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Philippines, <=50K
28, Private, Bachelors, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,10257,0,54, India, >50K
68, State-gov, 5th-6th, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,5, Dominican-Republic, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Yugoslavia, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, Black, Male,7687,0,40, Nicaragua, <=50K
45, Private, Masters, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Poland, <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Other, Female,0,1977,40, Poland, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
29, Private, Bachelors, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Columbia, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Philippines, >50K
18, Private, 5th-6th, Never-married, Sales, Own-child, Black, Male,0,0,15, Taiwan, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
63, Private, Prof-school, Married-civ-spouse, Sales, Wife, White, Male,4925,0,20, Iran, >50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,15024,0,60, Dominican-Republic, <=50K
52, Self-emp-not-inc, 5th-6th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
54, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Other, Female,0,0,40, Peru, >50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,10, Thailand, <=50K
34, Self-emp-not-inc, Bachelors, Widowed, Craft-repair, Husband, White, Male,0,0,40, India, >50K
