67, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
46, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,1572,50, United-States, >50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,54, United-States, >50K
19, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,30, United-States, <=50K
33, Self-emp-inc, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
52, State-gov, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Private, 9th, Separated, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Local-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,36, United-States, <=50K
35, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
20, Private, Assoc-acdm, Never-married, Adm-clerical, Wife, Other, Male,0,1635,38, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
33, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,3325,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Wife, Black, Female,0,0,30, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,622,40, United-States, >50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,2505,0,50, United-States, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7350,0,40, United-States, >50K
35, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,4727,0,97, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,24, United-States, <=50K
49, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K
50, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3909,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
21, Self-emp-inc, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
44, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
75, Private, Prof-school, Separated, Tech-support, Wife, White, Male,0,0,18, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
25, Private, 11th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
26, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,16, United-States, <=50K
30, Local-gov, Bachelors, Separated, Sales, Own-child, White, Male,0,0,65, United-States, <=50K
39, State-gov, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,45, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Sales, Wife, White, Female,0,0,37, United-States, <=50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
42, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1979,40, United-States, >50K
20, Private, Some-college, Separated, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private, 11th, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Transport-moving, Other-relative, White, Male,0,0,20, Mexico, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
27, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,60, United-States, <=50K
61, Local-gov, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,43, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Separated, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Portugal, >50K
21, State-gov, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Mexico, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
39, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
71, Self-emp-not-inc, Bachelors, Separated, Craft-repair, Husband, White, Female,2333,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
36, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
28, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
42, Local-gov, 5th-6th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,60, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
17, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
51, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
22, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Never-married, Transport-moving, Husband, White, Male,9658,0,50, United-States, >50K
58, State-gov, Some-college, Widowed, Protective-serv, Unmarried, White, Male,0,0,15, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
30, Self-emp-not-inc, Doctorate, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,4085,0,40, United-States, >50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
39, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,2174,0,30, United-States, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
35, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,5403,0,50, United-States, >50K
49, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,60, Nicaragua, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
59, Private, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
47, Private, Some-college, Never-married, Priv-house-serv, Wife, White, Female,0,0,20, United-States, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, 7th-8th, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
32, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,1848,50, United-States, <=50K
23, Private, 10th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,30, Jamaica, <=50K
52, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,35, United-States, <=50K
32, Self-emp-inc, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,15024,0,40, United-States, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
64, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
68, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Female,4146,0,40, Haiti, >50K
29, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
36, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
24, Federal-gov, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Haiti, <=50K
42, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
56, State-gov, 7th-8th, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, >50K
34, State-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,38, United-States, >50K
65, Self-emp-not-inc, Masters, Widowed, Sales, Husband, White, Male,0,0,17, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,20, United-States, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,42, United-States, >50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, <=50K
65, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Local-gov, Some-college, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,5013,0,40, Poland, <=50K
26, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Separated, Farming-fishing, Not-in-family, White, Female,0,0,54, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,35, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7687,0,40, United-States, >50K
42, Private, Assoc-voc, Widowed, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,58360,0,40, United-States, >50K
29, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, Masters, Never-married, Adm-clerical, Own-child, White, Male,0,0,54, United-States, >50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,86128,0,60, United-States, >50K
37, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,60, United-States, <=50K
36, Private, Some-college, Separated, Tech-support, Not-in-family, Other, Female,0,0,48, United-States, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,99, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,32, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
64, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
66, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4855,0,38, United-States, <=50K
61, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Unmarried, White, Female,0,2539,60, United-States, >50K
27, Private, 12th, Never-married, Other-service, Unmarried, White, Female,0,0,39, Italy, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,54, United-States, >50K
45, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
33, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
35, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Federal-gov, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, Guatemala, <=50K
34, Local-gov, Bachelors, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, >50K
22, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico, <=50K
64, Private, Some-college, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,24, Jamaica, >50K
43, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,44, Jamaica, <=50K
32, Private, Some-college, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
71, Private, 7th-8th, Widowed, Tech-support, Unmarried, White, Female,0,0,16, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
62, Private, 7th-8th, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Masters, Never-married, Other-service, Own-child, Black, Male,0,0,30, United-States, <=50K
40, Federal-gov, HS-grad, Never-married, Sales, Unmarried, White, Female,0,1607,15, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,25, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,38, United-States, <=50K
25, Private, 12th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, State-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,2304,50, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,14083,0,40, United-States, >50K
17, Private, 10th, Never-married, Tech-support, Own-child, White, Male,0,0,17, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
24, Private, 11th, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,20, United-States, <=50K
58, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,39, United-States, <=50K
40, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
55, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, >50K
71, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Canada, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,48, United-States, <=50K
43, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, Puerto-Rico, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
37, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
53, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Philippines, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Craft-repair, Wife, Other, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
45, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,18, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,7687,0,45, United-States, >50K
32, Local-gov, HS-grad, Never-married, Protective-serv, Other-relative, White, Male,4024,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
54, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,5392,0,45, United-States, <=50K
28, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,30, Puerto-Rico, >50K
24, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
28, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
57, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Mexico, <=50K
29, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,10, Jamaica, <=50K
38, Private, Masters, Divorced, Sales, Not-in-family, White, Female,14083,0,50, United-States, >50K
