68, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, India, <=50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,30, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
50, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1902,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,48, United-States, <=50K
41, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1651,48, Vietnam, >50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,45, United-States, >50K
37, State-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,2375,0,40, United-States, <=50K
39, Local-gov, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,1902,40, United-States, <=50K
52, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Female,0,1902,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, Masters, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, >50K
39, Federal-gov, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,15, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
23, Private, Doctorate, Separated, Other-service, Own-child, White, Male,0,0,45, United-States, <=50K
27, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
33, Self-emp-not-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
51, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,65, United-States, >50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
66, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7298,0,25, United-States, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
24, Private, 11th, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,45, United-States, <=50K
32, Private, Bachelors, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Husband, White, Female,0,0,80, United-States, <=50K
39, Private, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Separated, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K
18, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, 9th, Separated, Exec-managerial, Husband, White, Female,3318,0,25, United-States, >50K
35, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,44, United-States, <=50K
39, State-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
35, State-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Female,5178,0,40, United-States, <=50K
41, Private, 1st-4th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,1609,20, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1902,40, United-States, >50K
71, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,3910,0,60, United-States, >50K
48, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
30, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,84, United-States, <=50K
37, State-gov, 1st-4th, Never-married, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
38, State-gov, 10th, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,20, United-States, <=50K
37, Private, Preschool, Divorced, Transport-moving, Not-in-family, White, Male,0,0,30, United-States, <=50K
69, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,3103,0,40, United-States, <=50K
47, Private, 9th, Never-married, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
64, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
66, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,35, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
21, State-gov, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Female,0,0,8, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, >50K
47, Federal-gov, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Separated, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, 9th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
58, Federal-gov, Doctorate, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, Local-gov, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
46, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,1737,35, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1939,45, United-States, <=50K
46, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Male,0,0,16, United-States, <=50K
30, Private, 5th-6th, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
30, Local-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,1902,33, United-States, <=50K
31, Federal-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, >50K
46, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,39, United-States, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,65, United-States, <=50K
64, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,35, Iran, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
57, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,48, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,30, United-States, <=50K
48, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, 12th, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, 10th, Never-married, Prof-specialty, Wife, Black, Female,9967,0,50, United-States, >50K
51, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,43, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,45, United-States, <=50K
65, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,15, United-States, <=50K
37, Private, Some-college, Widowed, Adm-clerical, Other-relative, Black, Male,0,0,37, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, >50K
30, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,18, United-States, <=50K
23, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
21, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,1848,16, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
80, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,16, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,44, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Mexico, >50K
68, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, State-gov, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,30, United-States, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,3103,0,67, United-States, >50K
43, Private, Masters, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
90, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,3452,0,40, Cambodia, >50K
23, Private, Masters, Never-married, Adm-clerical, Husband, White, Female,0,0,34, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
23, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,20, United-States, <=50K
39, Private, Assoc-acdm, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,30, El-Salvador, <=50K
48, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,15, United-States, <=50K
40, Local-gov, Bachelors, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Male,3145,0,60, United-States, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Married-spouse-absent, Other-service, Other-relative, White, Male,0,0,8, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Philippines, >50K
21, Local-gov, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,38, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,7687,0,45, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, >50K
40, Local-gov, Prof-school, Widowed, Exec-managerial, Not-in-family, White, Male,7687,0,52, Canada, >50K
31, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7293,0,54, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,2288,65, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
26, Private, Assoc-voc, Divorced, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
37, Federal-gov, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, United-States, >50K
27, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, 11th, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,45, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,30, Nicaragua, >50K
41, Private, Prof-school, Widowed, Adm-clerical, Husband, White, Female,0,1848,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,15024,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
41, Private, 10th, Never-married, Handlers-cleaners, Husband, White, Female,0,0,36, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
30, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Cambodia, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
50, Local-gov, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
23, Private, 10th, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,24, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
27, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,50, Peru, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,25, Columbia, <=50K
35, Self-emp-inc, Assoc-acdm, Never-married, Exec-managerial, Other-relative, White, Male,0,0,60, United-States, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,5113,0,40, United-States, >50K
67, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,25110,0,40, United-States, >50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Mexico, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,30, Mexico, <=50K
21, Private, HS-grad, Separated, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,20, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
27, Private, Some-college, Separated, Other-service, Husband, White, Female,0,0,3, South, <=50K
28, Private, 11th, Never-married, Craft-repair, Husband, White, Male,0,1977,35, United-States, <=50K
33, Private, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,38, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
22, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,5886,0,25, United-States, <=50K
22, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Jamaica, <=50K
68, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,2247,24, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
33, Private, Masters, Never-married, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
43, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,43, United-States, <=50K
41, Federal-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,1887,40, Nicaragua, >50K
49, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,54, Ecuador, >50K
68, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,2237,40, United-States, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,43, Mexico, <=50K
52, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Widowed, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
30, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,65, United-States, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1740,63, United-States, <=50K
50, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, 11th, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, 12th, Never-married, Other-service, Own-child, Black, Female,0,0,30, Jamaica, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,46707,0,50, United-States, >50K
62, Private, 9th, Widowed, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,35, Germany, <=50K
46, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Cuba, >50K
33, Federal-gov, Assoc-acdm, Never-married, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
53, Private, 10th, Divorced, Craft-repair, Wife, White, Male,0,0,45, Mexico, >50K
40, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
50, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
69, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
42, Federal-gov, HS-grad, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,50, Guatemala, >50K
38, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,1989,40, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,60, Mexico, <=50K
43, Private, HS-grad, Separated, Sales, Own-child, White, Male,0,0,48, Mexico, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Separated, Sales, Wife, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,48, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
29, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
28, Federal-gov, 11th, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, United-States, <=50K
31, Self-emp-not-inc, Assoc-acdm, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
65, Private, Some-college, Divorced, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,30, United-States, <=50K
32, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
