47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Cambodia, <=50K
23, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,0,40, Columbia, <=50K
59, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,44, Mexico, <=50K
73, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
26, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, Black, Female,0,0,20, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,50, Mexico, >50K
59, Private, 1st-4th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
24, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
43, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,35, South, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Taiwan, >50K
49, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Haiti, >50K
30, Private, Bachelors, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Greece, >50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Portugal, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,48, Philippines, <=50K
58, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, El-Salvador, <=50K
60, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Vietnam, <=50K
18, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, El-Salvador, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, 7th-8th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, Canada, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,54, Columbia, >50K
55, Self-emp-not-inc, 7th-8th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Columbia, <=50K
53, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
39, State-gov, Assoc-acdm, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,37, Cuba, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Laos, <=50K
66, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, Ecuador, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,3960,0,45, England, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
37, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
20, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Poland, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Portugal, <=50K
37, Private, 12th, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
26, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Ireland, >50K
57, State-gov, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
20, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1724,40, Cambodia, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,1740,35, Ireland, <=50K
59, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,36, Cambodia, >50K
37, Private, Assoc-acdm, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, England, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Puerto-Rico, <=50K
24, Private, Masters, Divorced, Adm-clerical, Own-child, Black, Female,0,0,50, Puerto-Rico, <=50K
34, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Iran, <=50K
28, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,25, Peru, <=50K
43, Self-emp-not-inc, Bachelors, Separated, Machine-op-inspct, Husband, Black, Female,0,0,50, France, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,45, Columbia, >50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
43, Federal-gov, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,2437,50, Jamaica, >50K
39, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,99999,0,61, Mexico, >50K
23, Local-gov, 12th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, Canada, <=50K
33, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Guatemala, <=50K
67, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,5410,0,30, United-States, >50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Poland, <=50K
57, Self-emp-not-inc, Assoc-acdm, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,45, France, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,2175,0,40, Columbia, >50K
42, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,60, Hong, <=50K
29, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,54, Cuba, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Trinadad&Tobago, >50K
30, Federal-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,42, Ecuador, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, England, <=50K
37, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,65, El-Salvador, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Peru, >50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Cambodia, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, England, >50K
35, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Japan, >50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Honduras, <=50K
33, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,1977,40, Greece, <=50K
38, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Guatemala, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,99999,0,40, Peru, >50K
25, State-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Female,0,0,45, Scotland, <=50K
45, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,3103,0,30, Jamaica, <=50K
34, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, Japan, <=50K
24, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Canada, <=50K
22, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, India, <=50K
21, Private, 11th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Canada, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,50, Italy, >50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Laos, <=50K
34, Private, HS-grad, Separated, Other-service, Own-child, Black, Female,0,0,30, Scotland, <=50K
18, Private, 9th, Never-married, Other-service, Own-child, Black, Female,99999,0,3, Scotland, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Hong, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
42, State-gov, Some-college, Separated, Other-service, Wife, Asian-Pac-Islander, Female,0,0,39, Hungary, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Scotland, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,40, Portugal, >50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Italy, >50K
31, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Poland, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, >50K
37, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,32, Canada, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Italy, >50K
39, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Laos, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,52, Hungary, >50K
29, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
42, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Jamaica, <=50K
24, Private, 12th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
66, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Thailand, <=50K
51, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,4305,0,40, Honduras, >50K
47, Private, HS-grad, Widowed, Sales, Not-in-family, Black, Female,0,0,50, Columbia, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,50, Vietnam, >50K
51, Private, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
26, Private, 9th, Never-married, Craft-repair, Own-child, White, Male,2232,0,40, Columbia, <=50K
33, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Iran, <=50K
52, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,50, United-States, >50K
54, Private, HS-grad, Widowed, Machine-op-inspct, Wife, White, Female,0,0,35, Honduras, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Laos, <=50K
23, Self-emp-not-inc, Assoc-acdm, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,30, France, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, South, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Peru, <=50K
77, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,20, Taiwan, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Italy, >50K
30, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
69, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Yugoslavia, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Thailand, >50K
50, Self-emp-not-inc, Some-college, Divorced, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, El-Salvador, <=50K
48, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Trinadad&Tobago, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,54, Yugoslavia, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
58, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Other, Female,0,0,40, Italy, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Jamaica, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
25, Private, 9th, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Iran, <=50K
46, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,35, Thailand, <=50K
50, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Cambodia, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Thailand, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
32, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
39, Private, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
34, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
69, Local-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Cuba, >50K
25, Private, Preschool, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
73, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,50, Yugoslavia, >50K
65, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,48, Japan, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Wife, Black, Female,0,1887,72, Guatemala, >50K
51, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, South, <=50K
57, Private, Doctorate, Divorced, Priv-house-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,551,0,45, Outlying-US(Guam-USVI-etc), <=50K
44, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,43, England, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,15, Nicaragua, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ireland, <=50K
34, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
50, Private, Bachelors, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,40, Columbia, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
24, Private, Bachelors, Divorced, Sales, Wife, White, Female,0,0,40, Puerto-Rico, <=50K
26, Private, Some-college, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,1876,38, Nicaragua, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Taiwan, >50K
28, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, England, <=50K
44, State-gov, 5th-6th, Married-civ-spouse, Sales, Husband, Other, Male,5178,0,40, Columbia, >50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Greece, >50K
53, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, England, <=50K
44, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Italy, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,5, Peru, >50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Haiti, <=50K
32, Private, HS-grad, Separated, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Yugoslavia, <=50K
36, Private, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
38, Local-gov, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,20, Ireland, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
41, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Haiti, <=50K
22, Private, Some-college, Separated, Machine-op-inspct, Own-child, White, Female,0,0,40, Nicaragua, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
40, Private, Masters, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Vietnam, <=50K
52, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Dominican-Republic, <=50K
46, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Laos, >50K
29, Private, 10th, Separated, Prof-specialty, Wife, White, Female,0,0,40, Columbia, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,45, Ecuador, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,1887,54, England, >50K
63, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,5, China, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Honduras, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Laos, >50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
18, Private, Some-college, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,30, Hong, >50K
29, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
36, Private, 11th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
20, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Peru, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Portugal, <=50K
62, Private, Some-college, Widowed, Sales, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,12, Iran, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Nicaragua, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,30, Columbia, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,70, Scotland, <=50K
49, Federal-gov, Some-college, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,44, France, <=50K
25, Private, Assoc-voc, Separated, Handlers-cleaners, Husband, Other, Male,0,0,40, Nicaragua, <=50K
43, Local-gov, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, India, <=50K
20, Private, Bachelors, Separated, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
48, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,72, China, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Greece, <=50K
52, Self-emp-not-inc, 11th, Married-civ-spouse, Priv-house-serv, Wife, Other, Male,0,0,1, Greece, <=50K
39, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,50, India, >50K
30, Local-gov, Some-college, Never-married, Transport-moving, Unmarried, Other, Female,0,0,40, Ireland, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Mexico, <=50K
24, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
55, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,60, India, <=50K
22, Private, Some-college, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,35, Hungary, <=50K
44, Private, Masters, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,2420,35, Iran, >50K
18, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,20, Poland, <=50K
25, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,25, Taiwan, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Portugal, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
45, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
44, Private, Some-college, Divorced, Prof-specialty, Wife, Other, Female,0,0,40, Peru, >50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,7687,0,40, Taiwan, >50K
46, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, France, <=50K
49, Private, Assoc-acdm, Divorced, Sales, Unmarried, White, Female,0,0,40, China, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Scotland, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Italy, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,25, Thailand, <=50K
33, Private, 11th, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,99, Greece, <=50K
34, Private, Bachelors, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
27, Private, 11th, Never-married, Protective-serv, Own-child, Other, Female,0,0,40, Trinadad&Tobago, <=50K
52, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Iran, >50K
50, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Mexico, <=50K
43, State-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,25, Puerto-Rico, >50K
39, Private, 11th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, England, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Nicaragua, >50K
52, Private, Some-college, Widowed, Other-service, Not-in-family, Other, Female,0,0,50, Trinadad&Tobago, <=50K
53, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Iran, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, Yugoslavia, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,32, Outlying-US(Guam-USVI-etc), >50K
