25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, Guatemala, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, England, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,80, Vietnam, <=50K
47, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,0,0,36, Peru, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,99, Thailand, >50K
26, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,30, Canada, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Dominican-Republic, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, China, <=50K
22, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,40, Greece, <=50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, Jamaica, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,15, India, <=50K
22, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
22, Private, Assoc-acdm, Never-married, Other-service, Other-relative, White, Male,0,0,30, Taiwan, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,16, Nicaragua, <=50K
42, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Scotland, <=50K
27, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, Ireland, >50K
24, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Own-child, Black, Male,0,0,40, Japan, <=50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Philippines, <=50K
51, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
63, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,15, England, <=50K
37, Self-emp-inc, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,75, Columbia, <=50K
30, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, Laos, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,42, Ireland, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Portugal, <=50K
48, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Portugal, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,65, China, >50K
26, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Puerto-Rico, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
64, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,15, Italy, <=50K
27, Private, Assoc-acdm, Divorced, Transport-moving, Husband, White, Male,0,0,54, Mexico, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Columbia, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Portugal, <=50K
23, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,7428,0,40, Puerto-Rico, >50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Hungary, >50K
43, Private, HS-grad, Widowed, Farming-fishing, Wife, Black, Female,0,0,40, Hong, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,32, Peru, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Ecuador, <=50K
37, Local-gov, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, Ireland, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Peru, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Laos, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
44, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Ecuador, <=50K
40, State-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,15, Ecuador, <=50K
36, Local-gov, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Ireland, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
33, Private, 10th, Divorced, Adm-clerical, Wife, White, Male,0,0,20, France, <=50K
31, State-gov, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,60, Cuba, <=50K
30, Self-emp-inc, HS-grad, Never-married, Sales, Husband, White, Female,0,0,35, Columbia, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, China, <=50K
49, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, Portugal, <=50K
26, Local-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, China, <=50K
22, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Ecuador, <=50K
22, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,65, Canada, <=50K
38, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,37, Jamaica, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,20, United-States, >50K
28, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
47, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,35, Nicaragua, <=50K
29, Private, Bachelors, Divorced, Other-service, Own-child, White, Female,0,0,40, Peru, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, >50K
30, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Columbia, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,54, Vietnam, >50K
35, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,35, Peru, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, El-Salvador, >50K
35, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hong, >50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, >50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,16, Ecuador, <=50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Canada, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,30, Thailand, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,4985,0,40, China, <=50K
22, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Portugal, <=50K
54, State-gov, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,72, United-States, <=50K
60, Self-emp-inc, Assoc-voc, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, South, >50K
38, Self-emp-not-inc, Prof-school, Never-married, Sales, Own-child, White, Female,0,0,40, Poland, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,60, Mexico, >50K
33, Federal-gov, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,35, Portugal, <=50K
23, Federal-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, South, >50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, France, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Canada, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, South, >50K
34, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, Yugoslavia, >50K
25, Private, Some-college, Separated, Handlers-cleaners, Unmarried, Black, Female,0,0,38, Japan, <=50K
50, Federal-gov, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,47, Scotland, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Greece, <=50K
59, State-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Hong, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Hong, <=50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Portugal, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Other-service, Own-child, Black, Female,0,0,30, France, <=50K
28, Private, Assoc-voc, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, Cambodia, <=50K
34, Federal-gov, Assoc-acdm, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,35, Vietnam, >50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Peru, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, Scotland, <=50K
53, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
49, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Hungary, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Poland, <=50K
79, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,15024,0,45, Poland, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1914,40, Taiwan, <=50K
34, State-gov, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, <=50K
55, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Scotland, <=50K
64, Private, Assoc-voc, Widowed, Sales, Not-in-family, White, Female,0,0,40, Canada, <=50K
39, Private, Assoc-acdm, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,1977,40, Canada, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, England, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Mexico, >50K
18, Private, Bachelors, Never-married, Other-service, Other-relative, White, Female,0,0,40, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Other-service, Other-relative, White, Female,0,0,40, Guatemala, <=50K
30, Private, 7th-8th, Separated, Other-service, Unmarried, Black, Female,0,0,25, Vietnam, <=50K
57, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Female,0,0,50, Nicaragua, <=50K
32, Private, Some-college, Separated, Other-service, Wife, White, Male,0,0,35, Portugal, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Columbia, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, >50K
43, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,30, Trinadad&Tobago, <=50K
28, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, Philippines, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Vietnam, <=50K
38, Federal-gov, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, Poland, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, Nicaragua, <=50K
41, Private, HS-grad, Separated, Other-service, Husband, Black, Male,0,0,40, Mexico, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Trinadad&Tobago, <=50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, Trinadad&Tobago, >50K
19, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, China, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Yugoslavia, >50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Portugal, <=50K
48, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,45, Ireland, <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,70, Haiti, <=50K
33, Federal-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,35, Guatemala, <=50K
31, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, France, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Iran, >50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Yugoslavia, >50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,25, Columbia, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Guatemala, >50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Germany, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,37, Hong, >50K
39, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, England, <=50K
54, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,1, Vietnam, >50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,45, Iran, <=50K
44, Private, HS-grad, Separated, Priv-house-serv, Wife, Black, Male,0,0,35, Iran, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Iran, >50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Greece, <=50K
46, Private, 10th, Separated, Sales, Unmarried, Black, Female,0,0,40, Peru, <=50K
33, Private, Masters, Never-married, Other-service, Unmarried, White, Male,0,0,42, Cuba, <=50K
26, Self-emp-not-inc, 11th, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Puerto-Rico, <=50K
28, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,40, England, <=50K
44, Private, 7th-8th, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,1977,44, Dominican-Republic, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, >50K
54, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,45, India, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Philippines, <=50K
41, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,50, Jamaica, <=50K
47, Private, HS-grad, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Honduras, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Laos, <=50K
48, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Italy, <=50K
18, Local-gov, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,4, France, <=50K
72, Self-emp-not-inc, 7th-8th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,8, Canada, <=50K
90, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,63, Honduras, >50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, >50K
39, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, Peru, <=50K
27, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Jamaica, <=50K
35, Private, 9th, Divorced, Sales, Husband, White, Male,0,0,35, India, >50K
38, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Female,0,0,78, Haiti, <=50K
24, Private, Some-college, Separated, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
67, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,3729,0,40, Greece, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Hungary, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Portugal, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,60, South, <=50K
18, Federal-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,8, South, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
27, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, South, <=50K
23, Private, Assoc-voc, Separated, Sales, Not-in-family, White, Male,0,0,40, Haiti, <=50K
34, Private, HS-grad, Separated, Sales, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Canada, <=50K
24, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Vietnam, <=50K
26, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Laos, <=50K
46, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,42, El-Salvador, >50K
55, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
64, Private, Bachelors, Separated, Other-service, Wife, White, Male,0,0,25, Taiwan, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, France, >50K
23, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
25, Private, Bachelors, Separated, Craft-repair, Wife, White, Male,0,0,30, Puerto-Rico, <=50K
33, Local-gov, Bachelors, Divorced, Prof-specialty, Own-child, White, Male,0,0,50, Mexico, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Philippines, >50K
33, Private, Some-college, Separated, Transport-moving, Unmarried, Black, Female,2675,0,40, Hong, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, Portugal, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,35, Laos, <=50K
33, Private, 11th, Divorced, Other-service, Not-in-family, Black, Female,0,0,17, Germany, <=50K
24, Private, Bachelors, Never-married, Tech-support, Unmarried, White, Female,0,0,40, Philippines, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, China, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, Ecuador, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
45, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Cambodia, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, Portugal, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, South, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, Scotland, <=50K
56, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Honduras, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1901,40, Cuba, >50K
18, Federal-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,5, Germany, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, Haiti, <=50K
34, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
30, Self-emp-inc, Doctorate, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,99, South, >50K
40, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,3121,0,40, Peru, >50K
61, Federal-gov, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,6, Honduras, <=50K
22, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Vietnam, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Portugal, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, >50K
40, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,35, Portugal, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Poland, <=50K
17, Self-emp-not-inc, 10th, Never-married, Other-service, Own-child, White, Female,0,0,10, England, <=50K
35, Private, Bachelors, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,50, United-States, <=50K
26, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, England, >50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,2044,40, United-States, <=50K
18, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,30, Cambodia, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, India, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Iran, >50K
54, Self-emp-not-inc, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
67, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, Greece, <=50K
30, Private, HS-grad, Separated, Sales, Wife, White, Male,0,0,40, Poland, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
54, Private, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, Thailand, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Jamaica, <=50K
70, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Guatemala, >50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, China, <=50K
61, Private, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, Poland, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Taiwan, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,50, Puerto-Rico, >50K
37, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, >50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Italy, >50K
54, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,37, South, <=50K
45, Private, Some-college, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Laos, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, Germany, >50K
52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,47, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, China, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, <=50K
32, Private, 9th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Portugal, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Laos, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,54, Ecuador, >50K
22, Private, 10th, Never-married, Transport-moving, Own-child, White, Male,0,0,50, Mexico, <=50K
22, Private, 12th, Never-married, Sales, Own-child, Black, Male,0,0,25, Japan, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Germany, <=50K
