26, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,0,0,50, Mexico, <=50K
31, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Separated, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
44, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Other-service, Other-relative, Black, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,15, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, Assoc-voc, Widowed, Other-service, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,32, United-States, <=50K
67, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,7687,0,7, United-States, >50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Honduras, <=50K
18, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,25, Cuba, <=50K
31, Local-gov, Assoc-voc, Never-married, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
60, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, >50K
53, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,3141,45, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,3935,0,50, United-States, <=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
39, Private, Some-college, Widowed, Adm-clerical, Other-relative, White, Female,3103,0,45, Haiti, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,7687,0,48, United-States, <=50K
32, Local-gov, Bachelors, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
49, Private, HS-grad, Widowed, Sales, Wife, White, Female,7687,0,40, Poland, >50K
47, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Separated, Sales, Wife, White, Female,0,0,50, United-States, <=50K
41, Private, Some-college, Separated, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,45, United-States, <=50K
25, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,35, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7566,0,50, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
39, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,2708,0,40, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
30, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
56, Local-gov, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
38, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,2843,0,50, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,75, United-States, >50K
51, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
65, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Black, Female,3383,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
32, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
25, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
45, Self-emp-not-inc, Assoc-voc, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,45, United-States, <=50K
40, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,1977,15, United-States, >50K
61, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
60, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,15024,0,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, >50K
36, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,56, United-States, <=50K
57, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2394,40, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,26, United-States, <=50K
45, Federal-gov, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
46, State-gov, Some-college, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,25, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,2834,0,29, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Sales, Wife, White, Male,0,0,40, Germany, <=50K
53, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,29, United-States, <=50K
43, Private, Masters, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, 7th-8th, Divorced, Sales, Unmarried, Black, Female,0,0,50, United-States, <=50K
27, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Peru, <=50K
42, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, >50K
34, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
25, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Separated, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Local-gov, Masters, Divorced, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Black, Male,0,0,40, United-States, <=50K
52, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,1527,40, United-States, >50K
61, Self-emp-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
18, Local-gov, 11th, Never-married, Other-service, Own-child, White, Female,0,1860,15, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,7527,0,40, United-States, >50K
50, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
55, Private, 9th, Widowed, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
22, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, 7th-8th, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
29, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Never-married, Priv-house-serv, Husband, White, Male,0,0,15, United-States, <=50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Transport-moving, Other-relative, White, Male,0,0,40, United-States, <=50K
58, Local-gov, Bachelors, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
29, State-gov, Bachelors, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,29, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,29, Guatemala, <=50K
47, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,29, United-States, <=50K
59, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Divorced, Tech-support, Own-child, Black, Female,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1740,50, United-States, <=50K
34, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Prof-school, Never-married, Farming-fishing, Own-child, White, Female,99999,0,40, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1880,54, England, <=50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, State-gov, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,29, United-States, <=50K
52, Private, HS-grad, Divorced, Transport-moving, Wife, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
80, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
34, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,4593,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,2032,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,60, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
65, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
34, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,29, United-States, <=50K
31, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,45, United-States, <=50K
51, Private, Masters, Widowed, Transport-moving, Unmarried, Other, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,32, Mexico, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,2009,40, United-States, <=50K
24, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,38, United-States, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Mexico, <=50K
48, Private, Assoc-acdm, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Other, Female,0,0,15, United-States, <=50K
38, State-gov, Prof-school, Married-civ-spouse, Sales, Wife, White, Male,0,0,50, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
58, Local-gov, Masters, Separated, Transport-moving, Unmarried, White, Female,0,0,54, United-States, <=50K
38, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1893,60, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
66, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, >50K
46, Private, HS-grad, Widowed, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
24, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,60, United-States, <=50K
32, Local-gov, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Male,15024,0,50, United-States, >50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,25, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,24, Mexico, <=50K
32, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
21, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,29, United-States, <=50K
55, Private, Bachelors, Widowed, Other-service, Wife, Black, Female,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
45, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,59, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Germany, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, Some-college, Widowed, Tech-support, Unmarried, White, Male,15024,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,45, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, <=50K
60, State-gov, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, >50K
38, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
64, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,5178,0,45, United-States, <=50K
29, Private, Bachelors, Never-married, Farming-fishing, Unmarried, White, Female,0,0,50, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,24, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,45, United-States, >50K
40, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,54, United-States, <=50K
47, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,79, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
30, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,18, United-States, <=50K
18, State-gov, 11th, Married-civ-spouse, Sales, Own-child, Black, Male,0,1695,20, United-States, <=50K
19, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,15, United-States, <=50K
37, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,7298,0,40, United-States, <=50K
51, Private, Prof-school, Divorced, Prof-specialty, Other-relative, White, Male,9515,0,40, United-States, >50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
47, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,29, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2400,50, United-States, >50K
54, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,35, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Bachelors, Widowed, Exec-managerial, Wife, White, Female,0,0,50, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
45, Private, 5th-6th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,6, United-States, <=50K
49, Self-emp-not-inc, Some-college, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,20, United-States, <=50K
35, State-gov, Some-college, Widowed, Sales, Not-in-family, Black, Male,0,0,50, United-States, <=50K
51, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Puerto-Rico, <=50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,20, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
19, Self-emp-not-inc, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
40, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,14083,0,40, United-States, <=50K
35, Local-gov, Some-college, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,5178,0,35, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,20, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,25, United-States, <=50K
