36, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
51, Local-gov, Bachelors, Divorced, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Philippines, >50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
26, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,38, Hungary, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, France, >50K
31, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,49, Poland, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Japan, <=50K
32, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Mexico, >50K
19, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,15, Dominican-Republic, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, Cambodia, <=50K
42, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
47, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Germany, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
65, State-gov, Bachelors, Widowed, Transport-moving, Husband, Black, Male,0,0,40, Philippines, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,0,0,60, Trinadad&Tobago, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Guatemala, >50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,25, Nicaragua, <=50K
33, Self-emp-inc, HS-grad, Never-married, Transport-moving, Other-relative, Other, Male,0,0,40, Nicaragua, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Japan, >50K
62, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,50, Puerto-Rico, >50K
27, Private, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, France, <=50K
31, Private, Some-college, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,43, Ecuador, <=50K
49, Private, Prof-school, Separated, Machine-op-inspct, Not-in-family, Other, Female,5174,0,40, Italy, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,2927,0,20, Taiwan, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
42, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Female,0,0,38, Canada, <=50K
45, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cuba, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
70, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,7, Ireland, <=50K
61, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,70, Cambodia, >50K
37, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,3221,0,40, Thailand, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,54, Taiwan, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,48, Hong, <=50K
23, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,3130,0,40, Poland, <=50K
47, Self-emp-not-inc, 11th, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,20, Yugoslavia, >50K
33, Private, HS-grad, Divorced, Sales, Wife, Black, Female,1322,0,48, Guatemala, >50K
29, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,7687,0,38, Puerto-Rico, <=50K
59, Private, HS-grad, Divorced, Tech-support, Unmarried, Other, Male,0,0,20, Laos, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,15024,0,60, France, >50K
42, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Thailand, <=50K
89, Self-emp-not-inc, Assoc-acdm, Widowed, Sales, Husband, Black, Male,0,0,40, Honduras, >50K
35, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,45, Peru, <=50K
77, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,10, Japan, <=50K
30, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, Hong, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Taiwan, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,38, Hong, >50K
60, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,45, Canada, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Female,0,0,40, Cuba, <=50K
43, Private, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,43, Vietnam, <=50K
60, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,99999,0,37, Columbia, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Poland, >50K
48, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Hungary, <=50K
65, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,50, Philippines, >50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Trinadad&Tobago, >50K
39, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Cuba, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
44, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,12, Greece, <=50K
19, Private, 5th-6th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Columbia, <=50K
33, Private, Bachelors, Never-married, Transport-moving, Husband, Other, Male,0,0,50, France, <=50K
52, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Other-relative, Amer-Indian-Eskimo, Female,0,0,60, Greece, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,54, Taiwan, <=50K
42, Private, Bachelors, Separated, Other-service, Husband, Black, Male,0,0,40, Jamaica, >50K
50, State-gov, HS-grad, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,0,35, Canada, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, France, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,7687,0,60, Haiti, >50K
55, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, Other, Female,0,0,40, Trinadad&Tobago, <=50K
43, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
38, Federal-gov, Some-college, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
31, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,45, Hungary, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Female,0,0,10, Ireland, <=50K
46, Private, Masters, Divorced, Exec-managerial, Husband, Black, Male,15024,0,45, India, >50K
27, Private, Some-college, Never-married, Tech-support, Unmarried, Other, Male,0,0,25, El-Salvador, <=50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, France, <=50K
37, Federal-gov, 12th, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Scotland, >50K
40, Federal-gov, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
29, Federal-gov, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,35, Mexico, <=50K
39, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
21, Local-gov, Bachelors, Separated, Other-service, Not-in-family, Other, Male,0,0,15, Poland, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,50, Guatemala, <=50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Italy, <=50K
35, Self-emp-inc, HS-grad, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, Dominican-Republic, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1902,60, Nicaragua, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,39, Philippines, <=50K
34, Private, Bachelors, Married-spouse-absent, Machine-op-inspct, Husband, Other, Female,0,0,40, France, <=50K
52, Local-gov, 10th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Peru, >50K
50, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,50, Iran, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, Columbia, <=50K
57, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Cambodia, <=50K
34, Private, Some-college, Married-spouse-absent, Protective-serv, Not-in-family, White, Female,0,0,54, Yugoslavia, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,78, Poland, <=50K
58, State-gov, HS-grad, Divorced, Other-service, Husband, Other, Male,0,0,40, Hong, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,45, Portugal, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,50, Haiti, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,7687,0,54, South, >50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,39, South, >50K
68, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Vietnam, >50K
23, Private, Some-college, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,30, Ecuador, <=50K
44, Private, Bachelors, Separated, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Ecuador, <=50K
38, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,65, Puerto-Rico, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,50, Jamaica, <=50K
48, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,70, Haiti, >50K
44, Local-gov, Assoc-voc, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,45, Scotland, <=50K
38, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,70, Poland, <=50K
48, Private, Bachelors, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,1974,40, Columbia, <=50K
25, Private, 11th, Never-married, Adm-clerical, Husband, Other, Male,0,0,25, Greece, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,1902,40, Mexico, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Canada, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,45, Trinadad&Tobago, >50K
32, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Dominican-Republic, <=50K
27, Private, Some-college, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,45, Japan, <=50K
33, State-gov, Assoc-voc, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
24, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,3114,0,40, Dominican-Republic, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Ireland, <=50K
35, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Germany, <=50K
34, State-gov, Doctorate, Never-married, Prof-specialty, Husband, White, Male,0,0,50, Canada, <=50K
60, Local-gov, HS-grad, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Male,4076,0,40, Portugal, >50K
35, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, India, <=50K
25, Private, HS-grad, Widowed, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Columbia, <=50K
41, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, France, <=50K
54, Private, Masters, Widowed, Other-service, Unmarried, Black, Male,0,0,38, Peru, <=50K
85, Private, 7th-8th, Widowed, Sales, Husband, Black, Male,0,0,15, Haiti, <=50K
29, Private, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Columbia, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ireland, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,25, Taiwan, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,5178,0,60, Iran, >50K
66, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,27, Iran, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Yugoslavia, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,60, China, <=50K
40, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Vietnam, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,80, Ireland, >50K
43, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,1902,40, Thailand, <=50K
28, Private, Some-college, Separated, Transport-moving, Not-in-family, Black, Female,0,0,40, England, <=50K
34, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, Cuba, >50K
47, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
49, Private, 9th, Widowed, Prof-specialty, Wife, Black, Male,0,0,35, Yugoslavia, <=50K
33, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Ireland, >50K
33, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,45, Scotland, <=50K
70, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,70, Iran, >50K
74, Self-emp-not-inc, Assoc-voc, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,8, Philippines, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,15, Ecuador, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Germany, <=50K
39, State-gov, 12th, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
34, Local-gov, 9th, Divorced, Sales, Husband, Black, Male,5178,0,40, Nicaragua, >50K
25, Private, 11th, Separated, Prof-specialty, Other-relative, Black, Female,0,0,40, Vietnam, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, China, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,80, Poland, >50K
33, Federal-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,60, India, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Jamaica, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
38, Private, Assoc-voc, Divorced, Machine-op-inspct, Other-relative, Black, Female,0,0,40, Laos, <=50K
40, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,50, Guatemala, >50K
35, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,44, India, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, South, >50K
52, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Iran, <=50K
38, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, >50K
30, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Portugal, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,45, Dominican-Republic, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
26, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,50, Germany, <=50K
42, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cuba, <=50K
63, Private, 10th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,20, Ireland, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,50, Yugoslavia, >50K
67, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,15, Thailand, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Peru, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Trinadad&Tobago, <=50K
34, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, Other, Female,0,0,40, Vietnam, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,15, Scotland, <=50K
47, Local-gov, Masters, Widowed, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Laos, <=50K
45, Private, Doctorate, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,35, Japan, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
40, Local-gov, Masters, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,4526,0,40, Vietnam, >50K
64, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Ecuador, <=50K
23, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Cuba, >50K
54, Private, 11th, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Greece, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Yugoslavia, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Outlying-US(Guam-USVI-etc), >50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Cuba, <=50K
32, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,73, Haiti, >50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Germany, >50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
39, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Male,0,1902,40, Hungary, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, HS-grad, Divorced, Exec-managerial, Wife, Other, Male,0,0,40, Laos, <=50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,54, India, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
41, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,70, Hungary, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,30, Taiwan, >50K
51, State-gov, Bachelors, Widowed, Craft-repair, Unmarried, Black, Female,0,0,40, India, <=50K
51, Private, Prof-school, Separated, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,50, Scotland, >50K
23, Self-emp-inc, 11th, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,65, Outlying-US(Guam-USVI-etc), >50K
58, Private, Some-college, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,42, Iran, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,48, Honduras, >50K
32, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,36, Scotland, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,48, Haiti, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,54, El-Salvador, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
40, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Honduras, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
49, Private, HS-grad, Widowed, Exec-managerial, Husband, Black, Male,0,0,50, Honduras, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Columbia, <=50K
35, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,38, Philippines, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
35, Private, 10th, Never-married, Craft-repair, Husband, Other, Male,0,0,40, England, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Columbia, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Canada, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,7687,0,40, Scotland, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,10, Greece, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Greece, <=50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, England, <=50K
30, Private, Doctorate, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Philippines, <=50K
27, Private, Bachelors, Separated, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, Iran, <=50K
55, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,45, Laos, >50K
35, Private, Some-college, Married-spouse-absent, Adm-clerical, Unmarried, White, Male,0,0,40, Vietnam, >50K
25, Private, Assoc-acdm, Never-married, Other-service, Husband, Black, Male,0,0,40, Laos, <=50K
